patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,33554,1793,Hemorrhage,0.059941139072179794,False,1.7553841047401875e-08,4.064755921717733e-05,0.059941139072179794,0.006098745856434107,0.27116653323173523,0.5184465050697327,0.0014776097377762198,0.13647717237472534,0.006350704003125429,8.824202950563631e-07
1,33810,1793,Hemorrhage,0.42331960797309875,False,3.314327423620256e-10,1.249765446686979e-08,0.42331960797309875,0.0002478723763488233,0.08680836856365204,0.4867992401123047,0.0005955052911303937,0.0010819343151524663,0.0011205077171325684,2.6950599931296892e-05
2,34066,1793,Clear Cell Renal Cell Carcinoma,0.6053948402404785,False,3.6366282207822564e-10,1.7459661494356737e-09,0.6053948402404785,1.580040952831041e-05,0.11266949027776718,0.28008076548576355,0.0007681772112846375,0.0003346462326589972,0.0005923685384914279,0.00014388762065209448
3,34322,1793,Clear Cell Renal Cell Carcinoma,0.6718741655349731,False,8.37616087601134e-10,1.742461619436142e-09,0.6718741655349731,1.7611784642213024e-05,0.08553832024335861,0.2388545423746109,0.0011098586255684495,0.00015996905858628452,0.002322920598089695,0.00012258985952939838
4,34578,1793,Clear Cell Renal Cell Carcinoma,0.4764549732208252,False,2.127759302084087e-09,6.163776333778515e-08,0.4764549732208252,0.00034616829361766577,0.17404887080192566,0.3339252769947052,0.0031174542382359505,0.004868909250944853,0.007156993728131056,8.129317575367168e-05
5,34835,1793,Hemorrhage,0.11834830790758133,False,6.236414717974981e-10,2.1413304693851387e-06,0.11834830790758133,0.0001043259835569188,0.34245383739471436,0.41380366683006287,0.0035073140170425177,0.11920477449893951,0.0025681990664452314,7.478691259166226e-06
6,33042,2049,Fibrocollagenous Tissue,0.11161218583583832,False,5.811243752873452e-08,3.661760104023415e-07,0.11161218583583832,0.0019720853306353092,0.519515335559845,0.296897828578949,0.00718926265835762,0.011266406625509262,0.0515439510345459,2.5023016405611997e-06
7,33298,2049,Clear Cell Renal Cell Carcinoma,0.9418636560440063,True,4.4611631055957446e-10,1.0486632111175558e-14,0.9418636560440063,1.2243985736404284e-07,0.009711876511573792,0.042594920843839645,0.003615643596276641,1.6193260307773016e-05,0.0021926863119006157,4.864895345235709e-06
8,33554,2049,Clear Cell Renal Cell Carcinoma,0.997050404548645,True,4.445157078796641e-13,4.780132649571604e-20,0.997050404548645,3.2641500613550534e-11,6.611074786633253e-05,0.002814716659486294,3.9645929064136e-05,2.4733585846092865e-08,4.070585873705568e-06,2.5057894163182937e-05
9,33810,2049,Clear Cell Renal Cell Carcinoma,0.9986737966537476,True,8.195401212589097e-15,2.1848010796518884e-23,0.9986737966537476,9.20053370648136e-15,2.5438116608711425e-06,0.0010844920761883259,4.817806598111929e-07,8.559941644392666e-11,1.6392526447361888e-07,0.00023850407160352916
