core_a,core_b,clinical_variable,n_core_a,n_core_b,median_core_a,median_core_b,smd_a_vs_b,effect_size,p_value,q_value,level,core_a_count,core_a_total,core_b_count,core_b_total,core_a_fraction,core_b_fraction,frequency_difference,odds_ratio,ci_low,ci_high,core_a_n,core_b_n,core_a_events,core_b_events,core_a_median_time,core_b_median_time
CORE03,CORE06,grade,,,,,,,1.0,1.0,G4,3,14,1,5,0.21428571428571427,0.2,0.014285714285714263,0.91304348,0.10102093,8.25223475,,,,,,
CORE03,CORE06,overall_survival,,,,,,,0.87704387,0.9703412,,,,,,,,,,,,14,5,4,2,1221.5,1525.0
CORE04,CORE05,age,10,9,55.0,58.0,0.26578083,0.26578083,0.83811638,1.0,,,,,,,,,,,,,,,,,
CORE04,CORE05,gender,,,,,,,0.64991665,0.849891,FEMALE,3,10,4,9,0.3,0.4444444444444444,-0.14444444444444443,0.57037037,0.09636004,3.37611263,,,,,,
CORE04,CORE05,gender,,,,,,,0.64991665,0.849891,MALE,7,10,5,9,0.7,0.5555555555555556,0.14444444444444438,1.75324675,0.29619865,10.37774543,,,,,,
CORE04,CORE05,stage_group,,,,,,,0.62848297,0.849891,I,4,10,2,9,0.4,0.2222222222222222,0.1777777777777778,2.07692308,0.32038926,13.46365196,,,,,,
CORE04,CORE05,stage_group,,,,,,,0.30340557,0.849891,II,1,10,3,9,0.1,0.3333333333333333,-0.2333333333333333,0.29323308,0.03390765,2.53587767,,,,,,
CORE04,CORE05,stage_group,,,,,,,0.62848297,0.849891,III,4,10,2,9,0.4,0.2222222222222222,0.1777777777777778,2.07692308,0.32038926,13.46365196,,,,,,
CORE04,CORE05,stage_group,,,,,,,0.58204334,0.849891,IV,1,10,2,9,0.1,0.2222222222222222,-0.1222222222222222,0.47368421,0.05046489,4.44619482,,,,,,
CORE04,CORE05,t_stage,,,,,,,0.47368421,0.849891,T1,0,10,1,9,0.0,0.1111111111111111,-0.1111111111111111,0.26984127,0.00969744,7.508608,,,,,,
CORE04,CORE05,t_stage,,,,,,,0.58204334,0.849891,T1A,3,10,1,9,0.3,0.1111111111111111,0.18888888888888888,2.64444444,0.30801203,22.70393892,,,,,,
CORE04,CORE05,t_stage,,,,,,,1.0,1.0,T1B,1,10,0,9,0.1,0.0,0.1,3.0,0.10795977,83.36438854,,,,,,
CORE04,CORE05,t_stage,,,,,,,0.62848297,0.849891,T2,2,10,3,9,0.2,0.3333333333333333,-0.1333333333333333,0.54621849,0.08027147,3.71682057,,,,,,
CORE04,CORE05,t_stage,,,,,,,1.0,1.0,T3A,4,10,4,9,0.4,0.4444444444444444,-0.0444444444444444,0.84615385,0.1498381,4.77833303,,,,,,
CORE04,CORE05,m_stage,,,,,,,0.58204334,0.849891,M0,9,10,7,9,0.9,0.7777777777777778,0.12222222222222223,2.11111111,0.22491142,19.81575718,,,,,,
CORE04,CORE05,m_stage,,,,,,,0.58204334,0.849891,M1,1,10,2,9,0.1,0.2222222222222222,-0.1222222222222222,0.47368421,0.05046489,4.44619482,,,,,,
CORE04,CORE05,grade,,,,,,,1.0,1.0,G2,3,10,2,9,0.3,0.2222222222222222,0.07777777777777778,1.4,0.20674029,9.48049357,,,,,,
CORE04,CORE05,grade,,,,,,,0.62848297,0.849891,G3,4,10,2,9,0.4,0.2222222222222222,0.1777777777777778,2.07692308,0.32038926,13.46365196,,,,,,
CORE04,CORE05,grade,,,,,,,0.36984996,0.849891,G4,3,10,5,9,0.3,0.5555555555555556,-0.2555555555555556,0.38181818,0.06450548,2.26004234,,,,,,
CORE04,CORE05,overall_survival,,,,,,,0.26593972,0.56987083,,,,,,,,,,,,10,9,3,3,1911.5,1218.0
CORE04,CORE06,age,10,5,55.0,57.0,0.13971227,0.13971227,1.0,1.0,,,,,,,,,,,,,,,,,
CORE04,CORE06,gender,,,,,,,0.50549451,0.80879122,FEMALE,3,10,0,5,0.3,0.0,0.3,5.13333333,0.21758276,121.10844965,,,,,,
CORE04,CORE06,gender,,,,,,,0.50549451,0.80879122,MALE,7,10,5,5,0.7,1.0,-0.30000000000000004,0.19480519,0.00825706,4.5959523,,,,,,
CORE04,CORE06,stage_group,,,,,,,0.60839161,0.81118881,I,4,10,3,5,0.4,0.6,-0.19999999999999996,0.49450549,0.0656225,3.72640001,,,,,,
CORE04,CORE06,stage_group,,,,,,,1.0,1.0,II,1,10,0,5,0.1,0.0,0.1,1.73684211,0.05981614,50.43155069,,,,,,
CORE04,CORE06,stage_group,,,,,,,0.23076923,0.75213675,III,4,10,0,5,0.4,0.0,0.4,7.61538462,0.33136501,175.01571014,,,,,,
CORE04,CORE06,stage_group,,,,,,,0.24175824,0.75213675,IV,1,10,2,5,0.1,0.4,-0.30000000000000004,0.22105263,0.0207394,2.35610783,,,,,,
CORE04,CORE06,t_stage,,,,,,,0.50549451,0.80879122,T1A,3,10,0,5,0.3,0.0,0.3,5.13333333,0.21758276,121.10844965,,,,,,
CORE04,CORE06,t_stage,,,,,,,0.07692308,0.75213675,T1B,1,10,3,5,0.1,0.6,-0.5,0.11278195,0.01058133,1.20209583,,,,,,
CORE04,CORE06,t_stage,,,,,,,1.0,1.0,T2,2,10,1,5,0.2,0.2,0.0,0.88235294,0.08632176,9.01912421,,,,,,
CORE04,CORE06,t_stage,,,,,,,0.6003996,0.81118881,T3A,4,10,1,5,0.4,0.2,0.2,2.07692308,0.22911511,18.82725889,,,,,,
CORE04,CORE06,m_stage,,,,,,,0.24175824,0.75213675,M0,9,10,3,5,0.9,0.6,0.30000000000000004,4.52380952,0.42442879,48.21739943,,,,,,
CORE04,CORE06,m_stage,,,,,,,0.24175824,0.75213675,M1,1,10,2,5,0.1,0.4,-0.30000000000000004,0.22105263,0.0207394,2.35610783,,,,,,
CORE04,CORE06,grade,,,,,,,0.50549451,0.80879122,G2,3,10,0,5,0.3,0.0,0.3,5.13333333,0.21758276,121.10844965,,,,,,
CORE04,CORE06,grade,,,,,,,0.28205128,0.75213675,G3,4,10,4,5,0.4,0.8,-0.4,0.23076923,0.02545723,2.09191765,,,,,,
CORE04,CORE06,grade,,,,,,,1.0,1.0,G4,3,10,1,5,0.3,0.2,0.09999999999999998,1.4,0.14881032,13.1711292,,,,,,
CORE04,CORE06,overall_survival,,,,,,,0.19329704,0.4832426,,,,,,,,,,,,10,5,3,2,1911.5,1525.0
CORE05,CORE06,age,9,5,58.0,57.0,-0.10580955,-0.10580955,0.8938137,1.0,,,,,,,,,,,,,,,,,
CORE05,CORE06,gender,,,,,,,0.22077922,0.73026973,FEMALE,4,9,0,5,0.4444444444444444,0.0,0.4444444444444444,9.0,0.38497611,210.40266897,,,,,,
CORE05,CORE06,gender,,,,,,,0.22077922,0.73026973,MALE,5,9,5,5,0.5555555555555556,1.0,-0.4444444444444444,0.11111111,0.00475279,2.59756381,,,,,,
CORE05,CORE06,stage_group,,,,,,,0.26573427,0.73026973,I,2,9,3,5,0.2222222222222222,0.6,-0.37777777777777777,0.23809524,0.0273475,2.07292586,,,,,,
CORE05,CORE06,stage_group,,,,,,,0.25824176,0.73026973,II,3,9,0,5,0.3333333333333333,0.0,0.3333333333333333,5.92307692,0.2479531,141.48982275,,,,,,
CORE05,CORE06,stage_group,,,,,,,0.50549451,0.75901022,III,2,9,0,5,0.2222222222222222,0.0,0.2222222222222222,3.66666667,0.14509748,92.65801713,,,,,,
CORE05,CORE06,stage_group,,,,,,,0.58041958,0.75901022,IV,2,9,2,5,0.2222222222222222,0.4,-0.1777777777777778,0.46666667,0.0536011,4.06293469,,,,,,
CORE05,CORE06,t_stage,,,,,,,1.0,1.0,T1,1,9,0,5,0.1111111111111111,0.0,0.1111111111111111,1.94117647,0.0663834,56.76368268,,,,,,
CORE05,CORE06,t_stage,,,,,,,1.0,1.0,T1A,1,9,0,5,0.1111111111111111,0.0,0.1111111111111111,1.94117647,0.0663834,56.76368268,,,,,,
CORE05,CORE06,t_stage,,,,,,,0.02747253,0.46703301,T1B,0,9,3,5,0.0,0.6,-0.6,0.03759398,0.00142251,0.99352869,,,,,,
CORE05,CORE06,t_stage,,,,,,,1.0,1.0,T2,3,9,1,5,0.3333333333333333,0.2,0.1333333333333333,1.61538462,0.16872399,15.46589464,,,,,,
CORE05,CORE06,t_stage,,,,,,,0.58041958,0.75901022,T3A,4,9,1,5,0.4444444444444444,0.2,0.2444444444444444,2.45454545,0.26428781,22.79633433,,,,,,
CORE05,CORE06,m_stage,,,,,,,0.58041958,0.75901022,M0,7,9,3,5,0.7777777777777778,0.6,0.1777777777777778,2.14285714,0.24612751,18.65633275,,,,,,
CORE05,CORE06,m_stage,,,,,,,0.58041958,0.75901022,M1,2,9,2,5,0.2222222222222222,0.4,-0.1777777777777778,0.46666667,0.0536011,4.06293469,,,,,,
CORE05,CORE06,grade,,,,,,,0.50549451,0.75901022,G2,2,9,0,5,0.2222222222222222,0.0,0.2222222222222222,3.66666667,0.14509748,92.65801713,,,,,,
CORE05,CORE06,grade,,,,,,,0.09090909,0.73026973,G3,2,9,4,5,0.2222222222222222,0.8,-0.5777777777777778,0.11111111,0.01073054,1.15051747,,,,,,
CORE05,CORE06,grade,,,,,,,0.3006993,0.73026973,G4,5,9,1,5,0.5555555555555556,0.2,0.35555555555555557,3.66666667,0.39480032,34.05378339,,,,,,
CORE05,CORE06,overall_survival,,,,,,,0.9703412,0.9703412,,,,,,,,,,,,9,5,3,2,1218.0,1525.0
