core_id,feature,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,p_value,q_value,cliffs_delta,direction
CORE03,chr19q,14,89,0.0276,0.0193,0.03192516,0.03912706,-0.09612896,0.31691977,0.64704453,0.16773676,higher_in_core
CORE03,chr20p,14,89,0.02827642,0.0326,0.00965266,0.0685034,-0.46903247,0.2234792,0.57634473,-0.20385233,lower_in_core
CORE03,chr20q,14,89,0.03685,0.0355,0.07801648,0.08211471,-0.03419045,0.53480146,0.81573222,0.10433387,higher_in_core
CORE03,chr21p,14,89,0.0,0.0,0.0,0.0,,,,0.0,
CORE03,chr21q,14,89,0.0307,0.01478253,0.03843465,0.01091171,0.18804948,0.37081349,0.69655132,0.15008026,higher_in_core
CORE03,chr22p,14,89,0.0,0.0,0.0,0.0,,,,0.0,
CORE03,chr22q,14,89,0.03048041,0.0205,0.02504619,0.01549382,0.10242709,0.66498439,0.81573222,0.07303371,higher_in_core
CORE03,locus::VHL,14,89,-0.3077,-0.3671,-0.29288571,-0.35914831,0.32097718,0.09691757,0.36530469,0.2776886,higher_in_core
CORE03,locus::SETD2,14,89,-0.32638383,-0.3724,-0.33227626,-0.36397901,0.15862185,0.26636701,0.57634473,0.18619583,higher_in_core
CORE03,locus::PBRM1,14,89,-0.31295,-0.3724,-0.32983571,-0.36996723,0.18400111,0.25414586,0.57634473,0.19101124,higher_in_core
CORE03,locus::BAP1,14,89,-0.31295,-0.3724,-0.32983571,-0.36062809,0.14946576,0.27052916,0.57634473,0.18459069,higher_in_core
CORE03,locus::JAK2,14,89,-0.04115,-0.0029,-0.10402143,-0.05603388,-0.25851014,0.67198898,0.81573222,-0.07142857,lower_in_core
CORE03,locus::CDKN2A,14,89,-0.07545,-0.0033,-0.15259286,-0.08693146,-0.31887193,0.54754233,0.81573222,-0.1011236,lower_in_core
CORE03,locus::PTEN,14,89,0.0308,-0.0072,-0.00188571,-0.04717297,0.35747512,0.02091238,0.25617666,0.38603531,higher_in_core
CORE03,fga,14,89,0.15964633,0.12499893,0.17196884,0.16851209,0.02247213,0.50977874,0.81573222,0.11075441,higher_in_core
CORE03,gain_burden,14,89,0.04798735,0.04419657,0.06339465,0.07573265,-0.13995706,0.96545593,0.96545925,0.00802568,higher_in_core
CORE03,loss_burden,14,89,0.08464386,0.07154356,0.10857419,0.09277944,0.18966377,0.37339254,0.69655132,0.14927769,higher_in_core
CORE04,chr1p,10,93,0.0452603,0.00510779,0.02883743,-0.02554527,0.47823474,0.12290086,0.21507651,0.29892473,higher_in_core
CORE04,chr1q,10,93,0.06844487,0.0174,0.07391273,0.02583225,0.44294029,0.15555257,0.23818987,0.27526882,higher_in_core
CORE04,chr2p,10,93,0.1019,0.0291,0.10549726,0.03726511,0.71440048,0.00526667,0.03338719,0.53978495,higher_in_core
CORE04,chr2q,10,93,0.07343179,0.0129,0.09466543,0.02258855,0.74736585,0.00843062,0.04050683,0.50967742,higher_in_core
CORE04,chr3p,10,93,-0.35550243,-0.31370313,-0.38830812,-0.29617629,-0.52071135,0.06526388,0.14253804,-0.35698925,lower_in_core
CORE04,chr3q,10,93,0.06977853,0.0159,-0.05560978,-0.00147691,-0.36714687,0.64389926,0.7512158,0.09032258,higher_in_core
CORE04,chr4p,10,93,-0.03794203,0.011,-0.09214767,0.00544508,-0.97631475,0.24217758,0.32072166,-0.22688172,lower_in_core
CORE04,chr4q,10,93,-0.00717649,0.01088212,-0.04723274,0.0058293,-0.5846577,0.69253147,0.77203753,-0.07741935,lower_in_core
CORE04,chr5p,10,93,0.19566525,0.0449,0.22124086,0.11135811,0.71800605,0.00384655,0.03141349,0.55913978,higher_in_core
CORE04,chr5q,10,93,0.2302,0.1472339,0.26796984,0.16848151,0.68285206,0.0420724,0.11143745,0.39354839,higher_in_core
CORE04,chr6p,10,93,-0.02773242,0.0087,-0.09096369,-0.02554025,-0.54765804,0.47248066,0.57878881,-0.13978495,lower_in_core
CORE04,chr6q,10,93,-0.01719653,-0.00220851,-0.0851961,-0.0514435,-0.23999552,0.92457019,0.94383207,-0.01935484,lower_in_core
CORE04,chr7p,10,93,0.12210262,0.034,0.11960488,0.09633592,0.1746081,0.13122445,0.21902144,0.29247312,higher_in_core
CORE04,chr7q,10,93,0.12435,0.02969699,0.11873778,0.09609831,0.15850259,0.10749852,0.20259336,0.31182796,higher_in_core
CORE04,chr8p,10,93,-0.33430354,-0.00314355,-0.31186307,-0.07455709,-1.36619496,0.00929846,0.04050683,-0.50322581,lower_in_core
CORE04,chr8q,10,93,-0.0115909,0.0124,-0.06241451,0.01257826,-0.54464843,0.56621119,0.67669142,-0.11182796,lower_in_core
CORE04,chr9p,10,93,-0.09646552,-0.0029,-0.18147594,-0.05920463,-0.75740656,0.09366462,0.18358266,-0.32473118,lower_in_core
CORE04,chr9q,10,93,-0.16141703,-0.00204556,-0.20215637,-0.06225462,-0.89970129,0.04321044,0.11143745,-0.39139785,lower_in_core
CORE04,chr10p,10,93,0.01622158,0.0057,-0.02078541,-0.01115206,-0.09303207,0.42579056,0.53496763,0.15483871,higher_in_core
CORE04,chr10q,10,93,-0.00795,-0.0012,-0.07401487,-0.02873077,-0.40506872,0.92457019,0.94383207,0.01935484,higher_in_core
CORE04,chr11p,10,93,0.08138997,0.0153,0.0833662,0.02696756,1.07059612,0.01404624,0.04916184,0.47526882,higher_in_core
CORE04,chr11q,10,93,0.07745384,0.01239121,0.08302193,0.01549496,1.10518739,0.00545097,0.03338719,0.53763441,higher_in_core
CORE04,chr12p,10,93,0.14572443,0.03206192,0.13514583,0.07176563,0.58189542,0.0073875,0.04022083,0.51827957,higher_in_core
CORE04,chr12q,10,93,0.1430842,0.0329,0.13427762,0.07155993,0.62694586,0.00992004,0.04050683,0.49892473,higher_in_core
CORE04,chr13p,10,93,0.0,0.0,0.0,0.0,,,,0.0,
CORE04,chr13q,10,93,0.05938539,0.00419546,0.07028189,-0.02083387,0.96038219,0.00333494,0.03141349,0.56774194,higher_in_core
CORE04,chr14p,10,93,0.0,0.0,0.0,0.0,,,,0.0,
CORE04,chr14q,10,93,-0.28079961,-0.06624267,-0.26594148,-0.13401312,-0.67480417,0.06690561,0.14253804,-0.35483871,lower_in_core
CORE04,chr15p,10,93,0.0,0.0,0.0,0.0,,,,0.0,
CORE04,chr15q,10,93,0.04928634,0.01176597,-0.00216828,0.01230431,-0.17934837,0.35812644,0.46179462,0.17849462,higher_in_core
CORE04,chr16p,10,93,0.13013474,0.0332,0.12990593,0.06962492,0.56010965,0.00310335,0.03141349,0.57204301,higher_in_core
