core_a,core_b,feature,fisher_p,q_value,odds_ratio,ci_low,ci_high,core_a_frequency,core_b_frequency,frequency_difference
CORE01,CORE03,mutation::ARID1A,0.4516129,1.0,0.25714286,0.00969068,6.82330589,0.0,0.07142857142857142,-0.07142857142857142
CORE01,CORE03,mutation::ATM,0.48817204,1.0,4.67741935,0.20660042,105.89645363,0.11764705882352941,0.0,0.11764705882352941
CORE01,CORE03,mutation::BAP1,2.257e-05,0.00049654,0.0122449,0.00059738,0.2509917,0.0,0.7142857142857143,-0.7142857142857143
CORE01,CORE03,mutation::CDKN2A,1.0,1.0,0.82857143,0.01546206,44.40097205,0.0,0.0,0.0
CORE01,CORE03,mutation::DST,1.0,1.0,2.63636364,0.09944974,69.88870187,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE03,mutation::ELOC,1.0,1.0,0.82857143,0.01546206,44.40097205,0.0,0.0,0.0
CORE01,CORE03,mutation::FLG,0.4516129,1.0,0.25714286,0.00969068,6.82330589,0.0,0.07142857142857142,-0.07142857142857142
CORE01,CORE03,mutation::KDM5C,0.60667408,1.0,2.17241379,0.27927929,16.89843075,0.17647058823529413,0.07142857142857142,0.1050420168067227
CORE01,CORE03,mutation::KMT2C,1.0,1.0,0.82857143,0.01546206,44.40097205,0.0,0.0,0.0
CORE01,CORE03,mutation::LYST,1.0,1.0,0.81818182,0.07612046,8.79423836,0.058823529411764705,0.07142857142857142,-0.01260504201680672
CORE01,CORE03,mutation::MTOR,1.0,1.0,0.82857143,0.01546206,44.40097205,0.0,0.0,0.0
CORE01,CORE03,mutation::MUC16,0.10745273,0.57058276,9.66666667,0.47441142,196.96921579,0.23529411764705882,0.0,0.23529411764705882
CORE01,CORE03,mutation::PBRM1,0.00015046,0.00165506,51.30769231,2.60921149,1008.91755887,0.6470588235294118,0.0,0.6470588235294118
CORE01,CORE03,mutation::PIK3CA,1.0,1.0,0.82857143,0.01546206,44.40097205,0.0,0.0,0.0
CORE01,CORE03,mutation::PTEN,1.0,1.0,2.63636364,0.09944974,69.88870187,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE03,mutation::SETD2,1.0,1.0,2.63636364,0.09944974,69.88870187,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE03,mutation::SPTA1,0.08097887,0.57058276,0.09387755,0.00442279,1.99263221,0.0,0.21428571428571427,-0.21428571428571427
CORE01,CORE03,mutation::TP53,1.0,1.0,0.82857143,0.01546206,44.40097205,0.0,0.0,0.0
CORE01,CORE03,mutation::TSC1,1.0,1.0,0.82857143,0.01546206,44.40097205,0.0,0.0,0.0
CORE01,CORE03,mutation::TSC2,1.0,1.0,0.82857143,0.01546206,44.40097205,0.0,0.0,0.0
CORE01,CORE03,mutation::TTN,0.14835414,0.57058276,0.21212121,0.02861122,1.57264888,0.058823529411764705,0.2857142857142857,-0.22689075630252098
CORE01,CORE03,mutation::VHL,0.15561348,0.57058276,3.05594406,0.73567876,12.69411952,0.6470588235294118,0.35714285714285715,0.28991596638655465
CORE01,CORE04,mutation::ARID1A,1.0,1.0,0.6,0.01105586,32.56190877,0.0,0.0,0.0
CORE01,CORE04,mutation::ATM,0.51566952,1.0,3.38709677,0.14721277,77.93090528,0.11764705882352941,0.0,0.11764705882352941
CORE01,CORE04,mutation::BAP1,0.37037037,1.0,0.18095238,0.00669622,4.88988472,0.0,0.1,-0.1
CORE01,CORE04,mutation::CDKN2A,1.0,1.0,0.6,0.01105586,32.56190877,0.0,0.0,0.0
CORE01,CORE04,mutation::DST,0.047343,0.41793635,0.13131313,0.01675673,1.02902771,0.058823529411764705,0.4,-0.3411764705882353
CORE01,CORE04,mutation::ELOC,1.0,1.0,0.6,0.01105586,32.56190877,0.0,0.0,0.0
CORE01,CORE04,mutation::FLG,1.0,1.0,0.6,0.01105586,32.56190877,0.0,0.0,0.0
CORE01,CORE04,mutation::KDM5C,0.27350427,1.0,5.06896552,0.23581749,108.95888591,0.17647058823529413,0.0,0.17647058823529413
CORE01,CORE04,mutation::KMT2C,0.37037037,1.0,0.18095238,0.00669622,4.88988472,0.0,0.1,-0.1
CORE01,CORE04,mutation::LYST,1.0,1.0,1.90909091,0.07091754,51.39247756,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE04,mutation::MTOR,0.04102564,0.41793635,0.06122449,0.00280193,1.33780672,0.0,0.3,-0.3
CORE01,CORE04,mutation::MUC16,0.62095875,1.0,2.11111111,0.27844239,16.00614792,0.23529411764705882,0.1,0.13529411764705881
CORE01,CORE04,mutation::PBRM1,0.05699132,0.41793635,0.08424908,0.00421265,1.68490361,0.6470588235294118,1.0,-0.3529411764705882
CORE01,CORE04,mutation::PIK3CA,1.0,1.0,0.6,0.01105586,32.56190877,0.0,0.0,0.0
CORE01,CORE04,mutation::PTEN,1.0,1.0,1.90909091,0.07091754,51.39247756,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE04,mutation::SETD2,1.0,1.0,1.90909091,0.07091754,51.39247756,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE04,mutation::SPTA1,0.37037037,1.0,0.18095238,0.00669622,4.88988472,0.0,0.1,-0.1
CORE01,CORE04,mutation::TP53,1.0,1.0,0.6,0.01105586,32.56190877,0.0,0.0,0.0
CORE01,CORE04,mutation::TSC1,1.0,1.0,0.6,0.01105586,32.56190877,0.0,0.0,0.0
CORE01,CORE04,mutation::TSC2,1.0,1.0,0.6,0.01105586,32.56190877,0.0,0.0,0.0
CORE01,CORE04,mutation::TTN,1.0,1.0,1.90909091,0.07091754,51.39247756,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE04,mutation::VHL,1.0,1.0,0.82564103,0.16801095,4.05737306,0.6470588235294118,0.7,-0.05294117647058816
CORE01,CORE05,mutation::ARID1A,0.34615385,1.0,0.16190476,0.00594833,4.40680807,0.0,0.1111111111111111,-0.1111111111111111
CORE01,CORE05,mutation::ATM,0.52923077,1.0,3.06451613,0.13237792,70.94279095,0.11764705882352941,0.0,0.11764705882352941
CORE01,CORE05,mutation::BAP1,0.34615385,1.0,0.16190476,0.00594833,4.40680807,0.0,0.1111111111111111,-0.1111111111111111
CORE01,CORE05,mutation::CDKN2A,1.0,1.0,0.54285714,0.00995484,29.60307089,0.0,0.0,0.0
CORE01,CORE05,mutation::DST,1.0,1.0,1.72727273,0.0637897,46.77042259,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE05,mutation::ELOC,1.0,1.0,0.54285714,0.00995484,29.60307089,0.0,0.0,0.0
CORE01,CORE05,mutation::FLG,0.11076923,0.81230769,0.08571429,0.00365614,2.00947937,0.0,0.2222222222222222,-0.2222222222222222
CORE01,CORE05,mutation::KDM5C,0.52923077,1.0,4.5862069,0.21202503,99.20193679,0.17647058823529413,0.0,0.17647058823529413
CORE01,CORE05,mutation::KMT2C,1.0,1.0,0.54285714,0.00995484,29.60307089,0.0,0.0,0.0
CORE01,CORE05,mutation::LYST,1.0,1.0,1.72727273,0.0637897,46.77042259,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE05,mutation::MTOR,1.0,1.0,0.54285714,0.00995484,29.60307089,0.0,0.0,0.0
CORE01,CORE05,mutation::MUC16,0.26314381,1.0,6.33333333,0.3037414,132.05677776,0.23529411764705882,0.0,0.23529411764705882
CORE01,CORE05,mutation::PBRM1,0.41853547,1.0,2.16239316,0.44811471,10.4347037,0.6470588235294118,0.4444444444444444,0.20261437908496738
CORE01,CORE05,mutation::PIK3CA,0.03230769,0.37926416,0.05306122,0.00239758,1.17430826,0.0,0.3333333333333333,-0.3333333333333333
CORE01,CORE05,mutation::PTEN,0.03447856,0.37926416,0.11111111,0.01381579,0.8935922,0.058823529411764705,0.4444444444444444,-0.3856209150326797
CORE01,CORE05,mutation::SETD2,1.0,1.0,0.51515152,0.04627991,5.7342616,0.058823529411764705,0.1111111111111111,-0.0522875816993464
CORE01,CORE05,mutation::SPTA1,1.0,1.0,0.54285714,0.00995484,29.60307089,0.0,0.0,0.0
CORE01,CORE05,mutation::TP53,1.0,1.0,0.54285714,0.00995484,29.60307089,0.0,0.0,0.0
CORE01,CORE05,mutation::TSC1,1.0,1.0,0.54285714,0.00995484,29.60307089,0.0,0.0,0.0
CORE01,CORE05,mutation::TSC2,1.0,1.0,0.54285714,0.00995484,29.60307089,0.0,0.0,0.0
CORE01,CORE05,mutation::TTN,1.0,1.0,0.51515152,0.04627991,5.7342616,0.058823529411764705,0.1111111111111111,-0.0522875816993464
CORE01,CORE05,mutation::VHL,1.0,1.0,0.95266272,0.189156,4.79797778,0.6470588235294118,0.6666666666666666,-0.019607843137254832
CORE01,CORE06,mutation::ARID1A,1.0,1.0,0.31428571,0.00555618,17.77760863,0.0,0.0,0.0
CORE01,CORE06,mutation::ATM,0.05491,1.0,0.11520737,0.01407862,0.94275849,0.11764705882352941,0.6,-0.48235294117647054
CORE01,CORE06,mutation::BAP1,1.0,1.0,0.31428571,0.00555618,17.77760863,0.0,0.0,0.0
CORE01,CORE06,mutation::CDKN2A,1.0,1.0,0.31428571,0.00555618,17.77760863,0.0,0.0,0.0
CORE01,CORE06,mutation::DST,1.0,1.0,1.0,0.03533126,28.30354983,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE06,mutation::ELOC,1.0,1.0,0.31428571,0.00555618,17.77760863,0.0,0.0,0.0
CORE01,CORE06,mutation::FLG,1.0,1.0,0.31428571,0.00555618,17.77760863,0.0,0.0,0.0
CORE01,CORE06,mutation::KDM5C,1.0,1.0,0.72413793,0.08139223,6.44257732,0.17647058823529413,0.2,-0.023529411764705882
CORE01,CORE06,mutation::KMT2C,1.0,1.0,0.31428571,0.00555618,17.77760863,0.0,0.0,0.0
CORE01,CORE06,mutation::LYST,0.41125541,1.0,0.27272727,0.02257305,3.29508704,0.058823529411764705,0.2,-0.1411764705882353
CORE01,CORE06,mutation::MTOR,1.0,1.0,0.31428571,0.00555618,17.77760863,0.0,0.0,0.0
CORE01,CORE06,mutation::MUC16,1.0,1.0,1.0,0.11838921,8.44671604,0.23529411764705882,0.2,0.03529411764705881
CORE01,CORE06,mutation::PBRM1,1.0,1.0,0.58974359,0.07343962,4.73582895,0.6470588235294118,0.8,-0.15294117647058825
CORE01,CORE06,mutation::PIK3CA,1.0,1.0,0.31428571,0.00555618,17.77760863,0.0,0.0,0.0
CORE01,CORE06,mutation::PTEN,1.0,1.0,1.0,0.03533126,28.30354983,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE06,mutation::SETD2,0.41125541,1.0,0.27272727,0.02257305,3.29508704,0.058823529411764705,0.2,-0.1411764705882353
CORE01,CORE06,mutation::SPTA1,1.0,1.0,0.31428571,0.00555618,17.77760863,0.0,0.0,0.0
CORE01,CORE06,mutation::TP53,1.0,1.0,0.31428571,0.00555618,17.77760863,0.0,0.0,0.0
CORE01,CORE06,mutation::TSC1,0.22727273,1.0,0.08571429,0.00296499,2.47789601,0.0,0.2,-0.2
CORE01,CORE06,mutation::TSC2,1.0,1.0,0.31428571,0.00555618,17.77760863,0.0,0.0,0.0
CORE01,CORE06,mutation::TTN,1.0,1.0,1.0,0.03533126,28.30354983,0.058823529411764705,0.0,0.058823529411764705
CORE01,CORE06,mutation::VHL,1.0,1.0,0.58974359,0.07343962,4.73582895,0.6470588235294118,0.8,-0.15294117647058825
CORE02,CORE03,mutation::ARID1A,1.0,1.0,0.31034483,0.011615,8.29220337,0.0,0.07142857142857142,-0.07142857142857142
CORE02,CORE03,mutation::ATM,1.0,1.0,1.0,0.01855505,53.89368994,0.0,0.0,0.0
CORE02,CORE03,mutation::BAP1,0.00015256,0.00335632,0.01477833,0.00071558,0.30520434,0.0,0.7142857142857143,-0.7142857142857143
CORE02,CORE03,mutation::CDKN2A,1.0,1.0,1.0,0.01855505,53.89368994,0.0,0.0,0.0
CORE02,CORE03,mutation::DST,1.0,1.0,1.0,0.01855505,53.89368994,0.0,0.0,0.0
CORE02,CORE03,mutation::ELOC,1.0,1.0,3.22222222,0.12059521,86.09559299,0.07142857142857142,0.0,0.07142857142857142
CORE02,CORE03,mutation::FLG,1.0,1.0,0.31034483,0.011615,8.29220337,0.0,0.07142857142857142,-0.07142857142857142
CORE02,CORE03,mutation::KDM5C,1.0,1.0,0.31034483,0.011615,8.29220337,0.0,0.07142857142857142,-0.07142857142857142
CORE02,CORE03,mutation::KMT2C,1.0,1.0,1.0,0.01855505,53.89368994,0.0,0.0,0.0
CORE02,CORE03,mutation::LYST,1.0,1.0,0.31034483,0.011615,8.29220337,0.0,0.07142857142857142,-0.07142857142857142
CORE02,CORE03,mutation::MTOR,1.0,1.0,1.0,0.01855505,53.89368994,0.0,0.0,0.0
CORE02,CORE03,mutation::MUC16,0.48148148,1.0,5.8,0.25375751,132.56750642,0.14285714285714285,0.0,0.14285714285714285
CORE02,CORE03,mutation::PBRM1,1.0,1.0,1.0,0.01855505,53.89368994,0.0,0.0,0.0
CORE02,CORE03,mutation::PIK3CA,1.0,1.0,1.0,0.01855505,53.89368994,0.0,0.0,0.0
CORE02,CORE03,mutation::PTEN,1.0,1.0,1.0,0.01855505,53.89368994,0.0,0.0,0.0
CORE02,CORE03,mutation::SETD2,1.0,1.0,1.0,0.01855505,53.89368994,0.0,0.0,0.0
CORE02,CORE03,mutation::SPTA1,0.59555556,1.0,0.36507937,0.04615271,2.88786804,0.07142857142857142,0.21428571428571427,-0.14285714285714285
CORE02,CORE03,mutation::TP53,0.22222222,1.0,8.82608696,0.41274202,188.73729273,0.21428571428571427,0.0,0.21428571428571427
CORE02,CORE03,mutation::TSC1,1.0,1.0,1.0,0.01855505,53.89368994,0.0,0.0,0.0
CORE02,CORE03,mutation::TSC2,1.0,1.0,1.0,0.01855505,53.89368994,0.0,0.0,0.0
CORE02,CORE03,mutation::TTN,0.32592593,1.0,0.25925926,0.03452205,1.94702725,0.07142857142857142,0.2857142857142857,-0.21428571428571427
CORE02,CORE03,mutation::VHL,0.04074074,0.44814814,0.05956113,0.00294032,1.20651271,0.0,0.35714285714285715,-0.35714285714285715
CORE02,CORE04,mutation::ARID1A,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE02,CORE04,mutation::ATM,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE02,CORE04,mutation::BAP1,0.41666667,1.0,0.2183908,0.00802623,5.94233523,0.0,0.1,-0.1
CORE02,CORE04,mutation::CDKN2A,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE02,CORE04,mutation::DST,0.01976285,0.14492757,0.04980843,0.00232428,1.06737607,0.0,0.4,-0.4
CORE02,CORE04,mutation::ELOC,1.0,1.0,2.33333333,0.08599951,63.30785061,0.07142857142857142,0.0,0.07142857142857142
CORE02,CORE04,mutation::FLG,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE02,CORE04,mutation::KDM5C,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE02,CORE04,mutation::KMT2C,0.41666667,1.0,0.2183908,0.00802623,5.94233523,0.0,0.1,-0.1
CORE02,CORE04,mutation::LYST,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE02,CORE04,mutation::MTOR,0.05928854,0.32608697,0.07389163,0.00335686,1.62651204,0.0,0.3,-0.3
CORE02,CORE04,mutation::MUC16,1.0,1.0,1.26666667,0.14133126,11.35236747,0.14285714285714285,0.1,0.042857142857142844
CORE02,CORE04,mutation::PBRM1,5.1e-07,1.122e-05,0.00164204,3.009e-05,0.08962081,0.0,1.0,-1.0
CORE02,CORE04,mutation::PIK3CA,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE02,CORE04,mutation::PTEN,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE02,CORE04,mutation::SETD2,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE02,CORE04,mutation::SPTA1,1.0,1.0,0.7037037,0.06316436,7.83984689,0.07142857142857142,0.1,-0.02857142857142858
CORE02,CORE04,mutation::TP53,0.23913043,1.0,6.39130435,0.29401067,138.93635722,0.21428571428571427,0.0,0.21428571428571427
CORE02,CORE04,mutation::TSC1,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE02,CORE04,mutation::TSC2,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE02,CORE04,mutation::TTN,1.0,1.0,2.33333333,0.08599951,63.30785061,0.07142857142857142,0.0,0.07142857142857142
CORE02,CORE04,mutation::VHL,0.00034672,0.00381392,0.01609195,0.00073105,0.35421818,0.0,0.7,-0.7
CORE02,CORE05,mutation::ARID1A,0.39130435,0.95652174,0.1954023,0.0071299,5.3552057,0.0,0.1111111111111111,-0.1111111111111111
CORE02,CORE05,mutation::ATM,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE02,CORE05,mutation::BAP1,0.39130435,0.95652174,0.1954023,0.0071299,5.3552057,0.0,0.1111111111111111,-0.1111111111111111
CORE02,CORE05,mutation::CDKN2A,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE02,CORE05,mutation::DST,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE02,CORE05,mutation::ELOC,1.0,1.0,2.11111111,0.07735687,57.61337092,0.07142857142857142,0.0,0.07142857142857142
CORE02,CORE05,mutation::FLG,0.14229249,0.62608696,0.10344828,0.00438097,2.44273511,0.0,0.2222222222222222,-0.2222222222222222
CORE02,CORE05,mutation::KDM5C,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE02,CORE05,mutation::KMT2C,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE02,CORE05,mutation::LYST,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE02,CORE05,mutation::MTOR,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE02,CORE05,mutation::MUC16,0.50197628,1.0,3.8,0.16260446,88.80445014,0.14285714285714285,0.0,0.14285714285714285
CORE02,CORE05,mutation::PBRM1,0.01422925,0.10434783,0.04214559,0.00193262,0.91909155,0.0,0.4444444444444444,-0.4444444444444444
CORE02,CORE05,mutation::PIK3CA,0.04743083,0.26086957,0.06403941,0.00287251,1.42768668,0.0,0.3333333333333333,-0.3333333333333333
CORE02,CORE05,mutation::PTEN,0.01422925,0.10434783,0.04214559,0.00193262,0.91909155,0.0,0.4444444444444444,-0.4444444444444444
CORE02,CORE05,mutation::SETD2,0.39130435,0.95652174,0.1954023,0.0071299,5.3552057,0.0,0.1111111111111111,-0.1111111111111111
CORE02,CORE05,mutation::SPTA1,1.0,1.0,2.11111111,0.07735687,57.61337092,0.07142857142857142,0.0,0.07142857142857142
CORE02,CORE05,mutation::TP53,0.25296443,0.92753624,5.7826087,0.26435293,126.49212286,0.21428571428571427,0.0,0.21428571428571427
CORE02,CORE05,mutation::TSC1,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE02,CORE05,mutation::TSC2,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE02,CORE05,mutation::TTN,1.0,1.0,0.62962963,0.05596168,7.08401723,0.07142857142857142,0.1111111111111111,-0.03968253968253968
CORE02,CORE05,mutation::VHL,0.00083212,0.01830664,0.01856764,0.00083286,0.41394466,0.0,0.6666666666666666,-0.6666666666666666
CORE02,CORE06,mutation::ARID1A,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE02,CORE06,mutation::ATM,0.01031992,0.07567941,0.02463054,0.00095211,0.63717473,0.0,0.6,-0.6
CORE02,CORE06,mutation::BAP1,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE02,CORE06,mutation::CDKN2A,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE02,CORE06,mutation::DST,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE02,CORE06,mutation::ELOC,1.0,1.0,1.22222222,0.04285016,34.8616506,0.07142857142857142,0.0,0.07142857142857142
CORE02,CORE06,mutation::FLG,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE02,CORE06,mutation::KDM5C,0.26315789,0.82706765,0.10344828,0.00355439,3.01079927,0.0,0.2,-0.2
CORE02,CORE06,mutation::KMT2C,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE02,CORE06,mutation::LYST,0.26315789,0.82706765,0.10344828,0.00355439,3.01079927,0.0,0.2,-0.2
CORE02,CORE06,mutation::MTOR,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE02,CORE06,mutation::MUC16,1.0,1.0,0.6,0.06056632,5.94389754,0.14285714285714285,0.2,-0.05714285714285716
CORE02,CORE06,mutation::PBRM1,0.00128999,0.01418989,0.01149425,0.00039493,0.33453325,0.0,0.8,-0.8
CORE02,CORE06,mutation::PIK3CA,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE02,CORE06,mutation::PTEN,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE02,CORE06,mutation::SETD2,0.26315789,0.82706765,0.10344828,0.00355439,3.01079927,0.0,0.2,-0.2
CORE02,CORE06,mutation::SPTA1,1.0,1.0,1.22222222,0.04285016,34.8616506,0.07142857142857142,0.0,0.07142857142857142
CORE02,CORE06,mutation::TP53,0.53044376,1.0,3.34782609,0.14597623,76.77920945,0.21428571428571427,0.0,0.21428571428571427
CORE02,CORE06,mutation::TSC1,0.26315789,0.82706765,0.10344828,0.00355439,3.01079927,0.0,0.2,-0.2
CORE02,CORE06,mutation::TSC2,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE02,CORE06,mutation::TTN,1.0,1.0,1.22222222,0.04285016,34.8616506,0.07142857142857142,0.0,0.07142857142857142
CORE02,CORE06,mutation::VHL,0.00128999,0.01418989,0.01149425,0.00039493,0.33453325,0.0,0.8,-0.8
CORE03,CORE04,mutation::ARID1A,1.0,1.0,2.33333333,0.08599951,63.30785061,0.07142857142857142,0.0,0.07142857142857142
CORE03,CORE04,mutation::ATM,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE03,CORE04,mutation::BAP1,0.00452618,0.04978798,14.77777778,1.91056118,114.30291703,0.7142857142857143,0.1,0.6142857142857143
CORE03,CORE04,mutation::CDKN2A,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE03,CORE04,mutation::DST,0.01976285,0.14492757,0.04980843,0.00232428,1.06737607,0.0,0.4,-0.4
CORE03,CORE04,mutation::ELOC,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE03,CORE04,mutation::FLG,1.0,1.0,2.33333333,0.08599951,63.30785061,0.07142857142857142,0.0,0.07142857142857142
CORE03,CORE04,mutation::KDM5C,1.0,1.0,2.33333333,0.08599951,63.30785061,0.07142857142857142,0.0,0.07142857142857142
CORE03,CORE04,mutation::KMT2C,0.41666667,1.0,0.2183908,0.00802623,5.94233523,0.0,0.1,-0.1
CORE03,CORE04,mutation::LYST,1.0,1.0,2.33333333,0.08599951,63.30785061,0.07142857142857142,0.0,0.07142857142857142
CORE03,CORE04,mutation::MTOR,0.05928854,0.32608697,0.07389163,0.00335686,1.62651204,0.0,0.3,-0.3
CORE03,CORE04,mutation::MUC16,0.41666667,1.0,0.2183908,0.00802623,5.94233523,0.0,0.1,-0.1
CORE03,CORE04,mutation::PBRM1,5.1e-07,1.122e-05,0.00164204,3.009e-05,0.08962081,0.0,1.0,-1.0
CORE03,CORE04,mutation::PIK3CA,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE03,CORE04,mutation::PTEN,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE03,CORE04,mutation::SETD2,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE03,CORE04,mutation::SPTA1,0.61462451,1.0,1.92753623,0.23676595,15.69227288,0.21428571428571427,0.1,0.11428571428571427
CORE03,CORE04,mutation::TP53,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE03,CORE04,mutation::TSC1,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE03,CORE04,mutation::TSC2,1.0,1.0,0.72413793,0.01326768,39.52277813,0.0,0.0,0.0
CORE03,CORE04,mutation::TTN,0.11396574,0.50144926,9.0,0.42860625,188.98464675,0.2857142857142857,0.0,0.2857142857142857
