core_id,pathway,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,direction,p_value,q_value,available_n_core,available_n_rest
CORE01,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,17,86,0.40758138,0.40669725,0.39590676,0.39413007,0.01963747,up,0.86246695,0.91751803,17,86
CORE01,HALLMARK_ESTROGEN_RESPONSE_EARLY,17,86,0.25079637,0.22930448,0.24692296,0.22618345,0.61535077,up,0.03410791,0.11137091,17,86
CORE01,HALLMARK_ESTROGEN_RESPONSE_LATE,17,86,0.24578742,0.2500996,0.24718293,0.24565255,0.05477536,up,0.93274128,0.93274128,17,86
CORE01,HALLMARK_FATTY_ACID_METABOLISM,17,86,0.43032431,0.40802229,0.42700615,0.40551541,0.4389703,up,0.08561051,0.17122102,17,86
CORE01,HALLMARK_G2M_CHECKPOINT,17,86,0.09444203,0.09385091,0.09594232,0.10905409,-0.27024037,down,0.86246695,0.91751803,17,86
CORE01,HALLMARK_GLYCOLYSIS,17,86,0.39251053,0.39549774,0.38988377,0.39060443,-0.01911172,down,0.50239305,0.66104349,17,86
CORE01,HALLMARK_HEDGEHOG_SIGNALING,17,86,0.16474832,0.13147087,0.1594386,0.12845698,0.70172716,up,0.02114675,0.09794012,17,86
CORE01,HALLMARK_HEME_METABOLISM,17,86,0.33389229,0.31026065,0.3326368,0.31016494,0.8616643,up,0.00016836,0.0037195,17,86
CORE01,HALLMARK_HYPOXIA,17,86,0.4657728,0.45999232,0.46590154,0.45176553,0.33461688,up,0.29246296,0.42954953,17,86
CORE01,HALLMARK_IL2_STAT5_SIGNALING,17,86,0.28333644,0.28343535,0.27862381,0.27527289,0.08181356,up,0.90453724,0.93274128,17,86
CORE01,HALLMARK_IL6_JAK_STAT3_SIGNALING,17,86,0.25548896,0.33074879,0.26508689,0.31330205,-0.6014485,down,0.00739583,0.04108794,17,86
CORE01,HALLMARK_INFLAMMATORY_RESPONSE,17,86,0.17365214,0.21533615,0.16908192,0.19897263,-0.36463947,down,0.04146609,0.12195909,17,86
CORE01,HALLMARK_INTERFERON_ALPHA_RESPONSE,17,86,0.39006181,0.4182592,0.38604696,0.42425794,-0.50482883,down,0.02164901,0.09794012,17,86
CORE01,HALLMARK_INTERFERON_GAMMA_RESPONSE,17,86,0.32560449,0.3675785,0.32581875,0.36399708,-0.48474075,down,0.02546443,0.09794012,17,86
CORE01,HALLMARK_KRAS_SIGNALING_DN,17,86,-0.1453815,-0.15650905,-0.14467394,-0.15578046,0.37798767,up,0.06398582,0.13909961,17,86
CORE01,HALLMARK_KRAS_SIGNALING_UP,17,86,0.20568019,0.21197298,0.19146158,0.19806784,-0.12239691,down,0.30068467,0.42954953,17,86
CORE01,HALLMARK_MITOTIC_SPINDLE,17,86,0.20145431,0.17087969,0.1941964,0.17144728,0.59752104,up,0.02431905,0.09794012,17,86
CORE01,HALLMARK_MTORC1_SIGNALING,17,86,0.42203873,0.43141844,0.41820983,0.42925927,-0.32566884,down,0.10881738,0.18761617,17,86
CORE01,HALLMARK_MYC_TARGETS_V1,17,86,0.56190967,0.56115976,0.5620817,0.56160307,0.0191374,up,0.82769882,0.91751803,17,86
CORE01,HALLMARK_MYC_TARGETS_V2,17,86,0.19770125,0.23176411,0.2056199,0.23924675,-0.62713864,down,0.03263369,0.11137091,17,86
CORE01,HALLMARK_MYOGENESIS,17,86,0.27594814,0.26035048,0.2711031,0.25066579,0.5205103,up,0.05333074,0.12371861,17,86
CORE01,HALLMARK_NOTCH_SIGNALING,17,86,0.34540115,0.31794085,0.33908693,0.30722349,0.70118809,up,0.00234457,0.01465356,17,86
CORE01,HALLMARK_OXIDATIVE_PHOSPHORYLATION,17,86,0.56911716,0.5768247,0.57276461,0.58019499,-0.15496751,down,0.73233021,0.85154676,17,86
CORE01,HALLMARK_P53_PATHWAY,17,86,0.36348519,0.3820705,0.36672552,0.37803338,-0.41479446,down,0.04808095,0.12371861,17,86
CORE01,HALLMARK_PANCREAS_BETA_CELLS,17,86,0.33756619,0.24385261,0.34240785,0.24626259,1.0386032,up,0.00022317,0.0037195,17,86
CORE01,HALLMARK_PEROXISOME,17,86,0.36802616,0.35324856,0.36450648,0.34811849,0.47411737,up,0.10687161,0.18761617,17,86
CORE01,HALLMARK_PI3K_AKT_MTOR_SIGNALING,17,86,0.31461187,0.32171332,0.31512472,0.32224842,-0.33325113,down,0.07202253,0.15004694,17,86
CORE01,HALLMARK_PROTEIN_SECRETION,17,86,0.47692635,0.45853313,0.47389307,0.44981091,0.43230991,up,0.17548633,0.27419739,17,86
CORE01,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,17,86,0.498433,0.514618,0.49957014,0.51196896,-0.49213653,down,0.04610618,0.12371861,17,86
CORE01,HALLMARK_SPERMATOGENESIS,17,86,-0.17161171,-0.17537587,-0.16810963,-0.16465115,-0.09374531,down,0.71900034,0.85154676,17,86
CORE01,HALLMARK_TGF_BETA_SIGNALING,17,86,0.5024656,0.47195047,0.5009705,0.46043564,0.75346602,up,0.00109538,0.00912817,17,86
CORE01,HALLMARK_TNFA_SIGNALING_VIA_NFKB,17,86,0.38601685,0.41307134,0.39026267,0.39604044,-0.07839056,down,0.46904597,0.63384591,17,86
CORE01,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,17,86,0.41224058,0.43047324,0.41687395,0.42950088,-0.39311102,down,0.0905755,0.17418365,17,86
CORE01,HALLMARK_UV_RESPONSE_DN,17,86,0.28427837,0.23802995,0.27634397,0.23058001,0.87788823,up,0.00034924,0.0043655,17,86
CORE01,HALLMARK_UV_RESPONSE_UP,17,86,0.39618531,0.40193409,0.40075711,0.40221667,-0.0780522,down,0.31758598,0.44109164,17,86
CORE01,HALLMARK_WNT_BETA_CATENIN_SIGNALING,17,86,0.18473689,0.1528972,0.17796134,0.1504842,0.46209634,up,0.05443619,0.12371861,17,86
CORE01,HALLMARK_XENOBIOTIC_METABOLISM,17,86,0.34642964,0.34247871,0.3422434,0.33441556,0.19411581,up,0.77959975,0.88590881,17,86
CORE02,HALLMARK_ADIPOGENESIS,14,89,0.47707024,0.47049711,0.46734558,0.46592405,0.04314892,up,0.59328482,0.90689598,14,89
CORE02,HALLMARK_ALLOGRAFT_REJECTION,14,89,0.21256586,0.24014393,0.19652039,0.25291978,-0.57078133,down,0.24621847,0.59550598,14,89
CORE02,HALLMARK_ANDROGEN_RESPONSE,14,89,0.39752623,0.40582716,0.39898609,0.39659686,0.04500114,up,0.97313165,0.97313165,14,89
CORE02,HALLMARK_ANGIOGENESIS,14,89,0.40978665,0.4669107,0.41168655,0.46365723,-0.64152818,down,0.06124914,0.43749386,14,89
CORE02,HALLMARK_APICAL_JUNCTION,14,89,0.27587548,0.29534528,0.26448535,0.29254616,-0.70963995,down,0.12719398,0.54157047,14,89
CORE02,HALLMARK_APICAL_SURFACE,14,89,0.09148766,0.0845148,0.08117454,0.0839687,-0.05786008,down,0.9195167,0.97313165,14,89
CORE02,HALLMARK_APOPTOSIS,14,89,0.44583644,0.43883619,0.42404587,0.43758395,-0.37601416,down,0.75447007,0.90689598,14,89
CORE02,HALLMARK_BILE_ACID_METABOLISM,14,89,0.17728649,0.17568914,0.16680582,0.16982293,-0.05706171,down,0.96545925,0.97313165,14,89
CORE02,HALLMARK_CHOLESTEROL_HOMEOSTASIS,14,89,0.31887702,0.32069303,0.32386197,0.32164994,0.0760702,up,0.8511507,0.945723,14,89
CORE02,HALLMARK_COAGULATION,14,89,0.34975737,0.37864663,0.33864456,0.37546572,-0.78360542,down,0.31925467,0.59550598,14,89
CORE02,HALLMARK_COMPLEMENT,14,89,0.28538421,0.31500291,0.27323918,0.3083449,-0.71499309,down,0.24232045,0.59550598,14,89
CORE02,HALLMARK_DNA_REPAIR,14,89,0.30431801,0.29833807,0.30359955,0.2998474,0.13855992,up,0.73263689,0.90689598,14,89
CORE02,HALLMARK_E2F_TARGETS,14,89,0.09578689,0.09789401,0.11376351,0.10608183,0.14939107,up,0.8360906,0.945723,14,89
CORE02,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,14,89,0.31100926,0.40758138,0.35874251,0.40003602,-0.46220264,down,0.31460139,0.59550598,14,89
CORE02,HALLMARK_ESTROGEN_RESPONSE_EARLY,14,89,0.21458853,0.23168493,0.21407265,0.23205,-0.52836459,down,0.10085175,0.50425875,14,89
CORE02,HALLMARK_ESTROGEN_RESPONSE_LATE,14,89,0.24872287,0.24976917,0.24097074,0.24668133,-0.20486248,down,0.60666779,0.90689598,14,89
CORE02,HALLMARK_FATTY_ACID_METABOLISM,14,89,0.4381949,0.41000342,0.41483658,0.40815413,0.13483096,up,0.43854093,0.73090155,14,89
CORE02,HALLMARK_G2M_CHECKPOINT,14,89,0.09701746,0.09391652,0.12014074,0.10480562,0.31633404,up,0.74716953,0.90689598,14,89
CORE02,HALLMARK_GLYCOLYSIS,14,89,0.38177839,0.39644063,0.36146914,0.39504985,-0.93610025,down,0.07905162,0.49407263,14,89
CORE02,HALLMARK_HEDGEHOG_SIGNALING,14,89,0.12642481,0.13319365,0.11769868,0.13606713,-0.40631091,down,0.26224914,0.59550598,14,89
CORE02,HALLMARK_HEME_METABOLISM,14,89,0.31831743,0.31776803,0.31409805,0.31383863,0.00946581,up,0.79129049,0.92010522,14,89
CORE02,HALLMARK_HYPOXIA,14,89,0.43600559,0.46388081,0.41402469,0.46040243,-1.17605001,down,0.02928476,0.43749386,14,89
CORE02,HALLMARK_IL2_STAT5_SIGNALING,14,89,0.27406719,0.28388802,0.25294743,0.27942483,-0.66293792,down,0.31925467,0.59550598,14,89
CORE02,HALLMARK_IL6_JAK_STAT3_SIGNALING,14,89,0.2910373,0.31762343,0.25873736,0.31267562,-0.67398178,down,0.17330255,0.54157047,14,89
CORE02,HALLMARK_INFLAMMATORY_RESPONSE,14,89,0.20167585,0.20699029,0.14716991,0.20141191,-0.67316245,down,0.24232045,0.59550598,14,89
CORE02,HALLMARK_INTERFERON_ALPHA_RESPONSE,14,89,0.38685436,0.41511585,0.37771406,0.42428072,-0.61816966,down,0.16730521,0.54157047,14,89
CORE02,HALLMARK_INTERFERON_GAMMA_RESPONSE,14,89,0.32790653,0.36052977,0.3117673,0.36492051,-0.68225718,down,0.17330255,0.54157047,14,89
CORE02,HALLMARK_KRAS_SIGNALING_DN,14,89,-0.15956717,-0.15349573,-0.16145029,-0.15276711,-0.29410276,down,0.62699094,0.90689598,14,89
CORE02,HALLMARK_KRAS_SIGNALING_UP,14,89,0.19105773,0.20881186,0.1747859,0.2004683,-0.48189366,down,0.32869566,0.59550598,14,89
CORE02,HALLMARK_MITOTIC_SPINDLE,14,89,0.17206186,0.17833137,0.17194858,0.17571376,-0.09655756,down,0.64070002,0.90689598,14,89
CORE02,HALLMARK_MTORC1_SIGNALING,14,89,0.43396545,0.42669669,0.4307739,0.42691045,0.11311797,up,0.54115539,0.87283127,14,89
CORE02,HALLMARK_MYC_TARGETS_V1,14,89,0.56314995,0.56168651,0.5660893,0.5609888,0.20444446,up,0.74716953,0.90689598,14,89
CORE02,HALLMARK_MYC_TARGETS_V2,14,89,0.221108,0.22819735,0.24253827,0.23230588,0.18615356,up,0.6825531,0.90689598,14,89
CORE02,HALLMARK_MYOGENESIS,14,89,0.22681455,0.26412162,0.23051047,0.25774005,-0.70037246,down,0.0176876,0.43749386,14,89
CORE02,HALLMARK_NOTCH_SIGNALING,14,89,0.28966303,0.32306046,0.27344073,0.31862391,-1.01976545,down,0.04379588,0.43749386,14,89
CORE02,HALLMARK_OXIDATIVE_PHOSPHORYLATION,14,89,0.58754132,0.57662834,0.60543841,0.57480483,0.65394777,up,0.30542925,0.59550598,14,89
CORE02,HALLMARK_P53_PATHWAY,14,89,0.37905325,0.38038662,0.36303581,0.37823262,-0.56111925,down,0.33348335,0.59550598,14,89
CORE02,HALLMARK_PANCREAS_BETA_CELLS,14,89,0.23669056,0.26219249,0.22263777,0.26834368,-0.4660372,down,0.09124745,0.50425875,14,89
CORE02,HALLMARK_PEROXISOME,14,89,0.35750931,0.35470554,0.34912627,0.35109025,-0.05595345,down,0.94246404,0.97313165,14,89
CORE02,HALLMARK_PI3K_AKT_MTOR_SIGNALING,14,89,0.32242713,0.3205385,0.32083338,0.32111031,-0.01285483,down,0.75447007,0.90689598,14,89
CORE02,HALLMARK_PROTEIN_SECRETION,14,89,0.48399178,0.45866025,0.473255,0.45072304,0.40313953,up,0.05610939,0.43749386,14,89
CORE02,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,14,89,0.49833404,0.51191477,0.49660275,0.5120178,-0.61518881,down,0.13206334,0.54157047,14,89
CORE02,HALLMARK_SPERMATOGENESIS,14,89,-0.12308314,-0.1783055,-0.13102201,-0.17060174,1.15461316,up,0.008734,0.4367,14,89
CORE02,HALLMARK_TGF_BETA_SIGNALING,14,89,0.46135019,0.48065398,0.44579014,0.47048205,-0.44694643,down,0.25414586,0.59550598,14,89
CORE02,HALLMARK_TNFA_SIGNALING_VIA_NFKB,14,89,0.4061412,0.4080372,0.35088995,0.40203915,-0.71456903,down,0.24621847,0.59550598,14,89
CORE02,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,14,89,0.42571327,0.42715059,0.42889863,0.42718373,0.05282813,up,0.88142894,0.95807493,14,89
CORE02,HALLMARK_UV_RESPONSE_DN,14,89,0.24103666,0.24577305,0.23238299,0.23903782,-0.12136826,down,0.76179262,0.90689598,14,89
CORE02,HALLMARK_UV_RESPONSE_UP,14,89,0.4014207,0.40114459,0.39543649,0.40300443,-0.40855588,down,0.40518432,0.69859366,14,89
CORE02,HALLMARK_WNT_BETA_CATENIN_SIGNALING,14,89,0.13894937,0.15897832,0.12907125,0.15910097,-0.50516071,down,0.16436565,0.54157047,14,89
CORE02,HALLMARK_XENOBIOTIC_METABOLISM,14,89,0.3260372,0.34514235,0.31016896,0.33972484,-0.75557743,down,0.05249472,0.43749386,14,89
CORE03,HALLMARK_ADIPOGENESIS,14,89,0.46705213,0.47101755,0.46198094,0.46676792,-0.14547057,down,0.6545328,0.86203625,14,89
CORE03,HALLMARK_ALLOGRAFT_REJECTION,14,89,0.32319764,0.22643281,0.33309879,0.23143554,1.07722511,up,0.00042051,0.01051275,14,89
CORE03,HALLMARK_ANDROGEN_RESPONSE,14,89,0.39185677,0.40582716,0.3797078,0.3996294,-0.37838202,down,0.11787547,0.34669256,14,89
CORE03,HALLMARK_ANGIOGENESIS,14,89,0.43082449,0.46966848,0.42733774,0.46119525,-0.41213273,down,0.17028409,0.47301136,14,89
CORE03,HALLMARK_APICAL_JUNCTION,14,89,0.29091619,0.29507991,0.29136318,0.28831819,0.07480866,up,0.9118815,0.93049133,14,89
CORE03,HALLMARK_APICAL_SURFACE,14,89,0.06312349,0.0895368,0.08121836,0.08396181,-0.05680958,down,0.62699094,0.86203625,14,89
CORE03,HALLMARK_APOPTOSIS,14,89,0.44761725,0.43842125,0.44714676,0.4339501,0.36637692,up,0.23846605,0.59616512,14,89
CORE03,HALLMARK_BILE_ACID_METABOLISM,14,89,0.16629405,0.17925233,0.16834031,0.16958155,-0.02347143,down,0.86626529,0.93049133,14,89
CORE03,HALLMARK_CHOLESTEROL_HOMEOSTASIS,14,89,0.30004398,0.32094032,0.31446845,0.32312757,-0.29927058,down,0.21624745,0.56907224,14,89
CORE03,HALLMARK_COAGULATION,14,89,0.39116215,0.37706154,0.37977636,0.36899555,0.22208537,up,0.46750538,0.83222102,14,89
CORE03,HALLMARK_COMPLEMENT,14,89,0.33544758,0.30985584,0.33177809,0.29913653,0.66206593,up,0.0103308,0.06408261,14,89
CORE03,HALLMARK_DNA_REPAIR,14,89,0.3028777,0.29833807,0.30351171,0.29986122,0.13479749,up,0.54115539,0.8455553,14,89
CORE03,HALLMARK_E2F_TARGETS,14,89,0.10758975,0.09746027,0.11766754,0.10546771,0.23774265,up,0.43854093,0.81211283,14,89
CORE03,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,14,89,0.4015721,0.40758138,0.38159561,0.39644116,-0.16434705,down,0.689629,0.86203625,14,89
CORE03,HALLMARK_ESTROGEN_RESPONSE_EARLY,14,89,0.22960531,0.23168493,0.22626453,0.23013218,-0.11190206,down,0.59328482,0.86203625,14,89
CORE03,HALLMARK_ESTROGEN_RESPONSE_LATE,14,89,0.25362515,0.24796088,0.2480652,0.24556535,0.08949851,up,0.72540598,0.87729078,14,89
CORE03,HALLMARK_FATTY_ACID_METABOLISM,14,89,0.41051503,0.41252592,0.40401325,0.40985668,-0.11787197,down,0.7398916,0.87729078,14,89
CORE03,HALLMARK_G2M_CHECKPOINT,14,89,0.0920756,0.09444203,0.10806036,0.10670591,0.02777515,up,0.6825531,0.86203625,14,89
CORE03,HALLMARK_GLYCOLYSIS,14,89,0.40496861,0.39251053,0.3992887,0.38910071,0.27136612,up,0.26636701,0.6064927,14,89
CORE03,HALLMARK_HEDGEHOG_SIGNALING,14,89,0.12002497,0.13630317,0.11281353,0.13683558,-0.53514,down,0.05367735,0.1789245,14,89
CORE03,HALLMARK_HEME_METABOLISM,14,89,0.30461947,0.31938369,0.30238014,0.3156819,-0.49234638,down,0.02928476,0.11263369,14,89
CORE03,HALLMARK_HYPOXIA,14,89,0.46035923,0.46226117,0.45166646,0.45448125,-0.06612881,down,0.35308138,0.70616276,14,89
CORE03,HALLMARK_IL2_STAT5_SIGNALING,14,89,0.28227562,0.28333644,0.28138935,0.27495082,0.15735776,up,0.77650127,0.88238781,14,89
CORE03,HALLMARK_IL6_JAK_STAT3_SIGNALING,14,89,0.36626643,0.29857439,0.36855778,0.2954005,0.93575405,up,0.00120298,0.01608387,14,89
CORE03,HALLMARK_INFLAMMATORY_RESPONSE,14,89,0.25476631,0.20455754,0.24571277,0.18591078,0.74654301,up,0.00825299,0.06408261,14,89
CORE03,HALLMARK_INTERFERON_ALPHA_RESPONSE,14,89,0.48960911,0.40917377,0.48981275,0.40664722,1.16387666,up,0.00025066,0.01051275,14,89
CORE03,HALLMARK_INTERFERON_GAMMA_RESPONSE,14,89,0.41877408,0.34794578,0.42408727,0.3472522,1.01762215,up,0.00128671,0.01608387,14,89
CORE03,HALLMARK_KRAS_SIGNALING_DN,14,89,-0.15444121,-0.15480447,-0.15573652,-0.15366591,-0.06979239,down,0.85870152,0.93049133,14,89
CORE03,HALLMARK_KRAS_SIGNALING_UP,14,89,0.21985357,0.206184,0.21074548,0.19481174,0.29644884,up,0.27898664,0.6064927,14,89
CORE03,HALLMARK_MITOTIC_SPINDLE,14,89,0.17775438,0.17833137,0.1724303,0.17563798,-0.08224792,down,0.90425443,0.93049133,14,89
CORE03,HALLMARK_MTORC1_SIGNALING,14,89,0.42698903,0.42855256,0.43116288,0.42684926,0.12632214,up,0.75447007,0.87729078,14,89
CORE03,HALLMARK_MYC_TARGETS_V1,14,89,0.55131943,0.56211545,0.55792408,0.56227321,-0.17420824,down,0.31460139,0.65541956,14,89
CORE03,HALLMARK_MYC_TARGETS_V2,14,89,0.21554615,0.22819735,0.23299014,0.23380783,-0.01484544,down,0.90425443,0.93049133,14,89
CORE03,HALLMARK_MYOGENESIS,14,89,0.20893486,0.26348875,0.2302703,0.25777783,-0.70794844,down,0.10286601,0.32145628,14,89
CORE03,HALLMARK_NOTCH_SIGNALING,14,89,0.28081631,0.32399736,0.28868654,0.31622569,-0.59855972,down,0.02343671,0.10525892,14,89
CORE03,HALLMARK_OXIDATIVE_PHOSPHORYLATION,14,89,0.58550729,0.57313526,0.5834599,0.57826212,0.10829818,up,0.50361966,0.83222102,14,89
CORE03,HALLMARK_P53_PATHWAY,14,89,0.38770442,0.37963554,0.37960745,0.37562585,0.1444988,up,0.66149431,0.86203625,14,89
CORE03,HALLMARK_PANCREAS_BETA_CELLS,14,89,0.21849304,0.26922479,0.20391641,0.27128861,-0.69768108,down,0.01153487,0.06408261,14,89
CORE03,HALLMARK_PEROXISOME,14,89,0.35212606,0.35470554,0.35040396,0.35088927,-0.01382394,down,0.96545925,0.96545925,14,89
CORE03,HALLMARK_PI3K_AKT_MTOR_SIGNALING,14,89,0.32452803,0.319591,0.32987719,0.31968768,0.47946156,up,0.27898664,0.6064927,14,89
CORE03,HALLMARK_PROTEIN_SECRETION,14,89,0.45878202,0.46578544,0.44865997,0.45459192,-0.1051853,down,0.51597703,0.83222102,14,89
CORE03,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,14,89,0.52353754,0.51099929,0.52369741,0.50775572,0.63721049,up,0.03809996,0.13607129,14,89
CORE03,HALLMARK_SPERMATOGENESIS,14,89,-0.18800769,-0.17161171,-0.1867905,-0.16182917,-0.6954939,down,0.01062083,0.06408261,14,89
CORE03,HALLMARK_TGF_BETA_SIGNALING,14,89,0.44323744,0.48413509,0.44120272,0.47120366,-0.54616548,down,0.01510581,0.07552905,14,89
CORE03,HALLMARK_TNFA_SIGNALING_VIA_NFKB,14,89,0.42170436,0.40783556,0.40881901,0.39292671,0.21612928,up,0.50361966,0.83222102,14,89
CORE03,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,14,89,0.41910792,0.42831849,0.42637995,0.42757992,-0.03696225,down,0.6545328,0.86203625,14,89
CORE03,HALLMARK_UV_RESPONSE_DN,14,89,0.21941103,0.24699857,0.2071279,0.24301053,-0.6712477,down,0.02526214,0.10525892,14,89
CORE03,HALLMARK_UV_RESPONSE_UP,14,89,0.39988914,0.40114459,0.40562406,0.40140189,0.22638095,up,0.62018401,0.86203625,14,89
CORE03,HALLMARK_WNT_BETA_CATENIN_SIGNALING,14,89,0.1000924,0.15897832,0.11321208,0.16159568,-0.83451776,down,0.01091809,0.06408261,14,89
CORE03,HALLMARK_XENOBIOTIC_METABOLISM,14,89,0.35030463,0.34400634,0.34490403,0.3342609,0.26433332,up,0.38909083,0.7482516,14,89
CORE04,HALLMARK_ADIPOGENESIS,10,93,0.47931537,0.46882071,0.48222422,0.46438533,0.54865251,up,0.10508773,0.27654666,10,93
CORE04,HALLMARK_ALLOGRAFT_REJECTION,10,93,0.23311513,0.23301483,0.22795132,0.24711433,-0.19056836,down,0.47248431,0.62168988,10,93
CORE04,HALLMARK_ANDROGEN_RESPONSE,10,93,0.40770253,0.40388833,0.40207473,0.39636751,0.10753825,up,0.94228262,0.96151288,10,93
CORE04,HALLMARK_ANGIOGENESIS,10,93,0.37918575,0.46966848,0.40711094,0.46191393,-0.67367297,down,0.03576095,0.14900396,10,93
CORE04,HALLMARK_APICAL_JUNCTION,10,93,0.26049825,0.29746782,0.26180341,0.29162763,-0.75069254,down,0.02340765,0.14900396,10,93
CORE04,HALLMARK_APICAL_SURFACE,10,93,0.06124129,0.09169732,0.06081954,0.08603724,-0.52857016,down,0.23551727,0.43614309,10,93
CORE04,HALLMARK_APOPTOSIS,10,93,0.41164059,0.44243031,0.42547301,0.43684821,-0.31468314,down,0.25357399,0.44523267,10,93
CORE04,HALLMARK_BILE_ACID_METABOLISM,10,93,0.20545425,0.16942582,0.20290814,0.1658112,0.71742363,up,0.02144081,0.14900396,10,93
CORE04,HALLMARK_CHOLESTEROL_HOMEOSTASIS,10,93,0.33227281,0.31874242,0.34062977,0.31994209,0.72783381,up,0.0278152,0.14900396,10,93
CORE04,HALLMARK_COAGULATION,10,93,0.36423952,0.37901693,0.35934503,0.37165616,-0.25359029,down,0.30811453,0.49695892,10,93
CORE04,HALLMARK_COMPLEMENT,10,93,0.28342283,0.31589071,0.29033772,0.30499642,-0.29090507,down,0.363984,0.53527059,10,93
CORE04,HALLMARK_DNA_REPAIR,10,93,0.31642627,0.29800922,0.31119143,0.29919245,0.44651791,up,0.08129896,0.23911459,10,93
CORE04,HALLMARK_E2F_TARGETS,10,93,0.10399024,0.09746027,0.10927605,0.10689475,0.04625361,up,0.52186562,0.66905849,10,93
CORE04,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,10,93,0.35816455,0.40908891,0.35791689,0.39834874,-0.45092006,down,0.09810938,0.27252606,10,93
CORE04,HALLMARK_ESTROGEN_RESPONSE_EARLY,10,93,0.23900426,0.22930474,0.23956555,0.22853561,0.32034793,up,0.42579183,0.59137754,10,93
CORE04,HALLMARK_ESTROGEN_RESPONSE_LATE,10,93,0.24767563,0.24948486,0.24571905,0.24592514,-0.00737504,down,0.84545061,0.91896805,10,93
CORE04,HALLMARK_FATTY_ACID_METABOLISM,10,93,0.43053901,0.41000342,0.43685022,0.40607449,0.63123388,up,0.12563004,0.28552282,10,93
CORE04,HALLMARK_G2M_CHECKPOINT,10,93,0.08789383,0.09444897,0.09530252,0.10813597,-0.26397547,down,0.33530015,0.50803053,10,93
CORE04,HALLMARK_GLYCOLYSIS,10,93,0.40108858,0.3924002,0.40514984,0.38890867,0.43431882,up,0.12563004,0.28552282,10,93
CORE04,HALLMARK_HEDGEHOG_SIGNALING,10,93,0.09766426,0.13695005,0.1086607,0.13624892,-0.61441973,down,0.02703434,0.14900396,10,93
CORE04,HALLMARK_HEME_METABOLISM,10,93,0.31447646,0.31776803,0.31423488,0.31383508,0.01458818,up,0.75090106,0.84374053,10,93
CORE04,HALLMARK_HYPOXIA,10,93,0.45743664,0.46335577,0.45761662,0.45372039,0.09154584,up,0.54381354,0.67976693,10,93
CORE04,HALLMARK_IL2_STAT5_SIGNALING,10,93,0.24725389,0.28407433,0.26382011,0.27711691,-0.32603075,down,0.22683835,0.43614309,10,93
CORE04,HALLMARK_IL6_JAK_STAT3_SIGNALING,10,93,0.29587366,0.31762343,0.29323825,0.30664592,-0.16334947,down,0.42579183,0.59137754,10,93
