feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
HALLMARK_ALLOGRAFT_REJECTION,CORE03,CORE04,12,9,0.34212422,0.18972302,0.33173293,0.17246128,0.61111111,0.18472222,0.96296296,0.02090619,0.08362476
HALLMARK_ANGIOGENESIS,CORE01,CORE02,21,14,0.50431372,0.51797173,0.49203437,0.48000675,0.07482993,-0.36054422,0.47619048,0.72367361,1.0
HALLMARK_ANGIOGENESIS,CORE01,CORE03,21,12,0.50431372,0.43082449,0.49203437,0.41377061,0.53968254,0.17440476,0.84126984,0.01153288,0.0536671
HALLMARK_ANGIOGENESIS,CORE01,CORE04,21,9,0.50431372,0.37294527,0.49203437,0.38256073,0.65079365,0.28042328,0.92592593,0.00576894,0.03461364
HALLMARK_ANGIOGENESIS,CORE02,CORE03,14,12,0.51797173,0.43082449,0.48000675,0.41377061,0.4047619,-0.03571429,0.78571429,0.08487875,0.25463625
HALLMARK_ANGIOGENESIS,CORE02,CORE04,14,9,0.51797173,0.37294527,0.48000675,0.38256073,0.65079365,0.23809524,0.92063492,0.01073342,0.0536671
HALLMARK_ANGIOGENESIS,CORE03,CORE04,12,9,0.43082449,0.37294527,0.41377061,0.38256073,0.11111111,-0.44444444,0.62962963,0.69589482,1.0
HALLMARK_APICAL_SURFACE,CORE01,CORE02,21,14,0.09326343,0.12220481,0.08628207,0.11366659,-0.44217687,-0.78231293,-0.0542517,0.02986864,0.1493432
HALLMARK_APICAL_SURFACE,CORE01,CORE03,21,12,0.09326343,0.07314328,0.08628207,0.0826568,0.11904762,-0.38115079,0.57936508,0.58737159,1.0
HALLMARK_APICAL_SURFACE,CORE01,CORE04,21,9,0.09326343,0.07495214,0.08628207,0.05797367,0.38624339,-0.04761905,0.74603175,0.10326515,0.4130606
HALLMARK_APICAL_SURFACE,CORE02,CORE03,14,12,0.12220481,0.07314328,0.11366659,0.0826568,0.36904762,-0.14285714,0.78571429,0.11670603,0.4130606
HALLMARK_APICAL_SURFACE,CORE02,CORE04,14,9,0.12220481,0.07495214,0.11366659,0.05797367,0.76190476,0.41269841,1.0,0.00276958,0.01661748
HALLMARK_APICAL_SURFACE,CORE03,CORE04,12,9,0.07314328,0.07495214,0.0826568,0.05797367,0.16666667,-0.35185185,0.62962963,0.54579797,1.0
HALLMARK_COAGULATION,CORE01,CORE02,21,14,0.36781684,0.41793547,0.36318514,0.40978472,-0.70748299,-0.94557823,-0.3877551,0.00049209,0.00295254
HALLMARK_COAGULATION,CORE01,CORE03,21,12,0.36781684,0.3819465,0.36318514,0.37187925,-0.15873016,-0.61111111,0.33333333,0.4655313,0.4655313
HALLMARK_COAGULATION,CORE01,CORE04,21,9,0.36781684,0.27686109,0.36318514,0.31891807,0.35449735,-0.24867725,0.85185185,0.13531752,0.40595256
HALLMARK_COAGULATION,CORE02,CORE03,14,12,0.41793547,0.3819465,0.40978472,0.37187925,0.58333333,0.17827381,0.89285714,0.01261096,0.0630548
HALLMARK_COAGULATION,CORE02,CORE04,14,9,0.41793547,0.27686109,0.40978472,0.31891807,0.53968254,0.01547619,0.96825397,0.03483238,0.13932952
HALLMARK_COAGULATION,CORE03,CORE04,12,9,0.3819465,0.27686109,0.37187925,0.31891807,0.35185185,-0.22222222,0.85185185,0.18859805,0.40595256
HALLMARK_COMPLEMENT,CORE01,CORE02,21,14,0.30474707,0.3285278,0.29475546,0.32156251,-0.46938776,-0.81632653,-0.06802721,0.02108187,0.0863892
HALLMARK_COMPLEMENT,CORE01,CORE03,21,12,0.30474707,0.34822025,0.29475546,0.33136544,-0.54761905,-0.92857143,-0.12698413,0.01036084,0.06216504
HALLMARK_COMPLEMENT,CORE01,CORE04,21,9,0.30474707,0.28312469,0.29475546,0.26236181,0.21693122,-0.34391534,0.74603175,0.36539883,0.73079766
HALLMARK_COMPLEMENT,CORE02,CORE03,14,12,0.3285278,0.34822025,0.32156251,0.33136544,-0.16666667,-0.63095238,0.28571429,0.48745329,0.73079766
HALLMARK_COMPLEMENT,CORE02,CORE04,14,9,0.3285278,0.28312469,0.32156251,0.26236181,0.47619048,0.01587302,0.87301587,0.06312283,0.18936849
HALLMARK_COMPLEMENT,CORE03,CORE04,12,9,0.34822025,0.28312469,0.33136544,0.26236181,0.62962963,0.22222222,0.94444444,0.01727784,0.0863892
HALLMARK_DNA_REPAIR,CORE01,CORE02,21,14,0.29167323,0.31756877,0.29048888,0.31768232,-0.58503401,-0.87755102,-0.24489796,0.00399021,0.02394126
HALLMARK_DNA_REPAIR,CORE01,CORE03,21,12,0.29167323,0.30565162,0.29048888,0.30525101,-0.42063492,-0.8015873,-0.02380952,0.04944166,0.2472083
HALLMARK_DNA_REPAIR,CORE01,CORE04,21,9,0.29167323,0.30258107,0.29048888,0.29973303,-0.17460317,-0.65079365,0.3547619,0.46900403,0.94762344
HALLMARK_DNA_REPAIR,CORE02,CORE03,14,12,0.31756877,0.30565162,0.31768232,0.30525101,0.23809524,-0.21428571,0.6547619,0.31587448,0.94762344
HALLMARK_DNA_REPAIR,CORE02,CORE04,14,9,0.31756877,0.30258107,0.31768232,0.29973303,0.34920635,-0.12698413,0.76190476,0.1756175,0.70247
HALLMARK_DNA_REPAIR,CORE03,CORE04,12,9,0.30565162,0.30258107,0.30525101,0.29973303,0.12962963,-0.40740741,0.66666667,0.64412802,0.94762344
HALLMARK_E2F_TARGETS,CORE01,CORE02,21,14,0.08591675,0.14814948,0.08406713,0.15382853,-0.65986395,-0.93197279,-0.30612245,0.0011568,0.0069408
HALLMARK_E2F_TARGETS,CORE01,CORE03,21,12,0.08591675,0.11033921,0.08406713,0.12655539,-0.51587302,-0.84126984,-0.11884921,0.01578488,0.0789244
HALLMARK_E2F_TARGETS,CORE01,CORE04,21,9,0.08591675,0.06051261,0.08406713,0.09735632,0.08994709,-0.44973545,0.60846561,0.71731447,0.71731447
HALLMARK_E2F_TARGETS,CORE02,CORE03,14,12,0.14814948,0.11033921,0.15382853,0.12655539,0.29761905,-0.16666667,0.70267857,0.20761741,0.41523482
HALLMARK_E2F_TARGETS,CORE02,CORE04,14,9,0.14814948,0.06051261,0.15382853,0.09735632,0.52380952,0.04761905,0.92063492,0.0406279,0.1625116
HALLMARK_E2F_TARGETS,CORE03,CORE04,12,9,0.11033921,0.06051261,0.12655539,0.09735632,0.44444444,-0.09305556,0.92592593,0.09490506,0.28471518
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CORE01,CORE02,21,14,0.40758138,0.47125485,0.39292732,0.474368,-0.58503401,-0.85714286,-0.26513605,0.00399021,0.02394126
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CORE01,CORE03,21,12,0.40758138,0.4015721,0.39292732,0.37097555,0.11904762,-0.33333333,0.54761905,0.58737159,0.91109018
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CORE01,CORE04,21,9,0.40758138,0.28053933,0.39292732,0.31819346,0.34391534,-0.21719577,0.84126984,0.14756084,0.44268252
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CORE02,CORE03,14,12,0.47125485,0.4015721,0.474368,0.37097555,0.58333333,0.20238095,0.88095238,0.01261096,0.0630548
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CORE02,CORE04,14,9,0.47125485,0.28053933,0.474368,0.31819346,0.61904762,0.15873016,0.96825397,0.01529692,0.0630548
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CORE03,CORE04,12,9,0.4015721,0.28053933,0.37097555,0.31819346,0.2037037,-0.37037037,0.7037037,0.45554509,0.91109018
HALLMARK_FATTY_ACID_METABOLISM,CORE01,CORE02,21,14,0.41275524,0.36438195,0.41532341,0.36777103,0.66666667,0.36054422,0.91836735,0.0010271,0.0061626
HALLMARK_FATTY_ACID_METABOLISM,CORE01,CORE03,21,12,0.41275524,0.40327857,0.41532341,0.4100077,0.14285714,-0.28571429,0.55555556,0.51251859,1.0
HALLMARK_FATTY_ACID_METABOLISM,CORE01,CORE04,21,9,0.41275524,0.42874503,0.41532341,0.41785622,-0.08994709,-0.60873016,0.45,0.71731447,1.0
HALLMARK_FATTY_ACID_METABOLISM,CORE02,CORE03,14,12,0.36438195,0.40327857,0.36777103,0.4100077,-0.55952381,-0.88095238,-0.14255952,0.01677046,0.0838523
HALLMARK_FATTY_ACID_METABOLISM,CORE02,CORE04,14,9,0.36438195,0.42874503,0.36777103,0.41785622,-0.50793651,-0.95277778,0.03214286,0.0472209,0.1888836
HALLMARK_FATTY_ACID_METABOLISM,CORE03,CORE04,12,9,0.40327857,0.42874503,0.4100077,0.41785622,-0.11111111,-0.64814815,0.48148148,0.69589482,1.0
HALLMARK_GLYCOLYSIS,CORE01,CORE02,21,14,0.38138524,0.40881167,0.38324149,0.41439307,-0.71428571,-0.94557823,-0.39455782,0.00043367,0.00260202
HALLMARK_GLYCOLYSIS,CORE01,CORE03,21,12,0.38138524,0.39640964,0.38324149,0.39828889,-0.41269841,-0.75416667,-0.03174603,0.05393739,0.21574956
HALLMARK_GLYCOLYSIS,CORE01,CORE04,21,9,0.38138524,0.34636178,0.38324149,0.35185765,0.34391534,-0.22751323,0.84126984,0.14756084,0.21574956
HALLMARK_GLYCOLYSIS,CORE02,CORE03,14,12,0.40881167,0.39640964,0.41439307,0.39828889,0.41666667,-0.02380952,0.78571429,0.07598238,0.21574956
HALLMARK_GLYCOLYSIS,CORE02,CORE04,14,9,0.40881167,0.34636178,0.41439307,0.35185765,0.6031746,0.11111111,1.0,0.01816302,0.0908151
HALLMARK_GLYCOLYSIS,CORE03,CORE04,12,9,0.39640964,0.34636178,0.39828889,0.35185765,0.48148148,-0.07407407,0.94444444,0.06995436,0.21574956
HALLMARK_HEME_METABOLISM,CORE01,CORE02,21,14,0.33024541,0.28720717,0.32499326,0.28732709,0.70748299,0.38095238,0.93894558,0.00049209,0.00295254
HALLMARK_HEME_METABOLISM,CORE01,CORE03,21,12,0.33024541,0.30834718,0.32499326,0.30761201,0.56349206,0.23015873,0.84920635,0.00832992,0.0416496
HALLMARK_HEME_METABOLISM,CORE01,CORE04,21,9,0.33024541,0.31769429,0.32499326,0.32016226,0.12169312,-0.38650794,0.61904762,0.61861155,0.61861155
HALLMARK_HEME_METABOLISM,CORE02,CORE03,14,12,0.28720717,0.30834718,0.28732709,0.30761201,-0.52380952,-0.85744048,-0.11875,0.0252603,0.08595528
HALLMARK_HEME_METABOLISM,CORE02,CORE04,14,9,0.28720717,0.31769429,0.28732709,0.32016226,-0.58730159,-0.93650794,-0.07936508,0.02148882,0.08595528
HALLMARK_HEME_METABOLISM,CORE03,CORE04,12,9,0.30834718,0.31769429,0.30761201,0.32016226,-0.31481481,-0.77777778,0.25925926,0.24095467,0.48190934
HALLMARK_IL6_JAK_STAT3_SIGNALING,CORE01,CORE02,21,14,0.28373141,0.36401826,0.27402125,0.3497778,-0.63265306,-0.89115646,-0.29251701,0.00184171,0.01105026
HALLMARK_IL6_JAK_STAT3_SIGNALING,CORE01,CORE03,21,12,0.28373141,0.38482022,0.27402125,0.36287811,-0.65079365,-0.96845238,-0.2140873,0.00228795,0.01143975
HALLMARK_IL6_JAK_STAT3_SIGNALING,CORE01,CORE04,21,9,0.28373141,0.2856656,0.27402125,0.24139484,0.11111111,-0.46031746,0.67195767,0.65086357,1.0
HALLMARK_IL6_JAK_STAT3_SIGNALING,CORE02,CORE03,14,12,0.36401826,0.38482022,0.3497778,0.36287811,-0.1547619,-0.5952381,0.30952381,0.52026912,1.0
HALLMARK_IL6_JAK_STAT3_SIGNALING,CORE02,CORE04,14,9,0.36401826,0.2856656,0.3497778,0.24139484,0.52380952,0.03174603,0.87301587,0.0406279,0.1218837
HALLMARK_IL6_JAK_STAT3_SIGNALING,CORE03,CORE04,12,9,0.38482022,0.2856656,0.36287811,0.24139484,0.66666667,0.25925926,0.94444444,0.01163997,0.04655988
HALLMARK_INFLAMMATORY_RESPONSE,CORE01,CORE02,21,14,0.17365214,0.24734504,0.17276022,0.22974692,-0.47619048,-0.80272109,-0.07482993,0.0192741,0.0963705
HALLMARK_INFLAMMATORY_RESPONSE,CORE01,CORE03,21,12,0.17365214,0.25926241,0.17276022,0.23991157,-0.52380952,-0.9047619,-0.07142857,0.01423508,0.08541048
HALLMARK_INFLAMMATORY_RESPONSE,CORE01,CORE04,21,9,0.17365214,0.19253201,0.17276022,0.13527862,0.07936508,-0.47089947,0.5978836,0.75139994,1.0
HALLMARK_INFLAMMATORY_RESPONSE,CORE02,CORE03,14,12,0.24734504,0.25926241,0.22974692,0.23991157,-0.14285714,-0.58333333,0.32172619,0.55418802,1.0
HALLMARK_INFLAMMATORY_RESPONSE,CORE02,CORE04,14,9,0.24734504,0.19253201,0.22974692,0.13527862,0.46031746,-0.01626984,0.85714286,0.07260094,0.21780282
HALLMARK_INFLAMMATORY_RESPONSE,CORE03,CORE04,12,9,0.25926241,0.19253201,0.23991157,0.13527862,0.55555556,0.09259259,0.88888889,0.03604019,0.14416076
HALLMARK_INTERFERON_ALPHA_RESPONSE,CORE01,CORE02,21,14,0.39012259,0.40704997,0.39099243,0.41665014,-0.23129252,-0.62585034,0.20408163,0.25931837,0.58971726
HALLMARK_INTERFERON_ALPHA_RESPONSE,CORE01,CORE03,21,12,0.39012259,0.47500402,0.39099243,0.47981285,-0.72222222,-0.93670635,-0.3968254,0.00070693,0.00424158
HALLMARK_INTERFERON_ALPHA_RESPONSE,CORE01,CORE04,21,9,0.39012259,0.36318163,0.39099243,0.36474817,0.18518519,-0.35449735,0.69312169,0.44168153,0.58971726
HALLMARK_INTERFERON_ALPHA_RESPONSE,CORE02,CORE03,14,12,0.40704997,0.47500402,0.41665014,0.47981285,-0.44047619,-0.78571429,-0.02380952,0.06046912,0.24187648
HALLMARK_INTERFERON_ALPHA_RESPONSE,CORE02,CORE04,14,9,0.40704997,0.36318163,0.41665014,0.36474817,0.33333333,-0.19087302,0.79365079,0.19657242,0.58971726
HALLMARK_INTERFERON_ALPHA_RESPONSE,CORE03,CORE04,12,9,0.47500402,0.36318163,0.47981285,0.36474817,0.64814815,0.24027778,0.96296296,0.01421404,0.0710702
HALLMARK_INTERFERON_GAMMA_RESPONSE,CORE01,CORE02,21,14,0.33424306,0.35608656,0.3328483,0.36935424,-0.28571429,-0.67363946,0.13622449,0.16230003,0.55510788
HALLMARK_INTERFERON_GAMMA_RESPONSE,CORE01,CORE03,21,12,0.33424306,0.40748497,0.3328483,0.41875,-0.64285714,-0.96031746,-0.24603175,0.00258989,0.01553934
HALLMARK_INTERFERON_GAMMA_RESPONSE,CORE01,CORE04,21,9,0.33424306,0.31184412,0.3328483,0.29505539,0.20634921,-0.36507937,0.76719577,0.38986106,0.55510788
HALLMARK_INTERFERON_GAMMA_RESPONSE,CORE02,CORE03,14,12,0.35608656,0.40748497,0.36935424,0.41875,-0.30952381,-0.71428571,0.14285714,0.1896624,0.55510788
HALLMARK_INTERFERON_GAMMA_RESPONSE,CORE02,CORE04,14,9,0.35608656,0.31184412,0.36935424,0.29505539,0.38095238,-0.12698413,0.84126984,0.13877697,0.55510788
HALLMARK_INTERFERON_GAMMA_RESPONSE,CORE03,CORE04,12,9,0.40748497,0.31184412,0.41875,0.29505539,0.62962963,0.2037037,0.94490741,0.01727784,0.0863892
HALLMARK_KRAS_SIGNALING_UP,CORE01,CORE02,21,14,0.20568019,0.23167495,0.19457922,0.22121947,-0.65306122,-0.95918367,-0.23809524,0.00130148,0.00780888
HALLMARK_KRAS_SIGNALING_UP,CORE01,CORE03,21,12,0.20568019,0.21395478,0.19457922,0.20624315,-0.11904762,-0.6031746,0.40496032,0.58737159,1.0
HALLMARK_KRAS_SIGNALING_UP,CORE01,CORE04,21,9,0.20568019,0.17797499,0.19457922,0.15941743,0.24867725,-0.27010582,0.72486772,0.29792452,0.89377356
HALLMARK_KRAS_SIGNALING_UP,CORE02,CORE03,14,12,0.23167495,0.21395478,0.22121947,0.20624315,0.03571429,-0.47619048,0.5360119,0.89768515,1.0
HALLMARK_KRAS_SIGNALING_UP,CORE02,CORE04,14,9,0.23167495,0.17797499,0.22121947,0.15941743,0.57142857,0.11111111,0.93650794,0.02533279,0.12666395
HALLMARK_KRAS_SIGNALING_UP,CORE03,CORE04,12,9,0.21395478,0.17797499,0.20624315,0.15941743,0.37037037,-0.16666667,0.77777778,0.16580656,0.66322624
HALLMARK_MYC_TARGETS_V2,CORE01,CORE02,21,14,0.19458243,0.26081769,0.20195865,0.26707766,-0.59863946,-0.8707483,-0.2585034,0.00321623,0.01929738
HALLMARK_MYC_TARGETS_V2,CORE01,CORE03,21,12,0.19458243,0.21540769,0.20195865,0.23714818,-0.35714286,-0.6984127,0.03174603,0.09583883,0.47919415
HALLMARK_MYC_TARGETS_V2,CORE01,CORE04,21,9,0.19458243,0.22222422,0.20195865,0.24315163,-0.34391534,-0.75661376,0.11111111,0.14756084,0.59024336
HALLMARK_MYC_TARGETS_V2,CORE02,CORE03,14,12,0.26081769,0.21540769,0.26707766,0.23714818,0.32142857,-0.14285714,0.73809524,0.17287844,0.59024336
HALLMARK_MYC_TARGETS_V2,CORE02,CORE04,14,9,0.26081769,0.22222422,0.26707766,0.24315163,0.26984127,-0.23809524,0.73015873,0.29861767,0.59723534
HALLMARK_MYC_TARGETS_V2,CORE03,CORE04,12,9,0.21540769,0.22222422,0.23714818,0.24315163,-0.09259259,-0.62962963,0.42592593,0.74911913,0.74911913
HALLMARK_MYOGENESIS,CORE01,CORE02,21,14,0.27594814,0.27215859,0.27318396,0.26911817,0.02040816,-0.40136054,0.40833333,0.93291381,1.0
HALLMARK_MYOGENESIS,CORE01,CORE03,21,12,0.27594814,0.21316065,0.27318396,0.22066123,0.55555556,0.11111111,0.93650794,0.009296,0.04648
HALLMARK_MYOGENESIS,CORE01,CORE04,21,9,0.27594814,0.22750586,0.27318396,0.22611456,0.7037037,0.32248677,1.0,0.00281808,0.01690848
HALLMARK_MYOGENESIS,CORE02,CORE03,14,12,0.27215859,0.21316065,0.26911817,0.22066123,0.54761905,0.13095238,0.88095238,0.01926993,0.07707972
HALLMARK_MYOGENESIS,CORE02,CORE04,14,9,0.27215859,0.22750586,0.26911817,0.22611456,0.55555556,0.14285714,0.88888889,0.02975807,0.08927421
HALLMARK_MYOGENESIS,CORE03,CORE04,12,9,0.21316065,0.22750586,0.22066123,0.22611456,-0.16666667,-0.66666667,0.33333333,0.54579797,1.0
HALLMARK_NOTCH_SIGNALING,CORE01,CORE02,21,14,0.3404542,0.33039399,0.33963827,0.3275481,0.2585034,-0.13605442,0.6122449,0.20670036,0.41340072
HALLMARK_NOTCH_SIGNALING,CORE01,CORE03,21,12,0.3404542,0.28081631,0.33963827,0.28355535,0.70634921,0.38888889,0.92857143,0.00092622,0.00555732
HALLMARK_NOTCH_SIGNALING,CORE01,CORE04,21,9,0.3404542,0.24741377,0.33963827,0.25250071,0.7037037,0.32275132,0.98968254,0.00281808,0.0140904
HALLMARK_NOTCH_SIGNALING,CORE02,CORE03,14,12,0.33039399,0.28081631,0.3275481,0.28355535,0.57142857,0.20238095,0.9047619,0.01456023,0.05824092
HALLMARK_NOTCH_SIGNALING,CORE02,CORE04,14,9,0.33039399,0.24741377,0.3275481,0.25250071,0.6031746,0.14285714,0.96825397,0.01816302,0.05824092
HALLMARK_NOTCH_SIGNALING,CORE03,CORE04,12,9,0.28081631,0.24741377,0.28355535,0.25250071,0.16666667,-0.38888889,0.68564815,0.54579797,0.54579797
HALLMARK_PANCREAS_BETA_CELLS,CORE01,CORE02,21,14,0.33500902,0.17509473,0.31447574,0.17252222,0.79591837,0.56462585,0.95918367,8.754e-05,0.00052524
HALLMARK_PANCREAS_BETA_CELLS,CORE01,CORE03,21,12,0.33500902,0.24759471,0.31447574,0.23247953,0.51587302,0.15853175,0.8015873,0.01578488,0.0789244
HALLMARK_PANCREAS_BETA_CELLS,CORE01,CORE04,21,9,0.33500902,0.23758909,0.31447574,0.23035384,0.51322751,0.11111111,0.82010582,0.02983293,0.11933172
HALLMARK_PANCREAS_BETA_CELLS,CORE02,CORE03,14,12,0.17509473,0.24759471,0.17252222,0.23247953,-0.45238095,-0.80952381,-0.01190476,0.0537567,0.1612701
HALLMARK_PANCREAS_BETA_CELLS,CORE02,CORE04,14,9,0.17509473,0.23758909,0.17252222,0.23035384,-0.44444444,-0.84126984,0.01587302,0.08321355,0.1664271
HALLMARK_PANCREAS_BETA_CELLS,CORE03,CORE04,12,9,0.24759471,0.23758909,0.23247953,0.23035384,0.0,-0.5,0.5375,1.0,1.0
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,CORE01,CORE02,21,14,0.48867991,0.52739623,0.49526546,0.51696928,-0.58503401,-0.88435374,-0.23129252,0.00399021,0.01995105
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,CORE01,CORE03,21,12,0.48867991,0.52510441,0.49526546,0.52588001,-0.71428571,-0.92063492,-0.42857143,0.00080971,0.00485826
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,CORE01,CORE04,21,9,0.48867991,0.48396583,0.49526546,0.49285607,0.16402116,-0.3968254,0.67222222,0.49723656,0.99447312
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,CORE02,CORE03,14,12,0.52739623,0.52510441,0.51696928,0.52588001,-0.1547619,-0.5952381,0.32142857,0.52026912,0.99447312
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,CORE02,CORE04,14,9,0.52739623,0.48396583,0.51696928,0.49285607,0.42857143,-0.07936508,0.85714286,0.09504941,0.28514823
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,CORE03,CORE04,12,9,0.52510441,0.48396583,0.52588001,0.49285607,0.64814815,0.18518519,0.96296296,0.01421404,0.05685616
HALLMARK_SPERMATOGENESIS,CORE01,CORE02,21,14,-0.18021847,-0.15750488,-0.17621077,-0.14502092,-0.40816327,-0.74166667,0.0,0.04512695,0.1805078
HALLMARK_SPERMATOGENESIS,CORE01,CORE03,21,12,-0.18021847,-0.18302853,-0.17621077,-0.18090414,0.12698413,-0.33333333,0.53174603,0.56186544,0.86206508
HALLMARK_SPERMATOGENESIS,CORE01,CORE04,21,9,-0.18021847,-0.10978776,-0.17621077,-0.12606955,-0.55555556,-1.0,-0.00502646,0.01860628,0.11163768
HALLMARK_SPERMATOGENESIS,CORE02,CORE03,14,12,-0.15750488,-0.18302853,-0.14502092,-0.18090414,0.4047619,-0.03571429,0.77380952,0.08487875,0.25463625
HALLMARK_SPERMATOGENESIS,CORE02,CORE04,14,9,-0.15750488,-0.10978776,-0.14502092,-0.12606955,-0.20634921,-0.71428571,0.31746032,0.43103254,0.86206508
HALLMARK_SPERMATOGENESIS,CORE03,CORE04,12,9,-0.18302853,-0.10978776,-0.18090414,-0.12606955,-0.57407407,-1.0,-0.05555556,0.03019366,0.1509683
HALLMARK_TGF_BETA_SIGNALING,CORE01,CORE02,21,14,0.50120211,0.47151512,0.50050662,0.45390545,0.4829932,0.11564626,0.78911565,0.0176033,0.0704132
HALLMARK_TGF_BETA_SIGNALING,CORE01,CORE03,21,12,0.50120211,0.44424862,0.50050662,0.44741907,0.63492063,0.29345238,0.8968254,0.00292785,0.0175671
HALLMARK_TGF_BETA_SIGNALING,CORE01,CORE04,21,9,0.50120211,0.45542238,0.50050662,0.43668846,0.62962963,0.20634921,0.94708995,0.0075824,0.037912
HALLMARK_TGF_BETA_SIGNALING,CORE02,CORE03,14,12,0.47151512,0.44424862,0.45390545,0.44741907,0.14285714,-0.30952381,0.60714286,0.55418802,1.0
HALLMARK_TGF_BETA_SIGNALING,CORE02,CORE04,14,9,0.47151512,0.45542238,0.45390545,0.43668846,0.14285714,-0.36507937,0.60357143,0.59233895,1.0
HALLMARK_TGF_BETA_SIGNALING,CORE03,CORE04,12,9,0.44424862,0.45542238,0.44741907,0.43668846,-0.07407407,-0.59305556,0.44444444,0.80356642,1.0
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,CORE01,CORE02,21,14,0.41224058,0.44728016,0.41305716,0.44662605,-0.57823129,-0.85714286,-0.24489796,0.00443748,0.02662488
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,CORE01,CORE03,21,12,0.41224058,0.42975389,0.41305716,0.42791201,-0.23015873,-0.62698413,0.18253968,0.28615896,0.85847688
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,CORE01,CORE04,21,9,0.41224058,0.41715632,0.41305716,0.42230815,-0.15343915,-0.58730159,0.3015873,0.52634977,1.0
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,CORE02,CORE03,14,12,0.44728016,0.42975389,0.44662605,0.42791201,0.4047619,-0.04791667,0.79761905,0.08487875,0.339515
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,CORE02,CORE04,14,9,0.44728016,0.41715632,0.44662605,0.42230815,0.50793651,0.06309524,0.88888889,0.0472209,0.2361045
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,CORE03,CORE04,12,9,0.42975389,0.41715632,0.42791201,0.42230815,0.12962963,-0.38888889,0.64814815,0.64412802,1.0
HALLMARK_UV_RESPONSE_DN,CORE01,CORE02,21,14,0.27746114,0.24856734,0.26777401,0.23515396,0.41496599,0.03401361,0.7414966,0.04163592,0.2081796
HALLMARK_UV_RESPONSE_DN,CORE01,CORE03,21,12,0.27746114,0.22335147,0.26777401,0.20779443,0.65079365,0.29365079,0.92063492,0.00228795,0.0137277
