group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
CORE03,chr5p,12,44,0.03961275,0.04769106,0.10606061,-0.1969697,0.41287879,0.58292166,descriptive_secondary
CORE03,chr5q,12,44,0.1487254,0.15383339,0.10227273,-0.21221591,0.42424242,0.5966986,descriptive_secondary
CORE03,chr6p,12,44,0.03034383,-0.00131231,0.41856061,0.04545455,0.7311553,0.02805164,descriptive_secondary
CORE03,chr6q,12,44,0.00104632,-0.00190426,-0.00757576,-0.41676136,0.38276515,0.97610524,descriptive_secondary
CORE03,chr7p,12,44,0.031,0.04365,-0.06060606,-0.36363636,0.24242424,0.75693727,descriptive_secondary
CORE03,chr7q,12,44,0.03050727,0.0353,-0.08712121,-0.38257576,0.21590909,0.65322844,descriptive_secondary
CORE03,chr8p,12,44,0.0028,-0.00019774,0.01515152,-0.38636364,0.41676136,0.94428259,descriptive_secondary
CORE03,chr8q,12,44,0.02898824,0.0117,0.17424242,-0.19327652,0.53409091,0.36358904,descriptive_secondary
CORE03,chr9p,12,44,-0.0096,-0.0055911,0.09090909,-0.31827652,0.51903409,0.63888536,descriptive_secondary
CORE03,chr9q,12,44,-0.0075916,-0.00076078,0.01515152,-0.37121212,0.40530303,0.94428164,descriptive_secondary
CORE03,chr10p,12,44,0.0315,-0.00210593,0.58712121,0.26136364,0.84479167,0.00203506,descriptive_secondary
CORE03,chr10q,12,44,0.03062098,-0.00974323,0.63636364,0.34848485,0.88257576,0.00082386,descriptive_secondary
CORE03,chr11p,12,44,0.03134369,0.01119211,0.29545455,-0.04166667,0.60227273,0.12173648,descriptive_secondary
CORE03,chr11q,12,44,0.02958887,0.0085,0.29166667,-0.0530303,0.60606061,0.12662235,descriptive_secondary
CORE03,chr12p,12,44,0.03205,0.03178096,0.0530303,-0.24242424,0.34479167,0.78749183,descriptive_secondary
CORE03,chr12q,12,44,0.03206922,0.04043262,-0.06439394,-0.35984848,0.24242424,0.741798,descriptive_secondary
CORE03,chr13p,12,44,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE03,chr13q,12,44,0.0271393,0.00388677,0.35984848,0.0,0.66666667,0.05916258,descriptive_secondary
CORE03,chr14p,12,44,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE03,chr14q,12,44,-0.33605,0.00175,-0.73106061,-0.90909091,-0.50757576,0.00012112,descriptive_secondary
CORE03,chr15p,12,44,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE03,chr15q,12,44,0.0386,0.01011251,0.49242424,0.19318182,0.75757576,0.00971347,descriptive_secondary
CORE03,chr16p,12,44,0.0341,0.021,0.21590909,-0.11373106,0.52272727,0.25923701,descriptive_secondary
CORE03,chr16q,12,44,0.03735,0.021,0.28787879,-0.04924242,0.60984848,0.13165955,descriptive_secondary
CORE03,chr17p,12,44,0.0306,0.00732583,0.64015152,0.38636364,0.84848485,0.00076617,descriptive_secondary
CORE03,chr17q,12,44,0.03805355,0.0085,0.67045455,0.44318182,0.86742424,0.0004244,descriptive_secondary
CORE03,chr18p,12,44,0.0195,0.0172,-0.08522727,-0.46969697,0.28409091,0.66044041,descriptive_secondary
