patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,4349,0,Fibrocollagenous Tissue,0.015398385003209114,False,2.345805341974483e-06,1.509550100751208e-14,0.015398385003209114,2.3022734829680758e-09,0.9776041507720947,0.0002945539017673582,0.0022516329772770405,0.0004234153893776238,0.003903437638655305,0.00012206911924295127
1,4604,0,Fibrocollagenous Tissue,0.016982167959213257,False,7.82039114710642e-06,9.064214254252142e-22,0.016982167959213257,1.013124249749607e-14,0.976667046546936,4.0908952314566704e-07,0.003547506406903267,5.851682658430946e-07,0.0009738442022353411,0.0018204713705927134
2,4860,0,Fibrocollagenous Tissue,0.06834404170513153,False,0.000264765287283808,2.1195951877561893e-21,0.06834404170513153,9.15533924714107e-13,0.9201156497001648,4.927602503812523e-07,0.007401986047625542,1.452805804547097e-06,0.00022942015493754297,0.0036423199344426394
3,5116,0,Fibrocollagenous Tissue,0.4367898404598236,False,6.775921792723238e-05,1.0612103238524879e-21,0.4367898404598236,9.32917805507305e-13,0.5566470623016357,6.044322162779281e-07,0.005330125335603952,4.568813594119092e-08,0.0001546101557323709,0.0010099811479449272
4,5372,0,Fibrocollagenous Tissue,0.24852114915847778,False,2.8879596811748343e-06,1.6346092183657974e-20,0.24852114915847778,3.4685503167569687e-12,0.7452638745307922,7.037329851300456e-06,0.004454627633094788,1.3740969961872906e-07,8.114625961752608e-05,0.001669082441367209
5,5627,0,Fibrocollagenous Tissue,0.15419349074363708,False,6.09062908552005e-07,6.414923169125567e-19,0.15419349074363708,8.079197033605823e-11,0.8247312307357788,0.00011818009807029739,0.00923799630254507,2.6969919417751953e-05,7.52047126297839e-05,0.011616341769695282
6,5883,0,Fibrocollagenous Tissue,0.04826977476477623,False,2.0951160877302755e-06,5.477568268755229e-13,0.04826977476477623,5.245018428468029e-07,0.9409511685371399,0.0024186649825423956,0.0029927515424788,0.0026669155340641737,0.0005710831610485911,0.0021270455326884985
7,6395,0,Marker,0.000193139145267196,False,5.8891671983474225e-08,0.07209372520446777,0.000193139145267196,0.08816402405500412,0.23046208918094635,0.03219688683748245,0.00012006438191747293,0.5762450695037842,0.0005245649954304099,3.107793133949599e-07
8,9720,0,Fibrocollagenous Tissue,0.08407259732484818,False,8.294086910609622e-06,1.975310902666656e-15,0.08407259732484818,3.5472610306896968e-06,0.7873955965042114,0.0027713177260011435,0.11556213349103928,9.749820492288563e-06,0.0011014266638085246,0.009075299836695194
9,9976,0,Inflammation,0.19040516018867493,False,3.399829802219756e-05,4.779137835638038e-19,0.19040516018867493,5.1394653866054796e-08,0.24117399752140045,0.00011594778334256262,0.5499755144119263,8.562982323212509e-09,0.0026495219208300114,0.0156458280980587
