core_a,core_b,feature,core_a_altered_n,core_a_total_n,core_a_frequency,core_b_altered_n,core_b_total_n,core_b_frequency,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,q_value
STATE_C,STATE_D,chr11p::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr11p::gain,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,chr11q::loss,0,17,0.0,1,15,0.06666666666666667,-0.06666666666666667,0.27619048,0.01043972,7.30682371,0.46875,1.0
STATE_C,STATE_D,chr11q::gain,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,chr12p::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr12p::gain,5,17,0.29411764705882354,2,15,0.13333333333333333,0.1607843137254902,2.376,0.4422185,12.76603322,0.40249969,1.0
STATE_C,STATE_D,chr12q::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr12q::gain,5,17,0.29411764705882354,2,15,0.13333333333333333,0.1607843137254902,2.376,0.4422185,12.76603322,0.40249969,1.0
STATE_C,STATE_D,chr13p::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr13p::gain,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr13q::loss,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,chr13q::gain,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr14p::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr14p::gain,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr14q::loss,7,17,0.4117647058823529,9,15,0.6,-0.18823529411764706,0.4887218,0.12434304,1.92088752,0.47948776,1.0
STATE_C,STATE_D,chr14q::gain,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,chr15p::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
