core_id,feature,q_value,fisher_p,odds_ratio,ci_low,ci_high,frequency_difference,event,set_altered_n,set_total_n,rest_altered_n,rest_total_n,alteration_frequency,rest_alteration_frequency,delta_alteration_frequency
STATE_A,chr6q::gain,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,gain,0,26,0,60,0.0,0.0,0.0
STATE_A,chr7p::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr7p::gain,1.0,0.76679846,0.776,0.23658627,2.54527027,-0.046153846153846156,gain,4,26,12,60,0.15384615384615385,0.2,-0.046153846153846156
STATE_A,chr7q::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr7q::gain,1.0,0.37081518,0.52403467,0.14638065,1.87601531,-0.10128205128205128,gain,3,26,13,60,0.11538461538461539,0.21666666666666667,-0.10128205128205128
STATE_A,chr8p::loss,1.0,0.27697043,0.49714286,0.15674841,1.576737,-0.12948717948717947,loss,4,26,17,60,0.15384615384615385,0.2833333333333333,-0.12948717948717947
STATE_A,chr8p::gain,1.0,1.0,0.74842767,0.02951036,18.98126739,-0.016666666666666666,gain,0,26,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr8q::loss,1.0,1.0,0.855573,0.18441505,3.96933527,-0.023076923076923078,loss,2,26,6,60,0.07692307692307693,0.1,-0.023076923076923078
STATE_A,chr8q::gain,1.0,0.31013324,0.23689727,0.01230016,4.56256744,-0.06666666666666667,gain,0,26,4,60,0.0,0.06666666666666667,-0.06666666666666667
STATE_A,chr9p::loss,1.0,1.0,1.10111223,0.35383032,3.42663721,0.008974358974358998,loss,5,26,11,60,0.19230769230769232,0.18333333333333332,0.008974358974358998
STATE_A,chr9p::gain,1.0,0.51573187,2.33333333,0.23154698,23.51334648,0.021794871794871797,gain,1,26,1,60,0.038461538461538464,0.016666666666666666,0.021794871794871797
STATE_A,chr9q::loss,1.0,1.0,0.99255814,0.32251408,3.0546625,-0.007692307692307693,loss,5,26,12,60,0.19230769230769232,0.2,-0.007692307692307693
STATE_A,chr9q::gain,1.0,1.0,0.44150943,0.02047678,9.51959075,-0.03333333333333333,gain,0,26,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr10p::loss,1.0,1.0,0.96638655,0.13493261,6.92125503,-0.011538461538461539,loss,1,26,3,60,0.038461538461538464,0.05,-0.011538461538461539
STATE_A,chr10p::gain,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,gain,0,26,0,60,0.0,0.0,0.0
STATE_A,chr10q::loss,1.0,0.63595015,1.67638484,0.3091656,9.0898408,0.026923076923076925,loss,2,26,3,60,0.07692307692307693,0.05,0.026923076923076925
STATE_A,chr10q::gain,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,gain,0,26,0,60,0.0,0.0,0.0
STATE_A,chr11p::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr11p::gain,1.0,1.0,0.44150943,0.02047678,9.51959075,-0.03333333333333333,gain,0,26,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr11q::loss,1.0,1.0,0.74842767,0.02951036,18.98126739,-0.016666666666666666,loss,0,26,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr11q::gain,1.0,1.0,0.44150943,0.02047678,9.51959075,-0.03333333333333333,gain,0,26,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr12p::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr12p::gain,1.0,0.5373693,0.64107308,0.17587998,2.33667697,-0.06794871794871793,gain,3,26,11,60,0.11538461538461539,0.18333333333333332,-0.06794871794871793
STATE_A,chr12q::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr12q::gain,1.0,1.0,0.96190476,0.28656919,3.22875172,-0.012820512820512803,gain,4,26,10,60,0.15384615384615385,0.16666666666666666,-0.012820512820512803
STATE_A,chr13p::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr13p::gain,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,gain,0,26,0,60,0.0,0.0,0.0
STATE_A,chr13q::loss,1.0,0.31013324,0.23689727,0.01230016,4.56256744,-0.06666666666666667,loss,0,26,4,60,0.0,0.06666666666666667,-0.06666666666666667
STATE_A,chr13q::gain,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,gain,0,26,0,60,0.0,0.0,0.0
STATE_A,chr14p::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr14p::gain,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,gain,0,26,0,60,0.0,0.0,0.0
STATE_A,chr14q::loss,0.06927534,0.00067917,0.14893617,0.04353151,0.50956151,-0.3846153846153846,loss,3,26,30,60,0.11538461538461539,0.5,-0.3846153846153846
STATE_A,chr14q::gain,1.0,1.0,0.44150943,0.02047678,9.51959075,-0.03333333333333333,gain,0,26,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr15p::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr15p::gain,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,gain,0,26,0,60,0.0,0.0,0.0
STATE_A,chr15q::loss,1.0,1.0,1.37647059,0.1724754,10.98516839,0.005128205128205131,loss,1,26,2,60,0.038461538461538464,0.03333333333333333,0.005128205128205131
STATE_A,chr15q::gain,1.0,1.0,0.44150943,0.02047678,9.51959075,-0.03333333333333333,gain,0,26,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr16p::loss,1.0,1.0,0.74842767,0.02951036,18.98126739,-0.016666666666666666,loss,0,26,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr16p::gain,1.0,0.21123875,0.39591837,0.09359676,1.67475191,-0.12307692307692308,gain,2,26,12,60,0.07692307692307693,0.2,-0.12307692307692308
STATE_A,chr16q::loss,1.0,1.0,0.74842767,0.02951036,18.98126739,-0.016666666666666666,loss,0,26,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr16q::gain,1.0,0.21123875,0.39591837,0.09359676,1.67475191,-0.12307692307692308,gain,2,26,12,60,0.07692307692307693,0.2,-0.12307692307692308
STATE_A,chr17p::loss,1.0,0.31013324,0.23689727,0.01230016,4.56256744,-0.06666666666666667,loss,0,26,4,60,0.0,0.06666666666666667,-0.06666666666666667
STATE_A,chr17p::gain,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,gain,0,26,0,60,0.0,0.0,0.0
STATE_A,chr17q::loss,1.0,1.0,0.44150943,0.02047678,9.51959075,-0.03333333333333333,loss,0,26,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr17q::gain,1.0,1.0,0.74842767,0.02951036,18.98126739,-0.016666666666666666,gain,0,26,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr18p::loss,1.0,1.0,1.0296846,0.21447832,4.94339175,-0.006410256410256401,loss,2,26,5,60,0.07692307692307693,0.08333333333333333,-0.006410256410256401
STATE_A,chr18p::gain,1.0,1.0,0.74842767,0.02951036,18.98126739,-0.016666666666666666,gain,0,26,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr18q::loss,1.0,1.0,1.0296846,0.21447832,4.94339175,-0.006410256410256401,loss,2,26,5,60,0.07692307692307693,0.08333333333333333,-0.006410256410256401
STATE_A,chr18q::gain,1.0,0.55032245,0.30997305,0.01545176,6.21827512,-0.05,gain,0,26,3,60,0.0,0.05,-0.05
STATE_A,chr19p::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr19p::gain,1.0,1.0,0.44150943,0.02047678,9.51959075,-0.03333333333333333,gain,0,26,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr19q::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr19q::gain,1.0,0.31660818,0.19039451,0.01014752,3.57230904,-0.08333333333333333,gain,0,26,5,60,0.0,0.08333333333333333,-0.08333333333333333
STATE_A,chr20p::loss,1.0,1.0,1.37647059,0.1724754,10.98516839,0.005128205128205131,loss,1,26,2,60,0.038461538461538464,0.03333333333333333,0.005128205128205131
STATE_A,chr20p::gain,1.0,0.49206902,0.55316864,0.12669113,2.41528779,-0.07307692307692307,gain,2,26,9,60,0.07692307692307693,0.15,-0.07307692307692307
STATE_A,chr20q::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr20q::gain,1.0,0.21123875,0.39591837,0.09359676,1.67475191,-0.12307692307692308,gain,2,26,12,60,0.07692307692307693,0.2,-0.12307692307692308
STATE_A,chr21p::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr21p::gain,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,gain,0,26,0,60,0.0,0.0,0.0
STATE_A,chr21q::loss,1.0,0.09623856,0.13459119,0.00740285,2.44700154,-0.11666666666666667,loss,0,26,7,60,0.0,0.11666666666666667,-0.11666666666666667
STATE_A,chr21q::gain,1.0,1.0,0.96638655,0.13493261,6.92125503,-0.011538461538461539,gain,1,26,3,60,0.038461538461538464,0.05,-0.011538461538461539
STATE_A,chr22p::loss,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,loss,0,26,0,60,0.0,0.0,0.0
STATE_A,chr22p::gain,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,gain,0,26,0,60,0.0,0.0,0.0
STATE_A,chr22q::loss,1.0,0.31013324,0.23689727,0.01230016,4.56256744,-0.06666666666666667,loss,0,26,4,60,0.0,0.06666666666666667,-0.06666666666666667
STATE_A,chr22q::gain,1.0,0.55032245,0.30997305,0.01545176,6.21827512,-0.05,gain,0,26,3,60,0.0,0.05,-0.05
STATE_A,locus::VHL::loss,0.54138761,0.03184633,5.30107527,0.92203933,30.4774407,0.19487179487179485,loss,25,26,46,60,0.9615384615384616,0.7666666666666667,0.19487179487179485
STATE_A,locus::VHL::gain,1.0,0.55032245,0.30997305,0.01545176,6.21827512,-0.05,gain,0,26,3,60,0.0,0.05,-0.05
STATE_A,locus::SETD2::loss,0.54138761,0.03184633,5.30107527,0.92203933,30.4774407,0.19487179487179485,loss,25,26,46,60,0.9615384615384616,0.7666666666666667,0.19487179487179485
STATE_A,locus::SETD2::gain,1.0,1.0,0.44150943,0.02047678,9.51959075,-0.03333333333333333,gain,0,26,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,locus::PBRM1::loss,0.54138761,0.03184633,5.30107527,0.92203933,30.4774407,0.19487179487179485,loss,25,26,46,60,0.9615384615384616,0.7666666666666667,0.19487179487179485
STATE_A,locus::PBRM1::gain,1.0,1.0,0.44150943,0.02047678,9.51959075,-0.03333333333333333,gain,0,26,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,locus::BAP1::loss,0.54138761,0.03157845,5.79120879,1.01170457,33.15009162,0.21153846153846156,loss,25,26,45,60,0.9615384615384616,0.75,0.21153846153846156
STATE_A,locus::BAP1::gain,1.0,1.0,0.44150943,0.02047678,9.51959075,-0.03333333333333333,gain,0,26,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,locus::JAK2::loss,1.0,1.0,0.99255814,0.32251408,3.0546625,-0.007692307692307693,loss,5,26,12,60,0.19230769230769232,0.2,-0.007692307692307693
STATE_A,locus::JAK2::gain,1.0,1.0,0.96638655,0.13493261,6.92125503,-0.011538461538461539,gain,1,26,3,60,0.038461538461538464,0.05,-0.011538461538461539
STATE_A,locus::CDKN2A::loss,1.0,0.78216324,0.82036889,0.2712634,2.48100229,-0.04102564102564102,loss,5,26,14,60,0.19230769230769232,0.23333333333333334,-0.04102564102564102
STATE_A,locus::CDKN2A::gain,1.0,0.30232558,7.11764706,0.28044712,180.64332481,0.038461538461538464,gain,1,26,0,60,0.038461538461538464,0.0,0.038461538461538464
STATE_A,locus::PTEN::loss,1.0,0.71694202,0.72789116,0.16093914,3.29208621,-0.03974358974358974,loss,2,26,7,60,0.07692307692307693,0.11666666666666667,-0.03974358974358974
STATE_A,locus::PTEN::gain,1.0,1.0,2.28301887,0.04411297,118.1551744,0.0,gain,0,26,0,60,0.0,0.0,0.0
STATE_B,chr1p::loss,1.0,1.0,0.66060606,0.09841868,4.43412122,-0.0332512315270936,loss,1,28,4,58,0.03571428571428571,0.06896551724137931,-0.0332512315270936
STATE_B,chr1p::gain,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,gain,0,28,0,58,0.0,0.0,0.0
STATE_B,chr1q::loss,1.0,0.54774282,0.27819549,0.01388566,5.57357242,-0.05172413793103448,loss,0,28,3,58,0.0,0.05172413793103448,-0.05172413793103448
STATE_B,chr1q::gain,1.0,0.65889114,1.49595687,0.27666125,8.08890633,0.019704433497536943,gain,2,28,3,58,0.07142857142857142,0.05172413793103448,0.019704433497536943
STATE_B,chr2p::loss,1.0,1.0,0.39649123,0.0184124,8.53801241,-0.034482758620689655,loss,0,28,2,58,0.0,0.034482758620689655,-0.034482758620689655
STATE_B,chr2p::gain,1.0,0.59315017,2.13207547,0.34794782,13.06444684,0.03694581280788177,gain,2,28,2,58,0.07142857142857142,0.034482758620689655,0.03694581280788177
STATE_B,chr2q::loss,1.0,1.0,0.39649123,0.0184124,8.53801241,-0.034482758620689655,loss,0,28,2,58,0.0,0.034482758620689655,-0.034482758620689655
STATE_B,chr2q::gain,1.0,1.0,0.66060606,0.09841868,4.43412122,-0.0332512315270936,gain,1,28,4,58,0.03571428571428571,0.06896551724137931,-0.0332512315270936
STATE_B,chr3p::loss,1.0,0.06396619,0.36842105,0.13770344,0.98569847,-0.20320197044334976,loss,17,28,47,58,0.6071428571428571,0.8103448275862069,-0.20320197044334976
STATE_B,chr3p::gain,1.0,1.0,0.39649123,0.0184124,8.53801241,-0.034482758620689655,gain,0,28,2,58,0.0,0.034482758620689655,-0.034482758620689655
STATE_B,chr3q::loss,1.0,0.04921435,0.10423117,0.00579887,1.87349061,-0.13793103448275862,loss,0,28,8,58,0.0,0.13793103448275862,-0.13793103448275862
STATE_B,chr3q::gain,1.0,0.65889114,1.49595687,0.27666125,8.08890633,0.019704433497536943,gain,2,28,3,58,0.07142857142857142,0.05172413793103448,0.019704433497536943
STATE_B,chr4p::loss,1.0,0.08491274,4.15102041,0.82383943,20.91544771,0.1083743842364532,loss,4,28,2,58,0.14285714285714285,0.034482758620689655,0.1083743842364532
STATE_B,chr4p::gain,1.0,0.54774282,0.27819549,0.01388566,5.57357242,-0.05172413793103448,gain,0,28,3,58,0.0,0.05172413793103448,-0.05172413793103448
STATE_B,chr4q::loss,1.0,0.59315017,2.13207547,0.34794782,13.06444684,0.03694581280788177,loss,2,28,2,58,0.07142857142857142,0.034482758620689655,0.03694581280788177
STATE_B,chr4q::gain,1.0,1.0,0.39649123,0.0184124,8.53801241,-0.034482758620689655,gain,0,28,2,58,0.0,0.034482758620689655,-0.034482758620689655
STATE_B,chr5p::loss,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,loss,0,28,0,58,0.0,0.0,0.0
STATE_B,chr5p::gain,1.0,1.0,0.88659004,0.30870479,2.54625754,-0.027093596059113323,gain,6,28,14,58,0.21428571428571427,0.2413793103448276,-0.027093596059113323
STATE_B,chr5q::loss,1.0,0.3255814,6.38181818,0.2517961,161.74834806,0.03571428571428571,loss,1,28,0,58,0.03571428571428571,0.0,0.03571428571428571
STATE_B,chr5q::gain,1.0,0.34852093,0.62636222,0.24115685,1.62686495,-0.11083743842364535,gain,8,28,23,58,0.2857142857142857,0.39655172413793105,-0.11083743842364535
STATE_B,chr6p::loss,1.0,1.0,0.76197388,0.16473095,3.52456051,-0.03201970443349754,loss,2,28,6,58,0.07142857142857142,0.10344827586206896,-0.03201970443349754
STATE_B,chr6p::gain,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,gain,0,28,0,58,0.0,0.0,0.0
STATE_B,chr6q::loss,1.0,0.74948986,1.39048811,0.42770792,4.52050826,0.04064039408866996,loss,5,28,8,58,0.17857142857142858,0.13793103448275862,0.04064039408866996
STATE_B,chr6q::gain,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,gain,0,28,0,58,0.0,0.0,0.0
STATE_B,chr7p::loss,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,loss,0,28,0,58,0.0,0.0,0.0
STATE_B,chr7p::gain,1.0,1.0,0.9666975,0.31227917,2.9925277,-0.011083743842364518,gain,5,28,11,58,0.17857142857142858,0.1896551724137931,-0.011083743842364518
STATE_B,chr7q::loss,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,loss,0,28,0,58,0.0,0.0,0.0
STATE_B,chr7q::gain,1.0,1.0,0.9666975,0.31227917,2.9925277,-0.011083743842364518,gain,5,28,11,58,0.17857142857142858,0.1896551724137931,-0.011083743842364518
STATE_B,chr8p::loss,1.0,1.0,1.07056937,0.38570942,2.97145649,0.008620689655172403,loss,7,28,14,58,0.25,0.2413793103448276,0.008620689655172403
STATE_B,chr8p::gain,1.0,1.0,0.67251462,0.02654965,17.03509625,-0.017241379310344827,gain,0,28,1,58,0.0,0.017241379310344827,-0.017241379310344827
STATE_B,chr8q::loss,1.0,1.0,0.76197388,0.16473095,3.52456051,-0.03201970443349754,loss,2,28,6,58,0.07142857142857142,0.10344827586206896,-0.03201970443349754
STATE_B,chr8q::gain,1.0,0.59315017,2.13207547,0.34794782,13.06444684,0.03694581280788177,gain,2,28,2,58,0.07142857142857142,0.034482758620689655,0.03694581280788177
STATE_B,chr9p::loss,1.0,0.13888024,2.46341463,0.83618818,7.25723202,0.14778325123152708,loss,8,28,8,58,0.2857142857142857,0.13793103448275862,0.14778325123152708
STATE_B,chr9p::gain,1.0,1.0,0.39649123,0.0184124,8.53801241,-0.034482758620689655,gain,0,28,2,58,0.0,0.034482758620689655,-0.034482758620689655
STATE_B,chr9q::loss,1.0,0.16327892,2.16046213,0.74930516,6.22923328,0.13054187192118225,loss,8,28,9,58,0.2857142857142857,0.15517241379310345,0.13054187192118225
STATE_B,chr9q::gain,1.0,0.54774282,2.09090909,0.20788185,21.03070041,0.018472906403940885,gain,1,28,1,58,0.03571428571428571,0.017241379310344827,0.018472906403940885
STATE_B,chr10p::loss,1.0,1.0,0.86493506,0.12102998,6.18121803,-0.01600985221674877,loss,1,28,3,58,0.03571428571428571,0.05172413793103448,-0.01600985221674877
STATE_B,chr10p::gain,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,gain,0,28,0,58,0.0,0.0,0.0
STATE_B,chr10q::loss,1.0,1.0,0.66060606,0.09841868,4.43412122,-0.0332512315270936,loss,1,28,4,58,0.03571428571428571,0.06896551724137931,-0.0332512315270936
STATE_B,chr10q::gain,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,gain,0,28,0,58,0.0,0.0,0.0
STATE_B,chr11p::loss,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,loss,0,28,0,58,0.0,0.0,0.0
STATE_B,chr11p::gain,1.0,1.0,0.39649123,0.0184124,8.53801241,-0.034482758620689655,gain,0,28,2,58,0.0,0.034482758620689655,-0.034482758620689655
STATE_B,chr11q::loss,1.0,1.0,0.67251462,0.02654965,17.03509625,-0.017241379310344827,loss,0,28,1,58,0.0,0.017241379310344827,-0.017241379310344827
STATE_B,chr11q::gain,1.0,1.0,0.39649123,0.0184124,8.53801241,-0.034482758620689655,gain,0,28,2,58,0.0,0.034482758620689655,-0.034482758620689655
STATE_B,chr12p::loss,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,loss,0,28,0,58,0.0,0.0,0.0
STATE_B,chr12p::gain,1.0,1.0,0.8483965,0.2538848,2.83505209,-0.029556650246305438,gain,4,28,10,58,0.14285714285714285,0.1724137931034483,-0.029556650246305438
STATE_B,chr12q::loss,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,loss,0,28,0,58,0.0,0.0,0.0
STATE_B,chr12q::gain,1.0,0.53398251,0.56692242,0.15611291,2.05877294,-0.08251231527093596,gain,3,28,11,58,0.10714285714285714,0.1896551724137931,-0.08251231527093596
STATE_B,chr13p::loss,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,loss,0,28,0,58,0.0,0.0,0.0
STATE_B,chr13p::gain,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,gain,0,28,0,58,0.0,0.0,0.0
STATE_B,chr13q::loss,1.0,0.59315017,2.13207547,0.34794782,13.06444684,0.03694581280788177,loss,2,28,2,58,0.07142857142857142,0.034482758620689655,0.03694581280788177
STATE_B,chr13q::gain,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,gain,0,28,0,58,0.0,0.0,0.0
STATE_B,chr14p::loss,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,loss,0,28,0,58,0.0,0.0,0.0
STATE_B,chr14p::gain,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,gain,0,28,0,58,0.0,0.0,0.0
STATE_B,chr14q::loss,1.0,0.15742216,2.02564103,0.81714924,5.02138579,0.1724137931034483,loss,14,28,19,58,0.5,0.3275862068965517,0.1724137931034483
STATE_B,chr14q::gain,1.0,1.0,0.39649123,0.0184124,8.53801241,-0.034482758620689655,gain,0,28,2,58,0.0,0.034482758620689655,-0.034482758620689655
STATE_B,chr15p::loss,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,loss,0,28,0,58,0.0,0.0,0.0
STATE_B,chr15p::gain,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,gain,0,28,0,58,0.0,0.0,0.0
STATE_B,chr15q::loss,1.0,1.0,1.23272727,0.15478544,9.81756745,0.0012315270935960576,loss,1,28,2,58,0.03571428571428571,0.034482758620689655,0.0012315270935960576
STATE_B,chr15q::gain,1.0,1.0,0.39649123,0.0184124,8.53801241,-0.034482758620689655,gain,0,28,2,58,0.0,0.034482758620689655,-0.034482758620689655
STATE_B,chr16p::loss,1.0,0.3255814,6.38181818,0.2517961,161.74834806,0.03571428571428571,loss,1,28,0,58,0.03571428571428571,0.0,0.03571428571428571
STATE_B,chr16p::gain,1.0,0.53398251,0.56692242,0.15611291,2.05877294,-0.08251231527093596,gain,3,28,11,58,0.10714285714285714,0.1896551724137931,-0.08251231527093596
STATE_B,chr16q::loss,1.0,0.3255814,6.38181818,0.2517961,161.74834806,0.03571428571428571,loss,1,28,0,58,0.03571428571428571,0.0,0.03571428571428571
STATE_B,chr16q::gain,1.0,0.53398251,0.56692242,0.15611291,2.05877294,-0.08251231527093596,gain,3,28,11,58,0.10714285714285714,0.1896551724137931,-0.08251231527093596
STATE_B,chr17p::loss,1.0,1.0,0.86493506,0.12102998,6.18121803,-0.01600985221674877,loss,1,28,3,58,0.03571428571428571,0.05172413793103448,-0.01600985221674877
STATE_B,chr17p::gain,1.0,1.0,2.05263158,0.03970161,106.12406853,0.0,gain,0,28,0,58,0.0,0.0,0.0
STATE_B,chr17q::loss,1.0,1.0,0.39649123,0.0184124,8.53801241,-0.034482758620689655,loss,0,28,2,58,0.0,0.034482758620689655,-0.034482758620689655
STATE_B,chr17q::gain,1.0,0.3255814,6.38181818,0.2517961,161.74834806,0.03571428571428571,gain,1,28,0,58,0.03571428571428571,0.0,0.03571428571428571
