core_id,feature,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,p_value,q_value,cliffs_delta,direction
STATE_A,chr20q,26,60,0.0182,0.03881473,0.04805445,0.0956975,-0.40994437,0.02584429,0.1407078,-0.30448718,lower_in_core
STATE_A,chr21p,26,60,0.0,0.0,0.0,0.0,,,,0.0,
STATE_A,chr21q,26,60,0.01421918,0.01612183,0.04422817,-0.00986202,0.37092632,0.77427083,0.92016098,0.03974359,higher_in_core
STATE_A,chr22p,26,60,0.0,0.0,0.0,0.0,,,,0.0,
STATE_A,chr22q,26,60,0.0192,0.02371656,0.0315801,0.00927931,0.2266265,0.73852189,0.92016098,-0.04615385,lower_in_core
STATE_A,locus::VHL,26,60,-0.4853,-0.3096,-0.48881538,-0.29516833,-0.98288165,1.623e-05,0.00022577,-0.58846154,lower_in_core
STATE_A,locus::SETD2,26,60,-0.4853,-0.30775,-0.48498462,-0.29923886,-0.94320802,1.555e-05,0.00022577,-0.58974359,lower_in_core
STATE_A,locus::PBRM1,26,60,-0.4853,-0.30775,-0.48589231,-0.31016473,-0.80251611,1.843e-05,0.00022577,-0.58461538,lower_in_core
STATE_A,locus::BAP1,26,60,-0.4853,-0.30775,-0.48589231,-0.29631167,-0.94138972,1.555e-05,0.00022577,-0.58974359,lower_in_core
STATE_A,locus::JAK2,26,60,-0.0016,-0.0031,-0.07707692,-0.04854026,-0.14942015,0.5256164,0.78046072,-0.08717949,lower_in_core
STATE_A,locus::CDKN2A,26,60,-0.0016,-0.00435,-0.07568462,-0.09202333,0.08010772,0.88412037,0.94178039,-0.02051282,lower_in_core
STATE_A,locus::PTEN,26,60,-0.00935,-0.00095,-0.04041335,-0.04156078,0.00945658,0.40530866,0.7053889,-0.11410256,lower_in_core
STATE_A,fga,26,60,0.11122597,0.14302394,0.12061092,0.18501403,-0.41546529,0.14891683,0.42923086,-0.1974359,lower_in_core
STATE_A,gain_burden,26,60,0.03610948,0.04798735,0.05330947,0.08210988,-0.31809183,0.7385005,0.92016098,-0.04615385,lower_in_core
STATE_A,loss_burden,26,60,0.06517028,0.07281092,0.06730145,0.10290415,-0.42650332,0.1436935,0.42923086,-0.2,lower_in_core
STATE_B,chr1p,28,58,0.01769437,0.00265475,0.00807685,-0.02383449,0.30571233,0.03521702,0.20521298,0.2820197,higher_in_core
STATE_B,chr1q,28,58,0.05401652,0.0097,0.06985024,0.01096608,0.52402582,0.00112258,0.0314856,0.43596059,higher_in_core
STATE_B,chr2p,28,58,0.04028821,0.0201,0.05961098,0.03456862,0.24817333,0.05127476,0.22840575,0.26108374,higher_in_core
STATE_B,chr2q,28,58,0.03783303,0.01182731,0.03715081,0.02565178,0.11085666,0.10284168,0.29344676,0.21859606,higher_in_core
STATE_B,chr3p,28,58,-0.2524286,-0.34259483,-0.24682326,-0.32775772,0.44320611,0.01516599,0.10616193,0.32512315,higher_in_core
STATE_B,chr3q,28,58,0.03923329,0.01091461,0.03823184,-0.0213339,0.4250756,0.03769218,0.20521298,0.27832512,higher_in_core
STATE_B,chr4p,28,58,0.00808754,0.00755,-0.04244207,0.00372311,-0.42958941,0.5897951,0.78108,-0.0726601,lower_in_core
STATE_B,chr4q,28,58,0.01092351,0.00503173,-0.02037515,0.00231503,-0.23625485,0.90098692,0.96457468,-0.01724138,lower_in_core
STATE_B,chr5p,28,58,0.04797852,0.04529357,0.11338084,0.10760086,0.03953803,0.53389349,0.77311823,0.08374384,higher_in_core
STATE_B,chr5q,28,58,0.12238566,0.16496226,0.13961578,0.1811833,-0.27900829,0.58345411,0.78108,-0.07389163,lower_in_core
STATE_B,chr6p,28,58,0.0123787,0.00692402,-0.02344769,-0.02909185,0.04796075,0.55222169,0.77311823,0.08004926,higher_in_core
STATE_B,chr6q,28,58,-0.00768406,-0.00170426,-0.0650731,-0.04820213,-0.11846407,0.53389349,0.77311823,-0.08374384,lower_in_core
STATE_B,chr7p,28,58,0.0417,0.02948343,0.09139565,0.09494619,-0.02767431,0.27076584,0.53070105,0.14778325,higher_in_core
STATE_B,chr7q,28,58,0.03617687,0.02911821,0.08503794,0.10073475,-0.11187908,0.50403587,0.77311823,0.08990148,higher_in_core
STATE_B,chr8p,28,58,-0.03232656,-0.00225,-0.11677347,-0.08481712,-0.17483342,0.93389644,0.96457468,-0.01169951,lower_in_core
STATE_B,chr8q,28,58,0.03396887,0.00386994,0.04612306,-0.01111788,0.40967495,0.0042159,0.03442985,0.38300493,higher_in_core
STATE_B,chr9p,28,58,-0.05583609,-0.0016,-0.09663735,-0.0532107,-0.2609138,0.29132194,0.54902981,-0.14162562,lower_in_core
STATE_B,chr9q,28,58,-0.03192402,-0.00076078,-0.09622073,-0.06151701,-0.21698239,0.22204536,0.47305316,-0.1637931,lower_in_core
STATE_B,chr10p,28,58,0.02125,-5e-05,-0.00453498,-0.01920499,0.14043843,0.04502088,0.22060231,0.26847291,higher_in_core
STATE_B,chr10q,28,58,-0.008,-0.00321444,-0.03141006,-0.03310534,0.0159874,0.93756142,0.96457468,0.01108374,higher_in_core
STATE_B,chr11p,28,58,0.02805,0.01248668,0.02958601,0.03490538,-0.0928359,0.42001704,0.74436066,0.10837438,higher_in_core
STATE_B,chr11q,28,58,0.02135609,0.01115,0.017938,0.02212003,-0.06190202,0.55222731,0.77311823,0.08004926,higher_in_core
STATE_B,chr12p,28,58,0.04519383,0.02800461,0.08896414,0.07557874,0.11633242,0.15052261,0.38818989,0.19273399,higher_in_core
STATE_B,chr12q,28,58,0.04430608,0.03125,0.07979436,0.07910491,0.00654772,0.23449581,0.47876228,0.15948276,higher_in_core
STATE_B,chr13p,28,58,0.0,0.0,0.0,0.0,,,,0.0,
STATE_B,chr13q,28,58,0.00981371,0.00664171,-0.01456452,0.00257004,-0.19219139,0.85015008,0.96457468,0.02586207,higher_in_core
STATE_B,chr14p,28,58,0.0,0.0,0.0,0.0,,,,0.0,
STATE_B,chr14q,28,58,-0.20827979,-0.0183276,-0.19647099,-0.11316071,-0.43623437,0.09621822,0.29344676,-0.2229064,lower_in_core
STATE_B,chr15p,28,58,0.0,0.0,0.0,0.0,,,,0.0,
STATE_B,chr15q,28,58,0.02709314,0.00956055,0.02136163,0.01010378,0.13548576,0.10779677,0.29344676,0.21551724,higher_in_core
STATE_B,chr16p,28,58,0.03867725,0.03495,0.05153144,0.09109778,-0.34341131,0.72273018,0.90804561,0.04802956,higher_in_core
STATE_B,chr16q,28,58,0.03839529,0.03274812,0.04535962,0.08225551,-0.32697179,0.79993024,0.93325195,0.03448276,higher_in_core
STATE_B,chr17p,28,58,0.0229,0.00885,0.00258171,0.00096398,0.01708258,0.2117525,0.47305316,0.16748768,higher_in_core
STATE_B,chr17q,28,58,0.03055,0.01078467,0.03920006,0.01234181,0.32736112,0.08906803,0.29344676,0.22783251,higher_in_core
STATE_B,chr18p,28,58,0.01615,0.0171,-0.01420131,-0.01441972,0.00180301,0.70553517,0.90804561,-0.05110837,lower_in_core
STATE_B,chr18q,28,58,0.01446842,0.01601192,0.00179778,-0.01712344,0.14656205,0.99264681,0.99264681,0.00184729,higher_in_core
STATE_B,chr19p,28,58,0.01529824,0.01575,0.00310943,0.03148519,-0.43377496,0.5099361,0.77311823,-0.08866995,lower_in_core
STATE_B,chr19q,28,58,0.0276,0.01575,0.05074211,0.03232857,0.23292096,0.09438743,0.29344676,0.22413793,higher_in_core
STATE_B,chr20p,28,58,0.03475,0.0292,0.03664201,0.06740114,-0.24672403,0.79281591,0.93325195,0.03571429,higher_in_core
STATE_B,chr20q,28,58,0.05176563,0.0304,0.10660761,0.06907332,0.32090961,0.0570272,0.23286107,0.25492611,higher_in_core
STATE_B,chr21p,28,58,0.0,0.0,0.0,0.0,,,,0.0,
STATE_B,chr21q,28,58,0.02065,0.01245,-0.01437523,0.0165641,-0.21011974,0.92291143,0.96457468,0.0135468,higher_in_core
STATE_B,chr22p,28,58,0.0,0.0,0.0,0.0,,,,0.0,
STATE_B,chr22q,28,58,0.03258041,0.0175,0.02878722,0.00985861,0.19209146,0.09901198,0.29344676,0.22105911,higher_in_core
STATE_B,locus::VHL,28,58,-0.29425,-0.39745,-0.28058929,-0.38901379,0.51530442,0.00353604,0.03442985,0.39039409,higher_in_core
STATE_B,locus::SETD2,28,58,-0.2944,-0.3965,-0.28059286,-0.39150572,0.53199237,0.00192769,0.0314856,0.41502463,higher_in_core
STATE_B,locus::PBRM1,28,58,-0.28995,-0.3965,-0.28021429,-0.403398,0.54437144,0.00186854,0.0314856,0.41625616,higher_in_core
STATE_B,locus::BAP1,28,58,-0.28995,-0.3965,-0.28021429,-0.38906724,0.50945457,0.00262115,0.03210909,0.40270936,higher_in_core
STATE_B,locus::JAK2,28,58,-0.0647,5e-05,-0.10490055,-0.03412414,-0.37551458,0.18600343,0.4557084,-0.1773399,lower_in_core
STATE_B,locus::CDKN2A,28,58,-0.07125,-0.0016,-0.12662143,-0.06799655,-0.28993654,0.22204318,0.47305316,-0.1637931,lower_in_core
STATE_B,locus::PTEN,28,58,-0.0073,-0.00325,-0.04619027,-0.03881149,-0.06083738,0.7680613,0.93325195,0.04002463,higher_in_core
