state_id,feature,q_value,fisher_p,odds_ratio,ci_low,ci_high,frequency_difference,event,set_altered_n,set_total_n,rest_altered_n,rest_total_n,alteration_frequency,rest_alteration_frequency,delta_alteration_frequency
STATE_A,chr22q::loss,1.0,0.23728814,0.13317191,0.00657451,2.69750363,-0.1,loss,0,29,3,30,0.0,0.1,-0.1
STATE_A,chr22q::gain,1.0,0.23728814,5.54545455,0.25490268,120.64238099,0.06896551724137931,gain,2,29,0,30,0.06896551724137931,0.0,0.06896551724137931
STATE_A,locus::VHL::loss,1.0,0.36036045,1.96828753,0.59324941,6.53039978,0.12758620689655176,loss,24,29,21,30,0.8275862068965517,0.7,0.12758620689655176
STATE_A,locus::VHL::gain,1.0,0.61195361,1.78787879,0.22116274,14.45320557,0.035632183908045977,gain,2,29,1,30,0.06896551724137931,0.03333333333333333,0.035632183908045977
STATE_A,locus::SETD2::loss,1.0,0.74804979,1.42166344,0.41251141,4.89956616,0.060919540229884994,loss,24,29,23,30,0.8275862068965517,0.7666666666666667,0.060919540229884994
STATE_A,locus::SETD2::gain,1.0,0.23728814,5.54545455,0.25490268,120.64238099,0.06896551724137931,gain,2,29,0,30,0.06896551724137931,0.0,0.06896551724137931
STATE_A,locus::PBRM1::loss,1.0,0.53209247,1.68282828,0.49895502,5.67568397,0.09425287356321843,loss,24,29,22,30,0.8275862068965517,0.7333333333333333,0.09425287356321843
STATE_A,locus::PBRM1::gain,1.0,0.23728814,5.54545455,0.25490268,120.64238099,0.06896551724137931,gain,2,29,0,30,0.06896551724137931,0.0,0.06896551724137931
STATE_A,locus::BAP1::loss,1.0,0.53209247,1.68282828,0.49895502,5.67568397,0.09425287356321843,loss,24,29,22,30,0.8275862068965517,0.7333333333333333,0.09425287356321843
STATE_A,locus::BAP1::gain,1.0,0.23728814,5.54545455,0.25490268,120.64238099,0.06896551724137931,gain,2,29,0,30,0.06896551724137931,0.0,0.06896551724137931
STATE_A,locus::JAK2::loss,1.0,0.04190012,0.20574163,0.04576381,0.92495837,-0.23103448275862068,loss,2,29,9,30,0.06896551724137931,0.3,-0.23103448275862068
STATE_A,locus::JAK2::gain,1.0,0.35325602,2.59748428,0.35741712,18.87689276,0.07011494252873562,gain,3,29,1,30,0.10344827586206896,0.03333333333333333,0.07011494252873562
STATE_A,locus::CDKN2A::loss,1.0,0.01024894,0.1541502,0.03488992,0.68106438,-0.29770114942528736,loss,2,29,11,30,0.06896551724137931,0.36666666666666664,-0.29770114942528736
STATE_A,locus::CDKN2A::gain,1.0,0.49152542,3.21052632,0.12559297,82.07051198,0.034482758620689655,gain,1,29,0,30,0.034482758620689655,0.0,0.034482758620689655
STATE_A,locus::PTEN::loss,1.0,0.42380991,0.4214876,0.08602357,2.06515262,-0.09770114942528735,loss,2,29,5,30,0.06896551724137931,0.16666666666666666,-0.09770114942528735
STATE_A,locus::PTEN::gain,1.0,1.0,1.03389831,0.01985689,53.83248527,0.0,gain,0,29,0,30,0.0,0.0,0.0
STATE_B,chr1p::loss,1.0,1.0,0.92207792,0.18599882,4.57114553,-0.019736842105263164,loss,2,19,5,40,0.10526315789473684,0.125,-0.019736842105263164
STATE_B,chr1p::gain,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,gain,0,19,0,40,0.0,0.0,0.0
STATE_B,chr1q::loss,1.0,0.54412624,0.27472527,0.01349645,5.59213569,-0.075,loss,0,19,3,40,0.0,0.075,-0.075
STATE_B,chr1q::gain,1.0,0.3220339,6.56756757,0.25526927,168.97037526,0.05263157894736842,gain,1,19,0,40,0.05263157894736842,0.0,0.05263157894736842
STATE_B,chr2p::loss,1.0,1.0,0.39487179,0.01805925,8.63400894,-0.05,loss,0,19,2,40,0.0,0.05,-0.05
STATE_B,chr2p::gain,1.0,0.09994155,11.57142857,0.52770741,253.73522816,0.10526315789473684,gain,2,19,0,40,0.10526315789473684,0.0,0.10526315789473684
STATE_B,chr2q::loss,1.0,1.0,0.39487179,0.01805925,8.63400894,-0.05,loss,0,19,2,40,0.0,0.05,-0.05
STATE_B,chr2q::gain,1.0,1.0,0.67521368,0.02627767,17.34984798,-0.025,gain,0,19,1,40,0.0,0.025,-0.025
STATE_B,chr3p::loss,1.0,0.5283401,0.62637363,0.19169835,2.04667345,-0.09078947368421053,loss,13,19,31,40,0.6842105263157895,0.775,-0.09078947368421053
STATE_B,chr3p::gain,1.0,1.0,0.39487179,0.01805925,8.63400894,-0.05,gain,0,19,2,40,0.0,0.05,-0.05
STATE_B,chr3q::loss,1.0,1.0,1.15873016,0.22303406,6.01995762,0.005263157894736831,loss,2,19,4,40,0.10526315789473684,0.1,0.005263157894736831
STATE_B,chr3q::gain,1.0,0.58754279,2.2,0.34873642,13.87867676,0.055263157894736833,gain,2,19,2,40,0.10526315789473684,0.05,0.055263157894736833
STATE_B,chr4p::loss,1.0,0.54412624,2.13513514,0.20782237,21.93605052,0.027631578947368417,loss,1,19,1,40,0.05263157894736842,0.025,0.027631578947368417
STATE_B,chr4p::gain,1.0,1.0,0.39487179,0.01805925,8.63400894,-0.05,gain,0,19,2,40,0.0,0.05,-0.05
STATE_B,chr4q::loss,1.0,0.3220339,6.56756757,0.25526927,168.97037526,0.05263157894736842,loss,1,19,0,40,0.05263157894736842,0.0,0.05263157894736842
STATE_B,chr4q::gain,1.0,1.0,0.39487179,0.01805925,8.63400894,-0.05,gain,0,19,2,40,0.0,0.05,-0.05
STATE_B,chr5p::loss,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,loss,0,19,0,40,0.0,0.0,0.0
STATE_B,chr5p::gain,0.39459686,0.01160579,4.8021978,1.42698174,16.16075597,0.3236842105263158,gain,9,19,6,40,0.47368421052631576,0.15,0.3236842105263158
STATE_B,chr5q::loss,1.0,0.3220339,6.56756757,0.25526927,168.97037526,0.05263157894736842,loss,1,19,0,40,0.05263157894736842,0.0,0.05263157894736842
STATE_B,chr5q::gain,1.0,0.40191332,0.58558559,0.19110141,1.79439007,-0.1342105263157895,gain,6,19,18,40,0.3157894736842105,0.45,-0.1342105263157895
STATE_B,chr6p::loss,1.0,0.19681682,3.11059908,0.68230433,14.18110104,0.13552631578947366,loss,4,19,3,40,0.21052631578947367,0.075,0.13552631578947366
STATE_B,chr6p::gain,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,gain,0,19,0,40,0.0,0.0,0.0
STATE_B,chr6q::loss,1.0,1.0,1.12587413,0.27057666,4.68478163,0.00789473684210526,loss,3,19,6,40,0.15789473684210525,0.15,0.00789473684210526
STATE_B,chr6q::gain,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,gain,0,19,0,40,0.0,0.0,0.0
STATE_B,chr7p::loss,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,loss,0,19,0,40,0.0,0.0,0.0
STATE_B,chr7p::gain,1.0,0.14898952,3.10774411,0.84948538,11.36932279,0.1907894736842105,gain,6,19,5,40,0.3157894736842105,0.125,0.1907894736842105
STATE_B,chr7q::loss,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,loss,0,19,0,40,0.0,0.0,0.0
STATE_B,chr7q::gain,1.0,0.14898952,3.10774411,0.84948538,11.36932279,0.1907894736842105,gain,6,19,5,40,0.3157894736842105,0.125,0.1907894736842105
STATE_B,chr8p::loss,1.0,0.3142521,2.15061728,0.63128591,7.32656097,0.14078947368421052,loss,6,19,7,40,0.3157894736842105,0.175,0.14078947368421052
STATE_B,chr8p::gain,1.0,0.54412624,2.13513514,0.20782237,21.93605052,0.027631578947368417,gain,1,19,1,40,0.05263157894736842,0.025,0.027631578947368417
STATE_B,chr8q::loss,1.0,0.54412624,0.27472527,0.01349645,5.59213569,-0.075,loss,0,19,3,40,0.0,0.075,-0.075
STATE_B,chr8q::gain,1.0,0.58754279,2.2,0.34873642,13.87867676,0.055263157894736833,gain,2,19,2,40,0.10526315789473684,0.05,0.055263157894736833
STATE_B,chr9p::loss,1.0,0.45029288,1.87390029,0.47078126,7.45888287,0.08552631578947367,loss,4,19,5,40,0.21052631578947367,0.125,0.08552631578947367
STATE_B,chr9p::gain,1.0,1.0,0.39487179,0.01805925,8.63400894,-0.05,gain,0,19,2,40,0.0,0.05,-0.05
STATE_B,chr9q::loss,1.0,0.49705106,1.69425287,0.4800675,5.97935251,0.0881578947368421,loss,5,19,7,40,0.2631578947368421,0.175,0.0881578947368421
STATE_B,chr9q::gain,1.0,0.54412624,2.13513514,0.20782237,21.93605052,0.027631578947368417,gain,1,19,1,40,0.05263157894736842,0.025,0.027631578947368417
STATE_B,chr10p::loss,1.0,0.58754279,2.2,0.34873642,13.87867676,0.055263157894736833,loss,2,19,2,40,0.10526315789473684,0.05,0.055263157894736833
STATE_B,chr10p::gain,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,gain,0,19,0,40,0.0,0.0,0.0
STATE_B,chr10q::loss,1.0,0.65316098,1.53061224,0.274256,8.54228842,0.03026315789473684,loss,2,19,3,40,0.10526315789473684,0.075,0.03026315789473684
STATE_B,chr10q::gain,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,gain,0,19,0,40,0.0,0.0,0.0
STATE_B,chr11p::loss,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,loss,0,19,0,40,0.0,0.0,0.0
STATE_B,chr11p::gain,1.0,1.0,0.39487179,0.01805925,8.63400894,-0.05,gain,0,19,2,40,0.0,0.05,-0.05
STATE_B,chr11q::loss,1.0,0.3220339,6.56756757,0.25526927,168.97037526,0.05263157894736842,loss,1,19,0,40,0.05263157894736842,0.0,0.05263157894736842
STATE_B,chr11q::gain,1.0,1.0,0.39487179,0.01805925,8.63400894,-0.05,gain,0,19,2,40,0.0,0.05,-0.05
STATE_B,chr12p::loss,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,loss,0,19,0,40,0.0,0.0,0.0
STATE_B,chr12p::gain,1.0,0.26635242,2.44827586,0.64722191,9.26120479,0.1381578947368421,gain,5,19,5,40,0.2631578947368421,0.125,0.1381578947368421
STATE_B,chr12q::loss,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,loss,0,19,0,40,0.0,0.0,0.0
STATE_B,chr12q::gain,1.0,0.71246089,1.54094293,0.40224296,5.90316132,0.06052631578947368,gain,4,19,6,40,0.21052631578947367,0.15,0.06052631578947368
STATE_B,chr13p::loss,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,loss,0,19,0,40,0.0,0.0,0.0
STATE_B,chr13p::gain,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,gain,0,19,0,40,0.0,0.0,0.0
STATE_B,chr13q::loss,1.0,0.31569599,3.26666667,0.583516,18.28760663,0.10789473684210525,loss,3,19,2,40,0.15789473684210525,0.05,0.10789473684210525
STATE_B,chr13q::gain,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,gain,0,19,0,40,0.0,0.0,0.0
STATE_B,chr14p::loss,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,loss,0,19,0,40,0.0,0.0,0.0
STATE_B,chr14p::gain,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,gain,0,19,0,40,0.0,0.0,0.0
STATE_B,chr14q::loss,1.0,0.38799943,1.84303351,0.61784331,5.49778963,0.14868421052631575,loss,9,19,13,40,0.47368421052631576,0.325,0.14868421052631575
STATE_B,chr14q::gain,1.0,1.0,0.39487179,0.01805925,8.63400894,-0.05,gain,0,19,2,40,0.0,0.05,-0.05
STATE_B,chr15p::loss,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,loss,0,19,0,40,0.0,0.0,0.0
STATE_B,chr15p::gain,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,gain,0,19,0,40,0.0,0.0,0.0
STATE_B,chr15q::loss,1.0,0.3220339,6.56756757,0.25526927,168.97037526,0.05263157894736842,loss,1,19,0,40,0.05263157894736842,0.0,0.05263157894736842
STATE_B,chr15q::gain,1.0,1.0,0.39487179,0.01805925,8.63400894,-0.05,gain,0,19,2,40,0.0,0.05,-0.05
STATE_B,chr16p::loss,1.0,0.3220339,6.56756757,0.25526927,168.97037526,0.05263157894736842,loss,1,19,0,40,0.05263157894736842,0.0,0.05263157894736842
STATE_B,chr16p::gain,1.0,1.0,1.12587413,0.27057666,4.68478163,0.00789473684210526,gain,3,19,6,40,0.15789473684210525,0.15,0.00789473684210526
STATE_B,chr16q::loss,1.0,0.3220339,6.56756757,0.25526927,168.97037526,0.05263157894736842,loss,1,19,0,40,0.05263157894736842,0.0,0.05263157894736842
STATE_B,chr16q::gain,1.0,0.70400386,1.36914601,0.31736621,5.90661743,0.032894736842105254,gain,3,19,5,40,0.15789473684210525,0.125,0.032894736842105254
STATE_B,chr17p::loss,1.0,1.0,1.24864865,0.15308205,10.18488775,0.0026315789473684154,loss,1,19,2,40,0.05263157894736842,0.05,0.0026315789473684154
STATE_B,chr17p::gain,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,gain,0,19,0,40,0.0,0.0,0.0
STATE_B,chr17q::loss,1.0,1.0,0.39487179,0.01805925,8.63400894,-0.05,loss,0,19,2,40,0.0,0.05,-0.05
STATE_B,chr17q::gain,1.0,1.0,2.07692308,0.03970952,108.62910483,0.0,gain,0,19,0,40,0.0,0.0,0.0
STATE_B,chr18p::loss,1.0,0.37568977,2.27272727,0.46312254,11.15318033,0.08289473684210526,loss,3,19,3,40,0.15789473684210525,0.075,0.08289473684210526
STATE_B,chr18p::gain,1.0,1.0,0.67521368,0.02627767,17.34984798,-0.025,gain,0,19,1,40,0.0,0.025,-0.025
