gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
GGA2,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GLDN,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GLS2,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GLYAT,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GNAS,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GP2,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GPC4,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GPM6A,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GPR150,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GPR158,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GPR174,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GPR89B,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GPRC5D,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GPX8,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GRIA4,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GRM1,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GRM5,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
GRTP1,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
