patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,33298,1281,Clear Cell Renal Cell Carcinoma,0.7326799631118774,False,7.80361719687761e-10,2.5260172265006986e-07,0.7326799631118774,5.119704837852623e-06,0.10516951978206635,0.0639713928103447,0.0010717520490288734,0.09692972898483276,0.00013472294085659087,3.7507445085793734e-05
1,33554,1281,Clear Cell Renal Cell Carcinoma,0.5156071782112122,False,5.862574870008075e-09,1.157758447334345e-06,0.5156071782112122,0.00023708904336672276,0.32636594772338867,0.04754752293229103,0.002921618986874819,0.10672574490308762,0.0005771591677330434,1.6615840650047176e-05
2,23052,1537,Fibrocollagenous Tissue,0.056918106973171234,False,1.0977168329873166e-07,6.349052000587108e-06,0.056918106973171234,1.473809675189841e-06,0.8229981660842896,0.09501393884420395,0.00025541443028487265,0.02424495480954647,0.0005561357247643173,5.361847797757946e-06
3,23308,1537,Clear Cell Renal Cell Carcinoma,0.7980519533157349,False,1.0244489700994563e-08,5.5269009854863604e-12,0.7980519533157349,4.691839278203602e-11,0.17859923839569092,0.02281215600669384,8.470875036437064e-05,0.00041001109639182687,7.435295174218481e-06,3.460499647189863e-05
4,23565,1537,Clear Cell Renal Cell Carcinoma,0.9912164211273193,True,5.127604070509495e-12,3.247082191735578e-18,0.9912164211273193,1.7863492076696706e-16,0.008278582245111465,0.00048681499902158976,2.4960559130704496e-06,9.884564633466653e-08,7.322164652379115e-09,1.55890011228621e-05
5,23821,1537,Clear Cell Renal Cell Carcinoma,0.9964542388916016,True,1.0991762242149733e-13,9.33857225158783e-22,0.9964542388916016,1.0420882103019277e-19,0.003463771427050233,5.203640466788784e-05,1.0550820661592297e-06,1.4163296091496136e-09,3.500345346907352e-09,2.8842387109762058e-05
6,24077,1537,Clear Cell Renal Cell Carcinoma,0.9955315589904785,True,2.0977340958044932e-12,7.482203691058357e-23,0.9955315589904785,7.470948597267189e-20,0.004209817852824926,1.1654108675429597e-05,2.7268367830401985e-06,2.1764630375731286e-10,4.258533436996004e-08,0.0002442710683681071
7,24333,1537,Clear Cell Renal Cell Carcinoma,0.8765729069709778,False,1.3532181597497583e-08,1.492361004064842e-19,0.8765729069709778,7.520981562705284e-17,0.1205064132809639,0.00015502035967074335,3.2503328839084134e-05,7.593592243892999e-08,6.311203378572827e-06,0.0027268261183053255
8,24589,1537,Fibrocollagenous Tissue,0.23376157879829407,False,4.205543518764898e-06,5.789891678077697e-13,0.23376157879829407,5.568729921634485e-10,0.7514103651046753,0.009512546472251415,0.0006877626292407513,0.001329054357483983,0.0013382855104282498,0.0019562714733183384
9,24845,1537,Fibrocollagenous Tissue,0.003913078457117081,False,2.450894953653915e-07,4.797801977929339e-08,0.003913078457117081,1.5748652003821917e-05,0.9782137870788574,0.01219590287655592,7.57548987166956e-05,0.004890567623078823,0.0006842461880296469,1.0619780368870124e-05
10,25101,1537,Fibrocollagenous Tissue,0.0004106711130589247,False,4.0326177952465514e-08,1.211624203278916e-05,0.0004106711130589247,0.00017212681996170431,0.9747813940048218,0.016398344188928604,6.749315161869163e-06,0.0076522380113601685,0.0005659624584950507,3.468288980457146e-07
11,25358,1537,Fibrocollagenous Tissue,0.00019171119492966682,False,1.0024577612455232e-08,7.8839912021067e-05,0.00019171119492966682,0.0005203154287301004,0.9766974449157715,0.01845049485564232,5.991846592223737e-06,0.0037874821573495865,0.0002676764561329037,1.1581285264128383e-07
12,25614,1537,Fibrocollagenous Tissue,0.00015963433543220162,False,1.2525528170215239e-08,4.035622259834781e-05,0.00015963433543220162,0.0005590380169451237,0.9928886294364929,0.004654651507735252,8.872706530382857e-06,0.0015008127084001899,0.00018787792942021042,1.5579153966882586e-07
13,25870,1537,Fibrocollagenous Tissue,0.00031974652665667236,False,5.2692559648903625e-08,4.926772589897155e-07,0.00031974652665667236,2.147233544746996e-06,0.9959088563919067,0.002488449914380908,7.36485571906087e-06,0.0006588624673895538,0.0006137281307019293,2.917435892868525e-07
14,26126,1537,Fibrocollagenous Tissue,0.0018736555939540267,False,1.6432026313850656e-05,4.688551769049809e-08,0.0018736555939540267,4.309947954084237e-08,0.9660771489143372,0.007483597844839096,2.9658118364750408e-05,0.021183256059885025,0.0033337257336825132,2.4150183435267536e-06
15,26382,1537,Fibrocollagenous Tissue,0.0008181511075235903,False,7.148995791794732e-06,2.1323410692275502e-05,0.0008181511075235903,1.1399353070373763e-06,0.6242002248764038,0.014794169925153255,3.030254265468102e-05,0.35618722438812256,0.003940045367926359,2.794011209061864e-07
16,29200,1537,Fibrocollagenous Tissue,0.2739868462085724,False,4.1673658301988326e-07,6.839850192492273e-18,0.2739868462085724,1.7132019569738514e-15,0.7123485803604126,0.010926417075097561,0.00016588364087510854,8.066771260928363e-05,0.00014547354658134282,0.0023457291536033154
17,29456,1537,Clear Cell Renal Cell Carcinoma,0.8571001291275024,False,2.8823942344047282e-08,4.532842289485409e-16,0.8571001291275024,3.587108041158693e-12,0.1300906240940094,0.0005567031912505627,0.0102861188352108,4.1669303755043074e-05,3.0132154279272072e-05,0.001894602319225669
18,29712,1537,Clear Cell Renal Cell Carcinoma,0.938821017742157,True,3.560236550015361e-09,1.641097332897093e-13,0.938821017742157,2.0914038501018695e-08,0.013689256273210049,4.5025793951936066e-05,0.04605376720428467,7.246721361298114e-05,2.5013996491907164e-05,0.0012933792313560843
19,29968,1537,Clear Cell Renal Cell Carcinoma,0.9887608885765076,True,3.6088479760110204e-07,4.799209058045824e-15,0.9887608885765076,1.247295156048267e-09,0.0029148729518055916,3.9246369851753116e-05,0.004024740774184465,0.00014728530368302017,0.00014119729166850448,0.003971308935433626
20,30224,1537,Clear Cell Renal Cell Carcinoma,0.9960642457008362,True,8.026541653549657e-10,2.7485854914234727e-15,0.9960642457008362,2.50569814896906e-10,0.0012823933502659202,3.5520199162419885e-05,0.0022296784445643425,2.4004777515074238e-05,1.034120145959605e-06,0.0003631231957115233
21,30480,1537,Clear Cell Renal Cell Carcinoma,0.9730674028396606,True,4.0848704974116856e-10,4.676107591417011e-13,0.9730674028396606,1.5734565295133507e-07,0.020801110193133354,0.0004335615085437894,0.0051627568900585175,0.00013016782759223133,1.6387416508223396e-06,0.0004031383141409606
22,30736,1537,Clear Cell Renal Cell Carcinoma,0.7891925573348999,False,1.804367713020838e-07,3.3275465716187114e-11,0.7891925573348999,7.881905185058713e-05,0.1826292872428894,0.01831730641424656,0.005135415121912956,0.002578581217676401,0.00033421642729081213,0.0017336647724732757
23,30993,1537,Clear Cell Renal Cell Carcinoma,0.8413119912147522,False,1.2716408370749832e-08,3.8176545258394867e-10,0.8413119912147522,2.484910964994924e-06,0.13761290907859802,0.014888167381286621,0.004504115786403418,0.0013424811186268926,0.000152047403389588,0.00018575553258415312
24,31249,1537,Clear Cell Renal Cell Carcinoma,0.4999848008155823,False,8.269046816167247e-07,4.737607639526686e-09,0.4999848008155823,5.402397391662817e-07,0.2703459560871124,0.009448460303246975,0.00712994858622551,0.21219705045223236,0.0005968600162304938,0.0002955637755803764
25,31505,1537,Marker,5.6281864090124145e-05,False,1.8392239553577383e-07,5.788239150206209e-07,5.6281864090124145e-05,4.166866176547046e-07,0.003575789276510477,0.0003290679887868464,2.34355957218213e-06,0.9960034489631653,3.165308589814231e-05,1.8773783949654899e-07
26,32529,1537,Marker,0.023765109479427338,False,3.5992568925280466e-09,0.00025594764156267047,0.023765109479427338,0.00044559588422998786,0.2678298056125641,0.02098536118865013,0.001028146711178124,0.6848375201225281,0.0008513772045262158,1.1751945976357092e-06
