empty_mutation_distance,empty_profile_count,empty_profile_fraction,mean_pairwise_distance
0.0,33,0.21710526315789475,0.783779191355873
0.5,33,0.21710526315789475,0.8067837225514116
1.0,33,0.21710526315789475,0.8297882537469501
