state_id,feature,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,p_value,q_value,effect_size,feature_family,medical_imaging_domain,interpretation,significant_fdr
STATE_A,log-sigma-1-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,17,52,7.98699204,6.4781924,7.8404336,6.38374853,0.77070671,0.00570553,0.06442501,0.77070671,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_firstorder_RootMeanSquared,17,52,15.49609418,13.00889697,15.21567367,12.44705104,0.7848842,0.00595378,0.06442501,0.7848842,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_firstorder_Skewness,17,52,-0.2826697,-0.29530632,-0.31159755,-0.31065255,-0.00490072,0.9168183,0.94011314,-0.00490072,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_firstorder_TotalEnergy,17,52,9923924.91858877,22147700.91700948,25882788.92323961,40864452.95259689,-0.27025335,0.10473095,0.22715158,-0.27025335,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_firstorder_Uniformity,17,52,0.40673636,0.44896643,0.41264849,0.44918131,-0.81453028,0.00621173,0.06442501,-0.81453028,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_firstorder_Variance,17,52,234.75586062,164.5281513,229.89210305,161.86907751,0.78530536,0.00866528,0.06752942,0.78530536,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Autocorrelation,17,52,12.18760819,19.07406924,17.18556805,19.46357284,-0.19891669,0.55395766,0.66805993,-0.19891669,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_ClusterProminence,17,52,5.43407168,3.26860816,6.13747703,3.78861556,0.75486716,0.0106079,0.07264804,0.75486716,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_ClusterShade,17,52,-0.37680041,-0.11016463,-0.40148651,-0.20418236,-0.58639338,0.02729901,0.09792978,-0.58639338,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_ClusterTendency,17,52,1.32269193,0.99077579,1.32930946,1.03295584,0.86002305,0.00595378,0.06442501,0.86002305,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Contrast,17,52,0.51109146,0.4298405,0.52700524,0.45930956,0.57531463,0.04274613,0.12290872,0.57531463,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Correlation,17,52,0.43520008,0.37470308,0.42145734,0.37220781,0.68039606,0.01825536,0.08251423,0.68039606,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_DifferenceAverage,17,52,0.44670356,0.40404703,0.46181427,0.41944044,0.58153109,0.0472107,0.12886012,0.58153109,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_DifferenceEntropy,17,52,1.0947378,1.02890062,1.10431989,1.03389359,0.63362731,0.0263414,0.09695694,0.63362731,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_DifferenceVariance,17,52,0.28915226,0.26295217,0.2977202,0.26877682,0.60028627,0.0282865,0.09834998,0.60028627,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Id,17,52,0.7871648,0.80182035,0.7795312,0.79663158,-0.57869303,0.04274613,0.12290872,-0.57869303,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Idm,17,52,0.78308701,0.80005444,0.7756013,0.79425301,-0.58145938,0.03997246,0.11793441,-0.58145938,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Idmn,17,52,0.98779831,0.98923852,0.98825804,0.98874506,-0.10360464,0.36907658,0.50006779,-0.10360464,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Idn,17,52,0.94063872,0.9464152,0.94040225,0.94444685,-0.3716329,0.11397839,0.23588934,-0.3716329,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Imc1,17,52,-0.11916205,-0.10992641,-0.1250535,-0.11423409,-0.36145921,0.11082702,0.23234607,-0.36145921,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Imc2,17,52,0.51142368,0.43664206,0.49490771,0.43805072,0.67831196,0.01568774,0.0784387,0.67831196,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_InverseVariance,17,52,0.39906189,0.38394288,0.40872838,0.38722697,0.54912104,0.06706727,0.16159065,0.54912104,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_JointAverage,17,52,3.45203237,4.33910397,4.03360292,4.20179667,-0.13854912,0.52633076,0.64787991,-0.13854912,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_JointEnergy,17,52,0.1960498,0.22907187,0.2022316,0.23466244,-0.7807255,0.00734711,0.06442501,-0.7807255,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_JointEntropy,17,52,2.78570478,2.47012658,2.72986895,2.4351438,0.76562211,0.00765859,0.06442501,0.76562211,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_MCC,17,52,0.45797456,0.39971965,0.44991385,0.40340283,0.65199804,0.01967197,0.08388425,0.65199804,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_MaximumProbability,17,52,0.30911046,0.32309994,0.29825424,0.3289204,-0.62864781,0.03609902,0.10995119,-0.62864781,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_SumAverage,17,52,6.90406474,8.67820794,8.06720585,8.40359334,-0.13854912,0.52633076,0.64787991,-0.13854912,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_SumEntropy,17,52,2.19600617,1.9652883,2.14809033,1.9363877,0.81909812,0.00675802,0.06442501,0.81909812,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_SumSquares,17,52,0.46066806,0.36534158,0.46407868,0.37306635,0.81333926,0.00940053,0.07034834,0.81333926,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_DependenceEntropy,17,52,5.73642648,5.54025468,5.70904709,5.51391265,0.88162441,0.00281682,0.06442501,0.88162441,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_DependenceNonUniformity,17,52,1614.25522743,7710.32244749,7199.08839987,17965.82216147,-0.48572829,0.01629793,0.08007244,-0.48572829,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,17,52,0.05387486,0.05590452,0.05423439,0.05665017,-0.52036555,0.06501592,0.15971302,-0.52036555,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_DependenceVariance,17,52,27.21121132,25.36830559,26.863569,25.53391201,0.3679211,0.11082702,0.23234607,0.3679211,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_GrayLevelNonUniformity,17,52,13848.04591467,64414.96216243,56462.95242681,138783.10384516,-0.48876963,0.0114876,0.07547086,-0.48876963,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_GrayLevelVariance,17,52,0.46562662,0.37183432,0.46928425,0.37760539,0.80580522,0.00866528,0.06752942,0.80580522,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_HighGrayLevelEmphasis,17,52,12.39043553,19.31884325,17.42949833,19.67738512,-0.19618064,0.53546097,0.65483863,-0.19618064,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,17,52,254.36358732,275.84063639,249.64455753,275.40608947,-0.60128249,0.02930462,0.10004296,-0.60128249,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,17,52,3255.23023371,4351.58250753,4321.81645232,5298.20912854,-0.31880813,0.28048171,0.41268793,-0.31880813,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,17,52,22.74782608,16.39971377,18.57932651,22.89120475,-0.28786314,0.72251163,0.79265839,-0.28786314,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_LowGrayLevelEmphasis,17,52,0.09154581,0.05943692,0.078216,0.0831352,-0.09940893,0.36170025,0.49302929,-0.09940893,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,17,52,0.01236278,0.00997333,0.01270727,0.01001015,0.66060224,0.01344336,0.0784387,0.66060224,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,17,52,0.18649597,0.18652485,0.23964138,0.21667944,0.13736973,0.35441703,0.48603306,0.13736973,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,17,52,0.00143799,0.00071201,0.00126404,0.00097741,0.32394823,0.01758115,0.08075894,0.32394823,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,17,52,5318.60659655,24517.64623761,22365.12479873,53936.43326694,-0.48463835,0.0139761,0.0784387,-0.48463835,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,17,52,0.36699141,0.41249709,0.3768204,0.41719612,-0.74867291,0.00798186,0.06442501,-0.74867291,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_GrayLevelVariance,17,52,0.5792692,0.4557273,0.5749244,0.45940897,0.7401142,0.0114876,0.07547086,0.7401142,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,17,52,12.23947252,19.1572654,17.46592973,19.76934971,-0.20145667,0.39176138,0.52389392,-0.20145667,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,17,52,10.35502574,12.37268609,10.4693245,13.24197312,-0.59264755,0.04878345,0.13125071,-0.59264755,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,17,52,148.51852085,205.62192203,186.86573489,245.49697301,-0.37168772,0.07354302,0.17422141,-0.37168772,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,17,52,0.7261766,0.82825996,0.78195445,1.15810058,-0.39737334,0.49942547,0.62497318,-0.39737334,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,17,52,0.09369327,0.06266673,0.08211968,0.08439813,-0.0459258,0.34013071,0.47159227,-0.0459258,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_RunEntropy,17,52,3.74033803,3.71135479,3.73198996,3.70790683,0.13960883,0.48190288,0.60843604,0.13960883,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformity,17,52,5612.65939625,18007.71634083,17323.05003256,35645.28225996,-0.43003141,0.03488111,0.10828476,-0.43003141,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,17,52,0.30566675,0.28092766,0.31403876,0.28169979,0.66842022,0.00734711,0.06442501,0.66842022,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_RunPercentage,17,52,0.45707614,0.4307399,0.46682256,0.43281348,0.63167779,0.01452738,0.0784387,0.63167779,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_RunVariance,17,52,3.87490604,4.48311412,3.88609918,4.94026355,-0.57720138,0.05732151,0.14788426,-0.57720138,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_ShortRunEmphasis,17,52,0.53792994,0.50317545,0.54339043,0.49746802,0.71662617,0.00940053,0.07034834,0.71662617,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,17,52,6.61794588,9.77772218,9.49485962,10.03814731,-0.0889308,0.64085101,0.73969524,-0.0889308,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,17,52,0.04555263,0.03636626,0.04678344,0.04226615,0.18175848,0.23379374,0.35992769,0.18175848,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,17,52,103.74754098,220.20251284,298.62080285,468.21822903,-0.25918546,0.12049244,0.24227128,-0.25918546,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,17,52,0.30586402,0.34626183,0.30990858,0.34508105,-0.56380284,0.04419292,0.124845,-0.56380284,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,17,52,2.26938139,2.14542103,2.26663017,2.00385373,0.49108247,0.1380527,0.2544854,0.49108247,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,17,52,15.73867596,22.168974,20.0431346,21.65850043,-0.13857874,0.89475201,0.9241954,-0.13857874,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,17,52,1377857.07317073,11430369.43018216,9569679.33843945,82916487.45176464,-0.36753801,0.00734711,0.06442501,-0.36753801,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,17,52,15928875.20557491,205785650.95798802,226082460.47296938,1133125281.4559145,-0.39309641,0.00546665,0.06442501,-0.39309641,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,17,52,129744.02059427,628653.6512349,518614.74817407,10958965.2274124,-0.30442183,0.01967197,0.08388425,-0.30442183,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,17,52,0.14983218,0.08338435,0.12930916,0.1442166,-0.13105388,0.34013071,0.47159227,-0.13105388,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,17,52,56.42222222,62.89410686,108.69893419,166.60961628,-0.26039028,0.28048171,0.41268793,-0.26039028,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,17,52,0.12580951,0.12240847,0.13882888,0.13297102,0.12098781,0.72251163,0.79265839,0.12098781,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,17,52,0.3207052,0.30405819,0.32591583,0.31700692,0.09569516,0.67103182,0.7613112,0.09569516,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,17,52,6.63128653,5.50074831,6.74855155,7.23200604,-0.09783957,0.64085101,0.73969524,-0.09783957,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,17,52,0.03035472,0.02567961,0.04252147,0.04332719,-0.0201631,0.48190288,0.60843604,-0.0201631,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_ZoneEntropy,17,52,5.20654148,5.29269917,5.31524441,5.2780951,0.06496965,0.81826799,0.86334531,0.06496965,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_ZonePercentage,17,52,0.00779294,0.00594247,0.00853995,0.00614907,0.52374909,0.05376781,0.14096897,0.52374909,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_ZoneVariance,17,52,1366125.23964113,11320483.22306675,9519172.86249354,82617165.71262631,-0.36761584,0.00675802,0.06442501,-0.36761584,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_ngtdm_Busyness,17,52,221.72925658,565.69655884,455.17487165,1820.64539578,-0.43671134,0.01292866,0.0784387,-0.43671134,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_ngtdm_Coarseness,17,52,0.00021614,4.734e-05,0.00027796,0.00012235,0.62104006,0.01292866,0.0784387,0.62104006,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_ngtdm_Complexity,17,52,8.45456328,8.06933467,8.32263893,8.85164423,-0.10245156,0.89475201,0.9241954,-0.10245156,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_ngtdm_Contrast,17,52,0.00941805,0.00814233,0.01015902,0.00842338,0.45390164,0.09608942,0.21124717,0.45390164,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_ngtdm_Strength,17,52,0.00264956,0.00111328,0.00546534,0.00229954,0.65339421,0.01568774,0.0784387,0.65339421,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_10Percentile,17,52,-32.36724701,-24.93560104,-31.92853625,-24.06273022,-0.8506138,0.01019094,0.07242618,-0.8506138,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_90Percentile,17,52,13.8944788,10.24119415,13.78487853,10.44363469,0.6132427,0.03997246,0.11793441,0.6132427,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Energy,17,52,18640475.53237901,30416678.26016069,40438049.1561294,54960208.4061102,-0.20029767,0.17454275,0.29133428,-0.20029767,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Entropy,17,52,1.62450013,1.43136503,1.65985224,1.42694928,0.83403308,0.00621173,0.06442501,0.83403308,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_InterquartileRange,17,52,23.11373997,17.44450811,23.06904724,16.42621712,0.9638855,0.00146256,0.06442501,0.9638855,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Kurtosis,17,52,3.45924576,3.82268094,3.36114961,4.49195935,-0.60507963,0.00675802,0.06442501,-0.60507963,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Maximum,17,52,65.69252777,62.39348984,64.96947614,62.00782046,0.17117486,0.47326861,0.60224497,0.17117486,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Mean,17,52,-6.90914174,-4.67138493,-6.92349018,-5.09376574,-0.54550304,0.02541296,0.09572215,-0.54550304,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,17,52,13.73210563,10.97514332,14.12969579,10.68747433,0.89126921,0.00269114,0.06442501,0.89126921,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Median,17,52,-4.49299836,-3.08220196,-4.57298207,-3.27336584,-0.48687535,0.05917034,0.15161561,-0.48687535,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
