core_a,core_b,feature,core_a_altered_n,core_a_total_n,core_a_frequency,core_b_altered_n,core_b_total_n,core_b_frequency,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,q_value
STATE_A,STATE_B,chr9q::loss,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,0.70868486
STATE_A,STATE_B,chr9q::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,chr10p::loss,0,17,0.0,3,14,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.37544749
STATE_A,STATE_B,chr10p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr10q::loss,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,chr10q::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr11p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr11p::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,chr11q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr11q::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,chr12p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr12p::gain,0,17,0.0,4,14,0.2857142857142857,-0.2857142857142857,0.06666667,0.0032524,1.36651036,0.03181313,0.36054881
STATE_A,STATE_B,chr12q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr12q::gain,1,17,0.058823529411764705,3,14,0.21428571428571427,-0.15546218487394958,0.2987013,0.03823807,2.33334153,0.30411568,0.5965346
STATE_A,STATE_B,chr13p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr13p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr13q::loss,1,17,0.058823529411764705,3,14,0.21428571428571427,-0.15546218487394958,0.2987013,0.03823807,2.33334153,0.30411568,0.5965346
STATE_A,STATE_B,chr13q::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr14p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr14p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr14q::loss,3,17,0.17647058823529413,5,14,0.35714285714285715,-0.18067226890756302,0.4169279,0.08672632,2.00433822,0.41247641,0.70868486
STATE_A,STATE_B,chr14q::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,chr15p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr15p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr15q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr15q::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,chr16p::loss,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,0.70868486
STATE_A,STATE_B,chr16p::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,chr16q::loss,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,0.70868486
