core_a,core_b,pathway,smd_a_vs_b,p_value,q_value,median_a,median_b
STATE_B,STATE_D,HALLMARK_FATTY_ACID_METABOLISM,0.04591602,0.7278358,0.8463207,0.4381949,0.39746739
STATE_B,STATE_D,HALLMARK_G2M_CHECKPOINT,0.30006151,0.86781261,0.90397147,0.09701746,0.09193088
STATE_B,STATE_D,HALLMARK_GLYCOLYSIS,-0.93968842,0.0410878,0.410878,0.38177839,0.40121695
STATE_B,STATE_D,HALLMARK_HEDGEHOG_SIGNALING,-0.55086766,0.16854544,0.61456024,0.12642481,0.13474841
STATE_B,STATE_D,HALLMARK_HEME_METABOLISM,0.19306719,0.42259549,0.66030545,0.31831743,0.30769168
STATE_B,STATE_D,HALLMARK_HYPOXIA,-0.99064396,0.03048827,0.410878,0.43600559,0.46645238
STATE_B,STATE_D,HALLMARK_IL2_STAT5_SIGNALING,-0.50211451,0.49594681,0.72933354,0.27406719,0.28200026
STATE_B,STATE_D,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.56997676,0.28269771,0.61456024,0.2910373,0.32715012
STATE_B,STATE_D,HALLMARK_INFLAMMATORY_RESPONSE,-0.56639028,0.25645845,0.61456024,0.20167585,0.20911595
STATE_B,STATE_D,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.40172534,0.51529208,0.73613154,0.38685436,0.39995728
STATE_B,STATE_D,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.51845495,0.40530292,0.66030545,0.32790653,0.34798976
STATE_B,STATE_D,HALLMARK_KRAS_SIGNALING_DN,-0.02580785,0.7278358,0.8463207,-0.15956717,-0.16034605
STATE_B,STATE_D,HALLMARK_KRAS_SIGNALING_UP,-0.32624073,0.55512572,0.75016989,0.19105773,0.21607491
STATE_B,STATE_D,HALLMARK_MITOTIC_SPINDLE,0.10934878,0.82045459,0.89179847,0.17206186,0.16512589
STATE_B,STATE_D,HALLMARK_MTORC1_SIGNALING,-0.30443514,0.53502197,0.74308607,0.43396545,0.43452698
STATE_B,STATE_D,HALLMARK_MYC_TARGETS_V1,-0.19056735,0.26935885,0.61456024,0.56314995,0.57046156
STATE_B,STATE_D,HALLMARK_MYC_TARGETS_V2,-0.26995465,0.13414932,0.60976964,0.221108,0.25693732
STATE_B,STATE_D,HALLMARK_MYOGENESIS,-0.65650773,0.08730882,0.60976964,0.22681455,0.26219757
STATE_B,STATE_D,HALLMARK_NOTCH_SIGNALING,-0.78867893,0.11912403,0.60976964,0.28966303,0.31717987
STATE_B,STATE_D,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.44091867,0.42259549,0.66030545,0.58754132,0.56956169
STATE_B,STATE_D,HALLMARK_P53_PATHWAY,-0.51042519,0.28269771,0.61456024,0.37905325,0.38320834
STATE_B,STATE_D,HALLMARK_PANCREAS_BETA_CELLS,-0.76833284,0.02613424,0.410878,0.23669056,0.29567649
STATE_B,STATE_D,HALLMARK_PEROXISOME,-0.19601075,0.6175591,0.79174244,0.35750931,0.35645397
STATE_B,STATE_D,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.24831952,0.57559167,0.75735746,0.32242713,0.32476009
STATE_B,STATE_D,HALLMARK_PROTEIN_SECRETION,0.36200755,0.08730882,0.60976964,0.48399178,0.45584943
STATE_B,STATE_D,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.61650568,0.23196032,0.61456024,0.49833404,0.51063167
STATE_B,STATE_D,HALLMARK_SPERMATOGENESIS,1.04179177,0.03818119,0.410878,-0.12308314,-0.16981538
STATE_B,STATE_D,HALLMARK_TGF_BETA_SIGNALING,-0.43872777,0.40530292,0.66030545,0.46135019,0.4759196
STATE_B,STATE_D,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.69004474,0.23196032,0.61456024,0.4061412,0.41179884
STATE_B,STATE_D,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.36135205,0.11912403,0.60976964,0.42571327,0.43828027
STATE_B,STATE_D,HALLMARK_UV_RESPONSE_DN,-0.04685408,0.84406313,0.8979395,0.24103666,0.2411478
STATE_B,STATE_D,HALLMARK_UV_RESPONSE_UP,-0.57514836,0.18804993,0.61456024,0.4014207,0.40644682
STATE_B,STATE_D,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.57962663,0.16854544,0.61456024,0.13894937,0.16054255
STATE_B,STATE_D,HALLMARK_XENOBIOTIC_METABOLISM,-0.79643338,0.03818119,0.410878,0.3260372,0.35194161
STATE_C,STATE_D,HALLMARK_ADIPOGENESIS,-0.28056268,0.59640726,0.93188634,0.46705213,0.47175681
STATE_C,STATE_D,HALLMARK_ALLOGRAFT_REJECTION,1.06530618,0.0051233,0.07030388,0.32319764,0.23823223
STATE_C,STATE_D,HALLMARK_ANDROGEN_RESPONSE,-0.4774798,0.2203546,0.52465381,0.39185677,0.40049324
STATE_C,STATE_D,HALLMARK_ANGIOGENESIS,-0.33428437,0.34047185,0.7401562,0.43082449,0.46606055
STATE_C,STATE_D,HALLMARK_APICAL_JUNCTION,0.10823974,0.77374246,0.93233476,0.29091619,0.29252209
STATE_C,STATE_D,HALLMARK_APICAL_SURFACE,-0.00788447,0.75067879,0.93233476,0.06312349,0.09873889
STATE_C,STATE_D,HALLMARK_APOPTOSIS,0.42367105,0.23196032,0.52718255,0.44761725,0.43633711
STATE_C,STATE_D,HALLMARK_BILE_ACID_METABOLISM,-0.23310789,0.53502197,0.89170328,0.16629405,0.19739971
STATE_C,STATE_D,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.85360445,0.04417973,0.23732895,0.30004398,0.33574922
STATE_C,STATE_D,HALLMARK_COAGULATION,0.00441148,0.82045459,0.93233476,0.39116215,0.37836172
STATE_C,STATE_D,HALLMARK_COMPLEMENT,0.65242068,0.04746579,0.23732895,0.33544758,0.31242937
STATE_C,STATE_D,HALLMARK_DNA_REPAIR,-0.07636522,0.66081373,0.93233476,0.3028777,0.30618953
STATE_C,STATE_D,HALLMARK_E2F_TARGETS,0.14648013,0.93969482,0.97884877,0.10758975,0.10399024
STATE_C,STATE_D,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.26010128,0.6175591,0.93233476,0.4015721,0.41855795
STATE_C,STATE_D,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.2191093,0.51529208,0.88843462,0.22960531,0.23423289
STATE_C,STATE_D,HALLMARK_ESTROGEN_RESPONSE_LATE,0.10932849,0.57559167,0.92837366,0.25362515,0.24774438
STATE_C,STATE_D,HALLMARK_FATTY_ACID_METABOLISM,-0.16360111,0.96379481,0.98346409,0.41051503,0.39746739
STATE_C,STATE_D,HALLMARK_G2M_CHECKPOINT,0.05701452,0.68288565,0.93233476,0.0920756,0.09193088
STATE_C,STATE_D,HALLMARK_GLYCOLYSIS,-0.16489835,0.89168199,0.97884877,0.40496861,0.40121695
STATE_C,STATE_D,HALLMARK_HEDGEHOG_SIGNALING,-0.66919009,0.03545129,0.23732895,0.12002497,0.13474841
STATE_C,STATE_D,HALLMARK_HEME_METABOLISM,-0.29196089,0.42259549,0.84675538,0.30461947,0.30769168
STATE_C,STATE_D,HALLMARK_HYPOXIA,-0.60703194,0.11212311,0.35038472,0.46035923,0.46645238
STATE_C,STATE_D,HALLMARK_IL2_STAT5_SIGNALING,0.09807544,0.82045459,0.93233476,0.28227562,0.28200026
STATE_C,STATE_D,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.87914698,0.01254032,0.1254032,0.36626643,0.32715012
STATE_C,STATE_D,HALLMARK_INFLAMMATORY_RESPONSE,0.62809959,0.08730882,0.2910294,0.25476631,0.20911595
STATE_C,STATE_D,HALLMARK_INTERFERON_ALPHA_RESPONSE,1.29600081,0.00074046,0.037023,0.48960911,0.39995728
STATE_C,STATE_D,HALLMARK_INTERFERON_GAMMA_RESPONSE,1.06818231,0.00562431,0.07030388,0.41877408,0.34798976
STATE_C,STATE_D,HALLMARK_KRAS_SIGNALING_DN,0.18078132,0.47699603,0.85177863,-0.15444121,-0.16034605
STATE_C,STATE_D,HALLMARK_KRAS_SIGNALING_UP,0.28911564,0.4403128,0.84675538,0.21985357,0.21607491
STATE_C,STATE_D,HALLMARK_MITOTIC_SPINDLE,0.10175378,0.7278358,0.93233476,0.17775438,0.16512589
STATE_C,STATE_D,HALLMARK_MTORC1_SIGNALING,-0.29155797,0.45844869,0.84897906,0.42698903,0.43452698
STATE_C,STATE_D,HALLMARK_MYC_TARGETS_V1,-0.58534751,0.07177353,0.25633404,0.55131943,0.57046156
STATE_C,STATE_D,HALLMARK_MYC_TARGETS_V2,-0.51534217,0.06273363,0.25633404,0.21554615,0.25693732
STATE_C,STATE_D,HALLMARK_MYOGENESIS,-0.5386695,0.15938172,0.41942558,0.20893486,0.26219757
STATE_C,STATE_D,HALLMARK_NOTCH_SIGNALING,-0.70115314,0.06712842,0.25633404,0.28081631,0.31717987
STATE_C,STATE_D,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08635449,0.66081373,0.93233476,0.58550729,0.56956169
STATE_C,STATE_D,HALLMARK_P53_PATHWAY,-0.03003978,0.77374246,0.93233476,0.38770442,0.38320834
STATE_C,STATE_D,HALLMARK_PANCREAS_BETA_CELLS,-0.98359476,0.00562431,0.07030388,0.21849304,0.29567649
STATE_C,STATE_D,HALLMARK_PEROXISOME,-0.18378602,0.7052321,0.93233476,0.35212606,0.35645397
STATE_C,STATE_D,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.18732623,0.93969482,0.97884877,0.32452803,0.32476009
STATE_C,STATE_D,HALLMARK_PROTEIN_SECRETION,-0.14777879,0.79700763,0.93233476,0.45878202,0.45584943
STATE_C,STATE_D,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.49824937,0.18804993,0.47012482,0.52353754,0.51063167
STATE_C,STATE_D,HALLMARK_SPERMATOGENESIS,-0.63721019,0.06273363,0.25633404,-0.18800769,-0.16981538
STATE_C,STATE_D,HALLMARK_TGF_BETA_SIGNALING,-0.7180922,0.0410878,0.23732895,0.44323744,0.4759196
STATE_C,STATE_D,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03109378,0.98792792,0.98792792,0.42170436,0.41179884
STATE_C,STATE_D,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.41580101,0.13414932,0.39455682,0.41910792,0.43828027
STATE_C,STATE_D,HALLMARK_UV_RESPONSE_DN,-0.56237709,0.1506,0.41833333,0.21941103,0.2411478
STATE_C,STATE_D,HALLMARK_UV_RESPONSE_UP,-0.04856244,0.4403128,0.84675538,0.39988914,0.40644682
STATE_C,STATE_D,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.86976926,0.02416646,0.20138717,0.1000924,0.16054255
STATE_C,STATE_D,HALLMARK_XENOBIOTIC_METABOLISM,0.0227079,0.91564994,0.97884877,0.35030463,0.35194161
