state_id,pathway,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,direction,p_value,q_value,available_n_core,available_n_rest
STATE_A,HALLMARK_ADIPOGENESIS,16,45,0.48164973,0.47727809,0.48052165,0.47011904,0.31990713,up,0.36284448,0.5669445,16,45
STATE_A,HALLMARK_ALLOGRAFT_REJECTION,16,45,0.18355628,0.24014393,0.18079856,0.24120479,-0.60175864,down,0.00850086,0.051986,16,45
STATE_A,HALLMARK_ANDROGEN_RESPONSE,16,45,0.43793443,0.3989328,0.43398739,0.39377029,0.96134318,up,0.00120312,0.01858142,16,45
STATE_A,HALLMARK_ANGIOGENESIS,16,45,0.49182819,0.4438736,0.49338664,0.43281013,0.6853992,up,0.03108152,0.14488522,16,45
STATE_A,HALLMARK_APICAL_JUNCTION,16,45,0.29552208,0.28813902,0.29483245,0.28117769,0.29874888,up,0.50667517,0.66667786,16,45
STATE_A,HALLMARK_APICAL_SURFACE,16,45,0.09469925,0.08545271,0.08714074,0.07782088,0.18169937,up,0.43610156,0.62300223,16,45
STATE_A,HALLMARK_APOPTOSIS,16,45,0.43588138,0.43568055,0.43399067,0.42965162,0.11781633,up,0.88916332,0.96648187,16,45
STATE_A,HALLMARK_BILE_ACID_METABOLISM,16,45,0.19357337,0.18377513,0.18616145,0.1766776,0.17387489,up,0.94118512,0.99345916,16,45
STATE_A,HALLMARK_CHOLESTEROL_HOMEOSTASIS,16,45,0.32261809,0.33281806,0.32014193,0.32812979,-0.27756908,down,0.27557641,0.45929402,16,45
STATE_A,HALLMARK_COAGULATION,16,45,0.36330921,0.37843402,0.36414475,0.36467595,-0.00957566,down,0.45566627,0.62923096,16,45
STATE_A,HALLMARK_COMPLEMENT,16,45,0.29292094,0.31500291,0.29181158,0.29700761,-0.0970825,down,0.26139429,0.45067981,16,45
STATE_A,HALLMARK_DNA_REPAIR,16,45,0.28850741,0.30258107,0.28497945,0.30292902,-0.79579794,down,0.00468034,0.033431,16,45
STATE_A,HALLMARK_E2F_TARGETS,16,45,0.09046125,0.10098963,0.08855518,0.1086284,-0.44639811,down,0.198074,0.3668037,16,45
STATE_A,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,16,45,0.40252127,0.40113069,0.39516815,0.37970012,0.14821356,up,0.68790974,0.84785804,16,45
STATE_A,HALLMARK_ESTROGEN_RESPONSE_EARLY,16,45,0.24858127,0.2299064,0.24514512,0.22657874,0.58768431,up,0.08078727,0.21259808,16,45
STATE_A,HALLMARK_ESTROGEN_RESPONSE_LATE,16,45,0.2453884,0.24976917,0.24571981,0.24434704,0.05044147,up,0.99345916,0.99345916,16,45
STATE_A,HALLMARK_FATTY_ACID_METABOLISM,16,45,0.43693205,0.41277133,0.42789683,0.41350396,0.27703501,up,0.39845946,0.58596979,16,45
STATE_A,HALLMARK_G2M_CHECKPOINT,16,45,0.09343922,0.09023468,0.09444995,0.1051108,-0.23356365,down,0.70001688,0.84785804,16,45
