state_id,feature,q_value,fisher_p,odds_ratio,ci_low,ci_high,frequency_difference,event,set_altered_n,set_total_n,rest_altered_n,rest_total_n,alteration_frequency,rest_alteration_frequency,delta_alteration_frequency
STATE_A,chr9p::gain,1.0,1.0,1.13333333,0.04417576,29.07577214,-0.016666666666666666,gain,0,17,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr9q::loss,0.41454687,0.01625674,0.07705628,0.00438047,1.35548794,-0.26666666666666666,loss,0,17,16,60,0.0,0.26666666666666666,-0.26666666666666666
STATE_A,chr9q::gain,1.0,1.0,0.66857143,0.03063431,14.59108265,-0.03333333333333333,gain,0,17,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr10p::loss,1.0,0.58042957,0.28831169,0.01517252,5.47856381,-0.08333333333333333,loss,0,17,5,60,0.0,0.08333333333333333,-0.08333333333333333
STATE_A,chr10p::gain,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,gain,0,17,0,60,0.0,0.0,0.0
STATE_A,chr10q::loss,1.0,0.33722317,0.20380952,0.01106719,3.75328471,-0.11666666666666667,loss,0,17,7,60,0.0,0.11666666666666667,-0.11666666666666667
STATE_A,chr10q::gain,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,gain,0,17,0,60,0.0,0.0,0.0
STATE_A,chr11p::loss,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,loss,0,17,0,60,0.0,0.0,0.0
STATE_A,chr11p::gain,1.0,1.0,0.66857143,0.03063431,14.59108265,-0.03333333333333333,gain,0,17,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr11q::loss,1.0,1.0,1.13333333,0.04417576,29.07577214,-0.016666666666666666,loss,0,17,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr11q::gain,1.0,1.0,0.66857143,0.03063431,14.59108265,-0.03333333333333333,gain,0,17,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr12p::loss,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,loss,0,17,0,60,0.0,0.0,0.0
STATE_A,chr12p::gain,0.7417301,0.05817491,0.11085714,0.0062285,1.97307638,-0.2,gain,0,17,12,60,0.0,0.2,-0.2
STATE_A,chr12q::loss,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,loss,0,17,0,60,0.0,0.0,0.0
STATE_A,chr12q::gain,1.0,0.28173714,0.39130435,0.06530577,2.3446489,-0.12450980392156862,gain,1,17,11,60,0.058823529411764705,0.18333333333333332,-0.12450980392156862
STATE_A,chr13p::loss,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,loss,0,17,0,60,0.0,0.0,0.0
STATE_A,chr13p::gain,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,gain,0,17,0,60,0.0,0.0,0.0
STATE_A,chr13q::loss,1.0,1.0,1.14141414,0.16607528,7.84479347,-0.00784313725490196,loss,1,17,4,60,0.058823529411764705,0.06666666666666667,-0.00784313725490196
STATE_A,chr13q::gain,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,gain,0,17,0,60,0.0,0.0,0.0
STATE_A,chr14p::loss,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,loss,0,17,0,60,0.0,0.0,0.0
STATE_A,chr14p::gain,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,gain,0,17,0,60,0.0,0.0,0.0
STATE_A,chr14q::loss,0.41454687,0.00566103,0.1854073,0.05194642,0.6617562,-0.3901960784313725,loss,3,17,34,60,0.17647058823529413,0.5666666666666667,-0.3901960784313725
STATE_A,chr14q::gain,1.0,1.0,0.66857143,0.03063431,14.59108265,-0.03333333333333333,gain,0,17,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr15p::loss,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,loss,0,17,0,60,0.0,0.0,0.0
STATE_A,chr15p::gain,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,gain,0,17,0,60,0.0,0.0,0.0
STATE_A,chr15q::loss,1.0,1.0,0.66857143,0.03063431,14.59108265,-0.03333333333333333,loss,0,17,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr15q::gain,1.0,1.0,0.66857143,0.03063431,14.59108265,-0.03333333333333333,gain,0,17,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr16p::loss,1.0,1.0,1.13333333,0.04417576,29.07577214,-0.016666666666666666,loss,0,17,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr16p::gain,0.79647924,0.10568418,0.13741497,0.00764684,2.46936783,-0.16666666666666666,gain,0,17,10,60,0.0,0.16666666666666666,-0.16666666666666666
STATE_A,chr16q::loss,1.0,1.0,1.13333333,0.04417576,29.07577214,-0.016666666666666666,loss,0,17,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr16q::gain,0.79647924,0.10932068,0.12298137,0.00687964,2.19843178,-0.18333333333333332,gain,0,17,11,60,0.0,0.18333333333333332,-0.18333333333333332
STATE_A,chr17p::loss,1.0,1.0,0.46938776,0.02310991,9.53378244,-0.05,loss,0,17,3,60,0.0,0.05,-0.05
STATE_A,chr17p::gain,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,gain,0,17,0,60,0.0,0.0,0.0
