patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,2302,0,Fibrocollagenous Tissue,0.0007635055226273835,False,6.168966670827558e-09,1.7194572588669077e-12,0.0007635055226273835,2.556804929554346e-06,0.9990465044975281,8.320711640408263e-05,4.0137336327461526e-05,1.0552339517744258e-05,8.679083293827716e-06,4.477020411286503e-05
1,2558,0,Fibrocollagenous Tissue,0.0014550673076882958,False,5.756801257916777e-09,1.7285890516145546e-15,0.0014550673076882958,2.0915514653552236e-07,0.998170018196106,3.203481355740223e-06,3.2504227419849485e-05,6.478304470647345e-08,1.567298454574484e-06,0.00033734081080183387
2,2814,0,Fibrocollagenous Tissue,0.0036776720080524683,False,2.7699853522022977e-09,6.07893576327342e-17,0.0036776720080524683,1.902180599699932e-07,0.9935531616210938,1.437566510276156e-07,0.0003210625145584345,8.899070813583876e-09,1.272314165134958e-07,0.0024477022234350443
3,3070,0,Fibrocollagenous Tissue,0.001807612949050963,False,5.584352980037011e-10,8.520780381325349e-20,0.001807612949050963,5.450979667642741e-09,0.9944964051246643,1.6492762711095565e-08,5.393993342295289e-05,6.19148621261445e-10,2.2453118475596057e-08,0.0036420258693397045
4,3325,0,Fibrocollagenous Tissue,0.0012003653682768345,False,9.829694697094382e-11,1.9526466989834175e-22,0.0012003653682768345,7.749932362521861e-10,0.9587637186050415,8.042627896998056e-09,7.652656677237246e-06,3.300648088178093e-10,2.004624022333701e-09,0.04002830386161804
5,3581,0,Fibrocollagenous Tissue,0.0027320319786667824,False,1.2100820345750662e-10,1.1609971389080132e-22,0.0027320319786667824,5.013639503559375e-11,0.7347441911697388,3.2075024858357892e-09,3.450570147833787e-05,3.532095727010187e-10,1.7843249100479852e-09,0.26248928904533386
6,3837,0,Fibrocollagenous Tissue,0.0013411057880148292,False,2.5296598149537886e-10,3.1193953280880885e-22,0.0013411057880148292,2.6031735100850995e-10,0.924302875995636,1.0620634149915986e-08,1.9438290109974332e-05,2.3944618857130173e-11,4.279378629234998e-09,0.07433653622865677
7,4093,0,Fibrocollagenous Tissue,0.0021111720707267523,False,5.697253513403666e-08,8.827787213594376e-22,0.0021111720707267523,2.7489804210745206e-08,0.6594070196151733,1.340888911016691e-08,1.7841830413090065e-05,2.433967610793175e-11,1.6521544132785948e-09,0.3384639024734497
8,4349,0,Renal Parenchyma,0.018551858142018318,False,3.3919386055458745e-07,2.1938087983386813e-22,0.018551858142018318,2.127670306606433e-08,0.3510900139808655,5.636077826665087e-09,8.338671250385232e-06,9.832061553805005e-11,1.4686750704484552e-09,0.6303494572639465
9,4604,0,Fibrocollagenous Tissue,0.011090665124356747,False,6.166499755266841e-09,6.844326345475578e-23,0.011090665124356747,3.6410361392569257e-09,0.6214616894721985,6.475181724141521e-09,6.402976850949926e-06,4.622308369395256e-10,2.084436401261769e-09,0.3674412667751312
