patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,10232,0,Fibrocollagenous Tissue,0.04150041192770004,False,1.4688319893707558e-08,2.193033521978322e-15,0.04150041192770004,1.7029711671057157e-05,0.9428197741508484,0.01485330332070589,3.6019384424434975e-05,1.8090072728682571e-07,4.5205001697468106e-06,0.0007686887984164059
1,10488,0,Fibrocollagenous Tissue,0.21197202801704407,False,2.1048684573088394e-08,4.768229003569083e-20,0.21197202801704407,2.4677277110640716e-07,0.7711823582649231,0.006335882470011711,3.393469160073437e-05,8.386381367131435e-09,2.671052925506956e-07,0.010475194081664085
2,10999,0,Fibrocollagenous Tissue,0.1854708343744278,False,0.00043774681398645043,4.1163290571238894e-24,0.1854708343744278,8.559186868304675e-18,0.7929350137710571,0.001088145305402577,0.0014942178968340158,2.680915212049939e-11,0.000756339228246361,0.017817795276641846
3,11255,0,Fibrocollagenous Tissue,0.08016761392354965,False,0.0010738605633378029,1.35751460196538e-23,0.08016761392354965,7.19587524218242e-19,0.9050003886222839,0.0019548984710127115,0.00021883960289414972,3.6239018730288564e-11,0.00831751897931099,0.0032669617794454098
4,11511,0,Fibrocollagenous Tissue,0.036058779805898666,False,0.00019231329497415572,1.4178339372666322e-20,0.036058779805898666,4.862599627389796e-16,0.9587751030921936,0.003303161822259426,0.00033963494934141636,8.101058490694868e-09,0.0004421681514941156,0.0008887880831025541
5,11767,0,Fibrocollagenous Tissue,0.0015638519544154406,False,1.9535950457338913e-07,8.257006189893445e-13,0.0015638519544154406,1.1280174572192436e-09,0.9935852885246277,0.004736740607768297,6.523235060740262e-05,7.958105015859473e-06,3.123584247077815e-05,9.501371096121147e-06
6,9720,256,Fibrocollagenous Tissue,0.002349472139030695,False,9.150963933279854e-07,1.0796387869049795e-05,0.002349472139030695,0.022701455280184746,0.5446711182594299,0.42024850845336914,1.0720485079218633e-05,0.008148792199790478,0.0018543301848694682,3.886154900101246e-06
7,9976,256,Fibrocollagenous Tissue,0.018379133194684982,False,4.125687098621711e-07,7.744312969495872e-15,0.018379133194684982,3.0729686386621324e-06,0.970676064491272,0.01071653887629509,3.550779729266651e-05,1.1880924688512096e-07,4.421293124323711e-05,0.0001448773982701823
8,10232,256,Clear Cell Renal Cell Carcinoma,0.5283933877944946,False,8.412004603997048e-08,1.3208080747948628e-20,0.5283933877944946,2.975009920191951e-06,0.4373314082622528,0.0017579724080860615,2.5931936761480756e-05,8.604678775059327e-11,3.627033720476902e-06,0.032484568655490875
9,10488,256,Clear Cell Renal Cell Carcinoma,0.5760573744773865,False,6.884781811322682e-08,7.437106570456113e-21,0.5760573744773865,1.1280198123131413e-05,0.27946627140045166,0.013353177346289158,1.021454136207467e-05,1.814847300218858e-10,1.0300080930392141e-06,0.13110055029392242
