gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
BAP1,True,9,20,4,83,16.15909090909091,False,estimated,3.047497741938383e-05,0.10919184409365225,0.00045712466129075745,4.247808536000385,61.47080707505805
RYR3,False,3,20,0,83,33.4,True,estimated,0.006446104347727747,1.0,,1.6501143904181421,676.0501008159288
ARHGEF11,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
CDCA2,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
CLUH,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
COBLL1,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
DYNC2H1,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
FRAS1,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
HIP1R,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
IGF1R,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
KIAA0586,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
MAST2,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
POC5,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
PPIP5K2,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
PSD3,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
SALL4,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
SHOC1,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
ZFX,False,2,20,0,83,22.56756756756757,True,estimated,0.03616980772891681,1.0,,1.0393634714370161,490.0067396178356
STAG2,False,3,20,2,83,7.147058823529412,False,estimated,0.049086107925469885,1.0,,1.1080883057365092,46.097815095195116
PBRM1,True,4,20,35,83,0.34285714285714286,False,estimated,0.07708115841498703,1.0,0.5781086881124027,0.10544683165684822,1.1147894968594718
SPTA1,False,3,20,3,83,4.705882352941177,False,estimated,0.08571409268574033,1.0,,0.8737584780917004,25.344908547369823
ADAMTS12,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
ANO3,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
BRPF3,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
GRID1,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
KHK,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
LAMC2,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
LRP1,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
NDST4,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
NUP205,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
RASGRF2,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
SOX5,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
TRAPPC11,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
XPO1,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
ZFR,False,2,20,1,83,9.11111111111111,False,estimated,0.09561721449129491,1.0,,0.7830032684742462,106.01787887906207
COL11A1,False,2,20,2,83,4.5,False,estimated,0.16873752480902007,1.0,,0.5937048206889259,34.10785847502841
HMCN1,False,2,20,2,83,4.5,False,estimated,0.16873752480902007,1.0,,0.5937048206889259,34.10785847502841
HUWE1,False,2,20,2,83,4.5,False,estimated,0.16873752480902007,1.0,,0.5937048206889259,34.10785847502841
SLITRK6,False,2,20,2,83,4.5,False,estimated,0.16873752480902007,1.0,,0.5937048206889259,34.10785847502841
UBR4,False,2,20,2,83,4.5,False,estimated,0.16873752480902007,1.0,,0.5937048206889259,34.10785847502841
ZNF407,False,2,20,2,83,4.5,False,estimated,0.16873752480902007,1.0,,0.5937048206889259,34.10785847502841
AAR2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AASS,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ABCG8,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AC013489.1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ACD,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ACE2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ACLY,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ACSM5,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ACSS1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ACTL9,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ACTR6,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ADAMTS13,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ADAMTS20,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ADCY8,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ADO,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AGGF1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AIDA,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AKAP13,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AKAP17A,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ALB,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ANKRD13A,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ANKRD2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ANKRD6,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AP002748.5,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AP3M1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AP4E1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
APOB,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AQR,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ARFGAP2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ARHGAP31,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ARHGAP9,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ARHGEF6,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ARSD,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ASIC2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ASS1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ASTN2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ASZ1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ATCAY,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ATF7IP2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ATP11A,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ATP1A4,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ATP5F1B,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ATP6V0A4,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AVL9,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
AXIN2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
B3GAT3,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
BANF2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
BDH2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
BDKRB2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
BICRAL,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
BIRC3,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
BRD1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
BRINP3,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
BRS3,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
BSX,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
BTG1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
BTN1A1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
C12orf60,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
C2orf49,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
C3orf33,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
C6orf47,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CABIN1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CACNA1I,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CACNA2D4,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CACNG5,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CALB1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CALD1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CAPN12,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CAPN3,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CARMIL2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CCDC146,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CCDC33,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CCDC88B,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CCKBR,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CD163,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CD27,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CD300LG,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CD53,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CDC16,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CDC42BPB,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CDH11,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CDH23,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CELF3,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CELSR1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CEP63,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CFAP44,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CHML,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CHRD,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CHRM2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CIC,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CLASP1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CLDND2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CLEC18B,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CLK4,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CLN8,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CLTC,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CLVS1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CNOT6L,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CNTN2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
COG8,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
COPS2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CPNE7,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CRHR1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CSAG1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CSRNP1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CTBP1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
CTCFL,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DBH,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DCAF8L1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DCLRE1B,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DDX46,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DEDD,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DGKB,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DGKQ,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DIS3,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DKK1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DNA2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DNAH6,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DNAH7,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DNAJC16,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DNTT,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DOCK6,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DPP6,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DPY19L1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DUOX1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DUSP26,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DUSP5,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
DZIP1L,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ECSIT,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
EFCAB13,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
EFCC1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
EHBP1L1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
EIF2AK4,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
EIF2B5,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ENC1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
EPAS1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
EPHA8,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
EPN1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ERCC1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ERMARD,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ERP27,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
ESR2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
EVI2B,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
EXOC6B,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
EZHIP,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FADS6,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FAM107B,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FAM153A,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FAM20B,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FAM219A,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FAM222A,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FAM227B,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FAM83C,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FAXDC2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FBN3,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FBXL13,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FBXO40,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FECH,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FEM1B,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FILIP1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FLACC1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FLG2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FOXD4L1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FRMPD4,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
FZD1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GAPVD1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GATA2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GATAD2B,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GATM,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GCFC2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GCM1,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GCNA,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GDA,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GFPT2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GJA3,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GJA8,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GJD2,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GLOD5,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GNA14,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
GNB5,False,1,20,0,83,12.846153846153847,True,estimated,0.1941747572815534,1.0,,0.5039075786402704,327.4879673061245
