state_id,feature,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,p_value,q_value,effect_size,feature_family,medical_imaging_domain,interpretation,significant_fdr
STATE_A,log-sigma-1-0-mm-3D_glcm_Autocorrelation,17,60,12.18760819,19.09182473,17.18556805,19.42431229,-0.20193623,0.50328554,0.61416054,-0.20193623,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_ClusterProminence,17,60,5.43407168,3.26860816,6.13747703,3.77285122,0.77239344,0.01082297,0.06499538,0.77239344,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_ClusterShade,17,60,-0.37680041,-0.11574994,-0.40148651,-0.20425174,-0.59294323,0.02749006,0.08628824,-0.59294323,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_ClusterTendency,17,60,1.32269193,0.99077579,1.32930946,1.03445299,0.86216123,0.00652225,0.06280307,0.86216123,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Contrast,17,60,0.51109146,0.4298405,0.52700524,0.45377112,0.6334944,0.02129359,0.07519299,0.6334944,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Correlation,17,60,0.43520008,0.3814208,0.42145734,0.37778388,0.59842898,0.03210656,0.0930267,0.59842898,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_DifferenceAverage,17,60,0.44670356,0.40404703,0.46181427,0.41546246,0.64185375,0.02345787,0.07865695,0.64185375,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_DifferenceEntropy,17,60,1.0947378,1.02890062,1.10431989,1.02894959,0.68209215,0.01380128,0.06646217,0.68209215,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_DifferenceVariance,17,60,0.28915226,0.26295217,0.2977202,0.26676516,0.65179158,0.01528519,0.06646217,0.65179158,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Id,17,60,0.7871648,0.80182035,0.7795312,0.79837925,-0.64013852,0.02129359,0.07519299,-0.64013852,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Idm,17,60,0.78308701,0.80005444,0.7756013,0.79608716,-0.64233691,0.01994928,0.07319054,-0.64233691,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Idmn,17,60,0.98779831,0.98956608,0.98825804,0.98878377,-0.11121936,0.29369582,0.40571672,-0.11121936,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Idn,17,60,0.94063872,0.94666241,0.94040225,0.94478588,-0.41194768,0.05616705,0.13059417,-0.41194768,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Imc1,17,60,-0.11916205,-0.11183397,-0.1250535,-0.11685035,-0.2723626,0.20368905,0.3068915,-0.2723626,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_Imc2,17,60,0.51142368,0.44824426,0.49490771,0.44366085,0.60654954,0.02926301,0.08889033,0.60654954,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_InverseVariance,17,60,0.39906189,0.38190552,0.40872838,0.38444557,0.61362097,0.03413115,0.09764101,0.61362097,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_JointAverage,17,60,3.45203237,4.34206463,4.03360292,4.21003743,-0.14880383,0.45747153,0.57120755,-0.14880383,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_JointEnergy,17,60,0.1960498,0.22907187,0.2022316,0.23586297,-0.80206473,0.00540738,0.06280307,-0.80206473,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_JointEntropy,17,60,2.78570478,2.47012658,2.72986895,2.42748475,0.78435559,0.0067686,0.06280307,0.78435559,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_MCC,17,60,0.45797456,0.40296011,0.44991385,0.40719037,0.5977462,0.03113347,0.09209639,0.5977462,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_MaximumProbability,17,60,0.30911046,0.32764472,0.29825424,0.33201235,-0.68559239,0.01867965,0.07059533,-0.68559239,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_SumAverage,17,60,6.90406474,8.68412926,8.06720585,8.42007486,-0.14880383,0.45747153,0.57120755,-0.14880383,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_SumEntropy,17,60,2.19600617,1.9652883,2.14809033,1.93490536,0.81797218,0.00605361,0.06280307,0.81797218,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glcm_SumSquares,17,60,0.46066806,0.36534158,0.46407868,0.37205603,0.83091434,0.00728653,0.06280307,0.83091434,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_DependenceEntropy,17,60,5.73642648,5.53699268,5.70904709,5.51936741,0.86143808,0.00256936,0.06280307,0.86143808,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_DependenceNonUniformity,17,60,1614.25522743,7233.48725019,7199.08839987,16401.85482527,-0.43143334,0.01635087,0.06646217,-0.43143334,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,17,60,0.05387486,0.05548326,0.05423439,0.0563153,-0.46582034,0.0936612,0.17728167,-0.46582034,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_DependenceVariance,17,60,27.21121132,25.67345023,26.863569,25.80027633,0.30240101,0.19508787,0.29830757,0.30240101,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_GrayLevelNonUniformity,17,60,13848.04591467,60710.99587037,56462.95242681,127002.24762445,-0.43562398,0.01333572,0.0660937,-0.43562398,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_GrayLevelVariance,17,60,0.46562662,0.37183432,0.46928425,0.37625429,0.82507397,0.00728653,0.06280307,0.82507397,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_HighGrayLevelEmphasis,17,60,12.39043553,19.32316223,17.42949833,19.63712898,-0.19897933,0.51115013,0.61907786,-0.19897933,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,17,60,254.36358732,276.90245789,249.64455753,278.70995661,-0.67594799,0.01635087,0.06646217,-0.67594799,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,17,60,3255.23023371,4975.93800797,4321.81645232,5323.79212005,-0.34107009,0.1356535,0.22608917,-0.34107009,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,17,60,22.74782608,16.39971377,18.57932651,22.87910987,-0.28542219,0.66284758,0.7482695,-0.28542219,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_LowGrayLevelEmphasis,17,60,0.09154581,0.05816143,0.078216,0.08179858,-0.07245651,0.29369582,0.40571672,-0.07245651,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,17,60,0.01236278,0.0098738,0.01270727,0.00979752,0.73542695,0.0075586,0.06280307,0.73542695,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,17,60,0.18649597,0.1766705,0.23964138,0.21487178,0.14980007,0.30513396,0.41844827,0.14980007,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,17,60,0.00143799,0.00069453,0.00126404,0.00091424,0.41893742,0.00540738,0.06280307,0.41893742,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,17,60,5318.60659655,22563.1409349,22365.12479873,49307.05410582,-0.4296093,0.01690779,0.0670379,-0.4296093,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,17,60,0.36699141,0.41279823,0.3768204,0.41779423,-0.7565813,0.0075586,0.06280307,-0.7565813,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_GrayLevelVariance,17,60,0.5792692,0.4557273,0.5749244,0.45740057,0.75678294,0.01082297,0.06499538,0.75678294,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,17,60,12.23947252,19.35537176,17.46592973,19.73812473,-0.20531709,0.32283826,0.43741875,-0.20531709,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,17,60,10.35502574,12.79056246,10.4693245,13.56480656,-0.66219944,0.02345787,0.07865695,-0.66219944,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,17,60,148.51852085,216.86052463,186.86573489,247.84948218,-0.40567178,0.0283646,0.08757377,-0.40567178,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,17,60,0.7261766,0.85956362,0.78195445,1.17431042,-0.41568874,0.42115266,0.539572,-0.41568874,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,17,60,0.09369327,0.06059222,0.08211968,0.08293889,-0.01654808,0.28808601,0.40189777,-0.01654808,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_RunEntropy,17,60,3.74033803,3.73443888,3.73198996,3.72151918,0.06135013,0.76349755,0.82481093,0.06135013,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformity,17,60,5612.65939625,15314.60554857,17323.05003256,32777.52108136,-0.37521268,0.04870745,0.11991159,-0.37521268,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,17,60,0.30566675,0.27925266,0.31403876,0.27851903,0.74204121,0.00382507,0.06280307,0.74204121,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_RunPercentage,17,60,0.45707614,0.42905549,0.46682256,0.42909043,0.70475079,0.00874024,0.06499538,0.70475079,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_RunVariance,17,60,3.87490604,4.64288362,3.88609918,5.07918472,-0.64977793,0.02749006,0.08628824,-0.64977793,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_ShortRunEmphasis,17,60,0.53792994,0.50253503,0.54339043,0.49388211,0.77997788,0.00501187,0.06280307,0.77997788,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,17,60,6.61794588,9.77772218,9.49485962,9.99539755,-0.08376479,0.59317882,0.69173588,-0.08376479,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,17,60,0.04555263,0.03445747,0.04678344,0.04105606,0.23432511,0.14557783,0.23841007,0.23432511,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,17,60,103.74754098,181.34678314,298.62080285,442.11132828,-0.22317899,0.17475573,0.27465087,-0.22317899,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,17,60,0.30586402,0.34585165,0.30990858,0.34508683,-0.58164303,0.03310561,0.09518916,-0.58164303,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,17,60,2.26938139,2.12926748,2.26663017,1.97324013,0.54203983,0.08666895,0.16914666,0.54203983,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,17,60,15.73867596,22.168974,20.0431346,21.67410215,-0.14329148,0.98530228,0.98792509,-0.14329148,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,17,60,1377857.07317073,10945364.32295986,9569679.33843945,73637884.8257766,-0.3374947,0.00652225,0.06280307,-0.3374947,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,17,60,15928875.20557491,205785650.95798802,226082460.47296938,1010893338.2828568,-0.35686867,0.00446751,0.06280307,-0.35686867,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,17,60,129744.02059427,695487.73456313,518614.74817407,9640526.58106571,-0.28019108,0.01477565,0.06646217,-0.28019108,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,17,60,0.14983218,0.08138327,0.12930916,0.14054297,-0.09739127,0.22171283,0.32878674,-0.09739127,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,17,60,56.42222222,56.5918956,108.69893419,157.41437303,-0.22065824,0.47247726,0.5847747,-0.22065824,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,17,60,0.12580951,0.12135776,0.13882888,0.1296997,0.19448781,0.57629977,0.67906021,0.19448781,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,17,60,0.3207052,0.30276171,0.32591583,0.31040778,0.16959488,0.54323867,0.6482151,0.16959488,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,17,60,6.63128653,5.4804092,6.74855155,7.18000864,-0.08834236,0.61891308,0.71364467,-0.08834236,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,17,60,0.03035472,0.02411214,0.04252147,0.04114926,0.03451334,0.34746534,0.46301396,0.03451334,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_ZoneEntropy,17,60,5.20654148,5.29269917,5.31524441,5.28042064,0.06195895,0.8490273,0.8866921,0.06195895,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_ZonePercentage,17,60,0.00779294,0.00551822,0.00853995,0.00594213,0.58295355,0.03518372,0.09964312,0.58295355,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_glszm_ZoneVariance,17,60,1366125.23964113,10936577.11466991,9519172.86249354,73358966.88135849,-0.33750208,0.006284,0.06280307,-0.33750208,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_ngtdm_Busyness,17,60,221.72925658,551.35787417,455.17487165,1639.56403453,-0.39665519,0.01748129,0.06835245,-0.39665519,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_ngtdm_Coarseness,17,60,0.00021614,5.264e-05,0.00027796,0.00012703,0.60300294,0.0128841,0.0660937,0.60300294,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_ngtdm_Complexity,17,60,8.45456328,8.06933467,8.32263893,8.71332661,-0.07630685,0.83941569,0.87990698,-0.07630685,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; lower in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_ngtdm_Contrast,17,60,0.00941805,0.0080703,0.01015902,0.00841842,0.44583338,0.07198612,0.14952999,0.44583338,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-1-0-mm-3D_ngtdm_Strength,17,60,0.00264956,0.00117495,0.00546534,0.00232477,0.67687393,0.02061188,0.074652,0.67687393,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_10Percentile,17,60,-32.36724701,-25.49805012,-31.92853625,-24.73232816,-0.75696595,0.01581013,0.06646217,-0.75696595,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_90Percentile,17,60,13.8944788,10.39605465,13.78487853,10.47098938,0.63140314,0.03518372,0.09964312,0.63140314,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Energy,17,60,18640475.53237901,29115921.36553662,40438049.1561294,51925270.02498827,-0.16526252,0.1867561,0.28948476,-0.16526252,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Entropy,17,60,1.62450013,1.44514347,1.65985224,1.4349486,0.79753998,0.00728653,0.06280307,0.79753998,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_InterquartileRange,17,60,23.11373997,17.49311134,23.06904724,16.85500211,0.90494327,0.0021827,0.06280307,0.90494327,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Kurtosis,17,60,3.45924576,3.69808792,3.36114961,4.31875709,-0.52891442,0.02422054,0.08026161,-0.52891442,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Maximum,17,60,65.69252777,60.75603104,64.96947614,60.66231629,0.25876401,0.29369582,0.40571672,0.25876401,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Mean,17,60,-6.90914174,-4.97536824,-6.92349018,-5.3561507,-0.46467408,0.04464463,0.11439554,-0.46467408,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,17,60,13.73210563,11.23954898,14.12969579,10.87849526,0.83865903,0.00367817,0.06280307,0.83865903,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
STATE_A,log-sigma-2-0-mm-3D_firstorder_Median,17,60,-4.49299836,-3.20873535,-4.57298207,-3.4996047,-0.40034836,0.09128183,0.17453209,-0.40034836,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
