patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,14862,1025,Marker,0.0003075776621699333,False,3.1320124094236235e-07,0.01839158684015274,0.0003075776621699333,2.3212518499349244e-05,0.456365168094635,0.06530897319316864,0.0001528716238681227,0.4591440260410309,0.00030619322205893695,6.932459939434921e-08
1,15118,1025,Fibrocollagenous Tissue,0.0007336728740483522,False,6.496699711533438e-07,3.742703847819939e-05,0.0007336728740483522,8.943626994550868e-07,0.7594217658042908,0.06796900182962418,0.0003379659028723836,0.1708521544933319,0.0006462574820034206,1.5033903366656887e-07
2,16143,1025,Fibrocollagenous Tissue,0.0001530171139165759,False,1.350978635628053e-07,0.00011550955241546035,0.0001530171139165759,6.135095645731781e-06,0.6178820133209229,0.2490178495645523,5.683437393599888e-06,0.13259924948215485,0.0002201995812356472,2.028064756132153e-07
3,7943,1281,Fibrocollagenous Tissue,0.0006570692057721317,False,9.729308203532128e-08,1.9771974280047289e-07,0.0006570692057721317,6.425089082995328e-08,0.9540941715240479,0.03566855564713478,6.470250809798017e-05,0.009155988693237305,0.00035892793675884604,9.678317525185776e-08
4,8712,1281,Fibrocollagenous Tissue,0.004708797205239534,False,1.7631106175031164e-07,3.692694861001655e-07,0.004708797205239534,9.437152584723663e-06,0.7926568984985352,0.14817701280117035,0.0006933325785212219,0.02806168794631958,0.025691723451018333,5.529800546355546e-07
5,8968,1281,Fibrocollagenous Tissue,0.0032866299152374268,False,1.7310667033143545e-07,1.7039039335031703e-07,0.0032866299152374268,1.3010784641664941e-05,0.8752477169036865,0.10492950677871704,0.0004090392030775547,0.0013532689772546291,0.01475934311747551,1.167500386145548e-06
6,10762,1281,Marker,0.00021704190294258296,False,9.392636002303334e-08,0.009264425374567509,0.00021704190294258296,0.26111820340156555,0.27367526292800903,0.10425370931625366,5.162896559340879e-05,0.35090747475624084,0.0005120003479532897,1.6921697465477337e-07
7,11274,1281,Cyst Content,0.0006633257144130766,False,2.711407489641715e-07,0.0011392846936360002,0.0006633257144130766,0.31480878591537476,0.24740645289421082,0.14767524600028992,0.00017924651911016554,0.28666114807128906,0.001465382520109415,8.880134032551723e-07
8,14862,1281,Fibrocollagenous Tissue,0.0006938960286788642,False,1.9215916324810678e-07,4.828305116832965e-11,0.0006938960286788642,9.385945354267733e-09,0.9448436498641968,0.05365809053182602,0.00016607367433607578,0.0005204480839893222,7.014219590928406e-05,4.7596560762031004e-05
9,15118,1281,Fibrocollagenous Tissue,0.002121631521731615,False,6.472421318903798e-06,4.584778908739694e-17,0.002121631521731615,2.715723696269934e-13,0.992694616317749,0.0037816399708390236,0.0008303307695314288,7.573629545731819e-07,0.0005383910029195249,2.6217008780804463e-05
10,15374,1281,Fibrocollagenous Tissue,0.002298952080309391,False,0.00011609279317781329,1.1212531554269378e-13,0.002298952080309391,5.555451498134856e-12,0.9942196607589722,0.001112522091716528,0.000259758293395862,2.808166527756839e-06,0.0019901779014617205,3.027633965757559e-08
11,15887,1281,Fibrocollagenous Tissue,0.00045342292287386954,False,5.994779428419861e-08,5.803327436659789e-12,0.00045342292287386954,1.3363740336558294e-08,0.8241255283355713,0.17434868216514587,1.1187370546394959e-05,0.00010670031770132482,0.0009529524249956012,1.4420012348637101e-06
12,16143,1281,Hemorrhage,0.00014986871974542737,False,9.765115827065074e-09,1.491368369131805e-14,0.00014986871974542737,6.439886401921058e-09,0.14208941161632538,0.8575383424758911,4.923797973788169e-07,2.0368921468616463e-05,0.00019694010552484542,4.6055210987105966e-06
13,8200,1537,Fibrocollagenous Tissue,0.018628114834427834,False,2.926865079189156e-07,3.4146274031237895e-15,0.018628114834427834,1.6185671509669208e-12,0.9273951053619385,0.0019666666630655527,0.0009656893089413643,0.0002792527084238827,0.050764672458171844,9.471035866681632e-08
14,8456,1537,Fibrocollagenous Tissue,0.05874232202768326,False,5.389140156353278e-08,1.3528816850990585e-16,0.05874232202768326,1.3176826296756872e-10,0.798434317111969,0.02479470707476139,0.001788549474440515,0.00019055184384342283,0.116047203540802,2.252857257190044e-06
15,8712,1537,Fibrocollagenous Tissue,0.1005500927567482,False,3.990427188682588e-08,2.1846693714351527e-22,0.1005500927567482,3.1079801926514605e-11,0.7587403655052185,0.03223365545272827,0.003054615342989564,9.602175055078987e-09,0.10529361665248871,0.00012756107025779784
16,8968,1537,Fibrocollagenous Tissue,0.04647599533200264,False,6.370799354726842e-08,2.0724046953687525e-21,0.04647599533200264,4.230568395602319e-10,0.518422544002533,0.026725338771939278,0.0008771111024543643,5.997547458669317e-10,0.40721264481544495,0.0002863152476493269
17,9225,1537,Fibrocollagenous Tissue,0.04501250013709068,False,7.026538639820501e-08,7.786460382656625e-18,0.04501250013709068,2.3139971290220274e-06,0.5020691156387329,0.03666406869888306,0.002145000733435154,2.98199545056832e-08,0.4138743579387665,0.00023255810083355755
18,9481,1537,Fibrocollagenous Tissue,0.013536296784877777,False,9.685585666829866e-08,6.571167085944393e-14,0.013536296784877777,0.0001623829739401117,0.766000509262085,0.1465093344449997,0.00044053743476979434,7.591384928673506e-06,0.07333368808031082,9.53011567617068e-06
19,9737,1537,Fibrocollagenous Tissue,0.013369157910346985,False,7.160505788306182e-07,4.55536476595686e-12,0.013369157910346985,0.00013048667460680008,0.6158660054206848,0.2571592330932617,0.0004996887291781604,0.00015234384045470506,0.1128198653459549,2.524582896512584e-06
20,9993,1537,Fibrocollagenous Tissue,0.009283870458602905,False,2.696869159990456e-06,9.037975923220642e-10,0.009283870458602905,0.00221708114258945,0.5689061880111694,0.39286118745803833,0.00045456577208824456,0.007379482034593821,0.018893247470259666,1.5970467757142615e-06
21,15118,1537,Fibrocollagenous Tissue,0.0005160821601748466,False,1.6274942282734628e-08,1.2116603816658813e-16,0.0005160821601748466,2.966522805181171e-09,0.988295316696167,0.008229794912040234,5.1402214012341574e-05,1.5817493148606587e-10,0.0018444610759615898,0.0010628467425704002
22,15374,1537,Fibrocollagenous Tissue,0.0019596803467720747,False,9.014086572278757e-06,2.643734895180598e-19,0.0019596803467720747,2.844916576622003e-12,0.9949620962142944,0.0009416145621798933,0.00020939868409186602,1.589841973348438e-11,0.0019006920047104359,1.747122769302223e-05
23,15631,1537,Fibrocollagenous Tissue,0.003009709995239973,False,9.246850254385208e-07,2.9863322395922277e-21,0.003009709995239973,1.6941590274752172e-12,0.9916593432426453,0.0043020970188081264,1.7605612811166793e-05,2.8345227207071666e-11,0.0010022579226642847,8.066788723226637e-06
24,15887,1537,Fibrocollagenous Tissue,0.0019367089262232184,False,2.386231479079015e-08,2.712968232240667e-20,0.0019367089262232184,1.728019116686852e-10,0.8173344135284424,0.17850174009799957,1.4176609965943499e-06,2.5674744552617312e-09,0.0021976197604089975,2.806491102091968e-05
25,16143,1537,Hemorrhage,0.0005489755421876907,False,1.0862311050630069e-08,5.5037524156122214e-17,0.0005489755421876907,3.7733067870249215e-07,0.2917199432849884,0.7063673138618469,5.534787987926393e-07,9.041672655030197e-08,0.001352903782390058,9.768102245288901e-06
26,16399,1537,Hemorrhage,0.000845419941470027,False,1.3978072388454166e-07,3.66966012556021e-19,0.000845419941470027,8.904611270565965e-09,0.06865760684013367,0.930197536945343,4.283837711227534e-07,3.6640294354128855e-08,0.0002975167299155146,1.3292846006152104e-06
27,16655,1537,Hemorrhage,0.0011745825177058578,False,1.5250151363943587e-06,9.60385807931627e-17,0.0011745825177058578,3.3431657442406504e-10,0.028556106612086296,0.9697813987731934,1.1132326562801609e-06,5.161276703802287e-07,0.0004846098308917135,2.7971842087026744e-07
28,16912,1537,Hemorrhage,0.0017007584683597088,False,1.2766897725668969e-06,6.1980399111705164e-12,0.0017007584683597088,1.49483625477842e-08,0.10161951184272766,0.8828920125961304,4.192784217593726e-06,4.293837264413014e-05,0.013738666661083698,6.154855896056688e-07
29,17424,1537,Fibrocollagenous Tissue,0.0008045687573030591,False,1.9552575736270228e-07,9.507720051260549e-07,0.0008045687573030591,4.721192112810968e-07,0.5872969627380371,0.4035266637802124,1.1555875062185805e-05,0.006899229250848293,0.001459129387512803,2.7662207457979093e-07
30,8200,1794,Clear Cell Renal Cell Carcinoma,0.6087414026260376,False,2.1144803952211078e-07,1.6951055571410033e-19,0.6087414026260376,9.16196575529403e-14,0.2802840769290924,0.0014992676442489028,0.003020946402102709,1.839923243096564e-06,0.1064516231417656,6.720215424138587e-07
31,8456,1794,Fibrocollagenous Tissue,0.16031356155872345,False,9.002779677302897e-08,1.5281297154683127e-19,0.16031356155872345,6.560260668031503e-11,0.7774361968040466,0.02799743227660656,0.0006085884524509311,7.409120144075132e-07,0.03363079950213432,1.2655314094445202e-05
32,9993,1794,Necrosis,0.01647355780005455,False,7.099161507539975e-07,1.2531081884187992e-19,0.01647355780005455,8.705372778194942e-08,0.3085937798023224,0.16215229034423828,0.00017382574151270092,4.830047259929415e-07,0.5125932097434998,1.2006372344330885e-05
33,10250,1794,Fibrocollagenous Tissue,0.0020588235929608345,False,9.197465828947315e-07,6.111836592381792e-10,0.0020588235929608345,6.199970812303945e-05,0.6009447574615479,0.3756605088710785,0.00010484059748705477,0.010929008945822716,0.010238433256745338,6.96388326559827e-07
34,14349,1794,Fibrocollagenous Tissue,0.0004311824741307646,False,1.78846573106739e-08,1.4140899562420373e-10,0.0004311824741307646,6.474379254939322e-09,0.979512631893158,0.02002732641994953,1.3389867490332108e-06,1.9748569684452377e-05,4.922022981190821e-06,2.87244210994686e-06
35,14862,1794,Fibrocollagenous Tissue,9.47028020163998e-05,False,1.4833065331565365e-11,4.628485014724628e-16,9.47028020163998e-05,3.886598847202549e-07,0.9949883818626404,0.00428055040538311,1.056728933690465e-06,3.6003481446167385e-11,2.8234759156475775e-05,0.000606678833719343
36,15118,1794,Fibrocollagenous Tissue,5.161279841559008e-05,False,6.3214542107836724e-12,4.114025133473802e-14,5.161279841559008e-05,8.044605056056753e-05,0.9754269123077393,0.023538442328572273,1.9055339635087876e-06,2.2612278369193994e-11,0.00026498647639527917,0.0006357209640555084
37,15374,1794,Fibrocollagenous Tissue,0.00022009715030435473,False,5.1086749414119836e-11,2.8653598591055207e-13,0.00022009715030435473,0.00035593294887803495,0.6673151850700378,0.3279327154159546,8.371997864742298e-06,3.1857152332781524e-11,0.0021881014108657837,0.0019796034321188927
38,15631,1794,Hemorrhage,0.0010244218865409493,False,1.6626101606576071e-09,1.712905263831741e-17,0.0010244218865409493,1.5897113598839496e-06,0.3327491283416748,0.6624988913536072,7.377200859082222e-07,1.5759255012071094e-11,0.0030744927935302258,0.0006507673533633351
39,15887,1794,Fibrocollagenous Tissue,0.0006138607277534902,False,8.60956728132578e-09,1.6040214687185216e-19,0.0006138607277534902,1.9666304140741886e-08,0.639662504196167,0.35820576548576355,9.915181919950555e-08,1.1700639068745744e-10,0.0014549876796081662,6.275917985476553e-05
40,16143,1794,Fibrocollagenous Tissue,0.0009025789913721383,False,1.2396353277210892e-08,6.932794687660569e-18,0.0009025789913721383,3.5257594390714075e-06,0.5262420177459717,0.47251003980636597,4.946476224176877e-07,8.5478568223607e-08,0.0003350806946400553,6.094145192037104e-06
41,16399,1794,Fibrocollagenous Tissue,0.012532263994216919,False,1.2925331702717813e-06,9.806016135488737e-21,0.012532263994216919,5.114308692100167e-07,0.5655461549758911,0.4214317202568054,1.04806190392992e-06,5.1962619096457274e-08,0.00048472825437784195,2.224823901997297e-06
42,16655,1794,Hemorrhage,0.005305531434714794,False,1.921839157148497e-06,7.975723126056743e-21,0.005305531434714794,7.66988361711185e-10,0.04391128197312355,0.9375663995742798,7.878986707510194e-07,1.2642394686679381e-08,0.013212287798523903,1.748601789586246e-06
43,16912,1794,Necrosis,0.00095279177185148,False,3.5730357694774284e-07,1.8600876673552423e-20,0.00095279177185148,8.760747119071488e-13,0.013528046198189259,0.46954405307769775,5.831566340930294e-07,6.462404500418018e-10,0.5159736275672913,4.995586095901672e-07
44,17424,1794,Hemorrhage,0.0025878509040921926,False,8.407411769439932e-06,2.1347855276783517e-19,0.0025878509040921926,1.693875752552601e-13,0.16441868245601654,0.7444213032722473,1.1431283155616256e-06,3.235960610581401e-09,0.08856089413166046,1.6520446024514968e-06
45,17680,1794,Hemorrhage,0.0015692489687353373,False,2.7321755169396056e-06,4.1211307234617287e-14,0.0015692489687353373,4.4885137273631415e-10,0.1846385896205902,0.7846642136573792,2.353741820115829e-06,4.7425751290575135e-06,0.029117967933416367,1.5399977826291433e-07
46,18193,1794,Hemorrhage,0.0004002549103461206,False,4.2007474121419364e-07,7.398474194397764e-13,0.0004002549103461206,7.172663574195326e-10,0.049943555146455765,0.8510836958885193,1.4048265484234435e-06,8.164584141923115e-05,0.09848899394273758,2.7596943397156792e-08
47,18449,1794,Hemorrhage,0.00013260547711979598,False,2.8012827613110858e-08,1.6205098244195804e-12,0.00013260547711979598,7.397122470109707e-09,0.008343438617885113,0.8212738633155823,2.7453870643512346e-07,5.8538466873869766e-06,0.17024388909339905,1.8305643223470724e-08
48,18705,1794,Hemorrhage,0.0001053768428391777,False,6.079104331035978e-09,9.884291735789974e-13,0.0001053768428391777,6.404888175381984e-09,0.008661502040922642,0.8746735453605652,9.529709643629758e-08,8.39973154143081e-07,0.11655864119529724,2.3482328970203525e-08
49,18962,1794,Hemorrhage,4.688417902798392e-05,False,1.4154299066149179e-08,4.304108285058117e-12,4.688417902798392e-05,3.0359397218404638e-09,0.015109480358660221,0.9774691462516785,6.789536399764984e-08,1.0219427167612594e-05,0.007364151533693075,2.3239218549520047e-08
50,19218,1794,Hemorrhage,6.938425212865695e-05,False,5.5079972582916525e-08,7.843159899323382e-09,6.938425212865695e-05,2.6688903176363965e-07,0.023834718391299248,0.9604072570800781,3.5595775216279435e-07,0.00023524851712863892,0.015452696941792965,2.026360235163338e-08
51,19474,1794,Hemorrhage,7.475070015061647e-05,False,1.9861618127947622e-08,2.889114227855316e-07,7.475070015061647e-05,6.842081802460598e-06,0.01045615691691637,0.9778839349746704,3.269149431162077e-07,0.00045676346053369343,0.011120871640741825,8.397195827569703e-09
