feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
HALLMARK_APOPTOSIS,STATE_A,STATE_B,29,19,0.42848894,0.45251839,0.42513864,0.45290359,-0.53176044,-0.79673321,-0.24854809,0.0020839,0.0062517
HALLMARK_APOPTOSIS,STATE_A,STATE_C,29,11,0.42848894,0.46377648,0.42513864,0.44779246,-0.45454545,-0.8369906,0.04075235,0.02919078,0.05838156
HALLMARK_APOPTOSIS,STATE_B,STATE_C,19,11,0.45251839,0.46377648,0.45290359,0.44779246,-0.11961722,-0.59808612,0.3492823,0.60554879,0.60554879
HALLMARK_BILE_ACID_METABOLISM,STATE_A,STATE_B,29,19,0.1875036,0.13262841,0.18313879,0.12355219,0.54627949,0.20508167,0.83303085,0.00156509,0.00469527
HALLMARK_BILE_ACID_METABOLISM,STATE_A,STATE_C,29,11,0.1875036,0.19261165,0.18313879,0.18285857,0.0846395,-0.43589342,0.55501567,0.69374812,1.0
HALLMARK_BILE_ACID_METABOLISM,STATE_B,STATE_C,19,11,0.13262841,0.19261165,0.12355219,0.18285857,-0.41626794,-0.74162679,-0.01435407,0.0642317,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,STATE_A,STATE_B,29,19,0.32094032,0.33238303,0.32122827,0.32629664,-0.15426497,-0.51724138,0.21969147,0.37591174,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,STATE_A,STATE_C,29,11,0.32094032,0.31485342,0.32122827,0.31501738,0.1661442,-0.30407524,0.59874608,0.43096149,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,STATE_B,STATE_C,19,11,0.33238303,0.31485342,0.32629664,0.31501738,0.22488038,-0.20574163,0.65550239,0.32225292,1.0
HALLMARK_COAGULATION,STATE_A,STATE_B,29,19,0.36243953,0.41662547,0.34877377,0.40804372,-0.76043557,-0.92740472,-0.54627949,1.052e-05,3.156e-05
HALLMARK_COAGULATION,STATE_A,STATE_C,29,11,0.36243953,0.38339578,0.34877377,0.36503932,-0.19122257,-0.60501567,0.24153605,0.363504,0.727008
HALLMARK_COAGULATION,STATE_B,STATE_C,19,11,0.41662547,0.38339578,0.40804372,0.36503932,0.62679426,0.28229665,0.88516746,0.00515204,0.727008
HALLMARK_COMPLEMENT,STATE_A,STATE_B,29,19,0.29094564,0.32037462,0.27919653,0.31784264,-0.48094374,-0.73502722,-0.19056261,0.00538827,0.01616481
HALLMARK_COMPLEMENT,STATE_A,STATE_C,29,11,0.29094564,0.34949657,0.27919653,0.33645303,-0.6677116,-0.96865204,-0.27884013,0.0013238,0.01616481
HALLMARK_COMPLEMENT,STATE_B,STATE_C,19,11,0.32037462,0.34949657,0.31784264,0.33645303,-0.48325359,-0.87559809,-0.01411483,0.03141126,0.03141126
HALLMARK_DNA_REPAIR,STATE_A,STATE_B,29,19,0.2865297,0.3121066,0.28665698,0.31918398,-0.70235935,-0.88747731,-0.4699637,4.724e-05,0.00014172
HALLMARK_DNA_REPAIR,STATE_A,STATE_C,29,11,0.2865297,0.30258107,0.28665698,0.30261075,-0.41065831,-0.75548589,0.02821317,0.04896819,0.09793638
HALLMARK_DNA_REPAIR,STATE_B,STATE_C,19,11,0.3121066,0.30258107,0.31918398,0.30261075,0.30143541,-0.11985646,0.68421053,0.18216108,0.18216108
HALLMARK_E2F_TARGETS,STATE_A,STATE_B,29,19,0.08325272,0.12451847,0.080558,0.12405711,-0.37568058,-0.72413793,-0.00898367,0.0298956,0.0896868
HALLMARK_E2F_TARGETS,STATE_A,STATE_C,29,11,0.08325272,0.12719772,0.080558,0.13605971,-0.68652038,-0.97492163,-0.31661442,0.00096121,0.0896868
HALLMARK_E2F_TARGETS,STATE_B,STATE_C,19,11,0.12451847,0.12719772,0.12405711,0.13605971,-0.15789474,-0.55023923,0.25358852,0.4910854,0.4910854
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,STATE_A,STATE_B,29,19,0.39642631,0.4658265,0.37457961,0.4680183,-0.62976407,-0.84392015,-0.353902,0.00026508,0.00079524
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,STATE_A,STATE_C,29,11,0.39642631,0.40113069,0.37457961,0.34665712,0.10971787,-0.29780564,0.47962382,0.60659856,1.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,STATE_B,STATE_C,19,11,0.4658265,0.40113069,0.4680183,0.34665712,0.72248804,0.4354067,0.93325359,0.00124774,1.0
HALLMARK_ESTROGEN_RESPONSE_EARLY,STATE_A,STATE_B,29,19,0.24994541,0.20792325,0.24084085,0.2141354,0.44827586,0.13611615,0.73502722,0.00951108,0.02853324
HALLMARK_ESTROGEN_RESPONSE_EARLY,STATE_A,STATE_C,29,11,0.24994541,0.22930422,0.24084085,0.22323425,0.26645768,-0.13479624,0.62382445,0.20330493,0.40660986
HALLMARK_ESTROGEN_RESPONSE_EARLY,STATE_B,STATE_C,19,11,0.20792325,0.22930422,0.2141354,0.22323425,-0.15789474,-0.59808612,0.30143541,0.4910854,0.4910854
HALLMARK_ESTROGEN_RESPONSE_LATE,STATE_A,STATE_B,29,19,0.24796088,0.2457196,0.25072624,0.23771663,0.18693285,-0.16161525,0.51361162,0.28228774,0.84686322
HALLMARK_ESTROGEN_RESPONSE_LATE,STATE_A,STATE_C,29,11,0.24796088,0.24624964,0.25072624,0.24592665,0.0846395,-0.32915361,0.45470219,0.69374812,1.0
HALLMARK_ESTROGEN_RESPONSE_LATE,STATE_B,STATE_C,19,11,0.2457196,0.24624964,0.23771663,0.24592665,-0.06220096,-0.48325359,0.35885167,0.79623804,1.0
HALLMARK_FATTY_ACID_METABOLISM,STATE_A,STATE_B,29,19,0.43903394,0.36408982,0.43233923,0.36511587,0.72413793,0.49900181,0.90571688,2.724e-05,8.172e-05
HALLMARK_FATTY_ACID_METABOLISM,STATE_A,STATE_C,29,11,0.43903394,0.39537376,0.43233923,0.40882703,0.39811912,-0.02194357,0.78056426,0.05635401,0.11270802
HALLMARK_FATTY_ACID_METABOLISM,STATE_B,STATE_C,19,11,0.36408982,0.39537376,0.36511587,0.40882703,-0.45454545,-0.78947368,-0.07177033,0.04310264,0.11270802
HALLMARK_G2M_CHECKPOINT,STATE_A,STATE_B,29,19,0.09098302,0.11829827,0.08928982,0.12482188,-0.28856624,-0.62976407,0.09618875,0.09581363,0.28744089
HALLMARK_G2M_CHECKPOINT,STATE_A,STATE_C,29,11,0.09098302,0.11162714,0.08928982,0.13147974,-0.39184953,-0.79937304,0.0846395,0.06038149,0.28744089
HALLMARK_G2M_CHECKPOINT,STATE_B,STATE_C,19,11,0.11829827,0.11162714,0.12482188,0.13147974,-0.09090909,-0.5215311,0.33038278,0.69851323,0.69851323
HALLMARK_GLYCOLYSIS,STATE_A,STATE_B,29,19,0.3841888,0.3924002,0.37604702,0.39821838,-0.24863884,-0.56805808,0.1107078,0.15168861,0.45506583
HALLMARK_GLYCOLYSIS,STATE_A,STATE_C,29,11,0.3841888,0.39914687,0.37604702,0.39552414,-0.34796238,-0.69278997,0.03448276,0.09572026,0.45506583
HALLMARK_GLYCOLYSIS,STATE_B,STATE_C,19,11,0.3924002,0.39914687,0.39821838,0.39552414,-0.06220096,-0.50239234,0.3492823,0.79623804,0.79623804
HALLMARK_HEDGEHOG_SIGNALING,STATE_A,STATE_B,29,19,0.13946497,0.13695005,0.14270808,0.14342282,-0.02359347,-0.35036298,0.31397459,0.89934133,1.0
HALLMARK_HEDGEHOG_SIGNALING,STATE_A,STATE_C,29,11,0.13946497,0.11661933,0.14270808,0.10317176,0.46081505,0.10971787,0.7492163,0.02702263,1.0
HALLMARK_HEDGEHOG_SIGNALING,STATE_B,STATE_C,19,11,0.13695005,0.11661933,0.14342282,0.10317176,0.48325359,0.09090909,0.80861244,0.03141126,1.0
HALLMARK_HEME_METABOLISM,STATE_A,STATE_B,29,19,0.33338586,0.28713241,0.33210163,0.29165073,0.81488203,0.56442831,0.98911071,2.33e-06,6.99e-06
HALLMARK_HEME_METABOLISM,STATE_A,STATE_C,29,11,0.33338586,0.30941388,0.33210163,0.31565275,0.57366771,0.14106583,0.91222571,0.00584386,0.01168772
HALLMARK_HEME_METABOLISM,STATE_B,STATE_C,19,11,0.28713241,0.30941388,0.29165073,0.31565275,-0.64593301,-0.92344498,-0.29186603,0.00393353,0.01168772
HALLMARK_HYPOXIA,STATE_A,STATE_B,29,19,0.45882313,0.47384598,0.44548356,0.47138071,-0.36842105,-0.66243194,-0.03448276,0.03322892,0.09968676
HALLMARK_HYPOXIA,STATE_A,STATE_C,29,11,0.45882313,0.46323766,0.44548356,0.44382793,-0.10971787,-0.51724138,0.29796238,0.60659856,1.0
HALLMARK_HYPOXIA,STATE_B,STATE_C,19,11,0.47384598,0.46323766,0.47138071,0.44382793,0.28229665,-0.15789474,0.65550239,0.21200996,1.0
HALLMARK_IL2_STAT5_SIGNALING,STATE_A,STATE_B,29,19,0.27628294,0.29188236,0.26491136,0.28649079,-0.28856624,-0.57894737,0.03811252,0.09581363,0.28744089
HALLMARK_IL2_STAT5_SIGNALING,STATE_A,STATE_C,29,11,0.27628294,0.30334729,0.26491136,0.28196334,-0.27899687,-0.69294671,0.17868339,0.18260647,0.36521294
HALLMARK_IL2_STAT5_SIGNALING,STATE_B,STATE_C,19,11,0.29188236,0.30334729,0.28649079,0.28196334,-0.11961722,-0.59808612,0.35885167,0.60554879,0.60554879
HALLMARK_IL6_JAK_STAT3_SIGNALING,STATE_A,STATE_B,29,19,0.24840608,0.33439975,0.25088648,0.33337384,-0.63339383,-0.85480944,-0.39019964,0.00024416,0.00073248
HALLMARK_IL6_JAK_STAT3_SIGNALING,STATE_A,STATE_C,29,11,0.24840608,0.40657496,0.25088648,0.37859682,-0.78683386,-0.99373041,-0.43573668,0.00015292,0.00073248
HALLMARK_IL6_JAK_STAT3_SIGNALING,STATE_B,STATE_C,19,11,0.33439975,0.40657496,0.33337384,0.37859682,-0.55023923,-0.90430622,-0.10047847,0.01416393,0.01416393
HALLMARK_INFLAMMATORY_RESPONSE,STATE_A,STATE_B,29,19,0.15645146,0.22279436,0.14963454,0.22009795,-0.52450091,-0.7676951,-0.24863884,0.00239864,0.00719592
HALLMARK_INFLAMMATORY_RESPONSE,STATE_A,STATE_C,29,11,0.15645146,0.27636818,0.14963454,0.26099299,-0.74294671,-0.98119122,-0.36050157,0.00035123,0.00719592
HALLMARK_INFLAMMATORY_RESPONSE,STATE_B,STATE_C,19,11,0.22279436,0.27636818,0.22009795,0.26099299,-0.56937799,-0.90430622,-0.1576555,0.01111216,0.01111216
HALLMARK_INTERFERON_ALPHA_RESPONSE,STATE_A,STATE_B,29,19,0.38402631,0.41784437,0.3752771,0.42661687,-0.37568058,-0.65517241,-0.03085299,0.0298956,0.0896868
HALLMARK_INTERFERON_ALPHA_RESPONSE,STATE_A,STATE_C,29,11,0.38402631,0.49298365,0.3752771,0.49173757,-0.73667712,-0.96865204,-0.4169279,0.00039416,0.0896868
HALLMARK_INTERFERON_ALPHA_RESPONSE,STATE_B,STATE_C,19,11,0.41784437,0.49298365,0.42661687,0.49173757,-0.47368421,-0.8277512,-0.02392344,0.03496297,0.0896868
HALLMARK_INTERFERON_GAMMA_RESPONSE,STATE_A,STATE_B,29,19,0.31919555,0.36644859,0.31105367,0.36752071,-0.40834846,-0.66978221,-0.10707804,0.01821536,0.05464608
HALLMARK_INTERFERON_GAMMA_RESPONSE,STATE_A,STATE_C,29,11,0.31919555,0.44658356,0.31105367,0.43277607,-0.74294671,-1.0,-0.37915361,0.00035123,0.05464608
HALLMARK_INTERFERON_GAMMA_RESPONSE,STATE_B,STATE_C,19,11,0.36644859,0.44658356,0.36752071,0.43277607,-0.55023923,-0.89473684,-0.11961722,0.01416393,0.05464608
HALLMARK_KRAS_SIGNALING_DN,STATE_A,STATE_B,29,19,-0.14475455,-0.14879423,-0.14355772,-0.15883959,0.23774955,-0.10707804,0.56442831,0.17057901,0.51173703
HALLMARK_KRAS_SIGNALING_DN,STATE_A,STATE_C,29,11,-0.14475455,-0.17819835,-0.14355772,-0.17261912,0.61128527,0.22241379,0.91222571,0.00330169,0.51173703
HALLMARK_KRAS_SIGNALING_DN,STATE_B,STATE_C,19,11,-0.14879423,-0.17819835,-0.15883959,-0.17261912,0.3492823,-0.10047847,0.73205742,0.12130652,0.51173703
HALLMARK_KRAS_SIGNALING_UP,STATE_A,STATE_B,29,19,0.19940452,0.22698286,0.18228905,0.21773081,-0.4446461,-0.73502722,-0.13248639,0.01011031,0.03033093
HALLMARK_KRAS_SIGNALING_UP,STATE_A,STATE_C,29,11,0.19940452,0.23638443,0.18228905,0.21576443,-0.35423197,-0.75564263,0.09106583,0.08983742,0.17967484
HALLMARK_KRAS_SIGNALING_UP,STATE_B,STATE_C,19,11,0.22698286,0.23638443,0.21773081,0.21576443,-0.13875598,-0.61746411,0.32057416,0.54683433,0.54683433
HALLMARK_MITOTIC_SPINDLE,STATE_A,STATE_B,29,19,0.17895389,0.1815634,0.18300455,0.17343822,0.15063521,-0.17976407,0.47740472,0.38738362,1.0
HALLMARK_MITOTIC_SPINDLE,STATE_A,STATE_C,29,11,0.17895389,0.16800792,0.18300455,0.17363743,0.1661442,-0.26645768,0.58009404,0.43096149,1.0
HALLMARK_MITOTIC_SPINDLE,STATE_B,STATE_C,19,11,0.1815634,0.16800792,0.17343822,0.17363743,0.01435407,-0.45454545,0.44521531,0.96567246,1.0
HALLMARK_MTORC1_SIGNALING,STATE_A,STATE_B,29,19,0.42203873,0.41945056,0.417317,0.42548588,-0.08529946,-0.43375681,0.27767695,0.62775327,1.0
HALLMARK_MTORC1_SIGNALING,STATE_A,STATE_C,29,11,0.42203873,0.44978301,0.417317,0.45219425,-0.75548589,-0.96865204,-0.45438871,0.00027816,1.0
HALLMARK_MTORC1_SIGNALING,STATE_B,STATE_C,19,11,0.41945056,0.44978301,0.42548588,0.45219425,-0.45454545,-0.79904306,-0.03349282,0.04310264,1.0
HALLMARK_MYC_TARGETS_V1,STATE_A,STATE_B,29,19,0.56063301,0.54745911,0.55897458,0.56246022,0.06715064,-0.32123412,0.45190563,0.7043312,1.0
HALLMARK_MYC_TARGETS_V1,STATE_A,STATE_C,29,11,0.56063301,0.5704714,0.55897458,0.57274432,-0.29153605,-0.64890282,0.12852665,0.16351304,1.0
HALLMARK_MYC_TARGETS_V1,STATE_B,STATE_C,19,11,0.54745911,0.5704714,0.56246022,0.57274432,-0.31100478,-0.68421053,0.06244019,0.16846062,1.0
HALLMARK_MYC_TARGETS_V2,STATE_A,STATE_B,29,19,0.19250169,0.25053296,0.20612656,0.25690443,-0.48094374,-0.73865699,-0.16878403,0.00538827,0.01616481
HALLMARK_MYC_TARGETS_V2,STATE_A,STATE_C,29,11,0.19250169,0.25002977,0.20612656,0.24333481,-0.40438871,-0.7492163,-0.04702194,0.05255272,0.10510544
HALLMARK_MYC_TARGETS_V2,STATE_B,STATE_C,19,11,0.25053296,0.25002977,0.25690443,0.24333481,0.11961722,-0.29210526,0.52177033,0.60554879,0.60554879
HALLMARK_MYOGENESIS,STATE_A,STATE_B,29,19,0.26700138,0.27779035,0.26216122,0.27977504,-0.24863884,-0.56442831,0.08529946,0.15168861,0.45506583
HALLMARK_MYOGENESIS,STATE_A,STATE_C,29,11,0.26700138,0.20626535,0.26216122,0.1981254,0.86833856,0.68652038,0.98746082,2.914e-05,0.45506583
HALLMARK_MYOGENESIS,STATE_B,STATE_C,19,11,0.27779035,0.20626535,0.27977504,0.1981254,0.92344498,0.78923445,1.0,3.604e-05,0.45506583
HALLMARK_NOTCH_SIGNALING,STATE_A,STATE_B,29,19,0.33030022,0.33018005,0.32071722,0.32807842,-0.05263158,-0.37931034,0.28493648,0.76787824,1.0
HALLMARK_NOTCH_SIGNALING,STATE_A,STATE_C,29,11,0.33030022,0.27017917,0.32071722,0.26561478,0.50470219,0.15971787,0.7869906,0.01538349,1.0
HALLMARK_NOTCH_SIGNALING,STATE_B,STATE_C,19,11,0.33018005,0.27017917,0.32807842,0.26561478,0.61722488,0.27272727,0.89497608,0.00588117,1.0
HALLMARK_OXIDATIVE_PHOSPHORYLATION,STATE_A,STATE_B,29,19,0.58182722,0.55014959,0.59200036,0.55746206,0.35027223,0.00907441,0.64800363,0.04298094,0.12894282
HALLMARK_OXIDATIVE_PHOSPHORYLATION,STATE_A,STATE_C,29,11,0.58182722,0.58014499,0.59200036,0.58323253,0.09090909,-0.32288401,0.47351097,0.67151915,1.0
HALLMARK_OXIDATIVE_PHOSPHORYLATION,STATE_B,STATE_C,19,11,0.55014959,0.58014499,0.55746206,0.58323253,-0.26315789,-0.63636364,0.19617225,0.24524169,1.0
HALLMARK_P53_PATHWAY,STATE_A,STATE_B,29,19,0.36080438,0.39280549,0.36184962,0.39017514,-0.56442831,-0.81860254,-0.27404719,0.00108407,0.00325221
HALLMARK_P53_PATHWAY,STATE_A,STATE_C,29,11,0.36080438,0.38887667,0.36184962,0.37951813,-0.37304075,-0.72413793,0.04702194,0.073917,0.147834
HALLMARK_P53_PATHWAY,STATE_B,STATE_C,19,11,0.39280549,0.38887667,0.39017514,0.37951813,0.24401914,-0.20574163,0.665311,0.28196674,0.28196674
HALLMARK_PANCREAS_BETA_CELLS,STATE_A,STATE_B,29,19,0.33153123,0.17412054,0.31672982,0.16349724,0.83303085,0.66243194,0.95281307,1.38e-06,4.14e-06
HALLMARK_PANCREAS_BETA_CELLS,STATE_A,STATE_C,29,11,0.33153123,0.2458167,0.31672982,0.25105438,0.51097179,0.18495298,0.78056426,0.01414684,0.02829368
HALLMARK_PANCREAS_BETA_CELLS,STATE_B,STATE_C,19,11,0.17412054,0.2458167,0.16349724,0.25105438,-0.66507177,-0.9138756,-0.36818182,0.00298269,0.02829368
HALLMARK_PEROXISOME,STATE_A,STATE_B,29,19,0.35861478,0.31851926,0.36206083,0.32457406,0.55716878,0.23411978,0.81488203,0.00125716,0.00377148
HALLMARK_PEROXISOME,STATE_A,STATE_C,29,11,0.35861478,0.34870517,0.36206083,0.35557413,0.10971787,-0.32304075,0.54231975,0.60659856,1.0
HALLMARK_PEROXISOME,STATE_B,STATE_C,19,11,0.31851926,0.34870517,0.32457406,0.35557413,-0.48325359,-0.80861244,-0.08133971,0.03141126,1.0
HALLMARK_PI3K_AKT_MTOR_SIGNALING,STATE_A,STATE_B,29,19,0.31682255,0.3173116,0.3154977,0.31591908,0.08529946,-0.26678766,0.41932849,0.62775327,1.0
HALLMARK_PI3K_AKT_MTOR_SIGNALING,STATE_A,STATE_C,29,11,0.31682255,0.33392388,0.3154977,0.33792312,-0.55485893,-0.91238245,-0.11598746,0.00768636,1.0
HALLMARK_PI3K_AKT_MTOR_SIGNALING,STATE_B,STATE_C,19,11,0.3173116,0.33392388,0.31591908,0.33792312,-0.49282297,-0.86602871,-0.06220096,0.02817365,1.0
HALLMARK_PROTEIN_SECRETION,STATE_A,STATE_B,29,19,0.47726118,0.42172298,0.47590703,0.41588232,0.73502722,0.49528131,0.93466425,2.057e-05,6.171e-05
HALLMARK_PROTEIN_SECRETION,STATE_A,STATE_C,29,11,0.47726118,0.48769875,0.47590703,0.48082934,-0.07836991,-0.50485893,0.36050157,0.7162438,1.0
HALLMARK_PROTEIN_SECRETION,STATE_B,STATE_C,19,11,0.42172298,0.48769875,0.41588232,0.48082934,-0.73205742,-0.94258373,-0.4062201,0.00107254,1.0
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,STATE_A,STATE_B,29,19,0.49940732,0.5177821,0.49956146,0.5116134,-0.28493648,-0.61533575,0.05272232,0.10009054,0.30027162
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,STATE_A,STATE_C,29,11,0.49940732,0.52487325,0.49956146,0.5279972,-0.63636364,-0.86833856,-0.34169279,0.00221841,0.30027162
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,STATE_B,STATE_C,19,11,0.5177821,0.52487325,0.5116134,0.5279972,-0.29186603,-0.66507177,0.11961722,0.19667106,0.30027162
HALLMARK_SPERMATOGENESIS,STATE_A,STATE_B,29,19,-0.17298912,-0.18260443,-0.16192055,-0.16882064,0.22323049,-0.13611615,0.5753176,0.19843722,0.59531166
HALLMARK_SPERMATOGENESIS,STATE_A,STATE_C,29,11,-0.17298912,-0.18233087,-0.16192055,-0.16065951,0.05329154,-0.39811912,0.4984326,0.80853045,1.0
HALLMARK_SPERMATOGENESIS,STATE_B,STATE_C,19,11,-0.18260443,-0.18233087,-0.16882064,-0.16065951,-0.11004785,-0.54090909,0.3208134,0.635927,1.0
HALLMARK_TGF_BETA_SIGNALING,STATE_A,STATE_B,29,19,0.49628955,0.47695946,0.48687283,0.46684165,0.20145191,-0.12522686,0.50272232,0.24624295,0.73872885
HALLMARK_TGF_BETA_SIGNALING,STATE_A,STATE_C,29,11,0.49628955,0.44751061,0.48687283,0.42733437,0.55485893,0.24137931,0.83087774,0.00768636,0.73872885
HALLMARK_TGF_BETA_SIGNALING,STATE_B,STATE_C,19,11,0.47695946,0.44751061,0.46684165,0.42733437,0.3492823,-0.04330144,0.6937799,0.12130652,0.73872885
HALLMARK_TNFA_SIGNALING_VIA_NFKB,STATE_A,STATE_B,29,19,0.36773665,0.43056029,0.36339441,0.42931944,-0.53901996,-0.80036298,-0.24863884,0.00180746,0.00542238
HALLMARK_TNFA_SIGNALING_VIA_NFKB,STATE_A,STATE_C,29,11,0.36773665,0.44804417,0.36339441,0.41890323,-0.53605016,-0.86833856,-0.14733542,0.01003346,0.02006692
HALLMARK_TNFA_SIGNALING_VIA_NFKB,STATE_B,STATE_C,19,11,0.43056029,0.44804417,0.42931944,0.41890323,-0.0430622,-0.48325359,0.37799043,0.86332285,0.86332285
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,STATE_A,STATE_B,29,19,0.41660019,0.43510427,0.41627887,0.43217241,-0.26315789,-0.59718693,0.08166969,0.12903422,0.38710266
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,STATE_A,STATE_C,29,11,0.41660019,0.44130317,0.41627887,0.45164904,-0.62382445,-0.88087774,-0.2976489,0.002711,0.38710266
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,STATE_B,STATE_C,19,11,0.43510427,0.44130317,0.43217241,0.45164904,-0.31100478,-0.68444976,0.09090909,0.16846062,0.38710266
HALLMARK_UV_RESPONSE_DN,STATE_A,STATE_B,29,19,0.27440562,0.24127043,0.26458703,0.24017184,0.37931034,0.06352087,0.68058076,0.02833959,0.08501877
HALLMARK_UV_RESPONSE_DN,STATE_A,STATE_C,29,11,0.27440562,0.2073159,0.26458703,0.19672351,0.64263323,0.31034483,0.91222571,0.0020042,0.08501877
HALLMARK_UV_RESPONSE_DN,STATE_B,STATE_C,19,11,0.24127043,0.2073159,0.24017184,0.19672351,0.47368421,0.05263158,0.81842105,0.03496297,0.08501877
HALLMARK_UV_RESPONSE_UP,STATE_A,STATE_B,29,19,0.39342518,0.4053709,0.39606799,0.40345767,-0.19419238,-0.52813067,0.1508167,0.26384094,0.79152282
HALLMARK_UV_RESPONSE_UP,STATE_A,STATE_C,29,11,0.39342518,0.40455282,0.39606799,0.41203746,-0.56112853,-0.80564263,-0.2476489,0.00702124,0.79152282
HALLMARK_UV_RESPONSE_UP,STATE_B,STATE_C,19,11,0.4053709,0.40455282,0.40345767,0.41203746,-0.20574163,-0.60789474,0.23444976,0.36611957,0.79152282
HALLMARK_WNT_BETA_CATENIN_SIGNALING,STATE_A,STATE_B,29,19,0.16051216,0.194391,0.15924955,0.18543573,-0.3030853,-0.62976407,0.05263158,0.08014834,0.24044502
HALLMARK_WNT_BETA_CATENIN_SIGNALING,STATE_A,STATE_C,29,11,0.16051216,0.10473727,0.15924955,0.08963305,0.63009404,0.32915361,0.87460815,0.00245342,0.24044502
HALLMARK_WNT_BETA_CATENIN_SIGNALING,STATE_B,STATE_C,19,11,0.194391,0.10473727,0.18543573,0.08963305,0.68421053,0.35885167,0.90430622,0.00224619,0.24044502
