patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,39957,1537,Fibrocollagenous Tissue,0.0005686149816028774,False,1.9405435480734923e-08,0.000654666917398572,0.0005686149816028774,0.024925798177719116,0.9497804045677185,0.011770925484597683,1.6894009604584426e-05,0.011661015450954437,0.0006214390741661191,1.832245288824197e-07
1,40213,1537,Fibrocollagenous Tissue,0.0030161861795932055,False,7.762825937618345e-09,1.8021309244886652e-07,0.0030161861795932055,0.005579513963311911,0.9820436239242554,0.007766381371766329,2.2248806999414228e-05,0.00067195447627455,0.0008988730842247605,1.0109997674589977e-06
2,40470,1537,Fibrocollagenous Tissue,0.004316259175539017,False,4.7660734026067075e-08,4.3015387518607895e-07,0.004316259175539017,0.0012993989512324333,0.9714834690093994,0.01978246681392193,2.5375717086717486e-05,0.0024621672928333282,0.000628583540674299,1.8266439383296529e-06
3,40726,1537,Fibrocollagenous Tissue,0.001413866993971169,False,1.8821836533788883e-07,1.9641800008685095e-06,0.001413866993971169,0.00010006184311350808,0.970335066318512,0.02591455541551113,1.3602381841337774e-05,0.002010468626394868,0.00020921550458297133,9.301313639298314e-07
4,40982,1537,Fibrocollagenous Tissue,0.0008320620399899781,False,4.061996605742024e-08,1.9755120774789248e-06,0.0008320620399899781,0.00017811778525356203,0.9869431257247925,0.01144984271377325,1.2917878848384134e-05,0.0004556481144391,0.0001258773118024692,3.6723463381349575e-07
5,41494,1537,Fibrocollagenous Tissue,0.00027625003713183105,False,6.865474233563873e-08,0.0032530243042856455,0.00027625003713183105,0.005585246719419956,0.9579187035560608,0.027598818764090538,8.362643711734563e-06,0.004717575386166573,0.0006418625125661492,1.7916140393481328e-07
6,38933,1793,Fibrocollagenous Tissue,0.0008126699249260128,False,2.2331976197165204e-06,3.1720317110739416e-06,0.0008126699249260128,0.006659969687461853,0.966167688369751,0.020371384918689728,5.682401388185099e-05,0.005754334852099419,0.0001323210308328271,3.950777681893669e-05
7,39189,1793,Fibrocollagenous Tissue,0.000477184250485152,False,3.528601553171029e-07,5.3711739916861845e-11,0.000477184250485152,7.315757102333009e-05,0.9976024031639099,0.001564459060318768,1.4523300706059672e-05,2.246724397991784e-05,2.015910649788566e-05,0.0002253564161946997
8,39445,1793,Fibrocollagenous Tissue,0.0007253628573380411,False,6.138327623972373e-09,5.69434365112198e-13,0.0007253628573380411,0.0003843926533591002,0.9984570741653442,0.00021914319950155914,1.5330491805798374e-05,7.842203899599554e-07,2.7164801394974347e-06,0.00019515625899657607
9,39701,1793,Fibrocollagenous Tissue,0.006066552363336086,False,2.2941151756050715e-10,3.0363736173408306e-15,0.006066552363336086,0.001040887669660151,0.9903834462165833,2.865975329768844e-05,1.1983461263298523e-05,2.4735305359513404e-08,7.158616881497437e-07,0.00246776663698256
10,39957,1793,Fibrocollagenous Tissue,0.06029723584651947,False,2.366527196429047e-09,2.9325984626005737e-18,0.06029723584651947,0.00012244824029039592,0.8293081521987915,1.0034623301180545e-05,1.8996279322891496e-05,2.1850688369795535e-08,1.3159574336896185e-06,0.11024179309606552
11,40213,1793,Fibrocollagenous Tissue,0.08202286809682846,False,2.1586370468895666e-09,2.331349284627734e-22,0.08202286809682846,1.1938528814425808e-06,0.8293390870094299,1.0071448741655331e-05,1.0811931133503094e-05,4.650987095455861e-10,9.176523008136428e-07,0.0886150673031807
12,40470,1793,Fibrocollagenous Tissue,0.0012324233539402485,False,4.051913526925688e-10,1.9340943313233022e-22,0.0012324233539402485,3.217800914612212e-09,0.9967832565307617,2.1904106688452885e-05,4.6752555249440775e-07,5.149160611783721e-11,4.690869275236764e-07,0.001961394213140011
13,40726,1793,Fibrocollagenous Tissue,0.0007968500140123069,False,1.0163958563680353e-09,3.8131991253186926e-22,0.0007968500140123069,9.212298701655186e-10,0.9937574863433838,3.748843664652668e-05,1.1975055258517386e-07,4.815232414190351e-12,1.1698701740670003e-07,0.005407949909567833
14,40982,1793,Fibrocollagenous Tissue,0.002885875990614295,False,2.2418382705780004e-09,2.5745285707374074e-21,0.002885875990614295,1.82595698561272e-08,0.9940385818481445,7.194190402515233e-05,3.8824663306513685e-07,3.3682119593425597e-12,1.0741503331246349e-07,0.0030030549969524145
15,41238,1793,Fibrocollagenous Tissue,0.00030178664019331336,False,2.3541648630498457e-09,2.062050424892616e-18,0.00030178664019331336,4.243672435677581e-07,0.9994593262672424,5.5682368838461116e-05,1.6798285287222825e-06,1.3818576838353636e-10,5.823753213007876e-07,0.00018056166300084442
16,41494,1793,Fibrocollagenous Tissue,0.0003487443900667131,False,3.5095371941906706e-08,8.888522211747762e-17,0.0003487443900667131,7.033229394437512e-06,0.9994439482688904,9.906150080496445e-05,1.42709370720695e-06,4.648348095326327e-10,9.418738045496866e-06,9.037114068632945e-05
17,41750,1793,Fibrocollagenous Tissue,0.0004686866304837167,False,2.0861316230025295e-08,7.441994946280432e-16,0.0004686866304837167,5.413796770881163e-06,0.9990070462226868,0.00044655948295257986,1.205483954436204e-06,1.3885499416943503e-09,3.650298822321929e-05,3.446357004577294e-05
18,42006,1793,Fibrocollagenous Tissue,0.0010945076355710626,False,1.1870713301220803e-08,8.831273250664226e-14,0.0010945076355710626,1.7049895177478902e-05,0.9976032376289368,0.0012189759872853756,5.605134447250748e-06,1.033566743302572e-08,3.454351099207997e-05,2.5969338821596466e-05
19,42263,1793,Fibrocollagenous Tissue,0.0035884471144527197,False,5.497766437656537e-07,7.509109436684702e-13,0.0035884471144527197,2.63800047832774e-05,0.993803858757019,0.002456905087456107,1.7096117517212406e-05,3.617018933255167e-07,4.194787470623851e-05,6.43865714664571e-05
20,42519,1793,Fibrocollagenous Tissue,0.0008940088446252048,False,3.533311243586468e-08,9.192077654596176e-11,0.0008940088446252048,4.4389751565176994e-05,0.9965404272079468,0.0024180759210139513,5.366196546674473e-06,1.2102802884328412e-06,8.816640183795244e-05,8.312326826853678e-06
21,42775,1793,Fibrocollagenous Tissue,0.00013440263865049928,False,2.0677617396103187e-09,1.0376984249660381e-07,0.00013440263865049928,6.388720066752285e-05,0.9980663657188416,0.0016130994772538543,1.0862605677175452e-06,1.3775080333289225e-05,0.000106931765913032,3.3512139907543315e-07
22,43031,1793,Fibrocollagenous Tissue,0.0001641262642806396,False,9.58487245128481e-09,0.00011865801934618503,0.0001641262642806396,0.00020928743469994515,0.9936873316764832,0.004527830984443426,2.6449090455571422e-06,0.0008074456709437072,0.00048262812197208405,4.7178399853464725e-08
23,30736,2049,Fibrocollagenous Tissue,0.00046152554568834603,False,8.801763584642686e-08,0.00010776246199384332,0.00046152554568834603,0.0027850703336298466,0.982548177242279,0.009857038967311382,5.368235724745318e-05,0.004018970299512148,0.00016741285799071193,2.6501371053200273e-07
24,30993,2049,Fibrocollagenous Tissue,0.00013111945008859038,False,3.7844898770345026e-08,1.385252630825562e-06,0.00013111945008859038,8.798076305538416e-05,0.9965059757232666,0.0029671655502170324,1.5010390598035883e-05,0.00024489636416547,4.556852945825085e-05,9.427171789866406e-07
25,31249,2049,Fibrocollagenous Tissue,8.798733324510977e-05,False,5.67211344559837e-09,1.6220692344859344e-08,8.798733324510977e-05,3.901061063515954e-05,0.9981984496116638,0.0016399986343458295,5.460583452077117e-06,1.6421316104242578e-05,1.0609922355797607e-05,2.1060393464722438e-06
26,31505,2049,Fibrocollagenous Tissue,0.00018286432896275073,False,5.983111783791628e-10,1.8606827190126296e-10,0.00018286432896275073,1.4190207366482355e-05,0.9985702037811279,0.0011918653035536408,5.563843387790257e-06,7.492772624573263e-07,2.9036722480668686e-05,5.52108713236521e-06
27,31761,2049,Fibrocollagenous Tissue,0.00041619790135882795,False,2.6836004529684487e-09,6.734555968446188e-11,0.00041619790135882795,2.700810546230059e-05,0.9987422823905945,0.0007326012710109353,1.048697504302254e-05,4.881551376456628e-07,5.6786528148222715e-05,1.4197404198057484e-05
28,32017,2049,Fibrocollagenous Tissue,0.0006828265031799674,False,2.747356475651941e-08,7.465110994642199e-12,0.0006828265031799674,1.257375242857961e-05,0.998944103717804,0.00026459802757017314,4.18570198235102e-05,4.4055738612769346e-07,1.3224539543443825e-05,4.029652336612344e-05
29,32273,2049,Fibrocollagenous Tissue,0.0011697224108502269,False,1.3181455926769559e-08,2.0372416319018594e-13,0.0011697224108502269,1.9878565581166185e-05,0.9982907176017761,0.00021466620091814548,2.798428431560751e-05,1.000101477188764e-07,6.2683971009391826e-06,0.0002706517116166651
30,32529,2049,Fibrocollagenous Tissue,0.0027555585838854313,False,1.1848706016337474e-08,2.2075187001719537e-13,0.0027555585838854313,0.0007242219871841371,0.9919018149375916,0.00043145663221366704,4.070306022185832e-05,1.456181308867599e-07,1.071377300831955e-05,0.004135384224355221
31,32785,2049,Fibrocollagenous Tissue,0.0017335752490907907,False,5.897640154017836e-09,1.3253407052382649e-11,0.0017335752490907907,0.00028531873249448836,0.9959852695465088,0.0014916295185685158,3.757527156267315e-05,3.705260098740837e-07,2.8039623430231586e-05,0.0004382913757581264
32,33042,2049,Fibrocollagenous Tissue,0.0004930570139549673,False,8.07747468911657e-09,1.374634739370606e-09,0.0004930570139549673,0.00012179039185866714,0.9973153471946716,0.0018865620950236917,3.411950092413463e-05,1.9439805782894837e-06,0.00011300113692414016,3.412766818655655e-05
33,33298,2049,Fibrocollagenous Tissue,0.0011132056824862957,False,6.522841289324788e-08,8.287296182629689e-09,0.0011132056824862957,7.742828165646642e-05,0.9954227805137634,0.0016384534537792206,0.0003561318735592067,8.556457760278136e-05,0.001268218969926238,3.8227488403208554e-05
34,33554,2049,Fibrocollagenous Tissue,0.013373006135225296,False,8.374276205813658e-08,3.6452842966383514e-09,0.013373006135225296,0.00015773788618389517,0.9522022008895874,0.01163432002067566,0.0032896569464355707,0.0003431991790421307,0.01898135058581829,1.837004856497515e-05
35,33810,2049,Fibrocollagenous Tissue,0.014921518974006176,False,2.1914244641152436e-08,9.014970103748965e-09,0.014921518974006176,6.7110249801771715e-06,0.76657634973526,0.08396373689174652,0.0025113096926361322,0.0017190008657053113,0.13030113279819489,2.5579544171705493e-07
36,34066,2049,Fibrocollagenous Tissue,0.01045865286141634,False,4.166541032191162e-07,2.730892276758823e-07,0.01045865286141634,5.389305442804471e-06,0.6890007853507996,0.08643971383571625,0.0009706812561489642,0.011325022205710411,0.2017989158630371,8.0017180437153e-08
37,34322,2049,Fibrocollagenous Tissue,0.007733532693237066,False,5.073285933576699e-07,2.7974585918855155e-06,0.007733532693237066,0.00034151095314882696,0.8922289609909058,0.024891328066587448,0.001691853511147201,0.010237887501716614,0.06287074834108353,9.93545427263598e-07
38,34578,2049,Fibrocollagenous Tissue,0.012070939876139164,False,2.178198457158942e-07,5.781253548775567e-06,0.012070939876139164,0.0016620638780295849,0.9578738212585449,0.005778676830232143,0.0019085006788372993,0.002242018235847354,0.018450800329446793,7.19822128303349e-06
39,34835,2049,Fibrocollagenous Tissue,0.004243709146976471,False,1.3034969015279785e-07,2.6991408503818093e-06,0.004243709146976471,0.000654154340736568,0.9843419194221497,0.0051254043355584145,0.0004228309553582221,0.00022025835642125458,0.004987039137631655,1.930472080857726e-06
40,35091,2049,Fibrocollagenous Tissue,0.0031672196928411722,False,2.9034600856903126e-07,1.0816260100909858e-06,0.0031672196928411722,0.00012689971481449902,0.9888307452201843,0.004369835834950209,0.0002896470541600138,0.00029449971043504775,0.002918919315561652,8.535355959793378e-07
41,37908,2049,Fibrocollagenous Tissue,0.0005689853569492698,False,1.771648783233104e-07,0.0010512069566175342,0.0005689853569492698,0.028250522911548615,0.8893501162528992,0.014047821052372456,5.7136156101478264e-05,0.06431335210800171,0.0023603879380971193,2.028729397807183e-07
42,38164,2049,Fibrocollagenous Tissue,0.0007183848647400737,False,2.203522520005663e-08,1.5790385665681583e-09,0.0007183848647400737,0.0021412239875644445,0.9955992698669434,0.001361855654977262,8.65387210069457e-06,7.514840399380773e-05,8.892651385394856e-05,6.563119313796051e-06
43,38420,2049,Fibrocollagenous Tissue,0.0007504793466068804,False,4.120792151951491e-09,4.224941143465832e-12,0.0007504793466068804,0.002639911836013198,0.9960158467292786,0.0004916426842100918,1.0548146747169085e-05,1.3958159797766712e-05,1.9440591131569818e-05,5.817830970045179e-05
44,38677,2049,Fibrocollagenous Tissue,0.002051797928288579,False,1.0420470175631635e-07,6.750395869451614e-14,0.002051797928288579,0.0006456942646764219,0.9966766834259033,0.0001454111043130979,9.13592375582084e-05,1.2344252354523633e-05,8.453816917608492e-06,0.000368200009688735
45,38933,2049,Fibrocollagenous Tissue,0.0021186061203479767,False,7.344277150878042e-07,3.4603161187619476e-18,0.0021186061203479767,1.5383296840809635e-06,0.9839575290679932,2.0256371499272063e-05,0.00013340165605768561,2.9412207780410426e-08,8.879790129867615e-07,0.013767043128609657
46,39189,2049,Fibrocollagenous Tissue,0.0009496956481598318,False,8.038038146196413e-08,1.5851960213943903e-21,0.0009496956481598318,2.2527322229848323e-08,0.8008959293365479,3.006581891895621e-06,5.796441109851003e-05,3.2472738387134825e-10,3.737990255103796e-07,0.1980929672718048
47,39445,2049,Fibrocollagenous Tissue,0.0004880112246610224,False,2.9530008993639e-10,2.580200442780623e-22,0.0004880112246610224,6.10066308581736e-08,0.7651739120483398,2.138524735073588e-07,8.976421668194234e-06,4.608826341401251e-12,5.0973333998172166e-08,0.2343287318944931
48,39701,2049,Renal Parenchyma,0.003997581545263529,False,3.6074836694266477e-12,1.0692302750899737e-22,0.003997581545263529,2.004387397391838e-06,0.18006575107574463,3.7607751579571413e-08,5.5713280744384974e-06,5.086481908410379e-13,4.2571035585581285e-09,0.8159290552139282
49,39957,2049,Renal Parenchyma,0.003660388058051467,False,3.523539966743261e-12,1.8121405058984047e-24,0.003660388058051467,2.0892190377708175e-07,0.0037495577707886696,7.309560068335941e-09,4.443991770131106e-07,7.171994660486181e-13,7.772764099023277e-10,0.9925893545150757
50,40213,2049,Renal Parenchyma,0.0007801095489412546,False,4.4015631417426704e-11,2.3883565092422997e-25,0.0007801095489412546,2.578925739626925e-09,0.006781094241887331,2.8798666562579456e-08,7.12447700834673e-08,1.7290886062358568e-13,1.7973265098447655e-09,0.9924387335777283
51,40470,2049,Renal Parenchyma,0.001072101411409676,False,4.204044057320999e-11,4.891358173840369e-25,0.001072101411409676,3.1620055462866503e-09,0.44745302200317383,8.377023164030106e-07,3.156506807044934e-07,5.0046697743031526e-14,4.904357453483499e-08,0.5514736771583557
52,40726,2049,Fibrocollagenous Tissue,0.000984647311270237,False,2.332577186958673e-11,3.609097312915955e-25,0.000984647311270237,3.19954231997599e-08,0.7016207575798035,2.791745998820261e-07,3.753138173578918e-07,4.767914155260093e-15,1.0466984612378383e-08,0.29739388823509216
53,40982,2049,Fibrocollagenous Tissue,0.0025508934631943703,False,1.7932949569754442e-10,1.1907480655381193e-24,0.0025508934631943703,4.9022851555946545e-08,0.8977929949760437,6.515493282677198e-07,9.547462695991271e-07,1.0143417749079904e-14,1.4894141031618346e-08,0.09965446591377258
54,41238,2049,Fibrocollagenous Tissue,0.0006843744777143002,False,3.3165714619087794e-10,1.9932030163083522e-23,0.0006843744777143002,8.354199820814756e-08,0.9936422109603882,1.3301181525093853e-06,2.428386551400763e-06,3.1042110884820645e-14,5.0706560728031036e-08,0.005669523496180773
55,41494,2049,Fibrocollagenous Tissue,0.000542465946637094,False,1.2699339357880035e-08,2.6108509075009526e-22,0.000542465946637094,4.984032329957699e-06,0.9908573031425476,2.1522787392314058e-06,5.9630920077324845e-06,7.531585896397228e-14,6.841019626335765e-07,0.008586382493376732
56,42006,2049,Fibrocollagenous Tissue,0.00033692759461700916,False,1.1823998724569407e-10,9.97603850597568e-23,0.00033692759461700916,2.4002069665129966e-08,0.9936498999595642,4.2932875658152625e-05,8.571589660277823e-07,2.7770740893516555e-13,1.3900158357671444e-08,0.0059693315997719765
57,42263,2049,Fibrocollagenous Tissue,0.0009108254453167319,False,2.0289263602535357e-09,6.849814135248838e-24,0.0009108254453167319,1.93280236260307e-08,0.9395361542701721,1.2252445458216243e-06,1.7690056210994953e-06,1.5324898197232456e-13,2.8298970278228808e-08,0.05955001339316368
58,42519,2049,Fibrocollagenous Tissue,0.000171982916072011,False,3.283407157272933e-10,6.038329882557446e-24,0.000171982916072011,6.533086849280778e-10,0.9948692321777344,6.111798711572192e-07,1.963240094937646e-07,4.946844190246817e-14,1.2220218081893108e-07,0.004957800731062889
59,42775,2049,Fibrocollagenous Tissue,2.577720624685753e-05,False,1.2368226234849011e-11,4.813554459644799e-23,2.577720624685753e-05,4.867575786882128e-11,0.9999486207962036,4.666536312925018e-07,8.819903030143905e-09,7.700234899580063e-14,3.47067441452964e-07,2.4775163183221593e-05
60,43031,2049,Fibrocollagenous Tissue,6.192116416059434e-05,False,4.944986087274117e-10,3.37669679253048e-19,6.192116416059434e-05,2.068404114652367e-09,0.9999161958694458,6.9755842559970915e-06,4.446837209570731e-08,2.8312553690401643e-11,1.8435065385347116e-06,1.3018765457672998e-05
61,43287,2049,Fibrocollagenous Tissue,0.0001088471180992201,False,6.84568046693812e-09,6.533694094247979e-15,0.0001088471180992201,6.078338543602513e-08,0.999744713306427,0.00013725439202971756,1.0978165931874173e-07,7.130679602340706e-09,1.2931438959640218e-06,7.687676770729013e-06
62,43543,2049,Fibrocollagenous Tissue,2.249366843898315e-05,False,5.072827047314377e-09,1.9538110278966014e-12,2.249366843898315e-05,1.4375518730957992e-07,0.9998050332069397,0.00016936167958192527,2.851195368691606e-08,8.152876063149961e-08,2.284199808855192e-06,6.078204251025454e-07
63,43799,2049,Fibrocollagenous Tissue,4.733054811367765e-05,False,1.2136244009752772e-08,0.00018061752780340612,4.733054811367765e-05,0.0003387785400263965,0.9887836575508118,0.009547999128699303,6.498957532130589e-07,0.0010197997326031327,8.113755757221952e-05,4.995844093969026e-08
64,29968,2305,Fibrocollagenous Tissue,0.0012053637765347958,False,1.5289646881910812e-08,3.396351999640501e-08,0.0012053637765347958,0.00019793336105067283,0.9911323189735413,0.006757313851267099,0.00016593844338785857,0.00010467853280715644,0.00042460800614207983,1.1850555893033743e-05
65,30224,2305,Fibrocollagenous Tissue,0.00021664582891389728,False,5.258137814045938e-10,4.0418880807406576e-13,0.00021664582891389728,5.959043960501731e-07,0.9995743632316589,0.00015884694585110992,8.299791261379141e-06,3.9786502981087324e-08,3.1136081815930083e-05,1.006422553473385e-05
66,30480,2305,Fibrocollagenous Tissue,7.20363314030692e-05,False,9.420779434332616e-11,2.3511932079555396e-15,7.20363314030692e-05,4.417140644363826e-07,0.9998356103897095,7.748812640784308e-05,2.1883802219235804e-06,2.030498436056405e-09,2.5476822429482127e-06,9.71794179349672e-06
67,30736,2305,Fibrocollagenous Tissue,5.2352221246110275e-05,False,9.824109303835371e-10,1.1368639313519784e-16,5.2352221246110275e-05,2.8000300744679407e-07,0.9998180270195007,2.3192287699203007e-05,1.0129255315405317e-05,1.5005227060882476e-09,3.3565768831067544e-07,9.570053953211755e-05
68,30993,2305,Fibrocollagenous Tissue,1.488142333982978e-05,False,8.791175010181007e-10,2.6302660166639735e-18,1.488142333982978e-05,5.285531567977841e-09,0.9993705153465271,8.724226972844917e-06,3.5617933917819755e-06,1.2811807170720613e-10,1.0493111091136598e-07,0.0006021574372425675
69,31249,2305,Fibrocollagenous Tissue,2.3974011128302664e-05,False,3.8665876056498405e-11,2.1919140781377304e-20,2.3974011128302664e-05,1.911041103141997e-09,0.9981354475021362,6.269778168643825e-06,1.4099300642556045e-06,4.562752085879307e-12,3.52612481435699e-08,0.0018329645972698927
70,31505,2305,Fibrocollagenous Tissue,4.5812150347046554e-05,False,1.7632869123151984e-11,5.1572396864111974e-21,4.5812150347046554e-05,1.7030473697943194e-09,0.9881958961486816,5.948170382907847e-06,4.9028599278244656e-06,3.163581321821013e-13,1.0804961902977084e-07,0.011747297830879688
71,31761,2305,Fibrocollagenous Tissue,0.00012269496801309288,False,1.3457038261499576e-10,4.1893559747803265e-21,0.00012269496801309288,3.681850657688557e-10,0.994595468044281,7.460873348463792e-06,6.5839403760037385e-06,4.694668048407791e-13,1.111492451855156e-06,0.005266778636723757
72,32017,2305,Fibrocollagenous Tissue,0.0005436387145891786,False,4.0680558921479815e-10,1.711519688161218e-21,0.0005436387145891786,4.045053181300773e-10,0.9889876246452332,6.347070211631944e-06,2.0910933017148636e-05,2.099520210463446e-12,7.068062473081227e-07,0.010440750978887081
73,32273,2305,Fibrocollagenous Tissue,0.0008690603426657617,False,1.2854268760520426e-09,4.16150734204695e-22,0.0008690603426657617,3.504310619462103e-09,0.7886551022529602,3.8472185224236455e-06,4.0735903894528747e-05,4.991035362778007e-12,2.25932524244854e-07,0.21043109893798828
74,32529,2305,Renal Parenchyma,0.0006462759338319302,False,2.3644972646508222e-09,8.075351992226381e-23,0.0006462759338319302,2.0217528984289856e-08,0.17842891812324524,2.692434918571962e-06,2.2200008970685303e-05,3.2338404957338307e-12,1.1713954961578565e-07,0.8208997845649719
75,32785,2305,Renal Parenchyma,0.0022387418430298567,False,1.105469604745224e-09,1.1729181777157725e-21,0.0022387418430298567,5.599015651114314e-08,0.3895226716995239,1.768760739651043e-05,3.701943569467403e-05,7.770142168572747e-12,1.8456421457813121e-07,0.6081835627555847
76,33042,2305,Fibrocollagenous Tissue,0.0005303598591126502,False,1.4853839269690639e-09,1.2725851414495119e-20,0.0005303598591126502,2.1093821800377555e-08,0.8930444717407227,4.580978838930605e-06,5.018170122639276e-05,7.802909360310473e-12,1.1253891898377333e-06,0.10636924207210541
77,33298,2305,Fibrocollagenous Tissue,0.0007569717126898468,False,1.135462213142091e-08,2.0959229992252193e-21,0.0007569717126898468,1.0538342420929325e-09,0.8488404750823975,2.900013214457431e-06,0.00023233253159560263,3.217679594991196e-11,1.2942175999341998e-05,0.15015436708927155
78,33554,2305,Fibrocollagenous Tissue,0.011989009566605091,False,2.7287180515145337e-08,6.44005785074388e-23,0.011989009566605091,1.85238080430139e-09,0.8515722155570984,1.1091102351201698e-05,0.004659458063542843,4.194296993054181e-11,0.0003087438817601651,0.13145940005779266
79,33810,2305,Fibrocollagenous Tissue,0.052091293036937714,False,9.290589408905703e-10,2.325902231631619e-22,0.052091293036937714,9.891567426256742e-11,0.936660647392273,0.00011737099703168496,0.00786673091351986,1.0967846630904887e-09,0.002497038571164012,0.0007669267361052334
80,34066,2305,Fibrocollagenous Tissue,0.01393954548984766,False,1.6686813042454673e-09,1.989313837382304e-21,0.01393954548984766,3.0709809695217416e-11,0.9849725961685181,7.236363308038563e-05,0.0003270447487011552,1.4512169244085271e-09,0.0006429721834138036,4.5387769205262884e-05
81,34322,2305,Fibrocollagenous Tissue,0.006969971116632223,False,1.2213053901533044e-09,9.519431980568925e-21,0.006969971116632223,1.6198356433960726e-08,0.9915750622749329,7.3455594247207046e-06,0.00016100499487947673,1.404890231926359e-10,3.5824556107399985e-05,0.0012507999781519175
82,34578,2305,Fibrocollagenous Tissue,0.031658995896577835,False,2.5979132178832742e-09,1.3313105220761587e-20,0.031658995896577835,3.490560516183905e-07,0.9097527265548706,2.211035280197393e-06,0.0003127507516182959,2.3964085923977585e-11,8.520545088686049e-05,0.058187730610370636
83,34835,2305,Fibrocollagenous Tissue,0.002399806398898363,False,1.3290717415515019e-09,1.2901176141955498e-21,0.002399806398898363,6.856331058457954e-09,0.9954085946083069,8.845268553159258e-07,4.221840572427027e-05,5.658126961752274e-13,6.23856540187262e-05,0.0020859884098172188
84,35091,2305,Fibrocollagenous Tissue,0.003143734997138381,False,5.781796375003978e-08,2.7674696603057515e-21,0.003143734997138381,1.929689297242021e-09,0.9942750334739685,7.977376412782178e-07,0.00010435544390929863,2.0265490674464814e-12,0.0001462019281461835,0.002329779788851738
85,35347,2305,Fibrocollagenous Tissue,0.11436369270086288,False,4.2727759819172206e-07,6.4957120383972425e-18,0.11436369270086288,4.5683384541916894e-07,0.8434608578681946,5.641813186230138e-05,0.007078113500028849,5.144085601926918e-09,0.009523325599730015,0.025516651570796967
86,35603,2305,Fibrocollagenous Tissue,0.32763925194740295,False,6.874348201790781e-08,2.798565415865206e-13,0.32763925194740295,3.81957079298445e-06,0.5966319441795349,0.003386517520993948,0.033483006060123444,4.577910658554174e-06,0.036640722304582596,0.0022100722417235374
87,35859,2305,Fibrocollagenous Tissue,0.052077844738960266,False,7.048578254398308e-07,1.909942204392223e-09,0.052077844738960266,1.4801559700572398e-05,0.8970698714256287,0.0049149957485497,0.006460149772465229,0.0001401806657668203,0.039296478033065796,2.494317595846951e-05
88,36115,2305,Fibrocollagenous Tissue,0.009396533481776714,False,9.030453043123998e-07,6.007825049891835e-06,0.009396533481776714,0.00020649538782890886,0.9138655066490173,0.01435114350169897,0.001781328464858234,0.02492639049887657,0.03546365350484848,2.1370935883169295e-06
