patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,51476,1024,Fibrocollagenous Tissue,0.005552619230002165,False,4.4471556748248986e-07,2.2045882360544056e-05,0.005552619230002165,0.03566594794392586,0.5639092326164246,0.3658459186553955,9.884793689707294e-05,0.028342174366116524,0.0005584564642049372,4.309618361730827e-06
1,51732,1024,Hemorrhage,0.004762675147503614,False,1.1806513811052355e-07,2.768162994470913e-05,0.004762675147503614,0.0170077346265316,0.4308795630931854,0.5312402844429016,3.180010025971569e-05,0.015505784191191196,0.0005434434278868139,9.73603732745687e-07
2,51988,1024,Fibrocollagenous Tissue,0.0019100207136943936,False,1.2963184303771413e-07,0.00017320035840384662,0.0019100207136943936,0.01491051260381937,0.47392773628234863,0.4196583330631256,2.3111910195439123e-05,0.08733519166707993,0.002061244333162904,5.62675268156454e-07
3,52244,1024,Fibrocollagenous Tissue,0.002018936909735203,False,1.1011735523425159e-07,0.00011696176079567522,0.002018936909735203,0.08486960083246231,0.47892647981643677,0.3100201487541199,6.786111043766141e-05,0.11681380122900009,0.007165293209254742,8.303106255880266e-07
4,52500,1024,Fibrocollagenous Tissue,0.006366431247442961,False,2.8530562801165615e-08,1.2149642316217069e-05,0.006366431247442961,0.002564121037721634,0.5502650737762451,0.4006720185279846,0.00015555739810224622,0.02603236585855484,0.01392931304872036,2.9137900128262118e-06
5,52756,1024,Fibrocollagenous Tissue,0.004169076681137085,False,1.3982941027279594e-07,4.716406238003401e-06,0.004169076681137085,0.0003099849564023316,0.5289325714111328,0.45619457960128784,5.574192982749082e-05,0.0030922440346330404,0.007236066274344921,4.80776407130179e-06
6,53013,1024,Hemorrhage,0.00590160908177495,False,1.1332666360885923e-07,1.0096216556121362e-06,0.00590160908177495,7.97995162429288e-05,0.41268816590309143,0.5736622214317322,6.0200800362508744e-05,0.000905019580386579,0.006695277523249388,6.567463060491718e-06
7,53269,1024,Hemorrhage,0.023769963532686234,False,5.8565396976462125e-09,1.1481747606012505e-06,0.023769963532686234,6.646724068559706e-05,0.2818553149700165,0.68612140417099,0.0004190297331660986,0.003342303680256009,0.004415204282850027,9.196052815241273e-06
8,53525,1024,Hemorrhage,0.13232998549938202,False,3.1011326839802678e-09,3.618182802256342e-07,0.13232998549938202,0.00017701342585496604,0.24949316680431366,0.6052369475364685,0.0008883244008757174,0.0103753125295043,0.0014875981723889709,1.1341046047164127e-05
9,53781,1024,Fibrocollagenous Tissue,0.3604806065559387,False,1.0369554104272538e-08,8.893557890132797e-08,0.3604806065559387,0.00014020944945514202,0.3990970849990845,0.22627516090869904,0.0014846210833638906,0.011013335548341274,0.0014961952110752463,1.2693072676484007e-05
10,54037,1024,Fibrocollagenous Tissue,0.18459540605545044,False,6.259013218823384e-08,5.988640694454261e-10,0.18459540605545044,3.0129153856250923e-06,0.6216833591461182,0.18215620517730713,0.00013736725668422878,0.0011271437397226691,0.010274174623191357,2.328659138584044e-05
11,54293,1024,Fibrocollagenous Tissue,0.031328972429037094,False,1.0648627757348095e-08,7.72134634875743e-14,0.031328972429037094,5.263937730148882e-09,0.8513357043266296,0.1162826344370842,2.882341732401983e-06,7.244009339046897e-06,0.0008237491711042821,0.00021885665773879737
12,55830,1024,Hemorrhage,0.028276382014155388,False,1.3008151711346727e-07,4.834808109421829e-10,0.028276382014155388,8.259071182692423e-05,0.29058143496513367,0.6790948510169983,4.038316546939313e-06,6.541299808304757e-05,0.001844752230681479,5.045563739258796e-05
13,56086,1024,Hemorrhage,0.0038551054894924164,False,6.884974368404073e-08,3.197565545676184e-10,0.0038551054894924164,0.000188316116691567,0.22798635065555573,0.7615201473236084,8.281426744360942e-07,8.497909220750444e-06,0.0063785891979932785,6.206792022567242e-05
