core_a,core_b,feature,fisher_p,q_value,odds_ratio,ci_low,ci_high,core_a_frequency,core_b_frequency,frequency_difference
STATE_B,STATE_C,mutation::ATM,0.51954023,1.0,3.28571429,0.14418449,74.87572704,0.10526315789473684,0.0,0.10526315789473684
STATE_B,STATE_C,mutation::BAP1,0.22518741,1.0,0.3431085,0.07309454,1.61056411,0.21052631578947367,0.45454545454545453,-0.24401913875598086
STATE_B,STATE_C,mutation::CDKN2A,1.0,1.0,0.58974359,0.0109411,31.7881675,0.0,0.0,0.0
STATE_B,STATE_C,mutation::DST,1.0,1.0,1.86486486,0.06987748,49.7688401,0.05263157894736842,0.0,0.05263157894736842
STATE_B,STATE_C,mutation::ELOC,1.0,1.0,0.58974359,0.0109411,31.7881675,0.0,0.0,0.0
STATE_B,STATE_C,mutation::FLG,0.51954023,1.0,3.28571429,0.14418449,74.87572704,0.10526315789473684,0.0,0.10526315789473684
STATE_B,STATE_C,mutation::KDM5C,1.0,1.0,1.86486486,0.06987748,49.7688401,0.05263157894736842,0.0,0.05263157894736842
STATE_B,STATE_C,mutation::KMT2C,1.0,1.0,0.58974359,0.0109411,31.7881675,0.0,0.0,0.0
STATE_B,STATE_C,mutation::LYST,1.0,1.0,1.0,0.1148595,8.70628862,0.10526315789473684,0.09090909090909091,0.014354066985645925
STATE_B,STATE_C,mutation::MTOR,1.0,1.0,1.86486486,0.06987748,49.7688401,0.05263157894736842,0.0,0.05263157894736842
STATE_B,STATE_C,mutation::MUC16,1.0,1.0,0.56756757,0.05218541,6.1728551,0.05263157894736842,0.09090909090909091,-0.038277511961722493
STATE_B,STATE_C,mutation::PBRM1,1.0,1.0,0.70506912,0.13839058,3.59216994,0.21052631578947367,0.2727272727272727,-0.062200956937799035
STATE_B,STATE_C,mutation::PIK3CA,0.51954023,1.0,3.28571429,0.14418449,74.87572704,0.10526315789473684,0.0,0.10526315789473684
STATE_B,STATE_C,mutation::PTEN,0.51954023,1.0,3.28571429,0.14418449,74.87572704,0.10526315789473684,0.0,0.10526315789473684
STATE_B,STATE_C,mutation::SETD2,0.51954023,1.0,3.28571429,0.14418449,74.87572704,0.10526315789473684,0.0,0.10526315789473684
STATE_B,STATE_C,mutation::SPTA1,0.04064039,0.89408858,0.06227106,0.00288841,1.34249881,0.0,0.2727272727272727,-0.2727272727272727
STATE_B,STATE_C,mutation::TP53,1.0,1.0,1.86486486,0.06987748,49.7688401,0.05263157894736842,0.0,0.05263157894736842
STATE_B,STATE_C,mutation::TSC1,1.0,1.0,0.58974359,0.0109411,31.7881675,0.0,0.0,0.0
STATE_B,STATE_C,mutation::TSC2,1.0,1.0,1.86486486,0.06987748,49.7688401,0.05263157894736842,0.0,0.05263157894736842
STATE_B,STATE_C,mutation::TTN,1.0,1.0,0.56756757,0.05218541,6.1728551,0.05263157894736842,0.09090909090909091,-0.038277511961722493
STATE_B,STATE_C,mutation::VHL,0.7116299,1.0,1.41025641,0.33006085,6.02562571,0.631578947368421,0.5454545454545454,0.0861244019138756
