group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
CORE01,HALLMARK_ADIPOGENESIS,21,35,0.4771946,0.45521609,0.34421769,0.05843537,0.61904762,0.03296938,descriptive_secondary
CORE01,HALLMARK_ALLOGRAFT_REJECTION,21,35,0.20197086,0.28629614,-0.46122449,-0.71428571,-0.18367347,0.00423375,descriptive_secondary
CORE01,HALLMARK_ANDROGEN_RESPONSE,21,35,0.43363546,0.38863026,0.36598639,0.0585034,0.64360544,0.02333835,descriptive_secondary
CORE01,HALLMARK_ANGIOGENESIS,21,35,0.50431372,0.44817599,0.38231293,0.08564626,0.64353741,0.01781719,descriptive_secondary
CORE01,HALLMARK_APICAL_JUNCTION,21,35,0.29357634,0.29746759,0.03129252,-0.27897959,0.33068027,0.85231397,descriptive_secondary
CORE01,HALLMARK_APICAL_SURFACE,21,35,0.09326343,0.09617498,-0.03673469,-0.33605442,0.25721088,0.82585924,descriptive_secondary
CORE01,HALLMARK_APOPTOSIS,21,35,0.43800109,0.45193704,-0.23537415,-0.52380952,0.04489796,0.14553481,descriptive_secondary
CORE01,HALLMARK_BILE_ACID_METABOLISM,21,35,0.17029291,0.15026206,0.2244898,-0.07482993,0.49659864,0.16520137,descriptive_secondary
CORE01,HALLMARK_CHOLESTEROL_HOMEOSTASIS,21,35,0.32429587,0.31972447,-0.06666667,-0.36598639,0.22721088,0.68460881,descriptive_secondary
CORE01,HALLMARK_COAGULATION,21,35,0.36781684,0.38485841,-0.2462585,-0.5347619,0.04217687,0.12771297,descriptive_secondary
CORE01,HALLMARK_COMPLEMENT,21,35,0.30474707,0.33284367,-0.31972789,-0.57829932,-0.03122449,0.04768806,descriptive_secondary
CORE01,HALLMARK_DNA_REPAIR,21,35,0.29167323,0.30939822,-0.42312925,-0.67619048,-0.14557823,0.0087093,descriptive_secondary
CORE01,HALLMARK_E2F_TARGETS,21,35,0.08591675,0.11856251,-0.41768707,-0.67346939,-0.13721088,0.00961403,descriptive_secondary
CORE01,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,21,35,0.40758138,0.42906841,-0.1047619,-0.40408163,0.18380952,0.52014517,descriptive_secondary
CORE01,HALLMARK_ESTROGEN_RESPONSE_EARLY,21,35,0.22863769,0.22228072,0.17823129,-0.14020408,0.4585034,0.2712988,descriptive_secondary
CORE01,HALLMARK_ESTROGEN_RESPONSE_LATE,21,35,0.23994525,0.24948486,-0.11020408,-0.43408163,0.19190476,0.4984249,descriptive_secondary
CORE01,HALLMARK_FATTY_ACID_METABOLISM,21,35,0.41275524,0.38966331,0.29251701,-0.00408163,0.56741497,0.07015708,descriptive_secondary
CORE01,HALLMARK_G2M_CHECKPOINT,21,35,0.09098302,0.11162714,-0.28435374,-0.55918367,0.02040816,0.07838706,descriptive_secondary
CORE01,HALLMARK_GLYCOLYSIS,21,35,0.38138524,0.39914687,-0.33877551,-0.61088435,-0.07204082,0.03585152,descriptive_secondary
CORE01,HALLMARK_HEDGEHOG_SIGNALING,21,35,0.1513036,0.12906447,0.34693878,0.0529932,0.62176871,0.03160427,descriptive_secondary
CORE01,HALLMARK_HEME_METABOLISM,21,35,0.33024541,0.30540378,0.50748299,0.25163265,0.75510204,0.00164442,descriptive_secondary
CORE01,HALLMARK_HYPOXIA,21,35,0.4657728,0.46323766,0.0829932,-0.23537415,0.37693878,0.61164438,descriptive_secondary
CORE01,HALLMARK_IL2_STAT5_SIGNALING,21,35,0.28333644,0.28101784,0.0122449,-0.28442177,0.30612245,0.94602683,descriptive_secondary
CORE01,HALLMARK_IL6_JAK_STAT3_SIGNALING,21,35,0.28373141,0.35346612,-0.44761905,-0.69530612,-0.17006803,0.00551037,descriptive_secondary
CORE01,HALLMARK_INFLAMMATORY_RESPONSE,21,35,0.17365214,0.2288091,-0.34965986,-0.61367347,-0.06387755,0.03028793,descriptive_secondary
CORE01,HALLMARK_INTERFERON_ALPHA_RESPONSE,21,35,0.39012259,0.42264852,-0.29251701,-0.55931973,0.00142857,0.07015708,descriptive_secondary
CORE01,HALLMARK_INTERFERON_GAMMA_RESPONSE,21,35,0.33424306,0.37359841,-0.28163265,-0.54836735,0.0177551,0.08129901,descriptive_secondary
CORE01,HALLMARK_KRAS_SIGNALING_DN,21,35,-0.1429563,-0.15611584,0.34965986,0.06931973,0.61367347,0.03028793,descriptive_secondary
CORE01,HALLMARK_KRAS_SIGNALING_UP,21,35,0.20568019,0.22698286,-0.23809524,-0.5292517,0.05578231,0.14091018,descriptive_secondary
CORE01,HALLMARK_MITOTIC_SPINDLE,21,35,0.19044509,0.17143591,0.13469388,-0.17006803,0.42312925,0.40694122,descriptive_secondary
CORE01,HALLMARK_MTORC1_SIGNALING,21,35,0.41981821,0.43382598,-0.39047619,-0.66258503,-0.11292517,0.01551333,descriptive_secondary
CORE01,HALLMARK_MYC_TARGETS_V1,21,35,0.56213693,0.5656669,-0.12653061,-0.44768707,0.18639456,0.43626507,descriptive_secondary
