group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
CORE01,chr22p,17,60,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE01,chr22q,17,60,0.0179,0.03015,-0.16176471,-0.41382353,0.09909314,0.31389764,descriptive_secondary
CORE01,locus::VHL,17,60,-0.4106,-0.3289,-0.40980392,-0.64117647,-0.13916667,0.01044782,descriptive_secondary
CORE01,locus::SETD2,17,60,-0.3967,-0.3318,-0.37843137,-0.61372549,-0.09995098,0.01807178,descriptive_secondary
CORE01,locus::PBRM1,17,60,-0.3967,-0.3318,-0.37647059,-0.61176471,-0.09803922,0.01867965,descriptive_secondary
CORE01,locus::BAP1,17,60,-0.3967,-0.3318,-0.37647059,-0.61176471,-0.09803922,0.01867965,descriptive_secondary
CORE01,locus::JAK2,17,60,0.0127,-0.01545,0.34705882,0.09794118,0.5647549,0.03018253,descriptive_secondary
CORE01,locus::CDKN2A,17,60,0.0121,-0.0182,0.36666667,0.11764706,0.58823529,0.02199312,descriptive_secondary
CORE01,locus::PTEN,17,60,0.0019,-0.00795,0.14019608,-0.1157598,0.38044118,0.38321845,descriptive_secondary
CORE01,fga,17,60,0.07639483,0.17198115,-0.5627451,-0.76867647,-0.32147059,0.00043386,descriptive_secondary
CORE01,gain_burden,17,60,0.03204254,0.05743685,-0.2754902,-0.52061275,0.0020098,0.08552507,descriptive_secondary
CORE01,loss_burden,17,60,0.03775997,0.09054977,-0.52745098,-0.74122549,-0.28421569,0.00097542,descriptive_secondary
CORE02,chr1p,15,62,-0.00914881,0.0077,-0.21827957,-0.53548387,0.11612903,0.19392656,descriptive_secondary
CORE02,chr1q,15,62,0.0083,0.02995,-0.32580645,-0.62580645,-0.00637097,0.05211955,descriptive_secondary
CORE02,chr2p,15,62,0.03333332,0.0323,-0.12258065,-0.44091398,0.20215054,0.46741181,descriptive_secondary
CORE02,chr2q,15,62,-0.003,0.02521267,-0.45268817,-0.72903226,-0.1483871,0.00691284,descriptive_secondary
CORE02,chr3p,15,62,-0.21351494,-0.34463418,0.53333333,0.19129032,0.80645161,0.00145609,descriptive_secondary
CORE02,chr3q,15,62,0.0213,0.01211572,0.09677419,-0.2366129,0.41290323,0.56708473,descriptive_secondary
CORE02,chr4p,15,62,0.0222,0.011166,0.12043011,-0.20645161,0.44731183,0.47533227,descriptive_secondary
CORE02,chr4q,15,62,0.0246,0.01086457,0.12903226,-0.2,0.44731183,0.44410646,descriptive_secondary
CORE02,chr5p,15,62,0.0475,0.05480427,-0.11397849,-0.41725806,0.2022043,0.49952034,descriptive_secondary
CORE02,chr5q,15,62,0.12237,0.19483917,-0.42795699,-0.67526882,-0.13543011,0.01067787,descriptive_secondary
CORE02,chr6p,15,62,-0.0012,0.00914465,-0.10537634,-0.44946237,0.23021505,0.53275254,descriptive_secondary
CORE02,chr6q,15,62,0.01306231,-0.00334975,0.12688172,-0.22370968,0.45607527,0.45180125,descriptive_secondary
CORE02,chr7p,15,62,0.0784,0.04088718,0.16129032,-0.17854839,0.47747312,0.33795974,descriptive_secondary
CORE02,chr7q,15,62,0.15237769,0.03722687,0.24086022,-0.10543011,0.56784946,0.15154629,descriptive_secondary
CORE02,chr8p,15,62,-0.0015,-0.01189318,0.07096774,-0.25166667,0.38715054,0.67593883,descriptive_secondary
CORE02,chr8q,15,62,0.0123,0.01535986,-0.05591398,-0.39790323,0.27962366,0.74292983,descriptive_secondary
CORE02,chr9p,15,62,0.0126,-0.01755,0.39892473,0.09677419,0.6580914,0.0173378,descriptive_secondary
CORE02,chr9q,15,62,0.01851677,-0.01725,0.50215054,0.22580645,0.74731183,0.00272812,descriptive_secondary
CORE02,chr10p,15,62,-0.00403622,0.01222079,-0.18064516,-0.48822581,0.1505914,0.28284037,descriptive_secondary
CORE02,chr10q,15,62,-0.00522889,-0.00180513,-0.00645161,-0.3333871,0.33123656,0.97434884,descriptive_secondary
CORE02,chr11p,15,62,0.0336,0.02185,0.24516129,-0.09247312,0.56564516,0.14433839,descriptive_secondary
CORE02,chr11q,15,62,0.0266,0.01753109,0.13548387,-0.21086022,0.47741935,0.42147324,descriptive_secondary
CORE02,chr12p,15,62,0.0616398,0.03248096,0.30107527,-0.03655914,0.61295699,0.07277782,descriptive_secondary
CORE02,chr12q,15,62,0.05899188,0.03808157,0.25376344,-0.09037634,0.57419355,0.13072175,descriptive_secondary
CORE02,chr13p,15,62,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE02,chr13q,15,62,0.00116476,0.01409884,-0.17849462,-0.51612903,0.1655914,0.28864503,descriptive_secondary
CORE02,chr14p,15,62,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE02,chr14q,15,62,-0.0146,-0.18281212,0.24731183,-0.10752688,0.57215054,0.14083831,descriptive_secondary
CORE02,chr15p,15,62,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE02,chr15q,15,62,0.0368,0.0219033,0.11397849,-0.2216129,0.4516129,0.49952034,descriptive_secondary
CORE02,chr16p,15,62,0.0451,0.03867725,0.03655914,-0.33569892,0.39790323,0.8319356,descriptive_secondary
CORE02,chr16q,15,62,0.04398688,0.03735,0.0688172,-0.29037634,0.42580645,0.68536962,descriptive_secondary
CORE02,chr17p,15,62,0.0045345,0.02001242,-0.24086022,-0.5827957,0.1161828,0.15154091,descriptive_secondary
CORE02,chr17q,15,62,0.0132,0.02535,-0.14623656,-0.48177419,0.22602151,0.38529723,descriptive_secondary
CORE02,chr18p,15,62,0.0146,0.0188,0.02365591,-0.32908602,0.38069892,0.89257108,descriptive_secondary
CORE02,chr18q,15,62,0.0146,0.0204,0.03225806,-0.32043011,0.39360215,0.85205474,descriptive_secondary
CORE02,chr19p,15,62,0.0194,0.02070891,-0.11612903,-0.47311828,0.25376344,0.49138575,descriptive_secondary
CORE02,chr19q,15,62,0.0375,0.02405,0.02580645,-0.32688172,0.36989247,0.88241322,descriptive_secondary
CORE02,chr20p,15,62,0.0464,0.03475,0.12688172,-0.21935484,0.46236559,0.45179828,descriptive_secondary
CORE02,chr20q,15,62,0.03912947,0.03795,0.01505376,-0.33129032,0.36344086,0.93337266,descriptive_secondary
CORE02,chr21p,15,62,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE02,chr21q,15,62,-0.0072,0.0211,-0.31827957,-0.67967742,0.07311828,0.057811,descriptive_secondary
CORE02,chr22p,15,62,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE02,chr22q,15,62,0.0295,0.02428162,-0.05376344,-0.44091398,0.34413978,0.75267183,descriptive_secondary
CORE02,locus::VHL,15,62,-0.2298,-0.38495,0.48817204,0.13973118,0.77424731,0.00357747,descriptive_secondary
CORE02,locus::SETD2,15,62,-0.2298,-0.38785,0.50322581,0.15483871,0.79139785,0.0026713,descriptive_secondary
CORE02,locus::PBRM1,15,62,-0.2298,-0.38785,0.50537634,0.16553763,0.78930108,0.00256055,descriptive_secondary
CORE02,locus::BAP1,15,62,-0.2298,-0.38785,0.50537634,0.16553763,0.78930108,0.00256055,descriptive_secondary
CORE02,locus::JAK2,15,62,0.0295,-0.0166,0.45913978,0.1902957,0.70755376,0.00615106,descriptive_secondary
CORE02,locus::CDKN2A,15,62,0.0126,-0.018,0.37096774,0.03548387,0.66129032,0.02694876,descriptive_secondary
CORE02,locus::PTEN,15,62,-0.0053,-0.0003,-0.02150538,-0.35274194,0.30543011,0.90274955,descriptive_secondary
CORE02,fga,15,62,0.15644307,0.13745182,0.10107527,-0.25387097,0.44731183,0.54979067,descriptive_secondary
CORE02,gain_burden,15,62,0.05750876,0.05023471,0.04193548,-0.31075269,0.4,0.80692854,descriptive_secondary
CORE02,loss_burden,15,62,0.12482453,0.07210389,0.19139785,-0.18284946,0.54198925,0.25500794,descriptive_secondary
CORE03,chr1p,14,63,0.01657987,0.0031477,0.2154195,-0.11575964,0.54427438,0.21200043,descriptive_secondary
CORE03,chr1q,14,63,0.05401652,0.0144,0.34693878,0.04988662,0.61678005,0.0439987,descriptive_secondary
CORE03,chr2p,14,63,0.04028821,0.02921081,0.16326531,-0.13151927,0.45124717,0.34500755,descriptive_secondary
CORE03,chr2q,14,63,0.03383303,0.01244683,0.15079365,-0.17239229,0.44674036,0.38338123,descriptive_secondary
CORE03,chr3p,14,63,-0.27527974,-0.34346837,0.24263039,-0.0430839,0.5079932,0.15955754,descriptive_secondary
CORE03,chr3q,14,63,0.0244055,0.01113144,0.11111111,-0.19274376,0.40136054,0.52181727,descriptive_secondary
CORE03,chr4p,14,63,0.02469106,0.00992284,0.19954649,-0.09302721,0.49206349,0.24783441,descriptive_secondary
CORE03,chr4q,14,63,0.01526915,0.0108,0.11111111,-0.19954649,0.43537415,0.52181727,descriptive_secondary
CORE03,chr5p,14,63,0.04605099,0.05231116,-0.04988662,-0.34013605,0.24263039,0.77644588,descriptive_secondary
CORE03,chr5q,14,63,0.15181723,0.18709334,0.02267574,-0.26984127,0.3265873,0.90015314,descriptive_secondary
CORE03,chr6p,14,63,0.02478159,0.0087,0.18253968,-0.15204082,0.51703515,0.29069754,descriptive_secondary
CORE03,chr6q,14,63,-0.04934248,0.0078,-0.3537415,-0.64858277,-0.04302721,0.04000363,descriptive_secondary
CORE03,chr7p,14,63,0.04138718,0.0461,0.02494331,-0.26088435,0.33106576,0.88970694,descriptive_secondary
CORE03,chr7q,14,63,0.03617687,0.0465,-0.04535147,-0.33333333,0.2585034,0.79676242,descriptive_secondary
CORE03,chr8p,14,63,0.00915,-0.0099,0.26643991,-0.03871882,0.56692177,0.12228667,descriptive_secondary
CORE03,chr8q,14,63,0.03868997,0.0124,0.43310658,0.15192744,0.69393424,0.01187081,descriptive_secondary
CORE03,chr9p,14,63,-0.05982057,-0.0029,-0.0952381,-0.44217687,0.26077098,0.58362061,descriptive_secondary
CORE03,chr9q,14,63,-0.0091926,-0.0024,-0.11111111,-0.41950113,0.20867347,0.52181453,descriptive_secondary
CORE03,chr10p,14,63,0.03032481,0.00450771,0.22675737,-0.10430839,0.5600907,0.18880879,descriptive_secondary
CORE03,chr10q,14,63,0.0247,-0.0072,0.34240363,0.0,0.65765306,0.04684757,descriptive_secondary
CORE03,chr11p,14,63,0.03134369,0.0216,0.02494331,-0.28123583,0.33333333,0.88970622,descriptive_secondary
CORE03,chr11q,14,63,0.02624292,0.01486217,-0.00680272,-0.31751701,0.30385488,0.97366017,descriptive_secondary
CORE03,chr12p,14,63,0.0352,0.0426,-0.0952381,-0.38321995,0.21995465,0.58362556,descriptive_secondary
CORE03,chr12q,14,63,0.03496892,0.04374054,-0.12471655,-0.39909297,0.17913832,0.47165459,descriptive_secondary
CORE03,chr13p,14,63,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE03,chr13q,14,63,0.01355,0.0132,-0.00453515,-0.34693878,0.34019274,0.98419437,descriptive_secondary
CORE03,chr14p,14,63,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE03,chr14q,14,63,-0.29325702,-0.0659194,-0.45124717,-0.66893424,-0.21768707,0.00875133,descriptive_secondary
CORE03,chr15p,14,63,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE03,chr15q,14,63,0.03724159,0.01176597,0.22902494,-0.04535147,0.50340136,0.1844034,descriptive_secondary
CORE03,chr16p,14,63,0.0309,0.0451,-0.14512472,-0.41955782,0.13378685,0.40166357,descriptive_secondary
CORE03,chr16q,14,63,0.0342852,0.0416,-0.0952381,-0.38106576,0.17692744,0.58362556,descriptive_secondary
CORE03,chr17p,14,63,0.02835,0.0167,0.20068027,-0.06133787,0.45921202,0.24513626,descriptive_secondary
CORE03,chr17q,14,63,0.031492,0.02025622,0.22562358,-0.06122449,0.48752834,0.19103746,descriptive_secondary
CORE03,chr18p,14,63,-0.04703095,0.0207,-0.38888889,-0.68030045,-0.05779478,0.02391657,descriptive_secondary
CORE03,chr18q,14,63,-0.0284849,0.02138242,-0.35941043,-0.6462585,-0.02488662,0.03691137,descriptive_secondary
CORE03,chr19p,14,63,0.02340891,0.02,-0.02267574,-0.31519274,0.26303855,0.90015314,descriptive_secondary
CORE03,chr19q,14,63,0.0276,0.02230999,0.0952381,-0.18594104,0.36734694,0.58362556,descriptive_secondary
CORE03,chr20p,14,63,0.02827642,0.0377,-0.2675737,-0.5670068,0.08843537,0.12069811,descriptive_secondary
CORE03,chr20q,14,63,0.03685,0.03912947,0.05895692,-0.26763039,0.35600907,0.73627938,descriptive_secondary
CORE03,chr21p,14,63,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE03,chr21q,14,63,0.0307,0.01599623,0.15079365,-0.163322,0.44447279,0.38338436,descriptive_secondary
CORE03,chr22p,14,63,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE03,chr22q,14,63,0.03048041,0.02423011,0.0170068,-0.27437642,0.29024943,0.92633952,descriptive_secondary
CORE03,locus::VHL,14,63,-0.3077,-0.3742,0.29251701,-0.00226757,0.57369615,0.08967427,descriptive_secondary
CORE03,locus::SETD2,14,63,-0.32638383,-0.38,0.20181406,-0.09302721,0.4739229,0.2424711,descriptive_secondary
CORE03,locus::PBRM1,14,63,-0.31295,-0.38,0.20634921,-0.09070295,0.47851474,0.2319906,descriptive_secondary
CORE03,locus::BAP1,14,63,-0.31295,-0.38,0.20634921,-0.09070295,0.47851474,0.2319906,descriptive_secondary
CORE03,locus::JAK2,14,63,-0.04115,-0.0008,-0.11678005,-0.46712018,0.24716553,0.50057977,descriptive_secondary
CORE03,locus::CDKN2A,14,63,-0.07545,-0.0029,-0.138322,-0.48979592,0.22902494,0.42426552,descriptive_secondary
CORE03,locus::PTEN,14,63,0.0308,-0.0072,0.39795918,0.06119615,0.69736395,0.02081733,descriptive_secondary
CORE03,fga,14,63,0.15964633,0.13703489,0.0430839,-0.29937642,0.38321995,0.80697352,descriptive_secondary
CORE03,gain_burden,14,63,0.04798735,0.05750876,-0.03628118,-0.3446712,0.26984127,0.83778758,descriptive_secondary
CORE03,loss_burden,14,63,0.08464386,0.07380677,0.0521542,-0.29478458,0.3787415,0.76634373,descriptive_secondary
CORE04,chr1p,10,67,0.0452603,0.00360949,0.30447761,-0.1791791,0.75223881,0.12403261,descriptive_secondary
CORE04,chr1q,10,67,0.06844487,0.018,0.2238806,-0.19708955,0.61791045,0.25892952,descriptive_secondary
CORE04,chr2p,10,67,0.1019,0.02921081,0.55223881,0.15522388,0.85373134,0.00517724,descriptive_secondary
CORE04,chr2q,10,67,0.07343179,0.0115,0.56716418,0.2088806,0.84186567,0.00408426,descriptive_secondary
CORE04,chr3p,10,67,-0.35550243,-0.31399439,-0.34029851,-0.61492537,-0.04171642,0.08545164,descriptive_secondary
CORE04,chr3q,10,67,0.06977853,0.01113144,0.13134328,-0.39701493,0.64783582,0.50978881,descriptive_secondary
CORE04,chr4p,10,67,-0.03794203,0.0122,-0.26268657,-0.75529851,0.25373134,0.18486958,descriptive_secondary
CORE04,chr4q,10,67,-0.00717649,0.0113,-0.08358209,-0.58813433,0.44477612,0.67688725,descriptive_secondary
CORE04,chr5p,10,67,0.19566525,0.04568713,0.5641791,0.34029851,0.76126866,0.0042849,descriptive_secondary
CORE04,chr5q,10,67,0.2302,0.16251373,0.35522388,0.0119403,0.67761194,0.0725485,descriptive_secondary
CORE04,chr6p,10,67,-0.02773242,0.00918931,-0.15223881,-0.6269403,0.34044776,0.44412004,descriptive_secondary
CORE04,chr6q,10,67,-0.01719653,-0.0012,-0.04477612,-0.49850746,0.42708955,0.82608752,descriptive_secondary
CORE04,chr7p,10,67,0.12210262,0.04057436,0.28059701,-0.05671642,0.5911194,0.15653284,descriptive_secondary
CORE04,chr7q,10,67,0.12435,0.034,0.26567164,-0.06276119,0.57022388,0.17989999,descriptive_secondary
CORE04,chr8p,10,67,-0.33430354,-0.0022,-0.51641791,-0.92835821,0.01798507,0.00895012,descriptive_secondary
CORE04,chr8q,10,67,-0.0115909,0.01395807,-0.14029851,-0.6119403,0.32246269,0.4810428,descriptive_secondary
CORE04,chr9p,10,67,-0.09646552,-0.0024,-0.3641791,-0.71947761,0.03880597,0.06560037,descriptive_secondary
CORE04,chr9q,10,67,-0.16141703,0.000524,-0.42985075,-0.77910448,-0.01492537,0.02966713,descriptive_secondary
CORE04,chr10p,10,67,0.01622158,0.01174157,0.13432836,-0.36723881,0.60902985,0.500108,descriptive_secondary
CORE04,chr10q,10,67,-0.00795,-0.00037966,0.01492537,-0.44485075,0.46865672,0.94563467,descriptive_secondary
CORE04,chr11p,10,67,0.08138997,0.0202,0.46268657,0.0119403,0.8269403,0.01922222,descriptive_secondary
CORE04,chr11q,10,67,0.07745384,0.0127,0.53432836,0.10141791,0.87768657,0.00683304,descriptive_secondary
CORE04,chr12p,10,67,0.14572443,0.03206192,0.53134328,0.29850746,0.75231343,0.00715157,descriptive_secondary
CORE04,chr12q,10,67,0.1430842,0.0329,0.51044776,0.26567164,0.74029851,0.00977666,descriptive_secondary
CORE04,chr13p,10,67,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE04,chr13q,10,67,0.05938539,0.01027612,0.53731343,0.11932836,0.89261194,0.00652801,descriptive_secondary
CORE04,chr14p,10,67,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE04,chr14q,10,67,-0.28079961,-0.16066109,-0.28059701,-0.63880597,0.11343284,0.15653284,descriptive_secondary
CORE04,chr15p,10,67,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE04,chr15q,10,67,0.04928634,0.01988088,0.11641791,-0.40597015,0.5911194,0.55962385,descriptive_secondary
CORE04,chr16p,10,67,0.13013474,0.0316,0.62089552,0.42985075,0.80895522,0.00166484,descriptive_secondary
CORE04,chr16q,10,67,0.10992895,0.0319704,0.48059701,0.12238806,0.74940299,0.01501167,descriptive_secondary
CORE04,chr17p,10,67,0.07355,0.0141,0.57313433,0.12820896,0.93134328,0.00370923,descriptive_secondary
CORE04,chr17q,10,67,0.10276634,0.0201,0.71044776,0.34925373,0.94925373,0.00031954,descriptive_secondary
CORE04,chr18p,10,67,0.0201,0.0175,0.03731343,-0.44783582,0.53432836,0.85570622,descriptive_secondary
CORE04,chr18q,10,67,0.0258061,0.01791137,0.04776119,-0.43880597,0.52238806,0.81430421,descriptive_secondary
CORE04,chr19p,10,67,0.05355,0.0196,0.26567164,-0.23283582,0.70447761,0.17989999,descriptive_secondary
CORE04,chr19q,10,67,0.05355,0.02274696,0.22686567,-0.25679104,0.67462687,0.25259431,descriptive_secondary
CORE04,chr20p,10,67,0.10056177,0.0326,0.41791045,0.10432836,0.69850746,0.03452441,descriptive_secondary
CORE04,chr20q,10,67,0.10095,0.0352,0.36119403,0.02977612,0.64485075,0.0678534,descriptive_secondary
CORE04,chr21p,10,67,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE04,chr21q,10,67,0.0820285,0.01599623,0.47462687,0.0058209,0.85373134,0.01631433,descriptive_secondary
CORE04,chr22p,10,67,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE04,chr22q,10,67,0.09625,0.0205,0.68656716,0.34925373,0.91940299,0.0005057,descriptive_secondary
CORE04,locus::VHL,10,67,-0.41395,-0.3458,-0.30746269,-0.62089552,0.04776119,0.12037331,descriptive_secondary
CORE04,locus::SETD2,10,67,-0.4279,-0.3506,-0.27164179,-0.59701493,0.07776119,0.17025979,descriptive_secondary
CORE04,locus::PBRM1,10,67,-0.4279,-0.3506,-0.26865672,-0.59410448,0.08365672,0.17503036,descriptive_secondary
CORE04,locus::BAP1,10,67,-0.4279,-0.3506,-0.26865672,-0.59410448,0.08365672,0.17503036,descriptive_secondary
CORE04,locus::JAK2,10,67,-0.0943,0.0023,-0.4,-0.73738806,-0.01791045,0.04307321,descriptive_secondary
CORE04,locus::CDKN2A,10,67,-0.0937,-0.0024,-0.32537313,-0.67462687,0.06276119,0.10014528,descriptive_secondary
CORE04,locus::PTEN,10,67,-0.00795,-0.0002,0.00597015,-0.44783582,0.45380597,0.9818655,descriptive_secondary
CORE04,fga,10,67,0.20260838,0.13703489,0.32238806,-0.0358209,0.66283582,0.10331834,descriptive_secondary
CORE04,gain_burden,10,67,0.05189264,0.05096396,0.04477612,-0.33440299,0.42985075,0.82607627,descriptive_secondary
CORE04,loss_burden,10,67,0.18079706,0.07154356,0.4238806,0.06858209,0.74328358,0.03201802,descriptive_secondary
CORE05,chr1p,9,68,0.0278,0.00444763,0.26143791,-0.04901961,0.56535948,0.20749455,descriptive_secondary
CORE05,chr1q,9,68,0.05091902,0.01755912,0.33660131,-0.08169935,0.70604575,0.1041299,descriptive_secondary
CORE05,chr2p,9,68,0.027,0.03391666,0.08006536,-0.31049837,0.49195261,0.70355671,descriptive_secondary
CORE05,chr2q,9,68,0.027,0.01267341,0.19607843,-0.21903595,0.59477124,0.34548255,descriptive_secondary
CORE05,chr3p,9,68,-0.30843425,-0.33236587,-0.04901961,-0.53602941,0.39869281,0.81817086,descriptive_secondary
CORE05,chr3q,9,68,0.0159,0.01211572,0.08169935,-0.33660131,0.48039216,0.697684,descriptive_secondary
CORE05,chr4p,9,68,0.00992284,0.01175,-0.05228758,-0.4249183,0.30727124,0.80587323,descriptive_secondary
CORE05,chr4q,9,68,0.01799948,0.01086457,-0.0620915,-0.44771242,0.29754902,0.76927877,descriptive_secondary
CORE05,chr5p,9,68,0.0251,0.05275985,-0.26797386,-0.61111111,0.11764706,0.19629255,descriptive_secondary
CORE05,chr5q,9,68,0.07050666,0.18883054,-0.2745098,-0.62418301,0.11437908,0.18553737,descriptive_secondary
CORE05,chr6p,9,68,-0.0016,0.00914465,-0.02777778,-0.3938317,0.33010621,0.89906474,descriptive_secondary
CORE05,chr6q,9,68,-0.0016,-0.00185,-0.00653595,-0.45098039,0.42165033,0.98102604,descriptive_secondary
CORE05,chr7p,9,68,0.0294,0.0463,-0.24509804,-0.60784314,0.1373366,0.2375228,descriptive_secondary
CORE05,chr7q,9,68,0.0294,0.046,-0.24509804,-0.60784314,0.12753268,0.2375228,descriptive_secondary
CORE05,chr8p,9,68,-0.02,-0.0044,0.0,-0.39877451,0.40849673,1.0,descriptive_secondary
CORE05,chr8q,9,68,0.02973773,0.01348433,0.20261438,-0.19616013,0.58496732,0.32951782,descriptive_secondary
CORE05,chr9p,9,68,-0.0182,-0.00265,-0.16666667,-0.50330882,0.18803105,0.42331082,descriptive_secondary
CORE05,chr9q,9,68,-0.03719749,0.000362,-0.19117647,-0.53929739,0.1684232,0.35778238,descriptive_secondary
