core_id,field,level,set_count,set_total,rest_count,rest_total,set_fraction,rest_fraction,frequency_difference,odds_ratio,q_value,set_mean,rest_mean,cliffs_delta,direction,cramers_v,epsilon_squared,available_n,missing_n
CORE02,ct_slice_thickness,,,,,,,,,,0.930458,3.928571,3.595238,0.119048,higher_in_set,,,,
CORE02,ct_z_spacing,,,,,,,,,,0.971457,3.607143,3.411786,0.098639,higher_in_set,,,,
CORE02,ct_pixel_spacing,,,,,,,,,,0.585914,0.772042,0.820917,-0.314626,lower_in_set,,,,
CORE03,tissue_source_site,B0,2,12,8,44,0.166667,0.181818,-0.015152,0.9,1.0,,,,,,,,
CORE03,tissue_source_site,B8,3,12,7,44,0.25,0.159091,0.090909,1.761905,1.0,,,,,,,,
CORE03,tissue_source_site,BP,1,12,21,44,0.083333,0.477273,-0.393939,0.099567,0.658044,,,,,,,,
CORE03,tissue_source_site,CJ,4,12,4,44,0.333333,0.090909,0.242424,5.0,0.99594,,,,,,,,
CORE03,tissue_source_site,CZ,1,12,3,44,0.083333,0.068182,0.015152,1.242424,1.0,,,,,,,,
CORE03,tissue_source_site,G6,1,12,1,44,0.083333,0.022727,0.060606,3.909091,1.0,,,,,,,,
CORE03,ct_phase,ART,2,12,3,44,0.166667,0.068182,0.098485,2.733333,1.0,,,,,,,,
CORE03,ct_phase,CE_UNSPECIFIED,0,12,6,44,0.0,0.136364,-0.136364,0.0,1.0,,,,,,,,
CORE03,ct_phase,DEL,2,12,4,44,0.166667,0.090909,0.075758,2.0,1.0,,,,,,,,
CORE03,ct_phase,MAIN_CE_HIGH,0,12,7,44,0.0,0.159091,-0.159091,0.0,1.0,,,,,,,,
CORE03,ct_phase,MAIN_CE_MEDIUM,0,12,1,44,0.0,0.022727,-0.022727,0.0,1.0,,,,,,,,
CORE03,ct_phase,NC,0,12,3,44,0.0,0.068182,-0.068182,0.0,1.0,,,,,,,,
CORE03,ct_phase,NEPH,0,12,2,44,0.0,0.045455,-0.045455,0.0,1.0,,,,,,,,
CORE03,ct_phase,UNKNOWN,8,12,18,44,0.666667,0.409091,0.257576,2.888889,1.0,,,,,,,,
CORE03,ct_manufacturer,GE,7,12,32,44,0.583333,0.727273,-0.143939,0.525,1.0,,,,,,,,
CORE03,ct_manufacturer,PHILIPS,0,12,1,44,0.0,0.022727,-0.022727,0.0,1.0,,,,,,,,
CORE03,ct_manufacturer,SIEMENS,5,12,11,44,0.416667,0.25,0.166667,2.142857,1.0,,,,,,,,
CORE03,ct_scanner_model,Definition,0,12,1,44,0.0,0.022727,-0.022727,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,Definition AS+,0,12,2,44,0.0,0.045455,-0.045455,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,Gemini TF 64,0,12,1,44,0.0,0.022727,-0.022727,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed Plus,0,12,2,44,0.0,0.045455,-0.045455,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed QX/i,1,12,8,44,0.083333,0.181818,-0.098485,0.409091,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed Ultra,2,12,2,44,0.166667,0.045455,0.121212,4.2,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed VCT,0,12,6,44,0.0,0.136364,-0.136364,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed16,4,12,14,44,0.333333,0.318182,0.015152,1.071429,1.0,,,,,,,,
CORE03,ct_scanner_model,SOMATOM Definition,0,12,1,44,0.0,0.022727,-0.022727,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,Sensation 16,1,12,1,44,0.083333,0.022727,0.060606,3.909091,1.0,,,,,,,,
CORE03,ct_scanner_model,Sensation 64,4,12,6,44,0.333333,0.136364,0.19697,3.166667,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,B,0,12,1,44,0.0,0.022727,-0.022727,0.0,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,B30f,1,12,6,44,0.083333,0.136364,-0.05303,0.575758,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,B31f,4,12,5,44,0.333333,0.113636,0.219697,3.9,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,SOFT,0,12,4,44,0.0,0.090909,-0.090909,0.0,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,STANDARD,7,12,28,44,0.583333,0.636364,-0.05303,0.8,1.0,,,,,,,,
CORE03,ct_slice_thickness,,,,,,,,,,1.0,3.791667,3.647727,0.073864,higher_in_set,,,,
CORE03,ct_z_spacing,,,,,,,,,,1.0,3.45375,3.4625,-0.05303,lower_in_set,,,,
CORE03,ct_pixel_spacing,,,,,,,,,,1.0,0.807617,0.808993,-0.034091,lower_in_set,,,,
CORE04,tissue_source_site,B0,1,9,9,47,0.111111,0.191489,-0.080378,0.527778,1.0,,,,,,,,
CORE04,tissue_source_site,B8,4,9,6,47,0.444444,0.12766,0.316785,5.466667,0.263172,,,,,,,,
CORE04,tissue_source_site,BP,2,9,20,47,0.222222,0.425532,-0.20331,0.385714,0.867685,,,,,,,,
CORE04,tissue_source_site,CJ,0,9,8,47,0.0,0.170213,-0.170213,0.0,0.65881,,,,,,,,
CORE04,tissue_source_site,CZ,2,9,2,47,0.222222,0.042553,0.179669,6.428571,0.583115,,,,,,,,
CORE04,tissue_source_site,G6,0,9,2,47,0.0,0.042553,-0.042553,0.0,1.0,,,,,,,,
CORE04,ct_phase,ART,2,9,3,47,0.222222,0.06383,0.158392,4.190476,0.583115,,,,,,,,
CORE04,ct_phase,CE_UNSPECIFIED,0,9,6,47,0.0,0.12766,-0.12766,0.0,0.940588,,,,,,,,
CORE04,ct_phase,DEL,0,9,6,47,0.0,0.12766,-0.12766,0.0,0.940588,,,,,,,,
CORE04,ct_phase,MAIN_CE_HIGH,1,9,6,47,0.111111,0.12766,-0.016548,0.854167,1.0,,,,,,,,
CORE04,ct_phase,MAIN_CE_MEDIUM,1,9,0,47,0.111111,0.0,0.111111,,0.583115,,,,,,,,
CORE04,ct_phase,NC,0,9,3,47,0.0,0.06383,-0.06383,0.0,1.0,,,,,,,,
CORE04,ct_phase,NEPH,0,9,2,47,0.0,0.042553,-0.042553,0.0,1.0,,,,,,,,
CORE04,ct_phase,UNKNOWN,5,9,21,47,0.555556,0.446809,0.108747,1.547619,1.0,,,,,,,,
CORE04,ct_manufacturer,GE,3,9,36,47,0.333333,0.765957,-0.432624,0.152778,0.15264,,,,,,,,
CORE04,ct_manufacturer,PHILIPS,0,9,1,47,0.0,0.021277,-0.021277,0.0,1.0,,,,,,,,
CORE04,ct_manufacturer,SIEMENS,6,9,10,47,0.666667,0.212766,0.453901,7.4,0.140292,,,,,,,,
CORE04,ct_scanner_model,Definition,0,9,1,47,0.0,0.021277,-0.021277,0.0,1.0,,,,,,,,
CORE04,ct_scanner_model,Definition AS+,1,9,1,47,0.111111,0.021277,0.089835,5.75,0.65881,,,,,,,,
CORE04,ct_scanner_model,Gemini TF 64,0,9,1,47,0.0,0.021277,-0.021277,0.0,1.0,,,,,,,,
CORE04,ct_scanner_model,LightSpeed Plus,0,9,2,47,0.0,0.042553,-0.042553,0.0,1.0,,,,,,,,
CORE04,ct_scanner_model,LightSpeed QX/i,0,9,9,47,0.0,0.191489,-0.191489,0.0,0.65881,,,,,,,,
CORE04,ct_scanner_model,LightSpeed Ultra,0,9,4,47,0.0,0.085106,-0.085106,0.0,1.0,,,,,,,,
CORE04,ct_scanner_model,LightSpeed VCT,2,9,4,47,0.222222,0.085106,0.137116,3.071429,0.645362,,,,,,,,
CORE04,ct_scanner_model,LightSpeed16,1,9,17,47,0.111111,0.361702,-0.250591,0.220588,0.645362,,,,,,,,
CORE04,ct_scanner_model,SOMATOM Definition,1,9,0,47,0.111111,0.0,0.111111,,0.583115,,,,,,,,
CORE04,ct_scanner_model,Sensation 16,0,9,2,47,0.0,0.042553,-0.042553,0.0,1.0,,,,,,,,
CORE04,ct_scanner_model,Sensation 64,4,9,6,47,0.444444,0.12766,0.316785,5.466667,0.263172,,,,,,,,
CORE04,ct_reconstruction_kernel,B,0,9,1,47,0.0,0.021277,-0.021277,0.0,1.0,,,,,,,,
CORE04,ct_reconstruction_kernel,B30f,4,9,3,47,0.444444,0.06383,0.380615,11.733333,0.140292,,,,,,,,
CORE04,ct_reconstruction_kernel,B31f,2,9,7,47,0.222222,0.148936,0.073286,1.632653,0.980507,,,,,,,,
CORE04,ct_reconstruction_kernel,SOFT,1,9,3,47,0.111111,0.06383,0.047281,1.833333,0.925877,,,,,,,,
CORE04,ct_reconstruction_kernel,STANDARD,2,9,33,47,0.222222,0.702128,-0.479905,0.121212,0.140292,,,,,,,,
CORE04,ct_slice_thickness,,,,,,,,,,0.645362,4.083333,3.601064,0.219858,higher_in_set,,,,
CORE04,ct_z_spacing,,,,,,,,,,0.583115,4.033333,3.350957,0.274232,higher_in_set,,,,
CORE04,ct_pixel_spacing,,,,,,,,,,0.65881,0.847873,0.801197,0.222222,higher_in_set,,,,
GLOBAL,tissue_source_site,,,,,,,,,,0.072,,,,,0.266809,,56,0
GLOBAL,ct_phase,,,,,,,,,,0.1024,,,,,0.240232,,56,0
GLOBAL,ct_manufacturer,,,,,,,,,,0.06,,,,,0.264416,,56,0
GLOBAL,ct_scanner_model,,,,,,,,,,0.04,,,,,0.361682,,56,0
GLOBAL,ct_reconstruction_kernel,,,,,,,,,,0.072,,,,,0.238795,,56,0
GLOBAL,ct_slice_thickness,,,,,,,,,,0.326329,,,,,,0.018773,56,0
GLOBAL,ct_z_spacing,,,,,,,,,,0.393605,,,,,,0.0,56,0
GLOBAL,ct_pixel_spacing,,,,,,,,,,0.326329,,,,,,0.015112,56,0
