patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,8193,0,Fibrocollagenous Tissue,0.017422735691070557,False,5.345068530004937e-07,1.433555357754912e-10,0.017422735691070557,0.0037514641880989075,0.9093665480613708,0.04694003984332085,0.0006771527696400881,0.0005481308326125145,0.021291540935635567,1.8588278862807783e-06
1,8449,0,Fibrocollagenous Tissue,0.40328019857406616,False,8.49616299092304e-07,1.7109609292730256e-19,0.40328019857406616,4.124870223165544e-09,0.4384525716304779,0.0018064992036670446,0.0016373941907659173,3.662558754058409e-07,0.154743030667305,7.907385588623583e-05
2,8705,0,Clear Cell Renal Cell Carcinoma,0.929828405380249,True,1.2283609684970997e-09,3.61119888767127e-25,0.929828405380249,1.253745479830315e-12,0.06410373002290726,5.442705514724366e-06,0.0021470142528414726,2.1788701953795453e-09,0.003145195310935378,0.0007701835711486638
3,8961,0,Clear Cell Renal Cell Carcinoma,0.9907423853874207,True,5.285585163994355e-11,2.7730296229755566e-27,0.9907423853874207,2.4608201761033843e-12,0.005520230624824762,3.1444744763575727e-07,0.000259445165283978,4.1481138727920974e-13,3.514273703331128e-05,0.0034425046760588884
4,9217,0,Clear Cell Renal Cell Carcinoma,0.7829501032829285,False,5.460293328596322e-10,4.200660338930369e-22,0.7829501032829285,1.232404684969879e-07,0.2000487744808197,0.00046100886538624763,0.0010746970074251294,1.402375576775583e-10,0.012652506120502949,0.002812750171869993
5,19714,0,Blank space,8.119637868730933e-07,False,1.0109489911869218e-09,0.7233563661575317,8.119637868730933e-07,0.0005091610364615917,0.004421090241521597,0.006518994923681021,2.4129434450514964e-07,0.2651612460613251,3.211172588635236e-05,4.4701545243164276e-10
6,27907,0,Marker,0.0002952601935248822,False,1.0401342365184973e-07,0.01709001325070858,0.0002952601935248822,0.0066629922948777676,0.2129366546869278,0.06508924067020416,2.0453400793485343e-05,0.6931852698326111,0.004719878081232309,2.2453082237916533e-07
7,28164,0,Fibrocollagenous Tissue,0.01956934481859207,False,4.927035135438018e-08,1.752690076406438e-10,0.01956934481859207,0.00010746184852905571,0.8194016218185425,0.057692449539899826,0.0002580707077868283,0.05772772431373596,0.045159850269556046,8.332718425663188e-05
8,28420,0,Fibrocollagenous Tissue,0.13621948659420013,False,5.48112780052179e-07,1.3820096923172558e-16,0.13621948659420013,1.1028652835420871e-07,0.8005605340003967,0.02592003345489502,0.00017955925432033837,0.0007203065906651318,0.03429356589913368,0.0021058775018900633
9,28676,0,Fibrocollagenous Tissue,0.2097925990819931,False,0.0003287802392151207,1.2044538518204214e-16,0.2097925990819931,3.0304283527016196e-09,0.7469276189804077,0.0013599299127236009,0.0004825448268093169,0.00019662690465338528,0.0017518724780529737,0.03916006162762642
