gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
PBRM1,True,25,36,14,67,8.603896103896103,False,estimated,1.8931470835648555e-06,0.006783146000412877,2.8397206253472834e-05,3.4225236047688252,21.62936964510394
BAP1,True,0,36,13,67,0.055301877219685436,True,estimated,0.003640052219035074,1.0,0.027300391642763055,0.003187143178391395,0.9595733397721834
VHL,True,25,36,31,67,2.6392961876832843,False,estimated,0.03737964385955196,1.0,0.1868982192977598,1.1208039710097821,6.215078235352469
ADAMTS9,False,3,36,0,67,14.104477611940299,True,estimated,0.04037296933576853,1.0,,0.7078226540070314,281.05385943715356
AHNAK2,False,3,36,0,67,14.104477611940299,True,estimated,0.04037296933576853,1.0,,0.7078226540070314,281.05385943715356
CACNA1S,False,3,36,0,67,14.104477611940299,True,estimated,0.04037296933576853,1.0,,0.7078226540070314,281.05385943715356
FAT3,False,3,36,0,67,14.104477611940299,True,estimated,0.04037296933576853,1.0,,0.7078226540070314,281.05385943715356
NYNRIN,False,3,36,0,67,14.104477611940299,True,estimated,0.04037296933576853,1.0,,0.7078226540070314,281.05385943715356
FLG,False,0,36,6,67,0.12961011591148577,True,estimated,0.08882247121669007,1.0,,0.007092450606234671,2.368544115319139
ACIN1,False,2,36,0,67,9.782608695652174,True,estimated,0.11993146773272416,1.0,,0.45685235815066827,209.47562420305633
ATP13A4,False,2,36,0,67,9.782608695652174,True,estimated,0.11993146773272416,1.0,,0.45685235815066827,209.47562420305633
ATP8A2,False,2,36,0,67,9.782608695652174,True,estimated,0.11993146773272416,1.0,,0.45685235815066827,209.47562420305633
BRWD3,False,2,36,0,67,9.782608695652174,True,estimated,0.11993146773272416,1.0,,0.45685235815066827,209.47562420305633
CDC42BPA,False,2,36,0,67,9.782608695652174,True,estimated,0.11993146773272416,1.0,,0.45685235815066827,209.47562420305633
CDK5RAP2,False,2,36,0,67,9.782608695652174,True,estimated,0.11993146773272416,1.0,,0.45685235815066827,209.47562420305633
CENPF,False,2,36,0,67,9.782608695652174,True,estimated,0.11993146773272416,1.0,,0.45685235815066827,209.47562420305633
CHAF1B,False,2,36,0,67,9.782608695652174,True,estimated,0.11993146773272416,1.0,,0.45685235815066827,209.47562420305633
