core_a,core_b,clinical_variable,n_core_a,n_core_b,median_core_a,median_core_b,smd_a_vs_b,effect_size,p_value,q_value,level,core_a_count,core_a_total,core_b_count,core_b_total,core_a_fraction,core_b_fraction,frequency_difference,odds_ratio,ci_low,ci_high,core_a_n,core_b_n,core_a_events,core_b_events,core_a_median_time,core_b_median_time
CORE01,CORE03,gender,,,,,,,0.19747818,0.9873909,FEMALE,3,18,5,11,0.16666666666666666,0.45454545454545453,-0.28787878787878785,0.26686217,0.05264044,1.35286529,,,,,,
CORE01,CORE03,gender,,,,,,,0.19747818,0.9873909,MALE,15,18,6,11,0.8333333333333334,0.5454545454545454,0.28787878787878796,3.74725275,0.73917189,18.99680345,,,,,,
CORE01,CORE03,stage_group,,,,,,,1.0,1.0,I,15,18,9,11,0.8333333333333334,0.8181818181818182,0.015151515151515138,1.16541353,0.19017991,7.14159929,,,,,,
CORE01,CORE03,stage_group,,,,,,,1.0,1.0,II,1,18,0,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,,,,,,
CORE01,CORE03,stage_group,,,,,,,0.53940887,1.0,III,1,18,2,11,0.05555555555555555,0.18181818181818182,-0.12626262626262627,0.32571429,0.03708064,2.86105627,,,,,,
CORE01,CORE03,stage_group,,,,,,,1.0,1.0,IV,1,18,0,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,,,,,,
CORE01,CORE03,t_stage,,,,,,,1.0,1.0,T1A,11,18,7,11,0.6111111111111112,0.6363636363636364,-0.025252525252525193,0.92,0.20789599,4.07126668,,,,,,
CORE01,CORE03,t_stage,,,,,,,1.0,1.0,T1B,4,18,3,11,0.2222222222222222,0.2727272727272727,-0.0505050505050505,0.75369458,0.14716153,3.86008162,,,,,,
CORE01,CORE03,t_stage,,,,,,,1.0,1.0,T2,1,18,0,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,,,,,,
CORE01,CORE03,t_stage,,,,,,,1.0,1.0,T3A,2,18,1,11,0.1111111111111111,0.09090909090909091,0.020202020202020193,1.06060606,0.12144706,9.26235043,,,,,,
CORE01,CORE03,m_stage,,,,,,,1.0,1.0,M0,17,18,11,11,0.9444444444444444,1.0,-0.05555555555555558,0.50724638,0.0189725,13.56167874,,,,,,
CORE01,CORE03,m_stage,,,,,,,1.0,1.0,M1,1,18,0,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,,,,,,
CORE01,CORE03,grade,,,,,,,0.70210684,1.0,G2,9,18,7,11,0.5,0.6363636363636364,-0.13636363636363635,0.6,0.13731215,2.6217637,,,,,,
CORE01,CORE03,grade,,,,,,,0.70210684,1.0,G3,9,18,4,11,0.5,0.36363636363636365,0.13636363636363635,1.66666667,0.38142263,7.28267696,,,,,,
CORE01,CORE03,overall_survival,,,,,,,0.51269076,0.64086345,,,,,,,,,,,,18,11,1,0,1129.5,1308.0
CORE01,CORE04,age,18,11,57.0,58.0,-0.23686102,-0.23686102,0.52852249,0.79278373,,,,,,,,,,,,,,,,,
CORE01,CORE04,gender,,,,,,,0.19747818,0.39495636,FEMALE,3,18,5,11,0.16666666666666666,0.45454545454545453,-0.28787878787878785,0.26686217,0.05264044,1.35286529,,,,,,
CORE01,CORE04,gender,,,,,,,0.19747818,0.39495636,MALE,15,18,6,11,0.8333333333333334,0.5454545454545454,0.28787878787878796,3.74725275,0.73917189,18.99680345,,,,,,
CORE01,CORE04,stage_group,,,,,,,0.04784091,0.17222728,I,15,18,5,11,0.8333333333333334,0.45454545454545453,0.37878787878787884,5.23376623,1.03239711,26.53272548,,,,,,
CORE01,CORE04,stage_group,,,,,,,1.0,1.0,II,1,18,1,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,,,,,,
CORE01,CORE04,stage_group,,,,,,,1.0,1.0,III,1,18,0,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,,,,,,
CORE01,CORE04,stage_group,,,,,,,0.01847922,0.08315649,IV,1,18,5,11,0.05555555555555555,0.45454545454545453,-0.398989898989899,0.1012987,0.01347224,0.76167216,,,,,,
CORE01,CORE04,t_stage,,,,,,,0.12813593,0.32949239,T1A,11,18,3,11,0.6111111111111112,0.2727272727272727,0.33838383838383845,3.72380952,0.79207757,17.50681739,,,,,,
CORE01,CORE04,t_stage,,,,,,,1.0,1.0,T1B,4,18,3,11,0.2222222222222222,0.2727272727272727,-0.0505050505050505,0.75369458,0.14716153,3.86008162,,,,,,
CORE01,CORE04,t_stage,,,,,,,1.0,1.0,T2,1,18,1,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,,,,,,
CORE01,CORE04,t_stage,,,,,,,0.37931034,0.62068965,T2B,0,18,1,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,,,,,,
CORE01,CORE04,t_stage,,,,,,,0.62207907,0.86134025,T3A,2,18,2,11,0.1111111111111111,0.18181818181818182,-0.07070707070707072,0.57575758,0.08388319,3.95188576,,,,,,
CORE01,CORE04,t_stage,,,,,,,0.37931034,0.62068965,T4,0,18,1,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,,,,,,
CORE01,CORE04,m_stage,,,,,,,0.00794568,0.07151112,M0,17,18,4,9,0.9444444444444444,0.4444444444444444,0.5,14.25925926,1.77869687,114.31204415,,,,,,
CORE01,CORE04,m_stage,,,,,,,0.00794568,0.07151112,M1,1,18,5,9,0.05555555555555555,0.5555555555555556,-0.5,0.07012987,0.00874798,0.56220935,,,,,,
CORE01,CORE04,grade,,,,,,,0.12545248,0.32949239,G2,9,18,2,11,0.5,0.18181818181818182,0.3181818181818182,3.8,0.7237972,19.9503398,,,,,,
CORE01,CORE04,grade,,,,,,,1.0,1.0,G3,9,18,5,11,0.5,0.45454545454545453,0.04545454545454547,1.18181818,0.27762659,5.03083738,,,,,,
CORE01,CORE04,grade,,,,,,,0.01389415,0.08315649,G4,0,18,4,11,0.0,0.36363636363636365,-0.36363636363636365,0.04504505,0.00214936,0.94402701,,,,,,
CORE01,CORE04,overall_survival,,,,,,,0.01985051,0.0731503,,,,,,,,,,,,18,11,1,6,1129.5,1661.0
CORE01,CORE05,age,18,5,57.0,71.0,-0.73788766,-0.73788766,0.26260719,0.54727881,,,,,,,,,,,,,,,,,
CORE01,CORE05,gender,,,,,,,0.29067729,0.54727881,FEMALE,3,18,2,5,0.16666666666666666,0.4,-0.23333333333333336,0.31612903,0.04300153,2.32404687,,,,,,
CORE01,CORE05,gender,,,,,,,0.29067729,0.54727881,MALE,15,18,3,5,0.8333333333333334,0.6,0.2333333333333334,3.16326531,0.43028392,23.25498795,,,,,,
CORE01,CORE05,stage_group,,,,,,,0.01726649,0.31079682,I,15,18,1,5,0.8333333333333334,0.2,0.6333333333333333,13.28571429,1.49915396,117.7398778,,,,,,
CORE01,CORE05,stage_group,,,,,,,0.39525692,0.54727881,II,1,18,1,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,,,,,,
CORE01,CORE05,stage_group,,,,,,,0.10728402,0.54727881,III,1,18,2,5,0.05555555555555555,0.4,-0.34444444444444444,0.12,0.01171083,1.22963143,,,,,,
CORE01,CORE05,stage_group,,,,,,,0.39525692,0.54727881,IV,1,18,1,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,,,,,,
CORE01,CORE05,t_stage,,,,,,,0.1549526,0.54727881,T1A,11,18,1,5,0.6111111111111112,0.2,0.41111111111111115,4.6,0.58381695,36.24423688,,,,,,
CORE01,CORE05,t_stage,,,,,,,0.53924337,0.64709204,T1B,4,18,0,5,0.2222222222222222,0.0,0.2222222222222222,3.4137931,0.1565419,74.4464157,,,,,,
CORE01,CORE05,t_stage,,,,,,,0.39525692,0.54727881,T2,1,18,1,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,,,,,,
CORE01,CORE05,t_stage,,,,,,,0.53924337,0.64709204,T3A,2,18,1,5,0.1111111111111111,0.2,-0.0888888888888889,0.45454545,0.04663772,4.43013839,,,,,,
CORE01,CORE05,t_stage,,,,,,,0.2173913,0.54727881,T3B,0,18,1,5,0.0,0.2,-0.2,0.08108108,0.00280967,2.33982447,,,,,,
CORE01,CORE05,t_stage,,,,,,,0.2173913,0.54727881,T4,0,18,1,5,0.0,0.2,-0.2,0.08108108,0.00280967,2.33982447,,,,,,
CORE01,CORE05,m_stage,,,,,,,1.0,1.0,M0,17,18,5,5,0.9444444444444444,1.0,-0.05555555555555558,1.06060606,0.03754721,29.95922428,,,,,,
CORE01,CORE05,m_stage,,,,,,,1.0,1.0,M1,1,18,0,5,0.05555555555555555,0.0,0.05555555555555555,0.94285714,0.0333787,26.63313897,,,,,,
CORE01,CORE05,grade,,,,,,,1.0,1.0,G2,9,18,3,5,0.5,0.6,-0.09999999999999998,0.71428571,0.1116927,4.56792688,,,,,,
CORE01,CORE05,grade,,,,,,,0.3393563,0.54727881,G3,9,18,1,5,0.5,0.2,0.3,3.0,0.38423284,23.4232971,,,,,,
CORE01,CORE05,grade,,,,,,,0.2173913,0.54727881,G4,0,18,1,5,0.0,0.2,-0.2,0.08108108,0.00280967,2.33982447,,,,,,
CORE01,CORE05,overall_survival,,,,,,,0.03657515,0.0731503,,,,,,,,,,,,18,5,1,2,1129.5,1018.0
CORE02,CORE03,age,14,11,66.0,46.0,1.41493298,1.41493298,0.00402341,0.06839797,,,,,,,,,,,,,,,,,
CORE02,CORE03,gender,,,,,,,0.05608696,0.23836958,FEMALE,1,14,5,11,0.07142857142857142,0.45454545454545453,-0.3831168831168831,0.13131313,0.01718584,1.00333394,,,,,,
CORE02,CORE03,gender,,,,,,,0.05608696,0.23836958,MALE,13,14,6,11,0.9285714285714286,0.5454545454545454,0.3831168831168832,7.61538462,0.99667713,58.18743187,,,,,,
CORE02,CORE03,stage_group,,,,,,,0.09915197,0.32865179,I,6,14,9,11,0.42857142857142855,0.8181818181818182,-0.3896103896103897,0.20123839,0.03576852,1.13219372,,,,,,
CORE02,CORE03,stage_group,,,,,,,0.48666667,0.55155556,II,2,14,0,11,0.14285714285714285,0.0,0.14285714285714285,4.6,0.19904951,106.30520851,,,,,,
CORE02,CORE03,stage_group,,,,,,,0.66086957,0.66086957,III,4,14,2,11,0.2857142857142857,0.18181818181818182,0.10389610389610388,1.62857143,0.27524401,9.63597677,,,,,,
CORE02,CORE03,stage_group,,,,,,,0.48666667,0.55155556,IV,2,14,0,11,0.14285714285714285,0.0,0.14285714285714285,4.6,0.19904951,106.30520851,,,,,,
CORE02,CORE03,t_stage,,,,,,,0.11599475,0.32865179,T1A,4,14,7,11,0.2857142857142857,0.6363636363636364,-0.35064935064935066,0.25714286,0.05150588,1.28378454,,,,,,
CORE02,CORE03,t_stage,,,,,,,0.62318841,0.66086957,T1B,2,14,3,11,0.14285714285714285,0.2727272727272727,-0.12987012987012986,0.48571429,0.07697413,3.06490464,,,,,,
CORE02,CORE03,t_stage,,,,,,,0.48666667,0.55155556,T2,2,14,0,11,0.14285714285714285,0.0,0.14285714285714285,4.6,0.19904951,106.30520851,,,,,,
CORE02,CORE03,t_stage,,,,,,,0.34057971,0.55155556,T3A,4,14,1,11,0.2857142857142857,0.09090909090909091,0.1948051948051948,3.0,0.39153489,22.98645701,,,,,,
CORE02,CORE03,t_stage,,,,,,,0.48666667,0.55155556,T3B,2,14,0,11,0.14285714285714285,0.0,0.14285714285714285,4.6,0.19904951,106.30520851,,,,,,
CORE02,CORE03,m_stage,,,,,,,0.48666667,0.55155556,M0,12,14,11,11,0.8571428571428571,1.0,-0.1428571428571429,0.2173913,0.00940688,5.02387564,,,,,,
CORE02,CORE03,m_stage,,,,,,,0.48666667,0.55155556,M1,2,14,0,11,0.14285714285714285,0.0,0.14285714285714285,4.6,0.19904951,106.30520851,,,,,,
CORE02,CORE03,grade,,,,,,,0.04862364,0.23836958,G2,3,14,7,11,0.21428571428571427,0.6363636363636364,-0.42207792207792205,0.1826087,0.03428666,0.97256287,,,,,,
CORE02,CORE03,grade,,,,,,,0.42830798,0.55155556,G3,8,14,4,11,0.5714285714285714,0.36363636363636365,0.20779220779220775,2.17948718,0.46164271,10.28969867,,,,,,
CORE02,CORE03,grade,,,,,,,0.23,0.55155556,G4,3,14,0,11,0.21428571428571427,0.0,0.21428571428571427,7.0,0.32368098,151.38362317,,,,,,
CORE02,CORE03,overall_survival,,,,,,,0.0237245,0.0731503,,,,,,,,,,,,14,11,7,0,1098.5,1308.0
CORE02,CORE04,age,14,11,66.0,58.0,0.36385613,0.36385613,0.2730073,0.74101981,,,,,,,,,,,,,,,,,
CORE02,CORE04,gender,,,,,,,0.05608696,0.3121367,FEMALE,1,14,5,11,0.07142857142857142,0.45454545454545453,-0.3831168831168831,0.13131313,0.01718584,1.00333394,,,,,,
CORE02,CORE04,gender,,,,,,,0.05608696,0.3121367,MALE,13,14,6,11,0.9285714285714286,0.5454545454545454,0.3831168831168832,7.61538462,0.99667713,58.18743187,,,,,,
CORE02,CORE04,stage_group,,,,,,,1.0,1.0,I,6,14,5,11,0.42857142857142855,0.45454545454545453,-0.025974025974025983,0.90374332,0.19623388,4.16213545,,,,,,
CORE02,CORE04,stage_group,,,,,,,1.0,1.0,II,2,14,1,11,0.14285714285714285,0.09090909090909091,0.05194805194805194,1.4,0.15758866,12.43744325,,,,,,
CORE02,CORE04,stage_group,,,,,,,0.10521739,0.39982608,III,4,14,0,11,0.2857142857142857,0.0,0.2857142857142857,9.85714286,0.47188718,205.90359029,,,,,,
CORE02,CORE04,stage_group,,,,,,,0.17745995,0.56195651,IV,2,14,5,11,0.14285714285714285,0.45454545454545453,-0.3116883116883117,0.23636364,0.0402542,1.38787425,,,,,,
CORE02,CORE04,t_stage,,,,,,,1.0,1.0,T1A,4,14,3,11,0.2857142857142857,0.2727272727272727,0.012987012987012991,1.04081633,0.19709715,5.49626728,,,,,,
CORE02,CORE04,t_stage,,,,,,,0.62318841,0.94334673,T1B,2,14,3,11,0.14285714285714285,0.2727272727272727,-0.12987012987012986,0.48571429,0.07697413,3.06490464,,,,,,
CORE02,CORE04,t_stage,,,,,,,1.0,1.0,T2,2,14,1,11,0.14285714285714285,0.09090909090909091,0.05194805194805194,1.4,0.15758866,12.43744325,,,,,,
CORE02,CORE04,t_stage,,,,,,,0.44,0.92466667,T2B,0,14,1,11,0.0,0.09090909090909091,-0.09090909090909091,0.24137931,0.008923,6.52963871,,,,,,
CORE02,CORE04,t_stage,,,,,,,0.66086957,0.94334673,T3A,4,14,2,11,0.2857142857142857,0.18181818181818182,0.10389610389610388,1.62857143,0.27524401,9.63597677,,,,,,
CORE02,CORE04,t_stage,,,,,,,0.48666667,0.92466667,T3B,2,14,0,11,0.14285714285714285,0.0,0.14285714285714285,4.6,0.19904951,106.30520851,,,,,,
CORE02,CORE04,t_stage,,,,,,,0.44,0.92466667,T4,0,14,1,11,0.0,0.09090909090909091,-0.09090909090909091,0.24137931,0.008923,6.52963871,,,,,,
CORE02,CORE04,m_stage,,,,,,,0.06571299,0.3121367,M0,12,14,4,9,0.8571428571428571,0.4444444444444444,0.4126984126984127,6.11111111,0.96778001,38.58901673,,,,,,
CORE02,CORE04,m_stage,,,,,,,0.06571299,0.3121367,M1,2,14,5,9,0.14285714285714285,0.5555555555555556,-0.41269841269841273,0.16363636,0.02591411,1.03329268,,,,,,
CORE02,CORE04,grade,,,,,,,1.0,1.0,G2,3,14,2,11,0.21428571428571427,0.18181818181818182,0.03246753246753245,1.15652174,0.18432287,7.25651987,,,,,,
CORE02,CORE04,grade,,,,,,,0.69509759,0.94334673,G3,8,14,5,11,0.5714285714285714,0.45454545454545453,0.11688311688311687,1.54545455,0.33557154,7.1174979,,,,,,
CORE02,CORE04,grade,,,,,,,0.65640732,0.94334673,G4,3,14,4,11,0.21428571428571427,0.36363636363636365,-0.14935064935064937,0.50724638,0.09524073,2.70156352,,,,,,
CORE02,CORE04,overall_survival,,,,,,,0.27643158,0.39490226,,,,,,,,,,,,14,11,7,6,1098.5,1661.0
CORE02,CORE05,age,14,5,66.0,71.0,-0.14026732,-0.14026732,0.96301341,1.0,,,,,,,,,,,,,,,,,
CORE02,CORE05,gender,,,,,,,0.15479876,1.0,FEMALE,1,14,2,5,0.07142857142857142,0.4,-0.3285714285714286,0.15555556,0.01497064,1.61633266,,,,,,
CORE02,CORE05,gender,,,,,,,0.15479876,1.0,MALE,13,14,3,5,0.9285714285714286,0.6,0.3285714285714286,6.42857143,0.61868452,66.79742133,,,,,,
CORE02,CORE05,stage_group,,,,,,,0.60268318,1.0,I,6,14,1,5,0.42857142857142855,0.2,0.22857142857142854,2.29411765,0.27776386,18.94766215,,,,,,
CORE02,CORE05,stage_group,,,,,,,1.0,1.0,II,2,14,1,5,0.14285714285714285,0.2,-0.05714285714285716,0.6,0.06056632,5.94389754,,,,,,
CORE02,CORE05,stage_group,,,,,,,1.0,1.0,III,4,14,2,5,0.2857142857142857,0.4,-0.11428571428571432,0.6,0.08425273,4.27285842,,,,,,
CORE02,CORE05,stage_group,,,,,,,1.0,1.0,IV,2,14,1,5,0.14285714285714285,0.2,-0.05714285714285716,0.6,0.06056632,5.94389754,,,,,,
CORE02,CORE05,t_stage,,,,,,,1.0,1.0,T1A,4,14,1,5,0.2857142857142857,0.2,0.08571428571428569,1.28571429,0.1493548,11.06801532,,,,,,
CORE02,CORE05,t_stage,,,,,,,1.0,1.0,T1B,2,14,0,5,0.14285714285714285,0.0,0.14285714285714285,2.2,0.08987835,53.85056722,,,,,,
CORE02,CORE05,t_stage,,,,,,,1.0,1.0,T2,2,14,1,5,0.14285714285714285,0.2,-0.05714285714285716,0.6,0.06056632,5.94389754,,,,,,
CORE02,CORE05,t_stage,,,,,,,1.0,1.0,T3A,4,14,1,5,0.2857142857142857,0.2,0.08571428571428569,1.28571429,0.1493548,11.06801532,,,,,,
CORE02,CORE05,t_stage,,,,,,,1.0,1.0,T3B,2,14,1,5,0.14285714285714285,0.2,-0.05714285714285716,0.6,0.06056632,5.94389754,,,,,,
CORE02,CORE05,t_stage,,,,,,,0.26315789,1.0,T4,0,14,1,5,0.0,0.2,-0.2,0.10344828,0.00355439,3.01079927,,,,,,
CORE02,CORE05,m_stage,,,,,,,1.0,1.0,M0,12,14,5,5,0.8571428571428571,1.0,-0.1428571428571429,0.45454545,0.01856991,11.12615025,,,,,,
CORE02,CORE05,m_stage,,,,,,,1.0,1.0,M1,2,14,0,5,0.14285714285714285,0.0,0.14285714285714285,2.2,0.08987835,53.85056722,,,,,,
CORE02,CORE05,grade,,,,,,,0.2621259,1.0,G2,3,14,3,5,0.21428571428571427,0.6,-0.3857142857142857,0.2173913,0.02894198,1.63288674,,,,,,
CORE02,CORE05,grade,,,,,,,0.30340557,1.0,G3,8,14,1,5,0.5714285714285714,0.2,0.3714285714285714,3.92307692,0.47499264,32.40162345,,,,,,
CORE02,CORE05,grade,,,,,,,1.0,1.0,G4,3,14,1,5,0.21428571428571427,0.2,0.014285714285714263,0.91304348,0.10102093,8.25223475,,,,,,
CORE02,CORE05,overall_survival,,,,,,,0.91803258,0.91803258,,,,,,,,,,,,14,5,7,2,1098.5,1018.0
CORE03,CORE04,age,11,11,46.0,58.0,-1.27479941,-1.27479941,0.01028754,0.06172524,,,,,,,,,,,,,,,,,
CORE03,CORE04,gender,,,,,,,1.0,1.0,FEMALE,5,11,5,11,0.45454545454545453,0.45454545454545453,0.0,1.0,0.200705,4.98243696,,,,,,
CORE03,CORE04,gender,,,,,,,1.0,1.0,MALE,6,11,6,11,0.5454545454545454,0.5454545454545454,0.0,1.0,0.200705,4.98243696,,,,,,
CORE03,CORE04,stage_group,,,,,,,0.18266254,0.44635628,I,9,11,5,11,0.8181818181818182,0.45454545454545453,0.3636363636363637,4.49090909,0.74430381,27.0968176,,,,,,
CORE03,CORE04,stage_group,,,,,,,1.0,1.0,II,0,11,1,11,0.0,0.09090909090909091,-0.09090909090909091,0.30434783,0.01113364,8.31961243,,,,,,
CORE03,CORE04,stage_group,,,,,,,0.47619048,0.95238096,III,2,11,0,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,,,,,,
CORE03,CORE04,stage_group,,,,,,,0.03508772,0.15789474,IV,0,11,5,11,0.0,0.45454545454545453,-0.45454545454545453,0.0513834,0.00243177,1.08573255,,,,,,
CORE03,CORE04,t_stage,,,,,,,0.19838057,0.44635628,T1A,7,11,3,11,0.6363636363636364,0.2727272727272727,0.36363636363636365,4.04761905,0.73393003,22.32259106,,,,,,
CORE03,CORE04,t_stage,,,,,,,1.0,1.0,T1B,3,11,3,11,0.2727272727272727,0.2727272727272727,0.0,1.0,0.17197129,5.81492423,,,,,,
CORE03,CORE04,t_stage,,,,,,,1.0,1.0,T2,0,11,1,11,0.0,0.09090909090909091,-0.09090909090909091,0.30434783,0.01113364,8.31961243,,,,,,
CORE03,CORE04,t_stage,,,,,,,1.0,1.0,T2B,0,11,1,11,0.0,0.09090909090909091,-0.09090909090909091,0.30434783,0.01113364,8.31961243,,,,,,
CORE03,CORE04,t_stage,,,,,,,1.0,1.0,T3A,1,11,2,11,0.09090909090909091,0.18181818181818182,-0.09090909090909091,0.54285714,0.05976992,4.93047121,,,,,,
CORE03,CORE04,t_stage,,,,,,,1.0,1.0,T4,0,11,1,11,0.0,0.09090909090909091,-0.09090909090909091,0.30434783,0.01113364,8.31961243,,,,,,
CORE03,CORE04,m_stage,,,,,,,0.00812693,0.06172524,M0,11,11,4,9,1.0,0.4444444444444444,0.5555555555555556,28.11111111,1.27470911,619.93325698,,,,,,
CORE03,CORE04,m_stage,,,,,,,0.00812693,0.06172524,M1,0,11,5,9,0.0,0.5555555555555556,-0.5555555555555556,0.03557312,0.00161308,0.78449271,,,,,,
CORE03,CORE04,grade,,,,,,,0.08049536,0.27067668,G2,7,11,2,11,0.6363636363636364,0.18181818181818182,0.45454545454545453,6.33333333,1.02770945,39.02962193,,,,,,
CORE03,CORE04,grade,,,,,,,1.0,1.0,G3,4,11,5,11,0.36363636363636365,0.45454545454545453,-0.09090909090909088,0.70909091,0.13899624,3.61743535,,,,,,
CORE03,CORE04,grade,,,,,,,0.09022556,0.27067668,G4,0,11,4,11,0.0,0.36363636363636365,-0.36363636363636365,0.07246377,0.00338683,1.55041852,,,,,,
CORE03,CORE04,overall_survival,,,,,,,0.11914139,0.19856898,,,,,,,,,,,,11,11,0,6,1308.0,1661.0
CORE03,CORE05,age,11,5,46.0,71.0,-1.85385865,-1.85385865,0.01478962,0.25142354,,,,,,,,,,,,,,,,,
CORE03,CORE05,gender,,,,,,,1.0,1.0,FEMALE,5,11,2,5,0.45454545454545453,0.4,0.05454545454545451,1.18461538,0.16342157,8.58707706,,,,,,
CORE03,CORE05,gender,,,,,,,1.0,1.0,MALE,6,11,3,5,0.5454545454545454,0.6,-0.054545454545454564,0.84415584,0.11645406,6.11914329,,,,,,
CORE03,CORE05,stage_group,,,,,,,0.03571429,0.30357147,I,9,11,1,5,0.8181818181818182,0.2,0.6181818181818182,11.4,1.12677405,115.33811991,,,,,,
CORE03,CORE05,stage_group,,,,,,,0.3125,0.59027778,II,0,11,1,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,,,,,,
CORE03,CORE05,stage_group,,,,,,,0.5467033,0.8449051,III,2,11,2,5,0.18181818181818182,0.4,-0.2181818181818182,0.36842105,0.04339052,3.12819658,,,,,,
CORE03,CORE05,stage_group,,,,,,,0.3125,0.59027778,IV,0,11,1,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,,,,,,
CORE03,CORE05,t_stage,,,,,,,0.28205128,0.59027778,T1A,7,11,1,5,0.6363636363636364,0.2,0.43636363636363634,5.0,0.5615617,44.51870547,,,,,,
