core_id,field,level,set_count,set_total,rest_count,rest_total,set_fraction,rest_fraction,frequency_difference,odds_ratio,q_value,set_mean,rest_mean,cliffs_delta,direction,cramers_v,epsilon_squared,available_n,missing_n
CORE02,tissue_source_site,B8,0,14,6,45,0.0,0.133333,-0.133333,0.0,1.0,,,,,,,,
CORE02,tissue_source_site,BP,8,14,25,45,0.571429,0.555556,0.015873,1.066667,1.0,,,,,,,,
CORE02,tissue_source_site,CJ,0,14,6,45,0.0,0.133333,-0.133333,0.0,1.0,,,,,,,,
CORE02,tissue_source_site,CZ,1,14,2,45,0.071429,0.044444,0.026984,1.653846,1.0,,,,,,,,
CORE02,ct_phase,ART,0,14,4,45,0.0,0.088889,-0.088889,0.0,1.0,,,,,,,,
CORE02,ct_phase,CE_UNSPECIFIED,1,14,9,45,0.071429,0.2,-0.128571,0.307692,1.0,,,,,,,,
CORE02,ct_phase,DEL,3,14,5,45,0.214286,0.111111,0.103175,2.181818,1.0,,,,,,,,
CORE02,ct_phase,MAIN_CE_HIGH,2,14,6,45,0.142857,0.133333,0.009524,1.083333,1.0,,,,,,,,
CORE02,ct_phase,MAIN_CE_MEDIUM,0,14,1,45,0.0,0.022222,-0.022222,0.0,1.0,,,,,,,,
CORE02,ct_phase,NC,1,14,4,45,0.071429,0.088889,-0.01746,0.788462,1.0,,,,,,,,
CORE02,ct_phase,NEPH,1,14,1,45,0.071429,0.022222,0.049206,3.384615,1.0,,,,,,,,
CORE02,ct_phase,UNKNOWN,6,14,15,45,0.428571,0.333333,0.095238,1.5,1.0,,,,,,,,
CORE02,ct_manufacturer,GE,13,14,37,45,0.928571,0.822222,0.106349,2.810811,1.0,,,,,,,,
CORE02,ct_manufacturer,SIEMENS,1,14,8,45,0.071429,0.177778,-0.106349,0.355769,1.0,,,,,,,,
CORE02,ct_scanner_model,Definition AS+,0,14,1,45,0.0,0.022222,-0.022222,0.0,1.0,,,,,,,,
CORE02,ct_scanner_model,LightSpeed Plus,1,14,1,45,0.071429,0.022222,0.049206,3.384615,1.0,,,,,,,,
CORE02,ct_scanner_model,LightSpeed QX/i,4,14,6,45,0.285714,0.133333,0.152381,2.6,1.0,,,,,,,,
CORE02,ct_scanner_model,LightSpeed Ultra,1,14,3,45,0.071429,0.066667,0.004762,1.076923,1.0,,,,,,,,
CORE02,ct_scanner_model,LightSpeed VCT,5,14,5,45,0.357143,0.111111,0.246032,4.444444,0.750016,,,,,,,,
CORE02,ct_scanner_model,LightSpeed16,2,14,22,45,0.142857,0.488889,-0.346032,0.174242,0.750016,,,,,,,,
CORE02,ct_scanner_model,Sensation 16,0,14,1,45,0.0,0.022222,-0.022222,0.0,1.0,,,,,,,,
CORE02,ct_scanner_model,Sensation 64,1,14,5,45,0.071429,0.111111,-0.039683,0.615385,1.0,,,,,,,,
CORE02,ct_scanner_model,Volume Zoom,0,14,1,45,0.0,0.022222,-0.022222,0.0,1.0,,,,,,,,
CORE02,ct_reconstruction_kernel,B30f,1,14,3,45,0.071429,0.066667,0.004762,1.076923,1.0,,,,,,,,
CORE02,ct_reconstruction_kernel,B31f,0,14,5,45,0.0,0.111111,-0.111111,0.0,1.0,,,,,,,,
CORE02,ct_reconstruction_kernel,LUNG,1,14,1,45,0.071429,0.022222,0.049206,3.384615,1.0,,,,,,,,
CORE02,ct_reconstruction_kernel,SOFT,2,14,3,45,0.142857,0.066667,0.07619,2.333333,1.0,,,,,,,,
CORE02,ct_reconstruction_kernel,STANDARD,10,14,33,45,0.714286,0.733333,-0.019048,0.909091,1.0,,,,,,,,
CORE02,ct_slice_thickness,,,,,,,,,,1.0,3.160714,3.527778,-0.096825,lower_in_set,,,,
CORE02,ct_z_spacing,,,,,,,,,,1.0,2.982143,3.367778,-0.060317,lower_in_set,,,,
CORE02,ct_pixel_spacing,,,,,,,,,,1.0,0.813197,0.806641,0.080952,higher_in_set,,,,
CORE03,tissue_source_site,B0,1,11,10,48,0.090909,0.208333,-0.117424,0.38,1.0,,,,,,,,
CORE03,tissue_source_site,B8,2,11,4,48,0.181818,0.083333,0.098485,2.444444,0.991232,,,,,,,,
CORE03,tissue_source_site,BP,8,11,25,48,0.727273,0.520833,0.206439,2.453333,0.991232,,,,,,,,
CORE03,tissue_source_site,CJ,0,11,6,48,0.0,0.125,-0.125,0.0,1.0,,,,,,,,
CORE03,tissue_source_site,CZ,0,11,3,48,0.0,0.0625,-0.0625,0.0,1.0,,,,,,,,
CORE03,ct_phase,ART,1,11,3,48,0.090909,0.0625,0.028409,1.5,1.0,,,,,,,,
CORE03,ct_phase,CE_UNSPECIFIED,2,11,8,48,0.181818,0.166667,0.015152,1.111111,1.0,,,,,,,,
CORE03,ct_phase,DEL,1,11,7,48,0.090909,0.145833,-0.054924,0.585714,1.0,,,,,,,,
CORE03,ct_phase,MAIN_CE_HIGH,2,11,6,48,0.181818,0.125,0.056818,1.555556,1.0,,,,,,,,
CORE03,ct_phase,MAIN_CE_MEDIUM,0,11,1,48,0.0,0.020833,-0.020833,0.0,1.0,,,,,,,,
CORE03,ct_phase,NC,2,11,3,48,0.181818,0.0625,0.119318,3.333333,0.991232,,,,,,,,
CORE03,ct_phase,NEPH,1,11,1,48,0.090909,0.020833,0.070076,4.7,0.991232,,,,,,,,
CORE03,ct_phase,UNKNOWN,2,11,19,48,0.181818,0.395833,-0.214015,0.339181,0.991232,,,,,,,,
CORE03,ct_manufacturer,GE,9,11,41,48,0.818182,0.854167,-0.035985,0.768293,1.0,,,,,,,,
CORE03,ct_manufacturer,SIEMENS,2,11,7,48,0.181818,0.145833,0.035985,1.301587,1.0,,,,,,,,
CORE03,ct_scanner_model,Definition AS+,0,11,1,48,0.0,0.020833,-0.020833,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed Plus,1,11,1,48,0.090909,0.020833,0.070076,4.7,0.991232,,,,,,,,
CORE03,ct_scanner_model,LightSpeed QX/i,0,11,10,48,0.0,0.208333,-0.208333,0.0,0.991232,,,,,,,,
CORE03,ct_scanner_model,LightSpeed Ultra,0,11,4,48,0.0,0.083333,-0.083333,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed VCT,1,11,9,48,0.090909,0.1875,-0.096591,0.433333,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed16,7,11,17,48,0.636364,0.354167,0.282197,3.191176,0.991232,,,,,,,,
CORE03,ct_scanner_model,Sensation 16,0,11,1,48,0.0,0.020833,-0.020833,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,Sensation 64,2,11,4,48,0.181818,0.083333,0.098485,2.444444,0.991232,,,,,,,,
CORE03,ct_scanner_model,Volume Zoom,0,11,1,48,0.0,0.020833,-0.020833,0.0,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,B30f,0,11,4,48,0.0,0.083333,-0.083333,0.0,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,B31f,2,11,3,48,0.181818,0.0625,0.119318,3.333333,0.991232,,,,,,,,
CORE03,ct_reconstruction_kernel,LUNG,0,11,2,48,0.0,0.041667,-0.041667,0.0,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,SOFT,1,11,4,48,0.090909,0.083333,0.007576,1.1,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,STANDARD,8,11,35,48,0.727273,0.729167,-0.001894,0.990476,1.0,,,,,,,,
CORE03,ct_slice_thickness,,,,,,,,,,1.0,3.409091,3.447917,-0.026515,lower_in_set,,,,
CORE03,ct_z_spacing,,,,,,,,,,1.0,3.409091,3.245833,0.073864,higher_in_set,,,,
CORE03,ct_pixel_spacing,,,,,,,,,,0.991232,0.848544,0.79895,0.246212,higher_in_set,,,,
CORE04,tissue_source_site,B0,0,11,11,48,0.0,0.229167,-0.229167,0.0,0.369984,,,,,,,,
CORE04,tissue_source_site,B8,3,11,3,48,0.272727,0.0625,0.210227,5.625,0.329609,,,,,,,,
CORE04,tissue_source_site,BP,1,11,32,48,0.090909,0.666667,-0.575758,0.05,0.010464,,,,,,,,
CORE04,tissue_source_site,CJ,5,11,1,48,0.454545,0.020833,0.433712,39.166667,0.010464,,,,,,,,
CORE04,tissue_source_site,CZ,2,11,1,48,0.181818,0.020833,0.160985,10.444444,0.345136,,,,,,,,
CORE04,ct_phase,ART,2,11,2,48,0.181818,0.041667,0.140152,5.111111,0.372882,,,,,,,,
CORE04,ct_phase,CE_UNSPECIFIED,1,11,9,48,0.090909,0.1875,-0.096591,0.433333,0.765335,,,,,,,,
CORE04,ct_phase,DEL,2,11,6,48,0.181818,0.125,0.056818,1.555556,0.764653,,,,,,,,
CORE04,ct_phase,MAIN_CE_HIGH,0,11,8,48,0.0,0.166667,-0.166667,0.0,0.573871,,,,,,,,
CORE04,ct_phase,MAIN_CE_MEDIUM,1,11,0,48,0.090909,0.0,0.090909,,0.372882,,,,,,,,
CORE04,ct_phase,NC,0,11,5,48,0.0,0.104167,-0.104167,0.0,0.732762,,,,,,,,
CORE04,ct_phase,NEPH,0,11,2,48,0.0,0.041667,-0.041667,0.0,1.0,,,,,,,,
CORE04,ct_phase,UNKNOWN,5,11,16,48,0.454545,0.333333,0.121212,1.666667,0.724624,,,,,,,,
CORE04,ct_manufacturer,GE,6,11,44,48,0.545455,0.916667,-0.371212,0.109091,0.06256,,,,,,,,
CORE04,ct_manufacturer,SIEMENS,5,11,4,48,0.454545,0.083333,0.371212,9.166667,0.06256,,,,,,,,
CORE04,ct_scanner_model,Definition AS+,1,11,0,48,0.090909,0.0,0.090909,,0.372882,,,,,,,,
CORE04,ct_scanner_model,LightSpeed Plus,0,11,2,48,0.0,0.041667,-0.041667,0.0,1.0,,,,,,,,
CORE04,ct_scanner_model,LightSpeed QX/i,2,11,8,48,0.181818,0.166667,0.015152,1.111111,1.0,,,,,,,,
CORE04,ct_scanner_model,LightSpeed Ultra,1,11,3,48,0.090909,0.0625,0.028409,1.5,0.732762,,,,,,,,
CORE04,ct_scanner_model,LightSpeed VCT,0,11,10,48,0.0,0.208333,-0.208333,0.0,0.372882,,,,,,,,
CORE04,ct_scanner_model,LightSpeed16,3,11,21,48,0.272727,0.4375,-0.164773,0.482143,0.724624,,,,,,,,
CORE04,ct_scanner_model,Sensation 16,1,11,0,48,0.090909,0.0,0.090909,,0.372882,,,,,,,,
CORE04,ct_scanner_model,Sensation 64,2,11,4,48,0.181818,0.083333,0.098485,2.444444,0.573871,,,,,,,,
CORE04,ct_scanner_model,Volume Zoom,1,11,0,48,0.090909,0.0,0.090909,,0.372882,,,,,,,,
CORE04,ct_reconstruction_kernel,B30f,2,11,2,48,0.181818,0.041667,0.140152,5.111111,0.372882,,,,,,,,
CORE04,ct_reconstruction_kernel,B31f,3,11,2,48,0.272727,0.041667,0.231061,8.625,0.258771,,,,,,,,
CORE04,ct_reconstruction_kernel,LUNG,1,11,1,48,0.090909,0.020833,0.070076,4.7,0.573871,,,,,,,,
CORE04,ct_reconstruction_kernel,SOFT,0,11,5,48,0.0,0.104167,-0.104167,0.0,0.732762,,,,,,,,
CORE04,ct_reconstruction_kernel,STANDARD,5,11,38,48,0.454545,0.791667,-0.337121,0.219298,0.28664,,,,,,,,
CORE04,ct_slice_thickness,,,,,,,,,,0.764653,3.636364,3.395833,0.081439,higher_in_set,,,,
CORE04,ct_z_spacing,,,,,,,,,,0.806708,3.272727,3.277083,-0.064394,lower_in_set,,,,
CORE04,ct_pixel_spacing,,,,,,,,,,0.633851,0.784091,0.813721,-0.166667,lower_in_set,,,,
CORE05,tissue_source_site,B0,1,5,10,54,0.2,0.185185,0.014815,1.1,1.0,,,,,,,,
CORE05,tissue_source_site,B8,1,5,5,54,0.2,0.092593,0.107407,2.45,1.0,,,,,,,,
CORE05,tissue_source_site,BP,3,5,30,54,0.6,0.555556,0.044444,1.2,1.0,,,,,,,,
CORE05,tissue_source_site,CJ,0,5,6,54,0.0,0.111111,-0.111111,0.0,1.0,,,,,,,,
CORE05,tissue_source_site,CZ,0,5,3,54,0.0,0.055556,-0.055556,0.0,1.0,,,,,,,,
CORE05,ct_phase,ART,0,5,4,54,0.0,0.074074,-0.074074,0.0,1.0,,,,,,,,
CORE05,ct_phase,CE_UNSPECIFIED,2,5,8,54,0.4,0.148148,0.251852,3.833333,1.0,,,,,,,,
CORE05,ct_phase,DEL,1,5,7,54,0.2,0.12963,0.07037,1.678571,1.0,,,,,,,,
CORE05,ct_phase,MAIN_CE_HIGH,0,5,8,54,0.0,0.148148,-0.148148,0.0,1.0,,,,,,,,
CORE05,ct_phase,MAIN_CE_MEDIUM,0,5,1,54,0.0,0.018519,-0.018519,0.0,1.0,,,,,,,,
CORE05,ct_phase,NC,1,5,4,54,0.2,0.074074,0.125926,3.125,1.0,,,,,,,,
CORE05,ct_phase,NEPH,0,5,2,54,0.0,0.037037,-0.037037,0.0,1.0,,,,,,,,
CORE05,ct_phase,UNKNOWN,1,5,20,54,0.2,0.37037,-0.17037,0.425,1.0,,,,,,,,
CORE05,ct_manufacturer,GE,4,5,46,54,0.8,0.851852,-0.051852,0.695652,1.0,,,,,,,,
CORE05,ct_manufacturer,SIEMENS,1,5,8,54,0.2,0.148148,0.051852,1.4375,1.0,,,,,,,,
CORE05,ct_scanner_model,Definition AS+,0,5,1,54,0.0,0.018519,-0.018519,0.0,1.0,,,,,,,,
CORE05,ct_scanner_model,LightSpeed Plus,0,5,2,54,0.0,0.037037,-0.037037,0.0,1.0,,,,,,,,
CORE05,ct_scanner_model,LightSpeed QX/i,1,5,9,54,0.2,0.166667,0.033333,1.25,1.0,,,,,,,,
CORE05,ct_scanner_model,LightSpeed Ultra,0,5,4,54,0.0,0.074074,-0.074074,0.0,1.0,,,,,,,,
CORE05,ct_scanner_model,LightSpeed VCT,0,5,10,54,0.0,0.185185,-0.185185,0.0,1.0,,,,,,,,
CORE05,ct_scanner_model,LightSpeed16,3,5,21,54,0.6,0.388889,0.211111,2.357143,1.0,,,,,,,,
CORE05,ct_scanner_model,Sensation 16,0,5,1,54,0.0,0.018519,-0.018519,0.0,1.0,,,,,,,,
CORE05,ct_scanner_model,Sensation 64,1,5,5,54,0.2,0.092593,0.107407,2.45,1.0,,,,,,,,
CORE05,ct_scanner_model,Volume Zoom,0,5,1,54,0.0,0.018519,-0.018519,0.0,1.0,,,,,,,,
CORE05,ct_reconstruction_kernel,B30f,1,5,3,54,0.2,0.055556,0.144444,4.25,1.0,,,,,,,,
CORE05,ct_reconstruction_kernel,B31f,0,5,5,54,0.0,0.092593,-0.092593,0.0,1.0,,,,,,,,
CORE05,ct_reconstruction_kernel,LUNG,0,5,2,54,0.0,0.037037,-0.037037,0.0,1.0,,,,,,,,
CORE05,ct_reconstruction_kernel,SOFT,1,5,4,54,0.2,0.074074,0.125926,3.125,1.0,,,,,,,,
CORE05,ct_reconstruction_kernel,STANDARD,3,5,40,54,0.6,0.740741,-0.140741,0.525,1.0,,,,,,,,
CORE05,ct_slice_thickness,,,,,,,,,,1.0,4.0,3.388889,0.225926,higher_in_set,,,,
CORE05,ct_z_spacing,,,,,,,,,,1.0,4.0,3.209259,0.288889,higher_in_set,,,,
CORE05,ct_pixel_spacing,,,,,,,,,,1.0,0.823828,0.806749,0.103704,higher_in_set,,,,
GLOBAL,tissue_source_site,,,,,,,,,,0.008,,,,,0.333316,,59,0
GLOBAL,ct_phase,,,,,,,,,,0.85512,,,,,0.0,,59,0
GLOBAL,ct_manufacturer,,,,,,,,,,0.056,,,,,0.366877,,59,0
GLOBAL,ct_scanner_model,,,,,,,,,,0.546,,,,,0.122696,,59,0
GLOBAL,ct_reconstruction_kernel,,,,,,,,,,0.354667,,,,,0.160882,,59,0
GLOBAL,ct_slice_thickness,,,,,,,,,,0.85512,,,,,,0.0,59,0
GLOBAL,ct_z_spacing,,,,,,,,,,0.85512,,,,,,0.0,59,0
GLOBAL,ct_pixel_spacing,,,,,,,,,,0.85512,,,,,,0.0,59,0
