core_id,pathway,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,direction,p_value,q_value,available_n_core,available_n_rest
CORE04,HALLMARK_HYPOXIA,11,92,0.46323766,0.46156205,0.44382793,0.45532668,-0.2710364,down,0.97018803,0.97870331,11,92
CORE04,HALLMARK_IL2_STAT5_SIGNALING,11,92,0.30334729,0.28315956,0.28196334,0.27509214,0.16791327,up,0.27845283,0.48009109,11,92
CORE04,HALLMARK_IL6_JAK_STAT3_SIGNALING,11,92,0.40657496,0.30092324,0.37859682,0.29658574,1.05014269,up,0.0005971,0.009435,11,92
CORE04,HALLMARK_INFLAMMATORY_RESPONSE,11,92,0.27636818,0.20399091,0.26099299,0.18603387,0.94450211,up,0.00067166,0.009435,11,92
CORE04,HALLMARK_INTERFERON_ALPHA_RESPONSE,11,92,0.49298365,0.41113797,0.49173757,0.409129,1.1378911,up,0.00246855,0.0202915,11,92
CORE04,HALLMARK_INTERFERON_GAMMA_RESPONSE,11,92,0.44658356,0.34874049,0.43277607,0.34871881,1.11135075,up,0.00143589,0.0143589,11,92
CORE04,HALLMARK_KRAS_SIGNALING_DN,11,92,-0.17819835,-0.15257976,-0.17261912,-0.15171485,-0.72203764,down,0.01558326,0.05014553,11,92
CORE04,HALLMARK_KRAS_SIGNALING_UP,11,92,0.23638443,0.2062353,0.21576443,0.19473122,0.39218291,up,0.15401486,0.2852127,11,92
CORE04,HALLMARK_MITOTIC_SPINDLE,11,92,0.16800792,0.17864263,0.17363743,0.17538906,-0.04489949,down,0.72056194,0.83705148,11,92
CORE04,HALLMARK_MTORC1_SIGNALING,11,92,0.44978301,0.42537256,0.45219425,0.4244753,0.83821716,up,0.00284081,0.0202915,11,92
CORE04,HALLMARK_MYC_TARGETS_V1,11,92,0.5704714,0.56021878,0.57274432,0.56035941,0.50120337,up,0.12284317,0.24568634,11,92
CORE04,HALLMARK_MYC_TARGETS_V2,11,92,0.25002977,0.22237959,0.24333481,0.23254431,0.19626774,up,0.49774425,0.75415795,11,92
CORE04,HALLMARK_MYOGENESIS,11,92,0.20626535,0.26579563,0.1981254,0.26072426,-1.79281851,down,7.49e-06,0.0003745,11,92
CORE04,HALLMARK_NOTCH_SIGNALING,11,92,0.27017917,0.32470063,0.26561478,0.31808625,-1.1913553,down,0.00540951,0.02625536,11,92
CORE04,HALLMARK_OXIDATIVE_PHOSPHORYLATION,11,92,0.58014499,0.57619923,0.58323253,0.5784588,0.09944077,up,0.95316863,0.97870331,11,92
CORE04,HALLMARK_P53_PATHWAY,11,92,0.38887667,0.38001108,0.37951813,0.37576636,0.13611025,up,0.54631022,0.7886391,11,92
CORE04,HALLMARK_PANCREAS_BETA_CELLS,11,92,0.2458167,0.25979383,0.25105438,0.26345563,-0.12492994,down,0.64996666,0.83705148,11,92
CORE04,HALLMARK_PEROXISOME,11,92,0.34870517,0.35481535,0.35557413,0.35025527,0.15167381,up,0.69672777,0.83705148,11,92
CORE04,HALLMARK_PI3K_AKT_MTOR_SIGNALING,11,92,0.33392388,0.31952454,0.33792312,0.31905794,0.91033096,up,0.01908905,0.05614426,11,92
CORE04,HALLMARK_PROTEIN_SECRETION,11,92,0.48769875,0.46078468,0.48082934,0.45055215,0.5441931,up,0.08656648,0.196742,11,92
CORE04,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,11,92,0.52487325,0.51034798,0.5279972,0.50776145,0.81498988,up,0.01022806,0.04261692,11,92
CORE04,HALLMARK_SPERMATOGENESIS,11,92,-0.18233087,-0.17373134,-0.16065951,-0.16576748,0.1384997,up,0.97870331,0.97870331,11,92
CORE04,HALLMARK_TGF_BETA_SIGNALING,11,92,0.44751061,0.4830578,0.42733437,0.47188354,-0.8227225,down,0.02392293,0.06645258,11,92
CORE04,HALLMARK_TNFA_SIGNALING_VIA_NFKB,11,92,0.44804417,0.40426808,0.41890323,0.39223922,0.36393261,up,0.04762037,0.11626471,11,92
CORE04,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,11,92,0.44130317,0.42217802,0.45164904,0.42451949,0.8655033,up,0.01191564,0.043862,11,92
CORE04,HALLMARK_UV_RESPONSE_DN,11,92,0.2073159,0.24698009,0.19672351,0.24308445,-0.87571113,down,0.01228136,0.043862,11,92
CORE04,HALLMARK_UV_RESPONSE_UP,11,92,0.40455282,0.40026069,0.41203746,0.40077275,0.61304563,up,0.10805086,0.22510596,11,92
CORE04,HALLMARK_WNT_BETA_CATENIN_SIGNALING,11,92,0.10473727,0.16148156,0.08963305,0.16283718,-1.31045563,down,0.0007548,0.009435,11,92
CORE04,HALLMARK_XENOBIOTIC_METABOLISM,11,92,0.3495684,0.34265524,0.34859375,0.33416679,0.35904898,up,0.30281653,0.50469422,11,92
CORE05,HALLMARK_ADIPOGENESIS,5,98,0.43412328,0.47087566,0.44175206,0.46736039,-0.7885198,down,0.26832707,0.64064959,5,98
CORE05,HALLMARK_ALLOGRAFT_REJECTION,5,98,0.29286754,0.23258686,0.29108558,0.24291549,0.48085347,up,0.24878885,0.64064959,5,98
CORE05,HALLMARK_ANDROGEN_RESPONSE,5,98,0.38733908,0.40485774,0.38745467,0.39740462,-0.18754009,down,0.44079976,0.73466627,5,98
CORE05,HALLMARK_ANGIOGENESIS,5,98,0.52947594,0.46081652,0.51151543,0.4537911,0.7036782,up,0.14234278,0.55924286,5,98
CORE05,HALLMARK_APICAL_JUNCTION,5,98,0.31901022,0.29321213,0.32195502,0.28703702,0.87282009,up,0.02663254,0.55924286,5,98
CORE05,HALLMARK_APICAL_SURFACE,5,98,0.12272089,0.08689139,0.11019918,0.08223125,0.58365634,up,0.28188582,0.64064959,5,98
CORE05,HALLMARK_APOPTOSIS,5,98,0.47540039,0.43880984,0.45788341,0.43461425,0.64717786,up,0.17005639,0.55924286,5,98
CORE05,HALLMARK_BILE_ACID_METABOLISM,5,98,0.08788257,0.17730295,0.12539114,0.17165885,-0.8910873,down,0.35608996,0.68478838,5,98
CORE05,HALLMARK_CHOLESTEROL_HOMEOSTASIS,5,98,0.32643188,0.32014004,0.3265593,0.32171547,0.16662716,up,0.79452018,0.93424138,5,98
CORE05,HALLMARK_COAGULATION,5,98,0.39720628,0.37604946,0.40176539,0.36886374,0.68317096,up,0.08150866,0.55924286,5,98
CORE05,HALLMARK_COMPLEMENT,5,98,0.29217722,0.31544681,0.3033304,0.30358564,-0.00504612,down,0.74888633,0.93424138,5,98
CORE05,HALLMARK_DNA_REPAIR,5,98,0.32164145,0.29837683,0.32176565,0.29926514,0.8437473,up,0.09048382,0.55924286,5,98
CORE05,HALLMARK_E2F_TARGETS,5,98,0.13647964,0.09718186,0.16106203,0.1043741,1.13382229,up,0.03616471,0.55924286,5,98
CORE05,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,5,98,0.50109513,0.40267532,0.51545545,0.3882482,1.4763812,up,0.00086081,0.0430405,5,98
CORE05,HALLMARK_ESTROGEN_RESPONSE_EARLY,5,98,0.20255972,0.23081318,0.21744058,0.23022719,-0.37087163,down,0.57570915,0.8466311,5,98
CORE05,HALLMARK_ESTROGEN_RESPONSE_LATE,5,98,0.25513072,0.24872287,0.23247429,0.24659038,-0.50819818,down,0.77161139,0.93424138,5,98
CORE05,HALLMARK_FATTY_ACID_METABOLISM,5,98,0.36169837,0.41264058,0.37179429,0.41096386,-0.80130989,down,0.20132743,0.55924286,5,98
CORE05,HALLMARK_G2M_CHECKPOINT,5,98,0.13339452,0.09344865,0.15620733,0.10437382,1.09233442,up,0.10357438,0.55924286,5,98
CORE05,HALLMARK_GLYCOLYSIS,5,98,0.39461683,0.39329125,0.40344252,0.38982441,0.36225554,up,0.5060231,0.79066109,5,98
CORE05,HALLMARK_HEDGEHOG_SIGNALING,5,98,0.13695005,0.13288744,0.14781923,0.13284347,0.32887154,up,0.57570915,0.8466311,5,98
CORE05,HALLMARK_HEME_METABOLISM,5,98,0.28755661,0.31835776,0.28957499,0.31511363,-0.9515089,down,0.0844224,0.55924286,5,98
CORE05,HALLMARK_HYPOXIA,5,98,0.45139488,0.46274942,0.45634961,0.45398382,0.05556986,up,0.67104476,0.93200661,5,98
CORE05,HALLMARK_IL2_STAT5_SIGNALING,5,98,0.27561657,0.28361223,0.28175917,0.27552324,0.15226353,up,0.98220417,0.98220417,5,98
CORE05,HALLMARK_IL6_JAK_STAT3_SIGNALING,5,98,0.32738065,0.31022641,0.321314,0.30452942,0.20444883,up,0.82918885,0.93424138,5,98
CORE05,HALLMARK_INFLAMMATORY_RESPONSE,5,98,0.2160542,0.20691582,0.2273972,0.19233727,0.42556201,up,0.48691345,0.78534427,5,98
CORE05,HALLMARK_INTERFERON_ALPHA_RESPONSE,5,98,0.41784437,0.41431817,0.41753511,0.41797251,-0.00567797,down,0.9466455,0.98220417,5,98
CORE05,HALLMARK_INTERFERON_GAMMA_RESPONSE,5,98,0.36644859,0.35932413,0.36345772,0.35740183,0.07566138,up,0.97034448,0.98220417,5,98
CORE05,HALLMARK_KRAS_SIGNALING_DN,5,98,-0.14879423,-0.15516765,-0.17268359,-0.15299142,-0.67054314,down,0.73759831,0.93424138,5,98
CORE05,HALLMARK_KRAS_SIGNALING_UP,5,98,0.22853657,0.20628649,0.22640593,0.19547604,0.57691865,up,0.20132743,0.55924286,5,98
CORE05,HALLMARK_MITOTIC_SPINDLE,5,98,0.19757383,0.17540873,0.19294178,0.1742969,0.48046925,up,0.31765447,0.66178015,5,98
CORE05,HALLMARK_MTORC1_SIGNALING,5,98,0.45596354,0.42728501,0.44936909,0.42631652,0.6817817,up,0.09048382,0.55924286,5,98
CORE05,HALLMARK_MYC_TARGETS_V1,5,98,0.58399017,0.56021878,0.58589914,0.5604465,1.04344864,up,0.06806456,0.55924286,5,98
CORE05,HALLMARK_MYC_TARGETS_V2,5,98,0.25053296,0.22237959,0.26247722,0.2322283,0.55311003,up,0.1800772,0.55924286,5,98
CORE05,HALLMARK_MYOGENESIS,5,98,0.27779035,0.26095883,0.27175106,0.25313526,0.46773403,up,0.27505311,0.64064959,5,98
CORE05,HALLMARK_NOTCH_SIGNALING,5,98,0.34859845,0.32015126,0.33466991,0.31135049,0.49921211,up,0.19586212,0.55924286,5,98
CORE05,HALLMARK_OXIDATIVE_PHOSPHORYLATION,5,98,0.54855771,0.5768247,0.57294842,0.57927577,-0.13179453,down,0.69299156,0.93424138,5,98
CORE05,HALLMARK_P53_PATHWAY,5,98,0.37243074,0.38066074,0.3733764,0.37630941,-0.10633924,down,0.79452018,0.93424138,5,98
CORE05,HALLMARK_PANCREAS_BETA_CELLS,5,98,0.21291507,0.25979383,0.20649118,0.26497,-0.59353165,down,0.16043114,0.55924286,5,98
CORE05,HALLMARK_PEROXISOME,5,98,0.31128619,0.35481535,0.33433179,0.35166471,-0.49657607,down,0.29587231,0.64320067,5,98
CORE05,HALLMARK_PI3K_AKT_MTOR_SIGNALING,5,98,0.3205385,0.3207781,0.32271586,0.32098883,0.08018038,up,0.89939774,0.95680611,5,98
CORE05,HALLMARK_PROTEIN_SECRETION,5,98,0.44457794,0.46594222,0.44263268,0.45435466,-0.2079279,down,0.14234278,0.55924286,5,98
CORE05,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,5,98,0.5177821,0.51116068,0.49979887,0.51043907,-0.41702123,down,0.84081724,0.93424138,5,98
CORE05,HALLMARK_SPERMATOGENESIS,5,98,-0.18038064,-0.17373134,-0.15169616,-0.16591206,0.38644914,up,0.84081724,0.93424138,5,98
CORE05,HALLMARK_TGF_BETA_SIGNALING,5,98,0.50164388,0.47715317,0.48384874,0.46627266,0.3151389,up,0.44079976,0.73466627,5,98
CORE05,HALLMARK_TNFA_SIGNALING_VIA_NFKB,5,98,0.41093015,0.40793638,0.40424789,0.39461943,0.13063115,up,0.86416886,0.93931398,5,98
CORE05,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,5,98,0.44564835,0.42388186,0.44718589,0.4264082,0.64621825,up,0.17501691,0.55924286,5,98
CORE05,HALLMARK_UV_RESPONSE_DN,5,98,0.24508911,0.24517992,0.25359665,0.23734434,0.29675576,up,0.62794412,0.89706303,5,98
CORE05,HALLMARK_UV_RESPONSE_UP,5,98,0.39382596,0.40182332,0.39404205,0.40238056,-0.44782175,down,0.33270984,0.66541968,5,98
CORE05,HALLMARK_WNT_BETA_CATENIN_SIGNALING,5,98,0.194391,0.15513261,0.16669217,0.15442371,0.203495,up,0.38041915,0.70447991,5,98
CORE05,HALLMARK_XENOBIOTIC_METABOLISM,5,98,0.3065159,0.34438112,0.3015268,0.33745145,-0.90551089,down,0.4230407,0.73466627,5,98
