core_a,core_b,pathway,smd_a_vs_b,p_value,q_value,median_a,median_b
CORE02,CORE03,HALLMARK_IL6_JAK_STAT3_SIGNALING,1.54918139,0.00284882,0.01294918,0.34376154,0.22999901
CORE02,CORE03,HALLMARK_INFLAMMATORY_RESPONSE,1.20484347,0.01724685,0.04538645,0.2283079,0.11970438
CORE02,CORE03,HALLMARK_INTERFERON_ALPHA_RESPONSE,1.10362485,0.04007904,0.083498,0.41640835,0.37720955
CORE02,CORE03,HALLMARK_INTERFERON_GAMMA_RESPONSE,1.14235519,0.04569623,0.09139246,0.35732708,0.28418513
CORE02,CORE03,HALLMARK_KRAS_SIGNALING_DN,-0.45956019,0.28573467,0.35716834,-0.1494497,-0.14305996
CORE02,CORE03,HALLMARK_KRAS_SIGNALING_UP,0.83939594,0.06666085,0.1149325,0.22696482,0.17797499
CORE02,CORE03,HALLMARK_MITOTIC_SPINDLE,-0.32629968,0.45987298,0.49986193,0.16214413,0.17254159
CORE02,CORE03,HALLMARK_MTORC1_SIGNALING,-0.11784405,0.33804482,0.40243431,0.41513204,0.42325147
CORE02,CORE03,HALLMARK_MYC_TARGETS_V1,-0.21004829,0.13219956,0.19441112,0.54388803,0.55600823
CORE02,CORE03,HALLMARK_MYC_TARGETS_V2,0.96307625,0.02661161,0.06652902,0.24645962,0.19080634
CORE02,CORE03,HALLMARK_MYOGENESIS,0.88544006,0.07520551,0.12129921,0.27767206,0.2418177
CORE02,CORE03,HALLMARK_NOTCH_SIGNALING,0.56095729,0.33804482,0.40243431,0.3245294,0.29368988
CORE02,CORE03,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.25473816,0.03505883,0.07621485,0.55338984,0.64440386
CORE02,CORE03,HALLMARK_P53_PATHWAY,1.78438667,0.00033606,0.00363129,0.3959077,0.36053429
CORE02,CORE03,HALLMARK_PANCREAS_BETA_CELLS,-1.92241259,0.00050838,0.00363129,0.15651565,0.32870529
CORE02,CORE03,HALLMARK_PEROXISOME,-1.1732054,0.01484463,0.04366068,0.32213884,0.36456274
CORE02,CORE03,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.28033947,0.11870569,0.18547764,0.31044264,0.32379672
CORE02,CORE03,HALLMARK_PROTEIN_SECRETION,-2.01383141,0.00041392,0.00363129,0.39418302,0.49248861
CORE02,CORE03,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.74515918,0.06666085,0.1149325,0.51626043,0.498433
CORE02,CORE03,HALLMARK_SPERMATOGENESIS,-0.51605447,0.21803874,0.28689308,-0.18533677,-0.17161171
CORE02,CORE03,HALLMARK_TGF_BETA_SIGNALING,-0.18485407,0.60301029,0.62813572,0.4732516,0.48450402
CORE02,CORE03,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1.81825069,0.00033606,0.00363129,0.43490969,0.34226909
CORE02,CORE03,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.25035959,0.56541213,0.60150227,0.42865532,0.41679375
CORE02,CORE03,HALLMARK_UV_RESPONSE_DN,-0.58960398,0.13219956,0.19441112,0.23355594,0.27450652
CORE02,CORE03,HALLMARK_UV_RESPONSE_UP,1.02333038,0.05893221,0.10913372,0.40971121,0.39324709
CORE02,CORE03,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.97136674,0.03058557,0.07282279,0.20445286,0.14170259
CORE02,CORE03,HALLMARK_XENOBIOTIC_METABOLISM,-0.01348785,0.84804997,0.86535711,0.33582983,0.34095109
CORE02,CORE04,HALLMARK_ADIPOGENESIS,-0.7806739,0.05893221,0.1281135,0.43600896,0.45604856
CORE02,CORE04,HALLMARK_ALLOGRAFT_REJECTION,-0.54154779,0.09497494,0.16959811,0.27426189,0.38130565
CORE02,CORE04,HALLMARK_ANDROGEN_RESPONSE,-1.0164449,0.03058557,0.08995756,0.34640937,0.39383533
CORE02,CORE04,HALLMARK_ANGIOGENESIS,1.33653193,0.00569897,0.04656,0.5263757,0.41347299
CORE02,CORE04,HALLMARK_APICAL_JUNCTION,1.25449046,0.00792785,0.04656,0.30837211,0.27384912
CORE02,CORE04,HALLMARK_APICAL_SURFACE,0.12905656,0.72195905,0.7847381,0.09447274,0.08354874
CORE02,CORE04,HALLMARK_APOPTOSIS,0.08832038,0.42731134,0.53413917,0.45222771,0.46377648
CORE02,CORE04,HALLMARK_BILE_ACID_METABOLISM,-1.0362411,0.08462411,0.16273867,0.13396781,0.19261165
CORE02,CORE04,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.34233149,0.28573467,0.38612793,0.33310299,0.31485342
CORE02,CORE04,HALLMARK_COAGULATION,1.12716517,0.00673092,0.04656,0.41697777,0.38339578
CORE02,CORE04,HALLMARK_COMPLEMENT,-0.30034553,0.05196258,0.11809677,0.32205333,0.34949657
CORE02,CORE04,HALLMARK_DNA_REPAIR,0.60435435,0.26174755,0.37392507,0.31111096,0.30258107
CORE02,CORE04,HALLMARK_E2F_TARGETS,-0.40782633,0.23918946,0.35174921,0.08876937,0.12719772
CORE02,CORE04,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1.23107147,0.009312,0.04656,0.44055719,0.40113069
CORE02,CORE04,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.2891424,0.42731134,0.53413917,0.21097745,0.22930422
CORE02,CORE04,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.23514731,0.68137564,0.7742905,0.24272235,0.24624964
CORE02,CORE04,HALLMARK_FATTY_ACID_METABOLISM,-1.04186416,0.03505883,0.09226008,0.36557768,0.39537376
CORE02,CORE04,HALLMARK_G2M_CHECKPOINT,-0.30656908,0.42731134,0.53413917,0.09716994,0.11162714
CORE02,CORE04,HALLMARK_GLYCOLYSIS,0.02046273,0.64169403,0.74615585,0.38868,0.39914687
CORE02,CORE04,HALLMARK_HEDGEHOG_SIGNALING,0.9050261,0.05196258,0.11809677,0.13887912,0.11661933
CORE02,CORE04,HALLMARK_HEME_METABOLISM,-0.80686848,0.00405172,0.0405172,0.28687132,0.30941388
CORE02,CORE04,HALLMARK_HYPOXIA,0.69109268,0.06666085,0.13887677,0.47992678,0.46323766
CORE02,CORE04,HALLMARK_IL2_STAT5_SIGNALING,0.13703646,0.72195905,0.7847381,0.29327745,0.30334729
CORE02,CORE04,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.57330252,0.01998348,0.07136957,0.34376154,0.40657496
CORE02,CORE04,HALLMARK_INFLAMMATORY_RESPONSE,-0.56961238,0.01274227,0.05791941,0.2283079,0.27636818
CORE02,CORE04,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.93798714,0.05196258,0.11809677,0.41640835,0.49298365
CORE02,CORE04,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.90522545,0.01998348,0.07136957,0.35732708,0.44658356
CORE02,CORE04,HALLMARK_KRAS_SIGNALING_DN,0.70136709,0.10631627,0.18330391,-0.1494497,-0.17819835
CORE02,CORE04,HALLMARK_KRAS_SIGNALING_UP,-0.02073109,0.49377872,0.60216917,0.22696482,0.23638443
CORE02,CORE04,HALLMARK_MITOTIC_SPINDLE,-0.17257933,0.76334061,0.79514647,0.16214413,0.16800792
CORE02,CORE04,HALLMARK_MTORC1_SIGNALING,-0.93889621,0.009312,0.04656,0.41513204,0.44978301
CORE02,CORE04,HALLMARK_MYC_TARGETS_V1,-0.69144662,0.03058557,0.08995756,0.54388803,0.5704714
CORE02,CORE04,HALLMARK_MYC_TARGETS_V2,0.20781409,0.76334061,0.79514647,0.24645962,0.25002977
CORE02,CORE04,HALLMARK_MYOGENESIS,2.34397345,9.068e-05,0.004534,0.27767206,0.20626535
CORE02,CORE04,HALLMARK_NOTCH_SIGNALING,1.05130697,0.01998348,0.07136957,0.3245294,0.27017917
CORE02,CORE04,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.63029196,0.16271609,0.26244531,0.55338984,0.58014499
CORE02,CORE04,HALLMARK_P53_PATHWAY,0.8007046,0.13219956,0.2203326,0.3959077,0.38887667
CORE02,CORE04,HALLMARK_PANCREAS_BETA_CELLS,-1.54557934,0.00198087,0.0330145,0.15651565,0.2458167
CORE02,CORE04,HALLMARK_PEROXISOME,-1.00900946,0.03505883,0.09226008,0.32213884,0.34870517
CORE02,CORE04,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-1.07274058,0.03058557,0.08995756,0.31044264,0.33392388
CORE02,CORE04,HALLMARK_PROTEIN_SECRETION,-1.63403885,0.00112469,0.02811725,0.39418302,0.48769875
CORE02,CORE04,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.53017168,0.23918946,0.35174921,0.51626043,0.52487325
CORE02,CORE04,HALLMARK_SPERMATOGENESIS,-0.32737286,0.52897842,0.62973621,-0.18533677,-0.18233087
CORE02,CORE04,HALLMARK_TGF_BETA_SIGNALING,0.49674029,0.28573467,0.38612793,0.4732516,0.44751061
CORE02,CORE04,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.28005217,0.97816268,0.97816268,0.43490969,0.44804417
CORE02,CORE04,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.73112699,0.08462411,0.16273867,0.42865532,0.44130317
CORE02,CORE04,HALLMARK_UV_RESPONSE_DN,0.76256003,0.09497494,0.16959811,0.23355594,0.2073159
CORE02,CORE04,HALLMARK_UV_RESPONSE_UP,-0.25260037,0.80540976,0.82184669,0.40971121,0.40455282
CORE02,CORE04,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1.55529375,0.00340217,0.0405172,0.20445286,0.10473727
CORE02,CORE04,HALLMARK_XENOBIOTIC_METABOLISM,-0.54453248,0.23918946,0.35174921,0.33582983,0.3495684
CORE02,CORE05,HALLMARK_ADIPOGENESIS,-0.1042717,0.96439628,1.0,0.43600896,0.43412328
CORE02,CORE05,HALLMARK_ALLOGRAFT_REJECTION,-0.11370828,1.0,1.0,0.27426189,0.29286754
CORE02,CORE05,HALLMARK_ANDROGEN_RESPONSE,-0.7971138,0.10681115,0.927564,0.34640937,0.38733908
CORE02,CORE05,HALLMARK_ANGIOGENESIS,-0.28185657,1.0,1.0,0.5263757,0.52947594
CORE02,CORE05,HALLMARK_APICAL_JUNCTION,-0.3169834,0.55933953,1.0,0.30837211,0.31901022
CORE02,CORE05,HALLMARK_APICAL_SURFACE,-0.51845106,0.499828,1.0,0.09447274,0.12272089
CORE02,CORE05,HALLMARK_APOPTOSIS,-0.28063362,0.499828,1.0,0.45222771,0.47540039
CORE02,CORE05,HALLMARK_BILE_ACID_METABOLISM,-0.03730823,0.82301342,1.0,0.13396781,0.08788257
CORE02,CORE05,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01040866,0.82301342,1.0,0.33310299,0.32643188
CORE02,CORE05,HALLMARK_COAGULATION,0.3004242,0.39129687,1.0,0.41697777,0.39720628
CORE02,CORE05,HALLMARK_COMPLEMENT,0.6552377,0.21929825,1.0,0.32205333,0.29217722
CORE02,CORE05,HALLMARK_DNA_REPAIR,-0.14198887,0.96439628,1.0,0.31111096,0.32164145
CORE02,CORE05,HALLMARK_E2F_TARGETS,-0.72742804,0.12985896,0.927564,0.08876937,0.13647964
CORE02,CORE05,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-1.00906948,0.10681115,0.927564,0.44055719,0.50109513
CORE02,CORE05,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.12123364,0.96439628,1.0,0.21097745,0.20255972
CORE02,CORE05,HALLMARK_ESTROGEN_RESPONSE_LATE,0.1940727,1.0,1.0,0.24272235,0.25513072
CORE02,CORE05,HALLMARK_FATTY_ACID_METABOLISM,-0.18436938,0.89318885,1.0,0.36557768,0.36169837
CORE02,CORE05,HALLMARK_G2M_CHECKPOINT,-0.67369811,0.34262126,1.0,0.09716994,0.13339452
CORE02,CORE05,HALLMARK_GLYCOLYSIS,-0.15817658,0.68679051,1.0,0.38868,0.39461683
CORE02,CORE05,HALLMARK_HEDGEHOG_SIGNALING,-0.13670801,0.89318885,1.0,0.13887912,0.13695005
CORE02,CORE05,HALLMARK_HEME_METABOLISM,0.08364595,0.89318885,1.0,0.28687132,0.28755661
CORE02,CORE05,HALLMARK_HYPOXIA,0.98419706,0.10681115,0.927564,0.47992678,0.45139488
CORE02,CORE05,HALLMARK_IL2_STAT5_SIGNALING,0.24348684,0.55933953,1.0,0.29327745,0.27561657
CORE02,CORE05,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.30770735,0.499828,1.0,0.34376154,0.32738065
CORE02,CORE05,HALLMARK_INFLAMMATORY_RESPONSE,-0.1931867,0.89318885,1.0,0.2283079,0.2160542
CORE02,CORE05,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.2007844,1.0,1.0,0.41640835,0.41784437
CORE02,CORE05,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09800909,0.75386997,1.0,0.35732708,0.36644859
CORE02,CORE05,HALLMARK_KRAS_SIGNALING_DN,0.56549686,0.62160303,1.0,-0.1494497,-0.14879423
CORE02,CORE05,HALLMARK_KRAS_SIGNALING_UP,-0.31122531,0.62160303,1.0,0.22696482,0.22853657
CORE02,CORE05,HALLMARK_MITOTIC_SPINDLE,-0.74162305,0.21929825,1.0,0.16214413,0.19757383
CORE02,CORE05,HALLMARK_MTORC1_SIGNALING,-0.78689234,0.0870313,0.927564,0.41513204,0.45596354
CORE02,CORE05,HALLMARK_MYC_TARGETS_V1,-1.00784283,0.04368765,0.927564,0.54388803,0.58399017
CORE02,CORE05,HALLMARK_MYC_TARGETS_V2,-0.12995451,0.68679051,1.0,0.24645962,0.25053296
CORE02,CORE05,HALLMARK_MYOGENESIS,0.28091761,0.75386997,1.0,0.27767206,0.27779035
CORE02,CORE05,HALLMARK_NOTCH_SIGNALING,-0.26073694,0.62160303,1.0,0.3245294,0.34859845
CORE02,CORE05,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.48345554,0.68679051,1.0,0.55338984,0.54855771
CORE02,CORE05,HALLMARK_P53_PATHWAY,0.93072625,0.25662195,1.0,0.3959077,0.37243074
CORE02,CORE05,HALLMARK_PANCREAS_BETA_CELLS,-0.78021899,0.12985896,0.927564,0.15651565,0.21291507
CORE02,CORE05,HALLMARK_PEROXISOME,-0.3441471,0.82301342,1.0,0.32213884,0.31128619
CORE02,CORE05,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.46312068,0.499828,1.0,0.31044264,0.3205385
CORE02,CORE05,HALLMARK_PROTEIN_SECRETION,-0.83196625,0.15600275,0.97501719,0.39418302,0.44457794
CORE02,CORE05,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.49672274,0.55933953,1.0,0.51626043,0.5177821
CORE02,CORE05,HALLMARK_SPERMATOGENESIS,-0.53202572,0.39129687,1.0,-0.18533677,-0.18038064
CORE02,CORE05,HALLMARK_TGF_BETA_SIGNALING,-0.44468626,0.62160303,1.0,0.4732516,0.50164388
CORE02,CORE05,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.69543846,0.29755762,1.0,0.43490969,0.41093015
CORE02,CORE05,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.58008099,0.29755762,1.0,0.42865532,0.44564835
CORE02,CORE05,HALLMARK_UV_RESPONSE_DN,-0.45684922,0.44392845,1.0,0.23355594,0.24508911
CORE02,CORE05,HALLMARK_UV_RESPONSE_UP,0.60485932,0.29755762,1.0,0.40971121,0.39382596
CORE02,CORE05,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.3529677,0.62160303,1.0,0.20445286,0.194391
CORE02,CORE05,HALLMARK_XENOBIOTIC_METABOLISM,0.45797816,0.68679051,1.0,0.33582983,0.3065159
CORE03,CORE04,HALLMARK_ADIPOGENESIS,0.81899042,0.06597105,0.1499342,0.49152912,0.45604856
CORE03,CORE04,HALLMARK_ALLOGRAFT_REJECTION,-1.69752663,0.00312745,0.01563725,0.15177651,0.38130565
CORE03,CORE04,HALLMARK_ANDROGEN_RESPONSE,0.78300563,0.08776811,0.16878483,0.43112883,0.39383533
CORE03,CORE04,HALLMARK_ANGIOGENESIS,0.7273873,0.23721753,0.33888219,0.41730376,0.41347299
CORE03,CORE04,HALLMARK_APICAL_JUNCTION,0.14872108,0.94764453,0.94764453,0.27334438,0.27384912
CORE03,CORE04,HALLMARK_APICAL_SURFACE,0.15993426,0.64576382,0.71751536,0.08545271,0.08354874
CORE03,CORE04,HALLMARK_APOPTOSIS,-0.7947904,0.04884406,0.12211015,0.4245426,0.46377648
CORE03,CORE04,HALLMARK_BILE_ACID_METABOLISM,0.11454855,0.55453041,0.6448028,0.18876088,0.19261165
CORE03,CORE04,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.15944588,0.7426659,0.79007011,0.31397734,0.31485342
CORE03,CORE04,HALLMARK_COAGULATION,-0.74785596,0.18908181,0.27806149,0.33692148,0.38339578
CORE03,CORE04,HALLMARK_COMPLEMENT,-1.23385793,0.00581686,0.02644027,0.26155557,0.34949657
CORE03,CORE04,HALLMARK_DNA_REPAIR,-0.73154507,0.07623612,0.1657307,0.27656598,0.30258107
CORE03,CORE04,HALLMARK_E2F_TARGETS,-1.52655866,0.00252282,0.01563725,0.07421793,0.12719772
CORE03,CORE04,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.00387925,0.84383143,0.87899107,0.32971565,0.40113069
CORE03,CORE04,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.39270872,0.32463627,0.41620035,0.24823247,0.22930422
CORE03,CORE04,HALLMARK_ESTROGEN_RESPONSE_LATE,0.42616483,0.32463627,0.41620035,0.25589874,0.24624964
CORE03,CORE04,HALLMARK_FATTY_ACID_METABOLISM,0.85398441,0.041789,0.10997105,0.45027083,0.39537376
CORE03,CORE04,HALLMARK_G2M_CHECKPOINT,-0.96462418,0.08776811,0.16878483,0.08316316,0.11162714
CORE03,CORE04,HALLMARK_GLYCOLYSIS,-0.82466963,0.08776811,0.16878483,0.38139672,0.39914687
CORE03,CORE04,HALLMARK_HEDGEHOG_SIGNALING,0.6093899,0.26429152,0.3571507,0.13532809,0.11661933
CORE03,CORE04,HALLMARK_HEME_METABOLISM,1.03361567,0.01511527,0.05038423,0.33603171,0.30941388
CORE03,CORE04,HALLMARK_HYPOXIA,-0.40611079,0.1309681,0.21123887,0.44827222,0.46323766
CORE03,CORE04,HALLMARK_IL2_STAT5_SIGNALING,-0.63754715,0.10066769,0.17976373,0.26308011,0.30334729
CORE03,CORE04,HALLMARK_IL6_JAK_STAT3_SIGNALING,-1.60825505,0.00129274,0.01563725,0.22999901,0.40657496
CORE03,CORE04,HALLMARK_INFLAMMATORY_RESPONSE,-1.35639285,0.00312745,0.01563725,0.11970438,0.27636818
CORE03,CORE04,HALLMARK_INTERFERON_ALPHA_RESPONSE,-1.68008275,0.00252282,0.01563725,0.37720955,0.49298365
CORE03,CORE04,HALLMARK_INTERFERON_GAMMA_RESPONSE,-1.57965559,0.00202695,0.01563725,0.28418513,0.44658356
CORE03,CORE04,HALLMARK_KRAS_SIGNALING_DN,1.1856508,0.01258612,0.04495043,-0.14305996,-0.17819835
CORE03,CORE04,HALLMARK_KRAS_SIGNALING_UP,-0.69029638,0.1309681,0.21123887,0.17797499,0.23638443
CORE03,CORE04,HALLMARK_MITOTIC_SPINDLE,0.10514753,0.69358837,0.7539004,0.17254159,0.16800792
CORE03,CORE04,HALLMARK_MTORC1_SIGNALING,-1.54779988,0.001622,0.01563725,0.42325147,0.44978301
CORE03,CORE04,HALLMARK_MYC_TARGETS_V1,-0.81630908,0.11503496,0.19833614,0.55600823,0.5704714
CORE03,CORE04,HALLMARK_MYC_TARGETS_V2,-0.87486645,0.041789,0.10997105,0.19080634,0.25002977
CORE03,CORE04,HALLMARK_MYOGENESIS,1.54713575,0.00312745,0.01563725,0.2418177,0.20626535
CORE03,CORE04,HALLMARK_NOTCH_SIGNALING,0.52136957,0.43070833,0.52525406,0.29368988,0.27017917
CORE03,CORE04,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.56444125,0.35793337,0.44741671,0.64440386,0.58014499
CORE03,CORE04,HALLMARK_P53_PATHWAY,-0.96852304,0.02154612,0.06337094,0.36053429,0.38887667
CORE03,CORE04,HALLMARK_PANCREAS_BETA_CELLS,0.77039377,0.14856177,0.22509359,0.32870529,0.2458167
CORE03,CORE04,HALLMARK_PEROXISOME,0.25841573,0.5993607,0.6810917,0.36456274,0.34870517
CORE03,CORE04,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.78466363,0.05687304,0.135412,0.32379672,0.33392388
CORE03,CORE04,HALLMARK_PROTEIN_SECRETION,0.36804618,0.47010076,0.55964376,0.49248861,0.48769875
CORE03,CORE04,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-1.38975,0.00709684,0.02957017,0.498433,0.52487325
CORE03,CORE04,HALLMARK_SPERMATOGENESIS,0.16336876,0.94764453,0.94764453,-0.17161171,-0.18233087
CORE03,CORE04,HALLMARK_TGF_BETA_SIGNALING,0.63465923,0.14856177,0.22509359,0.48450402,0.44751061
CORE03,CORE04,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-1.09920433,0.00252282,0.01563725,0.34226909,0.44804417
CORE03,CORE04,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-1.25648386,0.01258612,0.04495043,0.41679375,0.44130317
CORE03,CORE04,HALLMARK_UV_RESPONSE_DN,1.24281183,0.01808172,0.05650537,0.27450652,0.2073159
CORE03,CORE04,HALLMARK_UV_RESPONSE_UP,-1.46184982,0.00102617,0.01563725,0.39324709,0.40455282
CORE03,CORE04,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.79923824,0.10066769,0.17976373,0.14170259,0.10473727
CORE03,CORE04,HALLMARK_XENOBIOTIC_METABOLISM,-0.5135736,0.26429152,0.3571507,0.34095109,0.3495684
CORE03,CORE05,HALLMARK_ADIPOGENESIS,1.24782177,0.14514652,0.30238858,0.49152912,0.43412328
CORE03,CORE05,HALLMARK_ALLOGRAFT_REJECTION,-1.48679281,0.01327839,0.1327839,0.15177651,0.29286754
CORE03,CORE05,HALLMARK_ANDROGEN_RESPONSE,1.13582386,0.06868132,0.24529043,0.43112883,0.38733908
CORE03,CORE05,HALLMARK_ANGIOGENESIS,-0.86027959,0.22115385,0.36858975,0.41730376,0.52947594
CORE03,CORE05,HALLMARK_APICAL_JUNCTION,-1.07858486,0.22115385,0.36858975,0.27334438,0.31901022
CORE03,CORE05,HALLMARK_APICAL_SURFACE,-0.46828316,0.58333333,0.67829457,0.08545271,0.12272089
CORE03,CORE05,HALLMARK_APOPTOSIS,-1.23990389,0.05173993,0.2351815,0.4245426,0.47540039
CORE03,CORE05,HALLMARK_BILE_ACID_METABOLISM,1.08323752,0.37728938,0.50985051,0.18876088,0.08788257
CORE03,CORE05,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.17325889,0.91300366,0.93163639,0.31397734,0.32643188
CORE03,CORE05,HALLMARK_COAGULATION,-1.37292076,0.01923077,0.13736264,0.33692148,0.39720628
CORE03,CORE05,HALLMARK_COMPLEMENT,-0.75784365,0.22115385,0.36858975,0.26155557,0.29217722
CORE03,CORE05,HALLMARK_DNA_REPAIR,-1.48990035,0.01923077,0.13736264,0.27656598,0.32164145
CORE03,CORE05,HALLMARK_E2F_TARGETS,-1.98079108,0.00320513,0.09157517,0.07421793,0.13647964
CORE03,CORE05,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-1.82298523,0.00549451,0.09157517,0.32971565,0.50109513
CORE03,CORE05,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.52165281,0.66117216,0.73463573,0.24823247,0.20255972
CORE03,CORE05,HALLMARK_ESTROGEN_RESPONSE_LATE,0.65909485,0.44093407,0.55116759,0.25589874,0.25513072
CORE03,CORE05,HALLMARK_FATTY_ACID_METABOLISM,1.53786963,0.05173993,0.2351815,0.45027083,0.36169837
CORE03,CORE05,HALLMARK_G2M_CHECKPOINT,-1.47250436,0.06868132,0.24529043,0.08316316,0.13339452
CORE03,CORE05,HALLMARK_GLYCOLYSIS,-0.85493406,0.11492674,0.30238858,0.38139672,0.39461683
CORE03,CORE05,HALLMARK_HEDGEHOG_SIGNALING,-0.55634243,0.31959707,0.48423798,0.13532809,0.13695005
CORE03,CORE05,HALLMARK_HEME_METABOLISM,1.96400627,0.01327839,0.1327839,0.33603171,0.28755661
CORE03,CORE05,HALLMARK_HYPOXIA,-0.70114612,0.37728938,0.50985051,0.44827222,0.45139488
CORE03,CORE05,HALLMARK_IL2_STAT5_SIGNALING,-0.77740784,0.31959707,0.48423798,0.26308011,0.27561657
CORE03,CORE05,HALLMARK_IL6_JAK_STAT3_SIGNALING,-1.07023572,0.11492674,0.30238858,0.22999901,0.32738065
CORE03,CORE05,HALLMARK_INFLAMMATORY_RESPONSE,-1.12288545,0.08974359,0.28044872,0.11970438,0.2160542
CORE03,CORE05,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.7882118,0.18040293,0.34692871,0.37720955,0.41784437
CORE03,CORE05,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.87782081,0.22115385,0.36858975,0.28418513,0.36644859
CORE03,CORE05,HALLMARK_KRAS_SIGNALING_DN,0.91024389,0.37728938,0.50985051,-0.14305996,-0.14879423
CORE03,CORE05,HALLMARK_KRAS_SIGNALING_UP,-0.94500731,0.14514652,0.30238858,0.17797499,0.22853657
CORE03,CORE05,HALLMARK_MITOTIC_SPINDLE,-0.48455709,0.44093407,0.55116759,0.17254159,0.19757383
CORE03,CORE05,HALLMARK_MTORC1_SIGNALING,-1.57495274,0.02747253,0.15262517,0.42325147,0.45596354
CORE03,CORE05,HALLMARK_MYC_TARGETS_V1,-1.32666966,0.08974359,0.28044872,0.55600823,0.58399017
CORE03,CORE05,HALLMARK_MYC_TARGETS_V2,-1.29891439,0.02747253,0.15262517,0.19080634,0.25053296
CORE03,CORE05,HALLMARK_MYOGENESIS,-0.68577488,0.26739927,0.43128915,0.2418177,0.27779035
CORE03,CORE05,HALLMARK_NOTCH_SIGNALING,-0.70483316,0.44093407,0.55116759,0.29368988,0.34859845
CORE03,CORE05,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.70481049,0.14514652,0.30238858,0.64440386,0.54855771
CORE03,CORE05,HALLMARK_P53_PATHWAY,-0.64202959,0.37728938,0.50985051,0.36053429,0.37243074
CORE03,CORE05,HALLMARK_PANCREAS_BETA_CELLS,1.31535771,0.06868132,0.24529043,0.32870529,0.21291507
CORE03,CORE05,HALLMARK_PEROXISOME,0.85610557,0.14514652,0.30238858,0.36456274,0.31128619
CORE03,CORE05,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.18612587,0.91300366,0.93163639,0.32379672,0.3205385
CORE03,CORE05,HALLMARK_PROTEIN_SECRETION,1.60871501,0.00549451,0.09157517,0.49248861,0.44457794
CORE03,CORE05,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.1083891,0.74267399,0.79007871,0.498433,0.5177821
CORE03,CORE05,HALLMARK_SPERMATOGENESIS,-0.02537081,1.0,1.0,-0.17161171,-0.18038064
CORE03,CORE05,HALLMARK_TGF_BETA_SIGNALING,-0.251917,0.74267399,0.79007871,0.48450402,0.50164388
CORE03,CORE05,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-1.03034485,0.14514652,0.30238858,0.34226909,0.41093015
CORE03,CORE05,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-1.18880601,0.11492674,0.30238858,0.41679375,0.44564835
CORE03,CORE05,HALLMARK_UV_RESPONSE_DN,0.18875735,0.58333333,0.67829457,0.27450652,0.24508911
