gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
ANK3,False,3,22,0,81,29.256410256410255,True,estimated,0.008707895346930465,1.0,,1.4505527523094484,590.0768101874512
DST,False,4,22,2,81,8.777777777777779,False,estimated,0.01811969236411281,1.0,,1.4907836737781925,51.683811723519916
BRWD3,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
CENPF,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
CHAF1B,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
CLPTM1L,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
DNAH3,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
HLA-DPA1,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
JADE3,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
KCND3,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
KCNH7,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
MYO6,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
NSD3,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
PDS5B,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
PDZD2,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
PPFIA1,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
SAMD9,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
SPIN3,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
TLR2,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
VEZT,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
ZNF521,False,2,22,0,81,19.878048780487806,True,estimated,0.04397487150199885,1.0,,0.918346878891158,430.26968610875446
MUC16,False,4,22,4,81,4.277777777777778,False,estimated,0.06171277837548593,1.0,,0.975855391789028,18.752145932709634
BAP1,True,0,22,13,81,0.11275720164609053,True,estimated,0.06532647920142258,1.0,0.9798971880213387,0.006440580852267689,1.9740745151239782
ADGRG4,False,2,22,1,81,8.0,False,estimated,0.11450882381213563,1.0,,0.6903486919949638,92.70677375378708
AHNAK2,False,2,22,1,81,8.0,False,estimated,0.11450882381213563,1.0,,0.6903486919949638,92.70677375378708
CACNA1S,False,2,22,1,81,8.0,False,estimated,0.11450882381213563,1.0,,0.6903486919949638,92.70677375378708
FAT3,False,2,22,1,81,8.0,False,estimated,0.11450882381213563,1.0,,0.6903486919949638,92.70677375378708
LRP1B,False,2,22,1,81,8.0,False,estimated,0.11450882381213563,1.0,,0.6903486919949638,92.70677375378708
NAP1L2,False,2,22,1,81,8.0,False,estimated,0.11450882381213563,1.0,,0.6903486919949638,92.70677375378708
NYNRIN,False,2,22,1,81,8.0,False,estimated,0.11450882381213563,1.0,,0.6903486919949638,92.70677375378708
PKHD1L1,False,2,22,1,81,8.0,False,estimated,0.11450882381213563,1.0,,0.6903486919949638,92.70677375378708
PNLIP,False,2,22,1,81,8.0,False,estimated,0.11450882381213563,1.0,,0.6903486919949638,92.70677375378708
CHD4,False,2,22,2,81,3.95,False,estimated,0.19914956658429975,1.0,,0.5237417259767472,29.79044675293394
COL11A1,False,2,22,2,81,3.95,False,estimated,0.19914956658429975,1.0,,0.5237417259767472,29.79044675293394
HUWE1,False,2,22,2,81,3.95,False,estimated,0.19914956658429975,1.0,,0.5237417259767472,29.79044675293394
MKI67,False,2,22,2,81,3.95,False,estimated,0.19914956658429975,1.0,,0.5237417259767472,29.79044675293394
PLXNA4,False,2,22,2,81,3.95,False,estimated,0.19914956658429975,1.0,,0.5237417259767472,29.79044675293394
RP1,False,2,22,2,81,3.95,False,estimated,0.19914956658429975,1.0,,0.5237417259767472,29.79044675293394
AARS2,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ABCA10,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ABCC9,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ABCD3,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ABL2,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ACADM,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ACP5,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ACSS3,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ADAM12,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ADGRA2,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
AFF3,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
AGT,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
AIFM3,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
AIMP1,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
AKAP6,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
AL121899.2,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ALDH1A2,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ALDOA,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ALOXE3,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ALPK3,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ALYREF,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
AMBRA1,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
AMN,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ANAPC7,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ANGPTL7,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
ANKRD30A,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
AP4B1,False,1,22,0,81,11.372093023255815,True,estimated,0.21359223300970873,1.0,,0.44727206442834755,289.1405701692357
