gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
VHL,True,41,52,15,51,8.945454545454545,False,estimated,5.162188755106116e-07,0.0018496122309545212,7.743283132659174e-06,3.64555566404733,21.950331965567393
PBRM1,True,30,52,9,51,6.363636363636363,False,estimated,3.784247099115821e-05,0.053140238256993766,0.0002224682036993878,2.571576289977771,15.747488389288693
BAP1,True,0,52,13,51,0.027160493827160494,True,estimated,4.449364073987756e-05,0.053140238256993766,0.0002224682036993878,0.0015660697149330015,0.47104698973556414
ATM,False,6,52,0,51,14.397849462365592,True,estimated,0.02683375133629868,0.9961295879373975,,0.7892969261278602,262.63635683709805
CPEB4,False,0,52,4,51,0.10052910052910052,True,estimated,0.056522157070075935,0.9961295879373975,,0.005271988170953712,1.9169428544756755
SLITRK6,False,0,52,4,51,0.10052910052910052,True,estimated,0.056522157070075935,0.9961295879373975,,0.005271988170953712,1.9169428544756755
SYNE1,False,0,52,4,51,0.10052910052910052,True,estimated,0.056522157070075935,0.9961295879373975,,0.005271988170953712,1.9169428544756755
SPTA1,False,1,52,5,51,0.1803921568627451,False,estimated,0.11226365354982101,0.9961295879373975,,0.020315505174818782,1.6017977390947902
LAMA4,False,4,52,0,51,9.556701030927835,True,estimated,0.11775449389599152,0.9961295879373975,,0.5011973913353905,182.22468068158923
MKI67,False,4,52,0,51,9.556701030927835,True,estimated,0.11775449389599152,0.9961295879373975,,0.5011973913353905,182.22468068158923
AHNAK,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
AKNAD1,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
ASCC3,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
CHD6,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
DIP2C,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
DNAH8,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
GLB1,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
GRID1,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
KHK,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
KLF3,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
LAMC2,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
MEGF10,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
NAV3,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
NUP205,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
RASGRF2,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
RYR3,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
SALL1,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
TP53,True,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,0.44157935210996824,0.006644257238927779,2.621333949101209
TUBGCP3,False,0,52,3,51,0.13197278911564625,True,estimated,0.11775449389599153,0.9961295879373975,,0.006644257238927779,2.621333949101209
TTN,False,3,52,7,51,0.3848396501457726,False,estimated,0.2007900909672274,0.9961295879373975,,0.09372519538485485,1.5801680190282381
PCLO,False,1,52,4,51,0.23039215686274508,False,estimated,0.20496418573896225,0.9961295879373975,,0.024850747066709297,2.1359738522700518
STAG2,False,1,52,4,51,0.23039215686274508,False,estimated,0.20496418573896225,0.9961295879373975,,0.024850747066709297,2.1359738522700518
ABCA1,False,0,52,2,51,0.18857142857142858,True,estimated,0.24271844660194175,0.9961295879373975,,0.008831543415903967,4.026383837895643
ABCA4,False,0,52,2,51,0.18857142857142858,True,estimated,0.24271844660194175,0.9961295879373975,,0.008831543415903967,4.026383837895643
ADAM30,False,0,52,2,51,0.18857142857142858,True,estimated,0.24271844660194175,0.9961295879373975,,0.008831543415903967,4.026383837895643
