core_id,core_size,recurrence_denominator,all_members_accepted_run_count,all_members_accepted_run_fraction,same_set_run_count,same_set_run_fraction,conditional_same_set_fraction,all_members_accepted_fraction_by_k,same_set_fraction_by_k,conditional_same_set_fraction_by_k,mean_all_members_accepted_fraction_across_k,mean_same_set_fraction_across_k,mean_conditional_same_set_fraction_across_k,k_coverage_any,k_coverage_majority,recovered_runs_by_k,mean_within_joint_coassignment,min_within_joint_coassignment,mean_within_conditional_coassignment,min_within_conditional_coassignment,mean_within_coacceptance,min_within_coacceptance,mean_outside_conditional_coassignment,max_outside_conditional_coassignment,mean_outside_joint_coassignment,max_outside_joint_coassignment,mean_acceptance_frequency_across_k,min_acceptance_frequency_across_k,member_ids
CORE01,17,primary_eligible_runs,10,0.7142857142857143,10,0.7142857142857143,1.0,"{""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": 0.0, ""6"": 0.0, ""7"": 1.0, ""8"": 1.0}","{""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": 0.0, ""6"": 0.0, ""7"": 1.0, ""8"": 1.0}","{""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": null, ""6"": null, ""7"": 1.0, ""8"": 1.0}",0.7142857142857143,0.7142857142857143,1.0,5,5,"{""2"": 2, ""3"": 2, ""4"": 2, ""7"": 2, ""8"": 2}",0.7142857142857143,0.7142857142857143,1.0,1.0,0.7142857142857143,0.7142857142857143,0.27054263565891473,1.0,0.10132890365448505,0.5714285714285714,0.7142857142857143,0.7142857142857143,"[""TCGA-B0-5696"", ""TCGA-B0-5697"", ""TCGA-B0-5698"", ""TCGA-B0-5812"", ""TCGA-BP-4976"", ""TCGA-BP-4982"", ""TCGA-BP-4999"", ""TCGA-BP-5004"", ""TCGA-BP-5006"", ""TCGA-BP-5007"", ""TCGA-BP-5181"", ""TCGA-BP-5184"", ""TCGA-BP-5187"", ""TCGA-BP-5192"", ""TCGA-BP-5194"", ""TCGA-BP-5195"", ""TCGA-CJ-4904""]"
CORE02,6,primary_eligible_runs,11,0.7857142857142857,11,0.7857142857142857,1.0,"{""2"": 1.0, ""3"": 0.5, ""4"": 1.0, ""5"": 1.0, ""6"": 1.0, ""7"": 0.0, ""8"": 1.0}","{""2"": 1.0, ""3"": 0.5, ""4"": 1.0, ""5"": 1.0, ""6"": 1.0, ""7"": 0.0, ""8"": 1.0}","{""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": 1.0, ""6"": 1.0, ""7"": null, ""8"": 1.0}",0.7857142857142857,0.7857142857142857,1.0,6,5,"{""2"": 2, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 2, ""8"": 2}",0.7857142857142859,0.7857142857142857,1.0,1.0,0.7857142857142859,0.7857142857142857,0.5871379479626904,1.0,0.17083946980854195,0.6428571428571429,0.7857142857142857,0.7857142857142857,"[""TCGA-B8-5551"", ""TCGA-CJ-4637"", ""TCGA-CJ-4641"", ""TCGA-CJ-4900"", ""TCGA-CJ-6028"", ""TCGA-CZ-5985""]"
