left_node_id,right_node_id,left_run_id,right_run_id,left_initial_k,right_initial_k,jaccard,dice,overlap,relation_type
run1_K2::C0001,run1_K3::C0001,run1_K2,run1_K3,2,3,0.1414141414141414,0.24778761061946902,0.2641509433962264,below_threshold
run1_K2::C0001,run1_K3::C0002,run1_K2,run1_K3,2,3,0.5645161290322581,0.7216494845360825,0.9459459459459459,one_to_one
run1_K2::C0001,run1_K3::C0003,run1_K2,run1_K3,2,3,0.1774193548387097,0.3013698630136986,0.8461538461538461,below_threshold
run1_K2::C0001,run1_K4::C0001,run1_K2,run1_K4,2,4,0.35714285714285715,0.5263157894736842,0.7142857142857143,below_threshold
run1_K2::C0001,run1_K4::C0002,run1_K2,run1_K4,2,4,0.0,0.0,0.0,below_threshold
run1_K2::C0001,run1_K4::C0003,run1_K2,run1_K4,2,4,0.2903225806451613,0.45,0.9,below_threshold
run1_K2::C0001,run1_K4::C0004,run1_K2,run1_K4,2,4,0.26153846153846155,0.4146341463414634,0.7727272727272727,below_threshold
run1_K2::C0001,run1_K5::C0001,run1_K2,run1_K5,2,5,0.06741573033707865,0.12631578947368421,0.17142857142857143,below_threshold
run1_K2::C0001,run1_K5::C0002,run1_K2,run1_K5,2,5,0.23809523809523808,0.38461538461538464,0.8333333333333334,below_threshold
run1_K2::C0001,run1_K5::C0003,run1_K2,run1_K5,2,5,0.27419354838709675,0.43037974683544306,0.8947368421052632,below_threshold
run1_K2::C0001,run1_K5::C0004,run1_K2,run1_K5,2,5,0.12307692307692308,0.2191780821917808,0.6153846153846154,below_threshold
run1_K2::C0001,run1_K5::C0005,run1_K2,run1_K5,2,5,0.21875,0.358974358974359,0.7777777777777778,below_threshold
run1_K2::C0001,run1_K6::C0001,run1_K2,run1_K6,2,6,0.08450704225352113,0.15584415584415584,0.35294117647058826,below_threshold
run1_K2::C0001,run1_K6::C0002,run1_K2,run1_K6,2,6,0.19696969696969696,0.3291139240506329,0.6842105263157895,below_threshold
run1_K2::C0001,run1_K6::C0003,run1_K2,run1_K6,2,6,0.0,0.0,0.0,below_threshold
run1_K2::C0001,run1_K6::C0004,run1_K2,run1_K6,2,6,0.29508196721311475,0.45569620253164556,0.9473684210526315,below_threshold
run1_K2::C0001,run1_K6::C0005,run1_K2,run1_K6,2,6,0.12121212121212122,0.21621621621621623,0.5714285714285714,below_threshold
run1_K2::C0001,run1_K6::C0006,run1_K2,run1_K6,2,6,0.23809523809523808,0.38461538461538464,0.8333333333333334,below_threshold
run1_K2::C0001,run1_K7::C0001,run1_K2,run1_K7,2,7,0.05333333333333334,0.10126582278481013,0.21052631578947367,below_threshold
run1_K2::C0001,run1_K7::C0002,run1_K2,run1_K7,2,7,0.25,0.4,1.0,below_threshold
run1_K2::C0001,run1_K7::C0003,run1_K2,run1_K7,2,7,0.29508196721311475,0.45569620253164556,0.9473684210526315,below_threshold
run1_K2::C0001,run1_K7::C0004,run1_K2,run1_K7,2,7,0.030303030303030304,0.058823529411764705,0.25,below_threshold
run1_K2::C0001,run1_K7::C0005,run1_K2,run1_K7,2,7,0.1746031746031746,0.2972972972972973,0.7857142857142857,below_threshold
run1_K2::C0001,run1_K7::C0006,run1_K2,run1_K7,2,7,0.0410958904109589,0.07894736842105263,0.1875,below_threshold
run1_K2::C0001,run1_K7::C0007,run1_K2,run1_K7,2,7,0.1076923076923077,0.19444444444444445,0.5833333333333334,below_threshold
run1_K2::C0001,run1_K8::C0001,run1_K2,run1_K8,2,8,0.0547945205479452,0.1038961038961039,0.23529411764705882,below_threshold
run1_K2::C0001,run1_K8::C0002,run1_K2,run1_K8,2,8,0.31666666666666665,0.4810126582278481,1.0,below_threshold
run1_K2::C0001,run1_K8::C0003,run1_K2,run1_K8,2,8,0.02631578947368421,0.05128205128205128,0.1111111111111111,below_threshold
run1_K2::C0001,run1_K8::C0004,run1_K2,run1_K8,2,8,0.18032786885245902,0.3055555555555556,0.9166666666666666,below_threshold
run1_K2::C0001,run1_K8::C0005,run1_K2,run1_K8,2,8,0.030303030303030304,0.058823529411764705,0.25,below_threshold
