gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
BAP1,True,4,74,9,29,0.12698412698412698,False,estimated,0.0012069599650165223,1.0,0.018104399475247834,0.03536427160233351,0.45596778260397935
NYNRIN,False,0,74,3,29,0.05081495685522531,True,estimated,0.020661460777716835,1.0,,0.0025395102899111463,1.016794399478002
RYR3,False,0,74,3,29,0.05081495685522531,True,estimated,0.020661460777716835,1.0,,0.0025395102899111463,1.016794399478002
SOX5,False,0,74,3,29,0.05081495685522531,True,estimated,0.020661460777716835,1.0,,0.0025395102899111463,1.016794399478002
COL24A1,False,1,74,3,29,0.1187214611872146,False,estimated,0.0665299037042482,1.0,,0.011819173938541698,1.1925355714129016
COL6A6,False,1,74,3,29,0.1187214611872146,False,estimated,0.0665299037042482,1.0,,0.011819173938541698,1.1925355714129016
HUWE1,False,1,74,3,29,0.1187214611872146,False,estimated,0.0665299037042482,1.0,,0.011819173938541698,1.1925355714129016
MYLK,False,1,74,3,29,0.1187214611872146,False,estimated,0.0665299037042482,1.0,,0.011819173938541698,1.1925355714129016
ZNF407,False,1,74,3,29,0.1187214611872146,False,estimated,0.0665299037042482,1.0,,0.011819173938541698,1.1925355714129016
ACAN,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
ACE,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
ARHGEF11,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
BNC1,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
BOD1L1,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
C20orf194,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
CCDC80,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
CDCA2,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
CHSY3,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
CLUH,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
COBLL1,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
DENND2C,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
DYNC2H1,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
FRAS1,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
GABRB1,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
GALNT13,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
HIP1R,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
IGF1R,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
KALRN,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
KEL,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
KIAA0586,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
LILRB4,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
MANEA,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
MAST2,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
NEXMIF,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
NNT,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
NOS2,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
NT5DC3,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
PLXNA1,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
POC5,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
PPIP5K2,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
PRRC2C,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
PSD3,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
RETREG1,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
SALL4,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
SHOC1,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
TEKT3,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
ZFX,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
ZNF208,False,0,74,2,29,0.0738255033557047,True,estimated,0.07728916809442223,1.0,,0.0034347793363856604,1.5867700402140803
ADGRV1,False,2,74,3,29,0.24074074074074073,False,estimated,0.13417427408074903,1.0,,0.03805945102435183,1.5227782506720366
STAG2,False,2,74,3,29,0.24074074074074073,False,estimated,0.13417427408074903,1.0,,0.03805945102435183,1.5227782506720366
KDM5C,True,6,74,0,29,5.598540145985401,True,estimated,0.18090490292400374,1.0,0.8054332498323714,0.305382076625481,102.63749632120658
VHL,True,37,74,19,29,0.5263157894736842,False,estimated,0.18974305396393548,1.0,0.8054332498323714,0.21590373497073959,1.2830176851125297
ADAMTS12,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
ANO3,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
ARFGEF2,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
ATRX,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
BRPF3,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
GRID1,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
KDR,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
KHK,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
LAMC2,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
LRP1,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
NCL,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
NDST4,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
NUP205,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
PKHD1L1,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
RASGRF2,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
TRAPPC11,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
WAC,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
XPO1,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
ZBTB40,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
ZFR,False,1,74,2,29,0.18493150684931506,False,estimated,0.190544582727833,1.0,,0.016106552660176705,2.1233384292168616
AAR2,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AASS,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ABCA7,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ABCG8,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AC013489.1,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ACD,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ACE2,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ACLY,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ACSM5,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ACSS1,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ACSS3,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ACTL7B,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ACTL9,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ACTR6,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ADAMTS13,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ADAMTS20,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ADCY8,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ADGRE3,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ADH4,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ADHFE1,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ADO,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AGGF1,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AGT,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AIDA,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AK8,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AKAP13,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AKAP17A,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AKAP6,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ALB,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ALYREF,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AMBRA1,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ANKRD13A,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ANKRD2,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ANKRD6,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AP002748.5,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AP3M1,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AP4E1,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
APMAP,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
APOB,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
APOL5,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
AQR,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ARFGAP2,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ARGFX,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ARHGAP31,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
ARHGAP9,False,0,74,1,29,0.12751677852348994,True,estimated,0.2815533980582524,1.0,,0.005046021834610133,3.2224451930587246
