partition,reference,reference_subtype,rest_subtype_n,rest_subtype_fraction,odds_ratio,ci_low,ci_high,fisher_p,bh_q,core_id,core_total_n,core_label_n,core_subtype_n,core_subtype_fraction,rest_label_n
5V-stable-cores,ClearCode34,ccA,1,0.045454545454545456,77.4,9.1462961697,654.9930035978,3.807e-07,1.5228e-06,CORE01,21,15,13,0.8666666666666667,22
5V-stable-cores,ClearCode34,ccB,21,0.9545454545454546,0.0129198966,0.0015267339,0.1093338748,3.807e-07,1.5228e-06,CORE01,21,15,2,0.13333333333333333,22
5V-stable-cores,ClearCode34,ccA,14,0.5185185185185185,0.0443349754,0.0023618435,0.8322270481,0.0056006409,0.0112012818,CORE02,14,10,0,0.0,27
5V-stable-cores,ClearCode34,ccB,13,0.48148148148148145,22.5555555556,1.2015951684,423.3980793254,0.0056006409,0.0112012818,CORE02,14,10,10,1.0,27
5V-stable-cores,ClearCode34,ccA,14,0.45161290322580644,0.0928381963,0.0048131539,1.7907033227,0.0645204028,0.0860272037,CORE03,12,6,0,0.0,31
5V-stable-cores,ClearCode34,ccB,17,0.5483870967741935,10.7714285714,0.558439797,207.7639775942,0.0645204028,0.0860272037,CORE03,12,6,6,1.0,31
5V-stable-cores,ClearCode34,ccA,13,0.41935483870967744,0.3737373737,0.0538718575,2.5928124793,0.3760930048,0.3760930048,CORE04,9,6,1,0.16666666666666666,31
5V-stable-cores,ClearCode34,ccB,18,0.5806451612903226,2.6756756757,0.3856815747,18.5625676474,0.3760930048,0.3760930048,CORE04,9,6,5,0.8333333333333334,31
