left_node_id,right_node_id,left_run_id,right_run_id,left_initial_k,right_initial_k,jaccard,dice,overlap,relation_type
run1_K2::C0001,run1_K3::C0001,run1_K2,run1_K3,2,3,0.6,0.75,0.9069767441860465,one_to_one
run1_K2::C0001,run1_K3::C0002,run1_K2,run1_K3,2,3,0.0,0.0,0.0,below_threshold
run1_K2::C0001,run1_K3::C0003,run1_K2,run1_K3,2,3,0.3333333333333333,0.5,0.8148148148148148,below_threshold
run1_K2::C0001,run1_K4::C0001,run1_K2,run1_K4,2,4,0.38235294117647056,0.5531914893617021,0.7878787878787878,below_threshold
run1_K2::C0001,run1_K4::C0002,run1_K2,run1_K4,2,4,0.0,0.0,0.0,below_threshold
run1_K2::C0001,run1_K4::C0003,run1_K2,run1_K4,2,4,0.34328358208955223,0.5111111111111111,0.7931034482758621,below_threshold
run1_K2::C0001,run1_K4::C0004,run1_K2,run1_K4,2,4,0.1791044776119403,0.3037974683544304,0.6666666666666666,below_threshold
run1_K2::C0001,run1_K5::C0001,run1_K2,run1_K5,2,5,0.34328358208955223,0.5111111111111111,0.7931034482758621,below_threshold
run1_K2::C0001,run1_K5::C0002,run1_K2,run1_K5,2,5,0.0,0.0,0.0,below_threshold
run1_K2::C0001,run1_K5::C0003,run1_K2,run1_K5,2,5,0.24615384615384617,0.3950617283950617,0.8,below_threshold
run1_K2::C0001,run1_K5::C0004,run1_K2,run1_K5,2,5,0.16417910447761194,0.28205128205128205,0.6470588235294118,below_threshold
run1_K2::C0001,run1_K5::C0005,run1_K2,run1_K5,2,5,0.16666666666666666,0.2857142857142857,0.6875,below_threshold
run1_K2::C0001,run1_K6::C0001,run1_K2,run1_K6,2,6,0.2878787878787879,0.4470588235294118,0.7916666666666666,below_threshold
run1_K2::C0001,run1_K6::C0002,run1_K2,run1_K6,2,6,0.0,0.0,0.0,below_threshold
run1_K2::C0001,run1_K6::C0003,run1_K2,run1_K6,2,6,0.20967741935483872,0.3466666666666667,0.9285714285714286,below_threshold
run1_K2::C0001,run1_K6::C0004,run1_K2,run1_K6,2,6,0.16923076923076924,0.2894736842105263,0.7333333333333333,below_threshold
run1_K2::C0001,run1_K6::C0005,run1_K2,run1_K6,2,6,0.13636363636363635,0.24,0.6428571428571429,below_threshold
run1_K2::C0001,run1_K6::C0006,run1_K2,run1_K6,2,6,0.125,0.2222222222222222,0.45,below_threshold
run1_K2::C0001,run1_K7::C0001,run1_K2,run1_K7,2,7,0.3114754098360656,0.475,1.0,below_threshold
run1_K2::C0001,run1_K7::C0002,run1_K2,run1_K7,2,7,0.23809523809523808,0.38461538461538464,0.8823529411764706,below_threshold
run1_K2::C0001,run1_K7::C0003,run1_K2,run1_K7,2,7,0.011494252873563218,0.022727272727272728,0.037037037037037035,below_threshold
run1_K2::C0001,run1_K7::C0004,run1_K2,run1_K7,2,7,0.14285714285714285,0.25,0.8181818181818182,below_threshold
run1_K2::C0001,run1_K7::C0005,run1_K2,run1_K7,2,7,0.13432835820895522,0.23684210526315788,0.6,below_threshold
