gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
PBRM1,True,14,66,25,37,0.12923076923076923,False,estimated,5.455124591227736e-06,0.01954571141036898,8.182686886841604e-05,0.05219134142238995,0.319987784579375
ATM,False,0,66,6,37,0.03643724696356275,True,estimated,0.0016259046154268688,1.0,,0.0019897830986951087,0.667245071663512
BAP1,True,13,66,0,37,18.925233644859812,True,estimated,0.0035826080224851025,1.0,0.026869560168638267,1.0909786900752974,328.2964844050383
VHL,True,29,66,27,37,0.2902902902902903,False,estimated,0.006998399762253658,1.0,0.03499199881126829,0.12121102039335073,0.6952210480809029
ADAMTS9,False,0,66,3,37,0.07411385606874328,True,estimated,0.043935290159512815,1.0,,0.0037208828273523685,1.4762259163336495
AHNAK2,False,0,66,3,37,0.07411385606874328,True,estimated,0.043935290159512815,1.0,,0.0037208828273523685,1.4762259163336495
ANK3,False,0,66,3,37,0.07411385606874328,True,estimated,0.043935290159512815,1.0,,0.0037208828273523685,1.4762259163336495
CACNA1S,False,0,66,3,37,0.07411385606874328,True,estimated,0.043935290159512815,1.0,,0.0037208828273523685,1.4762259163336495
FAT3,False,0,66,3,37,0.07411385606874328,True,estimated,0.043935290159512815,1.0,,0.0037208828273523685,1.4762259163336495
ACIN1,False,0,66,2,37,0.10676691729323308,True,estimated,0.12678469446030838,1.0,,0.004987920746619957,2.285356004508426
ARHGAP45,False,0,66,2,37,0.10676691729323308,True,estimated,0.12678469446030838,1.0,,0.004987920746619957,2.285356004508426
ATP13A4,False,0,66,2,37,0.10676691729323308,True,estimated,0.12678469446030838,1.0,,0.004987920746619957,2.285356004508426
ATP8A2,False,0,66,2,37,0.10676691729323308,True,estimated,0.12678469446030838,1.0,,0.004987920746619957,2.285356004508426
CDC42BPA,False,0,66,2,37,0.10676691729323308,True,estimated,0.12678469446030838,1.0,,0.004987920746619957,2.285356004508426
CHAF1B,False,0,66,2,37,0.10676691729323308,True,estimated,0.12678469446030838,1.0,,0.004987920746619957,2.285356004508426
CLPTM1L,False,0,66,2,37,0.10676691729323308,True,estimated,0.12678469446030838,1.0,,0.004987920746619957,2.285356004508426
CTNND1,False,0,66,2,37,0.10676691729323308,True,estimated,0.12678469446030838,1.0,,0.004987920746619957,2.285356004508426
