gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
PBRM1,True,25,35,14,68,9.642857142857142,False,estimated,1.0114094494803116e-06,0.003623880057487956,1.5171141742204673e-05,3.767239838766745,24.68244599685237
VHL,True,27,35,29,68,4.538793103448276,False,estimated,0.0009142061977594817,1.0,0.006856546483196113,1.8018896765707937,11.43279919063361
ATM,False,6,35,0,68,30.1864406779661,True,estimated,0.001135203672933174,1.0,,1.6465717311645078,553.4051044104355
BAP1,True,0,35,13,68,0.057902973395931145,True,estimated,0.0038843076929650864,1.0,0.01942153846482543,0.0033360581792667627,1.0050047534922844
AHNAK2,False,3,35,0,68,14.753846153846155,True,estimated,0.03700855522445449,1.0,,0.7400770548192974,294.1260979703124
ALMS1,False,3,35,0,68,14.753846153846155,True,estimated,0.03700855522445449,1.0,,0.7400770548192974,294.1260979703124
CACNA1S,False,3,35,0,68,14.753846153846155,True,estimated,0.03700855522445449,1.0,,0.7400770548192974,294.1260979703124
FAT3,False,3,35,0,68,14.753846153846155,True,estimated,0.03700855522445449,1.0,,0.7400770548192974,294.1260979703124
CHD4,False,3,35,1,68,6.28125,False,estimated,0.11250600788234164,1.0,,0.6284493957142633,62.78007717337126
LAMA4,False,3,35,1,68,6.28125,False,estimated,0.11250600788234164,1.0,,0.6284493957142633,62.78007717337126
ACIN1,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
ATP13A4,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
ATP8A2,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
CDC42BPA,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
CDK5RAP2,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
CHAF1B,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
CLPTM1L,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
CTNND1,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
FASN,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
FBH1,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
FN1,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
GAS2,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
GCC1,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
GCKR,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
GCN1,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
HLA-DPA1,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
IL6ST,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
KCNH7,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
KIF5C,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
KNTC1,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
MYO6,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
OR52J3,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
PPFIA1,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
RGS3,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
SBNO1,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
SIPA1L3,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
SLC17A6,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
SLC7A2,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
SMS,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
SVEP1,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
TLE3,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
TSC2,True,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,0.4247572815533981,0.4772657672491409,219.01368510985827
VAC14,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
VEZT,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
VWA2,False,2,35,0,68,10.223880597014926,True,estimated,0.11326860841423948,1.0,,0.4772657672491409,219.01368510985827
