is_non_core,acceptance_frequency,max_coassignment,state_affinity_margin,state_affinity_entropy
False,0.9789590254706534,0.9590254706533777,0.5186226798411672,0.6781241298429365
True,0.9747899159663864,0.8431372549019608,0.29280055913768216,0.7942942906608134
