patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,27114,0,Fibrocollagenous Tissue,0.0035930355079472065,False,3.413083149439444e-08,0.0016110447468236089,0.0035930355079472065,0.00740179605782032,0.6752601265907288,0.09250529855489731,0.0002367910637985915,0.1632862240076065,0.05610464885830879,9.622739298720262e-07
1,27370,0,Fibrocollagenous Tissue,0.0021598003804683685,False,5.7455512347814874e-08,0.0006066649220883846,0.0021598003804683685,0.0014292688574641943,0.6396470665931702,0.1784123182296753,0.00011743677168851718,0.12530143558979034,0.05232482776045799,1.1255441449975478e-06
2,27626,0,Marker,0.0011537459213286638,False,8.422239972105672e-08,0.018768087029457092,0.0011537459213286638,0.23052912950515747,0.2840053141117096,0.09554674476385117,8.076777885435149e-05,0.35631948709487915,0.013596095144748688,5.82319614750304e-07
3,28137,0,Clear Cell Renal Cell Carcinoma,0.7720748782157898,False,2.7431754784368323e-11,1.293952583969471e-10,0.7720748782157898,5.904552722313383e-07,0.1814042180776596,0.00701448880136013,0.02639869973063469,0.012484748847782612,0.0005538042751140893,6.864710303489119e-05
4,28393,0,Clear Cell Renal Cell Carcinoma,0.9963206052780151,True,1.2238180837858387e-15,1.491662811929059e-19,0.9963206052780151,1.3019970301550443e-12,0.000509003410115838,1.4749130059499294e-06,0.0031367663759738207,5.2574669098248705e-06,2.5500022093893904e-09,2.6834841264644638e-05
5,28649,0,Clear Cell Renal Cell Carcinoma,0.9992934465408325,True,1.0574535296198006e-18,5.688438911086171e-24,0.9992934465408325,2.325802389509967e-16,9.739089364302345e-06,1.3887633265596833e-08,0.000695306807756424,3.898515288369708e-09,4.919094103404686e-13,1.4099565532887937e-06
6,28905,0,Clear Cell Renal Cell Carcinoma,0.9963118433952332,True,7.347060593702385e-19,5.1334091577193314e-23,0.9963118433952332,1.2661707899397378e-16,3.265947452746332e-05,4.148749610521918e-08,0.0036550024524331093,3.7176863809662564e-09,1.7801938308886767e-12,3.9018951270008984e-07
7,29161,0,Clear Cell Renal Cell Carcinoma,0.9985390901565552,True,1.4604221792225466e-16,1.7067191729412478e-20,0.9985390901565552,4.286541011467443e-14,0.00028672986081801355,1.739204691375562e-07,0.0011702354531735182,2.4932862885407303e-08,7.128011375590049e-11,3.772696800297126e-06
8,29416,0,Clear Cell Renal Cell Carcinoma,0.7520606517791748,False,2.994896552976911e-10,1.2877235944230847e-09,0.7520606517791748,4.202280251774937e-06,0.22754739224910736,0.005015896633267403,0.007581991143524647,0.007565610110759735,0.00013036109157837927,9.381519339513034e-05
9,29672,0,Marker,0.0002962741127703339,False,7.925276435116757e-09,0.10378362983465195,0.0002962741127703339,0.005781967658549547,0.10987566411495209,0.05597048997879028,2.7221325581194833e-05,0.7223731875419617,0.0018914900720119476,1.2983416297629446e-07
