gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
ATM,False,6,8,0,95,496.6,True,estimated,1.9582606053703193e-08,7.016447749041854e-05,,21.52341915316318,11457.824532667562
CLPTM1L,False,2,8,0,95,73.46153846153847,True,estimated,0.00533028745478774,1.0,,3.183937744550764,1694.944457495202
GCC1,False,2,8,0,95,73.46153846153847,True,estimated,0.00533028745478774,1.0,,3.183937744550764,1694.944457495202
GCKR,False,2,8,0,95,73.46153846153847,True,estimated,0.00533028745478774,1.0,,3.183937744550764,1694.944457495202
KNTC1,False,2,8,0,95,73.46153846153847,True,estimated,0.00533028745478774,1.0,,3.183937744550764,1694.944457495202
TLE3,False,2,8,0,95,73.46153846153847,True,estimated,0.00533028745478774,1.0,,3.183937744550764,1694.944457495202
MUC16,False,3,8,5,95,10.8,False,estimated,0.014617112582756909,1.0,,1.9905972732298731,58.595478637798024
RP1,False,2,8,2,95,15.5,False,estimated,0.029496016420602653,1.0,,1.847927026960146,130.01054505664823
VHL,True,7,8,49,95,6.571428571428571,False,estimated,0.06795447488839741,1.0,0.7578556172421691,0.7781128061980291,55.497960097057614
A2M,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
AADAC,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
ABCC12,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
ACTL7B,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
ADD1,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
ADGRA2,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
ADH4,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
AGA,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
AGTR1,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
AK8,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
AKT3,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
APBB2,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
APMAP,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
ASAP2,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
ASL,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
ATP2A2,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
ATR,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
BCL2L10,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
BMP5,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
BRCA2,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
C11orf24,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CACNA1F,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CACYBP,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CALCOCO2,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CCDC174,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CCDC178,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CCT6B,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CDKN2C,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CENPW,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CERS3,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CHM,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CLMN,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CNN3,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CNOT6,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CNTN6,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CNTNAP5,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
COG1,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
COMMD10,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
COPB2,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
COX7A2,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CPSF7,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CRELD1,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CRYBB2,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CSK,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CTDP1,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CWC15,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CYP1B1,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
CYP26B1,False,1,8,0,95,38.2,True,estimated,0.07766990291262135,1.0,,1.4290377959866531,1021.1346432530811
