patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,29944,512,Fibrocollagenous Tissue,0.0001153267003246583,False,4.644802942266324e-08,2.9156694836274255e-06,0.0001153267003246583,0.01723594032227993,0.39444366097450256,0.2199024111032486,5.2924071496818215e-05,0.3680518567562103,0.00018177235324401408,1.3204219612816814e-05
1,30200,512,Fibrocollagenous Tissue,0.0004559755907393992,False,1.7574502919615043e-07,1.2561923723453106e-10,0.0004559755907393992,0.0024624618235975504,0.8782302141189575,0.1059386134147644,7.98761029727757e-05,0.012280015274882317,0.00028680425020866096,0.000265900744125247
2,30456,512,Fibrocollagenous Tissue,0.00984475202858448,False,1.559926317895588e-06,7.571759864404199e-16,0.00984475202858448,3.554685099516064e-05,0.9594448804855347,0.012985813431441784,0.00019541729125194252,4.470492058317177e-05,0.002709456253796816,0.014737872406840324
3,30712,512,Fibrocollagenous Tissue,0.007316535338759422,False,3.141584966215305e-05,1.1092305212073745e-21,0.007316535338759422,6.509964833867343e-08,0.9060385823249817,1.4067239135329146e-05,0.00018409121548756957,9.889829755138635e-08,0.0012569492682814598,0.08515825122594833
4,30968,512,Fibrocollagenous Tissue,0.00017956159717869014,False,0.0007405761862173676,2.9437101491753e-25,0.00017956159717869014,3.7168691735534054e-11,0.9907712936401367,5.708087869038536e-08,9.974088243325241e-06,8.839607268384952e-09,3.190688948961906e-05,0.008266597986221313
5,31224,512,Fibrocollagenous Tissue,0.0002567409828770906,False,8.555261388210056e-07,2.4711655557422584e-24,0.0002567409828770906,1.885306577520396e-09,0.9927753210067749,6.295627485997102e-07,1.1610165529418737e-05,6.533272056685746e-08,6.173412111820653e-05,0.006893129087984562
6,29432,768,Fibrocollagenous Tissue,0.0007305798935703933,False,3.568337447745762e-08,2.7575367766985437e-06,0.0007305798935703933,0.005575860384851694,0.9356842041015625,0.051011063158512115,1.5216262909234501e-05,0.001003382494673133,0.005956376902759075,2.051446062978357e-05
7,29688,768,Fibrocollagenous Tissue,0.0007081624353304505,False,1.2476739641442691e-08,2.376725660897805e-13,0.0007081624353304505,0.0002732939610723406,0.9964853525161743,0.000675638613756746,1.2071916899003554e-05,6.164373644423904e-06,0.001347890356555581,0.0004914553137496114
8,29944,768,Fibrocollagenous Tissue,0.0001931444858200848,False,4.702684908153287e-09,7.210860135966701e-19,0.0001931444858200848,2.1027859474997967e-05,0.9987653493881226,2.7803165721707046e-05,1.2740000784106087e-05,9.106053084906307e-07,0.00026114212232641876,0.0007180005195550621
9,30200,768,Fibrocollagenous Tissue,0.000171725288964808,False,2.490737216476191e-08,2.0314510004068654e-22,0.000171725288964808,1.2601424259628402e-07,0.9978340268135071,5.019737727707252e-06,2.8885647225251887e-06,3.340681686836433e-08,0.0007235329831019044,0.0012625602539628744
10,30456,768,Fibrocollagenous Tissue,0.007399489637464285,False,3.3797928153944667e-06,2.1504668553852302e-23,0.007399489637464285,1.6562011762033535e-09,0.8020519614219666,1.3479275366989896e-05,2.2440846805693582e-05,1.311110953139405e-08,0.01942203752696514,0.17108719050884247
11,30712,768,Fibrocollagenous Tissue,0.004374621901661158,False,0.000658910721540451,3.601522029554537e-25,0.004374621901661158,7.848639793639478e-11,0.5105927586555481,2.0368775039969478e-06,3.15388897433877e-05,3.5606786408237667e-09,0.008599156513810158,0.4757409989833832
12,30968,768,Fibrocollagenous Tissue,5.10034296894446e-05,False,0.0001807483786251396,3.0490916508320452e-27,5.10034296894446e-05,1.485200309091217e-13,0.9955626726150513,2.6515854756326007e-07,1.0014559848059434e-06,3.9200299256636484e-11,0.0010564504191279411,0.0031478572636842728
13,31224,768,Fibrocollagenous Tissue,9.076151036424562e-05,False,2.397093510353443e-07,5.807123132884285e-26,9.076151036424562e-05,2.6253959076183442e-11,0.9918665289878845,4.681475047618733e-07,8.745587933844945e-07,4.1072149153942306e-11,0.003986358642578125,0.004054773133248091
14,31479,768,Fibrocollagenous Tissue,0.0006536477012559772,False,1.8944311008795012e-08,3.4550840540851306e-25,0.0006536477012559772,4.5786374691658693e-11,0.8594951033592224,3.57007525053632e-06,2.5061760879907524e-06,2.0773242848104445e-10,0.09371942281723022,0.0461256317794323
15,31735,768,Fibrocollagenous Tissue,0.0011067374143749475,False,3.5479345683597785e-07,7.816703302178454e-27,0.0011067374143749475,1.2848031219112564e-14,0.5430802702903748,5.7704360187926795e-06,1.037614651977492e-06,1.1856083823036379e-11,0.040383532643318176,0.41542232036590576
16,31991,768,Fibrocollagenous Tissue,0.0006945933564566076,False,2.24219487421351e-08,9.10248225162856e-28,0.0006945933564566076,3.016334935391162e-15,0.6074594259262085,2.777842155410326e-06,4.4380880126482225e-07,2.097718700133644e-12,0.006124299019575119,0.38571837544441223
