core_id,feature,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,p_value,q_value,effect_size,feature_family,medical_imaging_domain,interpretation,significant_fdr
CORE01,log-sigma-1-0-mm-3D_firstorder_Range,18,85,137.71998787,142.14151764,144.15842957,141.79181746,0.05274826,0.97575236,0.98710848,0.05274826,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,18,85,7.76203505,6.82966611,7.58674107,6.69658815,0.42952584,0.08792636,0.40939318,0.42952584,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_firstorder_RootMeanSquared,18,85,15.46365031,13.34263382,14.87861659,13.11280318,0.45897976,0.08165277,0.40939318,0.45897976,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_firstorder_Skewness,18,85,-0.30004387,-0.30846017,-0.36717008,-0.32476619,-0.21570068,0.39715878,0.56239276,-0.21570068,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_firstorder_TotalEnergy,18,85,10606407.41306543,16074951.1413684,30802963.88963478,38115192.6515919,-0.11693337,0.57539154,0.72163423,-0.11693337,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_firstorder_Uniformity,18,85,0.41640075,0.44457769,0.41854992,0.44332131,-0.47074387,0.07432677,0.40939318,-0.47074387,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_firstorder_Variance,18,85,228.59731207,169.94327342,223.51093688,178.26225066,0.44383831,0.08474261,0.40939318,0.44383831,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_Autocorrelation,18,85,11.91831788,19.07134714,18.15383107,19.26109277,-0.09464221,0.46837347,0.62486661,-0.09464221,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_ClusterProminence,18,85,5.08251094,3.3540758,6.81568545,4.49541436,0.52565613,0.07574735,0.40939318,0.52565613,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_ClusterShade,18,85,-0.3830177,-0.13643355,-0.51097426,-0.22612214,-0.79317501,0.01080932,0.39249238,-0.79317501,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_ClusterTendency,18,85,1.26948211,1.02793591,1.32514515,1.10068359,0.5278608,0.06754693,0.40939318,0.5278608,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_Contrast,18,85,0.48541679,0.43992898,0.50992231,0.47704535,0.21792826,0.15065269,0.40939318,0.21792826,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_Correlation,18,85,0.43950328,0.38153435,0.4236659,0.38326996,0.50836774,0.052269,0.40939318,0.50836774,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_DifferenceAverage,18,85,0.43645528,0.4063662,0.4489931,0.42680031,0.25010244,0.15313485,0.40939318,0.25010244,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_DifferenceEntropy,18,85,1.09245927,1.03452675,1.08940911,1.0473443,0.3169713,0.12967433,0.40939318,0.3169713,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_DifferenceVariance,18,85,0.28871528,0.26849083,0.29378748,0.2765818,0.27572506,0.12749084,0.40939318,0.27572506,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_Id,18,85,0.78936807,0.79951827,0.78507856,0.79451491,-0.26708473,0.14820131,0.40939318,-0.26708473,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_Idm,18,85,0.7865852,0.79915592,0.7815646,0.79159964,-0.26079363,0.14820131,0.40939318,-0.26079363,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_Idmn,18,85,0.98833188,0.98980722,0.98854085,0.98835699,0.03383169,0.54038303,0.69076111,0.03383169,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_Idn,18,85,0.94110529,0.94635283,0.94222409,0.94378774,-0.14218022,0.28741449,0.47831867,-0.14218022,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_Imc1,18,85,-0.12269168,-0.11250919,-0.12769722,-0.11932373,-0.25841316,0.17969198,0.40939318,-0.25841316,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_Imc2,18,85,0.51655783,0.45558473,0.49703362,0.45249068,0.49649703,0.05662751,0.40939318,0.49649703,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_InverseVariance,18,85,0.39846724,0.3865528,0.40093302,0.38699905,0.30238071,0.20329117,0.41691293,0.30238071,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_JointAverage,18,85,3.42967605,4.34017984,4.0917506,4.18259006,-0.07247263,0.44733544,0.60755895,-0.07247263,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_JointEnergy,18,85,0.20267902,0.22833974,0.20894182,0.23212915,-0.43745582,0.08014248,0.40939318,-0.43745582,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_JointEntropy,18,85,2.74587672,2.49033382,2.6786441,2.48969899,0.42733388,0.10163763,0.40939318,0.42733388,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_MCC,18,85,0.4700503,0.41567818,0.45509013,0.41560185,0.52439509,0.03230247,0.39249238,0.52439509,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_MaximumProbability,18,85,0.31110114,0.32598149,0.30711824,0.33023812,-0.34942846,0.12533605,0.40939318,-0.34942846,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_SumAverage,18,85,6.8593521,8.68035969,8.1835012,8.36518012,-0.07247263,0.44733544,0.60755895,-0.07247263,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_SumEntropy,18,85,2.14181275,1.98551056,2.11808791,1.97340644,0.49499621,0.06754693,0.40939318,0.49499621,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glcm_SumSquares,18,85,0.44684582,0.37138867,0.45876686,0.39443224,0.46232314,0.08318607,0.40939318,0.46232314,glcm,gray-level co-occurrence texture,gray-level co-occurrence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_DependenceEntropy,18,85,5.71759045,5.54474521,5.70693928,5.54458022,0.63386873,0.01673456,0.39249238,0.63386873,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_DependenceNonUniformity,18,85,2331.91037416,5097.5275686,7599.90387517,14233.64204917,-0.32706923,0.1713883,0.40939318,-0.32706923,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,18,85,0.05381357,0.05512459,0.0536988,0.05608578,-0.48973976,0.05891774,0.40939318,-0.48973976,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_DependenceVariance,18,85,27.40935265,25.87972469,27.39973829,26.13835333,0.34135908,0.111038,0.40939318,0.34135908,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_GrayLevelNonUniformity,18,85,19920.49815783,43737.71662364,59082.73193493,108829.74123921,-0.32714402,0.14578053,0.40939318,-0.32714402,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_GrayLevelVariance,18,85,0.45502901,0.37308514,0.46322641,0.39982509,0.45196842,0.08318607,0.40939318,0.45196842,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_HighGrayLevelEmphasis,18,85,12.13605165,19.29593121,18.39229243,19.48182826,-0.09289407,0.46837347,0.62486661,-0.09289407,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,18,85,258.95232452,268.53680107,258.98820164,270.34893237,-0.22855369,0.19419004,0.40939318,-0.22855369,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,18,85,3529.1562345,4238.04327689,4682.58029725,5047.942581,-0.1279659,0.43702127,0.59931315,-0.1279659,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,18,85,23.23084934,17.02209919,20.75786364,22.82104146,-0.12887801,0.87920827,0.92764271,-0.12887801,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_LowGrayLevelEmphasis,18,85,0.09317079,0.0586327,0.08189684,0.08498403,-0.05523742,0.43191597,0.5944763,-0.05523742,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,18,85,0.0118899,0.01028666,0.01166009,0.01077453,0.19300795,0.14820131,0.40939318,0.19300795,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,18,85,0.18359032,0.17103915,0.23405871,0.23920527,-0.02421942,0.53465355,0.68576449,-0.02421942,gldm,gray-level dependence texture,gray-level dependence texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,18,85,0.00102114,0.0007495,0.00116348,0.00108669,0.06948481,0.09458302,0.40939318,0.06948481,gldm,gray-level dependence texture,gray-level dependence texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,18,85,7879.35399332,15835.84225464,23629.87249913,42827.02671783,-0.3212698,0.16868524,0.40939318,-0.3212698,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,18,85,0.37153324,0.40777828,0.3836143,0.40912149,-0.43178045,0.09120587,0.40939318,-0.43178045,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_GrayLevelVariance,18,85,0.56848638,0.46525874,0.56837952,0.48861385,0.43239795,0.10531879,0.40939318,0.43239795,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,18,85,12.03929347,19.3278302,18.39449016,19.57143801,-0.1006899,0.34164679,0.52029767,-0.1006899,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,18,85,10.97129428,11.97741832,11.1477569,12.78406417,-0.33276912,0.20639284,0.42022326,-0.33276912,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,18,85,174.92819631,204.4776907,204.35478018,228.17801737,-0.16561574,0.18252529,0.40939318,-0.16561574,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,18,85,0.76656425,0.85136555,0.91743839,1.13760465,-0.22311799,0.65470563,0.78039806,-0.22311799,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,18,85,0.09495688,0.0614419,0.08513778,0.0869003,-0.03097446,0.41680899,0.58147427,-0.03097446,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_RunEntropy,18,85,3.77416795,3.73393856,3.75706179,3.70878921,0.2197451,0.38754682,0.55574607,0.2197451,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformity,18,85,5774.03906656,11220.24926875,19118.27930003,30704.59332882,-0.26318828,0.29535687,0.48370038,-0.26318828,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,18,85,0.30312909,0.28460104,0.30361913,0.29034119,0.23161576,0.09805965,0.40939318,0.23161576,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_RunPercentage,18,85,0.45466066,0.43871234,0.45479109,0.44099227,0.21953645,0.15313485,0.40939318,0.21953645,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_RunVariance,18,85,4.27981692,4.46483391,4.19080088,4.78304766,-0.30439676,0.24279843,0.45051269,-0.30439676,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_ShortRunEmphasis,18,85,0.53760827,0.51089881,0.53175581,0.50803593,0.33176224,0.11299798,0.40939318,0.33176224,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,18,85,6.52002129,8.99095438,9.88423956,10.27885262,-0.05786922,0.7446844,0.83814081,-0.05786922,glrlm,gray-level run-length texture,gray-level run-length texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,18,85,0.04867066,0.03672371,0.04644107,0.04480035,0.05213106,0.34607373,0.52211391,0.05213106,glrlm,gray-level run-length texture,gray-level run-length texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,18,85,104.46401439,145.3372549,292.29125684,448.64248194,-0.19877368,0.45254399,0.6124248,-0.19877368,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,18,85,0.30649549,0.3454858,0.30403286,0.34340308,-0.57760166,0.03025773,0.39249238,-0.57760166,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,18,85,2.28138306,2.14189666,2.29507746,2.04439511,0.3832187,0.24631906,0.45185152,0.3832187,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,18,85,15.64146913,21.56383822,21.00448421,21.49308551,-0.0405207,0.78442946,0.86142399,-0.0405207,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,18,85,4433209.31955345,8710647.16854508,10420690.25998686,57522178.12828901,-0.28242126,0.16337528,0.40939318,-0.28242126,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,18,85,58206732.65831146,158971450.44117647,263969614.317356,783203590.1188865,-0.26821012,0.10910496,0.40939318,-0.26821012,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,18,85,272797.64037946,516343.78825529,603294.79888434,7648961.56188502,-0.24661651,0.30754363,0.49434467,-0.24661651,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,18,85,0.15376946,0.08680249,0.14289706,0.14880977,-0.0447435,0.47909448,0.63467381,-0.0447435,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,18,85,57.04560588,51.225,115.76009674,163.67951615,-0.16590858,0.94115725,0.96419555,-0.16590858,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,18,85,0.12945901,0.12028934,0.13813273,0.12934337,0.19507031,0.48994809,0.64526963,0.19507031,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,18,85,0.3202131,0.30210945,0.32767496,0.30730864,0.22776909,0.38754682,0.55574607,0.22776909,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,18,85,6.80813034,5.44974061,7.0876776,7.05022748,0.00780303,0.45778663,0.61730178,0.00780303,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,18,85,0.03306255,0.02667622,0.04744269,0.0423472,0.11736745,0.30344492,0.49054758,0.11736745,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_ZoneEntropy,18,85,5.39925937,5.29997311,5.38579718,5.26868009,0.17805988,0.64221578,0.77284753,0.17805988,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_ZonePercentage,18,85,0.00752276,0.00606319,0.00730658,0.00724155,0.01037458,0.35957261,0.53392516,0.01037458,glszm,gray-level zone-size texture,gray-level zone-size texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_glszm_ZoneVariance,18,85,4418733.82729767,8692627.54466179,10353490.64605316,57300696.15933108,-0.28251416,0.15313485,0.40939318,-0.28251416,glszm,gray-level zone-size texture,gray-level zone-size texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_ngtdm_Busyness,18,85,258.98417402,406.53133582,460.25498182,1374.45591037,-0.33603455,0.22907024,0.43431103,-0.33603455,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_ngtdm_Coarseness,18,85,0.000152,7.125e-05,0.00016834,0.00121926,-0.11968188,0.15313485,0.40939318,-0.11968188,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_ngtdm_Complexity,18,85,7.33403606,8.05129776,8.91093752,9.07740427,-0.02522563,0.87236347,0.92214286,-0.02522563,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_ngtdm_Contrast,18,85,0.00933815,0.00807169,0.00964208,0.0090107,0.13999316,0.20329117,0.41691293,0.13999316,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; higher in core than the rest of the cohort,0
CORE01,log-sigma-1-0-mm-3D_ngtdm_Strength,18,85,0.00233539,0.00161778,0.00315517,0.00562852,-0.11453699,0.23931334,0.44624435,-0.11453699,ngtdm,neighboring gray-tone texture,neighboring gray-tone texture; lower in core than the rest of the cohort,0
CORE01,log-sigma-2-0-mm-3D_firstorder_10Percentile,18,85,-34.51762218,-25.70795937,-33.26233648,-25.72219054,-0.79811645,0.01450155,0.39249238,-0.79811645,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
CORE01,log-sigma-2-0-mm-3D_firstorder_90Percentile,18,85,12.78602114,10.71780825,12.76117679,11.07320886,0.25884288,0.1713883,0.40939318,0.25884288,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
CORE01,log-sigma-2-0-mm-3D_firstorder_Energy,18,85,21413246.17291117,24383937.17232755,48656912.6704621,48543936.39735362,0.00160429,0.80452222,0.87330462,0.00160429,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
CORE01,log-sigma-2-0-mm-3D_firstorder_Entropy,18,85,1.6910406,1.47193263,1.66775707,1.46690461,0.64835338,0.02315242,0.39249238,0.64835338,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
CORE01,log-sigma-2-0-mm-3D_firstorder_InterquartileRange,18,85,24.300161,17.77444577,23.50725937,17.7621019,0.77207189,0.01415611,0.39249238,0.77207189,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
CORE01,log-sigma-2-0-mm-3D_firstorder_Kurtosis,18,85,3.26411228,3.56563763,3.64962201,4.22975885,-0.29669306,0.05441185,0.40939318,-0.29669306,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
CORE01,log-sigma-2-0-mm-3D_firstorder_Maximum,18,85,67.49580765,60.65784454,67.33378919,61.08528893,0.3270652,0.19718992,0.41111552,0.3270652,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
CORE01,log-sigma-2-0-mm-3D_firstorder_Mean,18,85,-8.03821357,-5.22845657,-7.99008139,-5.53817647,-0.6839747,0.01164408,0.39249238,-0.6839747,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
CORE01,log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,18,85,14.53906018,11.64643831,14.28554164,11.37301875,0.69416879,0.01521481,0.39249238,0.69416879,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; higher in core than the rest of the cohort,0
CORE01,log-sigma-2-0-mm-3D_firstorder_Median,18,85,-4.94567955,-3.33690321,-5.44611952,-3.67347113,-0.55123603,0.02064958,0.39249238,-0.55123603,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
CORE01,log-sigma-2-0-mm-3D_firstorder_Minimum,18,85,-80.47115707,-79.08205414,-83.14849514,-78.20311719,-0.19322853,0.48450481,0.63884532,-0.19322853,firstorder,intratumoral intensity distribution,intratumoral intensity distribution; lower in core than the rest of the cohort,0
