core_id,feature,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,p_value,q_value,cliffs_delta,direction
CORE04,chr20p,11,92,0.057,0.032,0.04735735,0.06207619,-0.11586716,0.97870319,0.99574015,0.00592885,higher_in_core
CORE04,chr20q,11,92,0.057,0.03475,0.06008132,0.08412549,-0.2009736,0.58972524,0.70479602,0.10079051,higher_in_core
CORE04,chr21p,11,92,0.0,0.0,0.0,0.0,,,,0.0,
CORE04,chr21q,11,92,0.0334,0.01538938,0.03534391,0.01217874,0.15813302,0.28561631,0.62853345,0.1986166,higher_in_core
CORE04,chr22p,11,92,0.0,0.0,0.0,0.0,,,,0.0,
CORE04,chr22q,11,92,0.0368,0.0205,0.00430451,0.01828529,-0.14998116,0.57507704,0.70479602,0.10474308,higher_in_core
CORE04,locus::VHL,11,92,-0.3196,-0.3649,-0.29474545,-0.35676522,0.29989149,0.19086101,0.47654433,0.243083,higher_in_core
CORE04,locus::SETD2,11,92,-0.3196,-0.3748,-0.29117273,-0.36785978,0.38588481,0.1152605,0.47357259,0.29249012,higher_in_core
CORE04,locus::PBRM1,11,92,-0.3196,-0.3748,-0.29117273,-0.37328135,0.37830944,0.12284317,0.47357259,0.28656126,higher_in_core
CORE04,locus::BAP1,11,92,-0.3196,-0.3748,-0.29117273,-0.36424674,0.35640853,0.13355289,0.47357259,0.27865613,higher_in_core
CORE04,locus::JAK2,11,92,-0.1217,-0.0016,-0.16610909,-0.05017517,-0.63410356,0.13916865,0.47357259,-0.27470356,lower_in_core
CORE04,locus::CDKN2A,11,92,-0.1217,-0.00265,-0.18167273,-0.08559565,-0.46869347,0.16347871,0.47654433,-0.25889328,lower_in_core
CORE04,locus::PTEN,11,92,0.0178,-0.00365,-0.01634066,-0.0439679,0.21692057,0.20960317,0.48907406,0.23320158,higher_in_core
CORE04,fga,11,92,0.11733983,0.13658203,0.13542974,0.17299362,-0.24490514,0.69672777,0.77590138,-0.07312253,lower_in_core
CORE04,gain_burden,11,92,0.02595835,0.05411104,0.03076894,0.07923122,-0.55732579,0.07897328,0.42996564,-0.32608696,lower_in_core
CORE04,loss_burden,11,92,0.08132124,0.071384,0.10466081,0.09376239,0.13069588,0.83505874,0.88951909,0.03952569,higher_in_core
CORE05,chr1p,5,98,0.04059111,0.00519679,0.02671721,-0.02266247,0.43174951,0.34530136,0.68245383,0.25306122,higher_in_core
CORE05,chr1q,5,98,0.04683304,0.01835,0.04801372,0.02960672,0.16821831,0.72988951,0.88417238,0.09387755,higher_in_core
CORE05,chr2p,5,98,0.0664,0.0296554,0.0885075,0.04161316,0.4827874,0.20551336,0.54432122,0.33877551,higher_in_core
CORE05,chr2q,5,98,0.0426,0.021624,0.05286316,0.02839871,0.24792459,0.71838432,0.88417238,0.09795918,higher_in_core
CORE05,chr3p,5,98,-0.23670342,-0.33236587,-0.15343355,-0.31286029,0.90742464,0.0844224,0.41366976,0.46122449,higher_in_core
CORE05,chr3q,5,98,0.04677077,0.01605,0.01749029,-0.00796838,0.1717572,0.60682061,0.88417238,0.14285714,higher_in_core
CORE05,chr4p,5,98,-0.03008462,0.011016,-0.07015205,-0.00065637,-0.67449183,0.06444107,0.41366976,-0.49387755,lower_in_core
CORE05,chr4q,5,98,-0.0454409,0.01094106,-0.09485397,0.00555171,-1.12160462,0.04099629,0.41366976,-0.53877551,lower_in_core
CORE05,chr5p,5,98,0.22226215,0.04722753,0.21058148,0.11750822,0.5996342,0.15119543,0.48891909,0.3877551,higher_in_core
CORE05,chr5q,5,98,0.10522584,0.16211046,0.09551267,0.18235628,-0.58876367,0.5860009,0.88417238,-0.15102041,lower_in_core
CORE05,chr6p,5,98,-0.02443601,0.00877663,-0.04620798,-0.03116164,-0.12434249,0.30750461,0.65512135,-0.27346939,lower_in_core
CORE05,chr6q,5,98,-0.01323871,-0.00235426,-0.02612189,-0.05617957,0.21340344,0.72636253,0.88417238,0.09795918,higher_in_core
CORE05,chr7p,5,98,0.1594,0.0356,0.18972673,0.09394546,0.72662636,0.04202623,0.41366976,0.54285714,higher_in_core
CORE05,chr7q,5,98,0.15237769,0.03172205,0.17118632,0.09457744,0.53940857,0.21106333,0.54432122,0.33469388,higher_in_core
CORE05,chr8p,5,98,-0.019,-0.00785,-0.05416328,-0.09981249,0.24363197,0.99387815,0.99387815,0.00408163,higher_in_core
CORE05,chr8q,5,98,0.10895484,0.01225,0.08358575,0.00130311,0.59471558,0.08150866,0.41366976,0.46530612,higher_in_core
CORE05,chr9p,5,98,-0.05457613,-0.0031,-0.02492575,-0.07343022,0.29363396,0.74145575,0.88417238,-0.08979592,lower_in_core
CORE05,chr9q,5,98,-0.02665055,-0.00265,-0.01119589,-0.07913535,0.42369625,0.96939794,0.98959373,0.0122449,higher_in_core
CORE05,chr10p,5,98,-0.1361,0.0061,-0.15577422,-0.00475637,-1.53680967,0.10546113,0.4697814,-0.43265306,lower_in_core
CORE05,chr10q,5,98,-0.1361,-0.00078983,-0.13363958,-0.0279991,-0.95817363,0.05217497,0.41366976,-0.51428571,lower_in_core
CORE05,chr11p,5,98,0.0399,0.02185,0.04765338,0.03166713,0.28958583,0.77649531,0.88417238,0.07755102,higher_in_core
CORE05,chr11q,5,98,0.04042209,0.01393109,0.03715151,0.02128054,0.24699122,0.68426355,0.88417238,0.11020408,higher_in_core
CORE05,chr12p,5,98,0.06137886,0.03493798,0.07419252,0.07810918,-0.03542782,0.7647611,0.88417238,0.08163265,higher_in_core
CORE05,chr12q,5,98,0.08866539,0.03808157,0.06531038,0.07827855,-0.12746339,0.81199504,0.88417238,0.06530612,higher_in_core
CORE05,chr13p,5,98,0.0,0.0,0.0,0.0,,,,0.0,
CORE05,chr13q,5,98,-0.03685064,0.01038806,-0.09017801,-0.00799838,-0.84648197,0.04050014,0.41366976,-0.54693878,lower_in_core
CORE05,chr14p,5,98,0.0,0.0,0.0,0.0,,,,0.0,
CORE05,chr14q,5,98,-0.331,-0.08062133,-0.2097437,-0.1436114,-0.33244228,0.40568466,0.76455955,-0.22857143,lower_in_core
CORE05,chr15p,5,98,0.0,0.0,0.0,0.0,,,,0.0,
CORE05,chr15q,5,98,0.067307,0.01138298,0.06495309,0.00814136,0.71134492,0.06783551,0.41366976,0.4877551,higher_in_core
CORE05,chr16p,5,98,0.02767518,0.03825,-0.02168265,0.08043459,-0.95572365,0.56549865,0.88417238,-0.15918367,lower_in_core
CORE05,chr16q,5,98,0.03869057,0.0353,-0.02404912,0.07326784,-0.93068166,0.69299156,0.88417238,-0.11020408,lower_in_core
CORE05,chr17p,5,98,0.0141,0.01245,0.00412366,0.00361808,0.00567341,0.9022946,0.94069011,-0.03469388,lower_in_core
CORE05,chr17q,5,98,0.00835104,0.02017811,0.00549287,0.02435617,-0.23512736,0.59651763,0.88417238,-0.14285714,lower_in_core
CORE05,chr18p,5,98,-0.0801,0.01835288,-0.10560619,-0.01371106,-0.75246967,0.07632755,0.41366976,-0.47346939,lower_in_core
CORE05,chr18q,5,98,-0.0801,0.0176676,-0.01792133,-0.01524173,-0.02049643,0.2659053,0.65146799,-0.29795918,lower_in_core
CORE05,chr19p,5,98,0.01539647,0.01935,-0.01292696,0.02638749,-0.62884217,0.48504342,0.84882599,-0.1877551,lower_in_core
CORE05,chr19q,5,98,0.0272,0.021,0.05446352,0.03731575,0.22903977,0.28619519,0.65512135,0.28571429,higher_in_core
CORE05,chr20p,5,98,0.02092834,0.03245,0.01140415,0.06300938,-0.40755807,0.63975971,0.88417238,-0.12653061,lower_in_core
CORE05,chr20q,5,98,0.099,0.03535,0.08757692,0.08125056,0.05277885,0.68426273,0.88417238,0.11020408,higher_in_core
CORE05,chr21p,5,98,0.0,0.0,0.0,0.0,,,,0.0,
CORE05,chr21q,5,98,-0.01162541,0.0185,-0.05683453,0.0183,-0.51546591,0.16962499,0.48891909,-0.36734694,lower_in_core
CORE05,chr22p,5,98,0.0,0.0,0.0,0.0,,,,0.0,
CORE05,chr22q,5,98,0.0395,0.0205,0.03096351,0.01606917,0.15970287,0.30750594,0.65512135,0.27346939,higher_in_core
CORE05,locus::VHL,5,98,-0.315,-0.361,-0.2001,-0.35779694,0.76973784,0.16519461,0.48891909,0.3755102,higher_in_core
CORE05,locus::SETD2,5,98,-0.3252,-0.36755,-0.21835353,-0.36687992,0.75183428,0.14234278,0.48891909,0.39591837,higher_in_core
CORE05,locus::PBRM1,5,98,-0.2934,-0.36755,-0.21152,-0.3723182,0.74532546,0.12184133,0.47401481,0.41632653,higher_in_core
CORE05,locus::BAP1,5,98,-0.2934,-0.36755,-0.21152,-0.36383673,0.74802263,0.12575903,0.47401481,0.4122449,higher_in_core
CORE05,locus::JAK2,5,98,-0.0593,-0.00265,-0.02096,-0.06467873,0.23488156,0.81199402,0.88417238,-0.06530612,lower_in_core
CORE05,locus::CDKN2A,5,98,-0.0593,-0.0031,-0.15242,-0.09297041,-0.28752155,0.45672401,0.8288695,-0.2,lower_in_core
CORE05,locus::PTEN,5,98,-0.1361,-0.00055,-0.12814,-0.03657239,-0.7261745,0.07381726,0.41366976,-0.47755102,lower_in_core
CORE05,fga,5,98,0.1696151,0.13121332,0.20304384,0.16724409,0.23302305,0.60682061,0.88417238,0.14285714,higher_in_core
CORE05,gain_burden,5,98,0.04625013,0.04696058,0.07797648,0.0738556,0.0466932,0.83586795,0.89038108,0.05714286,higher_in_core
CORE05,loss_burden,5,98,0.12336497,0.07121319,0.12506736,0.09338849,0.38087859,0.34819073,0.68245383,0.25714286,higher_in_core
