gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
VHL,True,38,48,18,55,7.811111111111111,False,estimated,3.4585853849582345e-06,0.012392111434305353,5.187878077437352e-05,3.1890445355811017,19.13220593484301
BAP1,True,0,48,13,55,0.03245513554791905,True,estimated,0.0001535977591953142,0.2751703855984054,0.0011519831939648564,0.0018724590171129555,0.5625414568794576
PBRM1,True,25,48,14,55,3.1832298136645965,False,estimated,0.007910580218658848,1.0,0.03955290109329424,1.3881390410801995,7.299666493579811
ATM,False,6,48,0,55,16.976470588235294,True,estimated,0.008582435184974691,1.0,,0.930273753587926,309.80187554649575
LAMA4,False,4,48,0,55,11.224719101123595,True,estimated,0.044009929262486494,1.0,,0.5885018758383234,214.09331740812118
ADAMTS9,False,3,48,0,55,8.538461538461538,True,estimated,0.09779984280552556,1.0,,0.4297833700134747,169.6327278589238
AHNAK2,False,3,48,0,55,8.538461538461538,True,estimated,0.09779984280552556,1.0,,0.4297833700134747,169.6327278589238
ANK3,False,3,48,0,55,8.538461538461538,True,estimated,0.09779984280552556,1.0,,0.4297833700134747,169.6327278589238
CACNA1S,False,3,48,0,55,8.538461538461538,True,estimated,0.09779984280552556,1.0,,0.4297833700134747,169.6327278589238
FAT3,False,3,48,0,55,8.538461538461538,True,estimated,0.09779984280552556,1.0,,0.4297833700134747,169.6327278589238
GPRASP1,False,3,48,0,55,8.538461538461538,True,estimated,0.09779984280552556,1.0,,0.4297833700134747,169.6327278589238
PAIP1,False,3,48,0,55,8.538461538461538,True,estimated,0.09779984280552556,1.0,,0.4297833700134747,169.6327278589238
PNLIP,False,3,48,0,55,8.538461538461538,True,estimated,0.09779984280552556,1.0,,0.4297833700134747,169.6327278589238
COL24A1,False,0,48,4,55,0.11798396334478808,True,estimated,0.12114944218579483,1.0,,0.006187622115251736,2.2496874158220908
COL6A6,False,0,48,4,55,0.11798396334478808,True,estimated,0.12114944218579483,1.0,,0.006187622115251736,2.2496874158220908
CPEB4,False,0,48,4,55,0.11798396334478808,True,estimated,0.12114944218579483,1.0,,0.006187622115251736,2.2496874158220908
MYLK,False,0,48,4,55,0.11798396334478808,True,estimated,0.12114944218579483,1.0,,0.006187622115251736,2.2496874158220908
SYNE1,False,0,48,4,55,0.11798396334478808,True,estimated,0.12114944218579483,1.0,,0.006187622115251736,2.2496874158220908
FLG,False,1,48,5,55,0.2127659574468085,False,estimated,0.21150503842794446,1.0,,0.023962879381919294,1.8891449531901494
MTOR,True,1,48,5,55,0.2127659574468085,False,estimated,0.21150503842794446,1.0,0.7384351798972016,0.023962879381919294,1.8891449531901494
SPTA1,False,1,48,5,55,0.2127659574468085,False,estimated,0.21150503842794446,1.0,,0.023962879381919294,1.8891449531901494
ACIN1,False,2,48,0,55,5.967741935483871,True,estimated,0.2147344374643061,1.0,,0.27944487736278956,127.44532712366367
AKR1B15,False,2,48,0,55,5.967741935483871,True,estimated,0.2147344374643061,1.0,,0.27944487736278956,127.44532712366367
AMER2,False,2,48,0,55,5.967741935483871,True,estimated,0.2147344374643061,1.0,,0.27944487736278956,127.44532712366367
ANKLE2,False,2,48,0,55,5.967741935483871,True,estimated,0.2147344374643061,1.0,,0.27944487736278956,127.44532712366367
ANKRD17,False,2,48,0,55,5.967741935483871,True,estimated,0.2147344374643061,1.0,,0.27944487736278956,127.44532712366367
ARHGAP45,False,2,48,0,55,5.967741935483871,True,estimated,0.2147344374643061,1.0,,0.27944487736278956,127.44532712366367
ATP13A4,False,2,48,0,55,5.967741935483871,True,estimated,0.2147344374643061,1.0,,0.27944487736278956,127.44532712366367
ATP8A2,False,2,48,0,55,5.967741935483871,True,estimated,0.2147344374643061,1.0,,0.27944487736278956,127.44532712366367
