gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
BAP1,True,10,18,3,85,34.166666666666664,False,estimated,4.1453415725470777e-07,0.0014852758854436178,6.218012358820616e-06,7.774095854653028,150.16037014933517
ARHGEF11,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
CLUH,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
COBLL1,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
DYNC2H1,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
HIP1R,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
IGF1R,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
KCNV2,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
KIAA0586,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
MAST2,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
MYOM3,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
PANK2,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
PPIP5K2,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
PSD3,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
SHOC1,False,2,18,0,85,25.90909090909091,True,estimated,0.02912621359223301,1.0,,1.1886010588833578,564.7656013079596
SPTA1,False,3,18,3,85,5.466666666666667,False,estimated,0.0645298371723441,1.0,,1.0063469053318927,29.695966953451865
ADAMTS12,False,2,18,1,85,10.5,False,estimated,0.07815053349995192,1.0,,0.8976811273336164,122.81643964987398
ANO3,False,2,18,1,85,10.5,False,estimated,0.07815053349995192,1.0,,0.8976811273336164,122.81643964987398
BRPF3,False,2,18,1,85,10.5,False,estimated,0.07815053349995192,1.0,,0.8976811273336164,122.81643964987398
KHK,False,2,18,1,85,10.5,False,estimated,0.07815053349995192,1.0,,0.8976811273336164,122.81643964987398
LAMC2,False,2,18,1,85,10.5,False,estimated,0.07815053349995192,1.0,,0.8976811273336164,122.81643964987398
NDST4,False,2,18,1,85,10.5,False,estimated,0.07815053349995192,1.0,,0.8976811273336164,122.81643964987398
RYR3,False,2,18,1,85,10.5,False,estimated,0.07815053349995192,1.0,,0.8976811273336164,122.81643964987398
SOX5,False,2,18,1,85,10.5,False,estimated,0.07815053349995192,1.0,,0.8976811273336164,122.81643964987398
TRAPPC11,False,2,18,1,85,10.5,False,estimated,0.07815053349995192,1.0,,0.8976811273336164,122.81643964987398
ZFR,False,2,18,1,85,10.5,False,estimated,0.07815053349995192,1.0,,0.8976811273336164,122.81643964987398
COL11A1,False,2,18,2,85,5.1875,False,estimated,0.1399211765836778,1.0,,0.6801157492346749,39.56702411358895
HMCN1,False,2,18,2,85,5.1875,False,estimated,0.1399211765836778,1.0,,0.6801157492346749,39.56702411358895
HUWE1,False,2,18,2,85,5.1875,False,estimated,0.1399211765836778,1.0,,0.6801157492346749,39.56702411358895
SLITRK6,False,2,18,2,85,5.1875,False,estimated,0.1399211765836778,1.0,,0.6801157492346749,39.56702411358895
UBR4,False,2,18,2,85,5.1875,False,estimated,0.1399211765836778,1.0,,0.6801157492346749,39.56702411358895
ZNF407,False,2,18,2,85,5.1875,False,estimated,0.1399211765836778,1.0,,0.6801157492346749,39.56702411358895
AAR2,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
AASS,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ABCG8,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
AC013489.1,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ACD,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ACE2,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ACLY,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ACSM5,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ACSS1,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ACTL9,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ACTR6,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ADAMTS13,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ADAMTS20,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ADCY8,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ADO,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
AGGF1,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
AIDA,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
AKAP17A,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ALB,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ANKRD13A,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ANKRD6,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
AP3M1,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ARFGAP2,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
ARHGAP9,False,1,18,0,85,14.657142857142857,True,estimated,0.17475728155339806,1.0,,0.5730470518599718,374.8938870506387
