patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,38101,256,Fibrocollagenous Tissue,4.2418418161105365e-05,False,6.69506121653285e-08,6.331066288112197e-06,4.2418418161105365e-05,1.2931179682595939e-08,0.9891355037689209,0.010741074569523335,2.496991271527804e-07,1.1011668902938254e-05,6.33109375485219e-05,1.9711716703341153e-08
1,38357,256,Fibrocollagenous Tissue,0.00014158878184389323,False,4.511068141255237e-08,1.4505942544928985e-06,0.00014158878184389323,7.058768147771843e-08,0.9712314009666443,0.028371157124638557,1.9962285477959085e-06,2.161532756872475e-05,0.00023037951905280352,3.16517429155283e-07
2,38613,256,Fibrocollagenous Tissue,0.0012910292716696858,False,2.405469246014036e-08,0.00011801553046097979,0.0012910292716696858,2.8828560971305706e-05,0.8425202965736389,0.1532546877861023,3.29275535477791e-05,0.001784046646207571,0.0009698841604404151,2.4665760633979517e-07
3,37846,511,Fibrocollagenous Tissue,4.952761628373992e-06,False,1.60227315859629e-08,1.9687271696775324e-14,4.952761628373992e-06,6.036641184755526e-14,0.9981206059455872,0.0018563623307272792,1.2297379781145423e-09,4.3383605735636266e-11,1.8002348951995373e-05,1.17505303265375e-08
4,38101,511,Fibrocollagenous Tissue,1.4142519830784295e-06,False,3.9721779643286936e-08,7.691234419961332e-19,1.4142519830784295e-06,3.0358924761570105e-17,0.9999183416366577,7.90955891716294e-05,2.985508784636437e-10,6.807292088958222e-14,5.640019935526652e-07,5.033829779677035e-07
5,38357,511,Fibrocollagenous Tissue,6.192197906784713e-05,False,1.8471973817213438e-07,3.297081692548017e-19,6.192197906784713e-05,5.729308408854985e-15,0.9994897842407227,0.00013209240569267422,6.05520199314924e-07,9.000785360091523e-12,3.495365035632858e-06,0.0003118204476777464
6,38613,511,Fibrocollagenous Tissue,0.017523720860481262,False,5.1334559714177885e-08,1.271539721510799e-17,0.017523720860481262,1.8724227723865283e-10,0.9684044718742371,0.012328571639955044,0.00018323709082324058,1.814452033066516e-09,6.179326737765223e-05,0.001498153549619019
7,38869,511,Fibrocollagenous Tissue,0.06476161628961563,False,2.702455148551053e-08,8.235283982527264e-12,0.06476161628961563,1.7236902749573346e-07,0.8362241983413696,0.09874393045902252,0.00010753335664048791,1.5732658766864915e-06,0.00013326603220775723,2.7730628062272444e-05
8,37846,767,Fibrocollagenous Tissue,9.053242138179485e-06,False,2.8530111606528408e-08,8.621035479360343e-21,9.053242138179485e-06,2.1172291620141907e-18,0.9989544153213501,0.001030112849548459,3.501597900523734e-10,1.2438694077022451e-14,4.886648639512714e-06,1.4745702401341987e-06
9,38101,767,Fibrocollagenous Tissue,7.164475846366258e-06,False,3.336585052693408e-08,2.909303266480536e-21,7.164475846366258e-06,2.2248149194607977e-17,0.9999196529388428,5.34905593667645e-05,1.6348140619015794e-08,5.6293243856512035e-14,1.0533191243666806e-06,1.8662891307030804e-05
10,38357,767,Fibrocollagenous Tissue,0.0011235751444473863,False,7.495977456528635e-07,1.0887902137635608e-20,0.0011235751444473863,3.886258312770299e-15,0.9915880560874939,0.00014500654651783407,0.0006010446813888848,7.195110826585527e-12,1.2466909538488835e-05,0.0065290736965835094
11,38613,767,Fibrocollagenous Tissue,0.14859862625598907,False,5.983054052194348e-07,2.936033761455965e-21,0.14859862625598907,1.495875255261292e-12,0.7546683549880981,0.0018954011611640453,0.041587986052036285,1.2120792217129583e-11,7.929624553071335e-05,0.05316977947950363
12,38869,767,Fibrocollagenous Tissue,0.4090932607650757,False,7.247461439874314e-07,5.735778934898091e-20,0.4090932607650757,1.655406541012372e-11,0.5396813750267029,0.0015219362685456872,0.01480124332010746,1.221289180897145e-10,3.048833241336979e-05,0.03487106040120125
13,39124,767,Clear Cell Renal Cell Carcinoma,0.6730338931083679,False,7.644574111509428e-07,3.138355460924336e-13,0.6730338931083679,2.1115919679459694e-08,0.31737223267555237,0.0020343486685305834,0.007305559702217579,5.793741024717747e-07,2.104785744450055e-05,0.00023161113495007157
14,36567,1023,Fibrocollagenous Tissue,0.009803451597690582,False,6.119610374000217e-10,1.824429455155041e-05,0.009803451597690582,4.021175641355512e-07,0.7128211855888367,0.25970590114593506,0.00040978245669975877,0.01678415946662426,0.00045681651681661606,1.0755267965123494e-07
15,36823,1023,Fibrocollagenous Tissue,0.009181804955005646,False,4.8640775851538365e-09,3.8672395841210516e-10,0.009181804955005646,1.1789129394923492e-10,0.6518299579620361,0.33875301480293274,5.555449752137065e-05,8.640532905701548e-05,9.31915856199339e-05,1.0208865575123127e-07
16,37079,1023,Fibrocollagenous Tissue,8.320834604091942e-05,False,1.2024418083456112e-07,1.8467630650089752e-14,8.320834604091942e-05,1.2233612831525492e-13,0.9366775751113892,0.0632113516330719,1.9629518988040218e-07,1.5229575822672814e-08,2.7423608116805553e-05,7.794950818151847e-08
17,36311,1279,Fibrocollagenous Tissue,0.01966497115790844,False,3.4751801436527785e-09,4.789358146184419e-11,0.01966497115790844,3.3779454927662655e-11,0.6626483201980591,0.30795735120773315,0.0008182957535609603,0.005694886203855276,0.003215659875422716,4.863634330831701e-07
18,36567,1279,Clear Cell Renal Cell Carcinoma,0.6001814603805542,False,1.333010091197906e-10,1.8735816569426888e-21,0.6001814603805542,7.284604321551569e-19,0.2531242072582245,0.14512692391872406,0.0015418358379974961,1.0152686691355939e-08,2.1091849703225307e-05,4.45790465164464e-06
19,36823,1279,Fibrocollagenous Tissue,0.004513987805694342,False,7.070024565791755e-10,2.2638992184505033e-26,0.004513987805694342,3.0355112673059967e-22,0.9546302556991577,0.04085453972220421,4.964505819771148e-07,1.4061111148588705e-14,1.5034237321742694e-07,6.067737672310614e-07
20,37079,1279,Fibrocollagenous Tissue,5.502694122583307e-08,False,1.9972951070812428e-10,2.4664404499425636e-27,5.502694122583307e-08,4.422328991120025e-24,0.9996640682220459,0.00033582295873202384,8.515312586998558e-12,2.9566655927155337e-19,5.091613797247874e-09,5.6450826235732166e-08
21,37334,1279,Fibrocollagenous Tissue,3.7534508123826527e-07,False,9.413334001173723e-11,1.6481692463197977e-26,3.7534508123826527e-07,1.1454732903045755e-21,0.9993046522140503,0.0006667645648121834,6.793196005716595e-10,3.059013787280062e-18,3.2288827167548106e-09,2.8194208425702527e-05
22,37846,1279,Fibrocollagenous Tissue,0.10208506882190704,False,6.033208155287184e-09,2.8140284076367384e-22,0.10208506882190704,2.0977372670958477e-13,0.4553697407245636,0.023970097303390503,0.13506558537483215,9.723703613129242e-12,4.4229822378838435e-05,0.28346526622772217
23,38101,1279,Fibrocollagenous Tissue,0.028207944706082344,False,2.0270174871939162e-08,5.250473604321007e-21,0.028207944706082344,6.403623291351135e-13,0.8725149035453796,0.005816149525344372,0.05661118030548096,1.9674808657277332e-11,1.6402795154135674e-05,0.036833349615335464
24,38357,1279,Inflammation,0.08886075019836426,False,1.9838099163393963e-08,2.810319675909594e-21,0.08886075019836426,4.988238988534732e-12,0.23501212894916534,0.010589760728180408,0.3765714764595032,2.916427169208369e-11,1.1487267329357564e-05,0.28895434737205505
25,38613,1279,Inflammation,0.02358277700841427,False,8.356919600771562e-10,1.8142631538895117e-21,0.02358277700841427,3.945484997741611e-12,0.0646977350115776,0.001596922636963427,0.872600257396698,4.953148134700935e-12,2.895128545787884e-06,0.03751952946186066
26,38869,1279,Inflammation,0.01679638959467411,False,2.582566160924671e-09,3.864547432169398e-20,0.01679638959467411,5.615106643541701e-11,0.030592042952775955,0.0001844205253291875,0.9410650730133057,2.6409242848135506e-11,1.0804224984894972e-05,0.01135129202157259
27,39124,1279,Inflammation,0.05685269460082054,False,3.291900085855559e-08,9.774026702444096e-21,0.05685269460082054,4.434480213588721e-11,0.019337384030222893,0.002623574808239937,0.7961175441741943,9.097435998972614e-11,0.00026670703664422035,0.12480195611715317
28,39380,1279,Renal Parenchyma,0.3193477392196655,False,4.5424460637377706e-08,9.652706509030934e-23,0.3193477392196655,4.2852475582756677e-13,0.030984506011009216,0.03769787400960922,0.09609731286764145,1.6812531922205665e-10,0.000521328765898943,0.5153511762619019
29,39636,1279,Hemorrhage,0.1759476214647293,False,2.3773930379888952e-08,5.0529730616120585e-17,0.1759476214647293,1.2290789219715492e-10,0.35220998525619507,0.45961031317710876,0.0020729440730065107,5.8165902316886786e-08,0.005470915697515011,0.004688160959631205
30,36056,1534,Hemorrhage,0.0011541459243744612,False,4.485485405325562e-08,5.765467392393475e-08,0.0011541459243744612,3.1087598273416006e-08,0.4047917425632477,0.5390152931213379,9.183063230011612e-05,0.05153728649020195,0.0034093838185071945,2.2444631042617402e-07
31,36311,1534,Fibrocollagenous Tissue,0.11895360797643661,False,2.1006159034442362e-09,7.017646836122167e-21,0.11895360797643661,3.5490845926077695e-18,0.6469539403915405,0.23344090580940247,0.00032014003954827785,6.686986608883672e-08,0.0003253696486353874,5.976600732537918e-06
32,36567,1534,Fibrocollagenous Tissue,0.005620995070785284,False,2.4375317320135537e-09,4.251622471029008e-27,0.005620995070785284,3.6195880782716496e-24,0.9857132434844971,0.008663908578455448,8.43602038003155e-07,1.376049809681697e-15,1.2216385414376418e-07,9.080303016162361e-07
33,36823,1534,Fibrocollagenous Tissue,3.654758273796688e-08,False,6.855707668229627e-11,1.0916554907069515e-28,3.654758273796688e-08,8.734947102542631e-26,0.9999791383743286,2.0824612875003368e-05,6.22035626132722e-12,2.4226728717259116e-21,5.59207229133829e-11,1.112386982526914e-08
34,37079,1534,Fibrocollagenous Tissue,5.9199521729169646e-08,False,6.751287463108158e-12,7.043873837814522e-27,5.9199521729169646e-08,2.719881834457573e-22,0.9998595714569092,0.00013853213749825954,6.375324573815178e-11,2.8537004118869203e-20,2.227747541994063e-09,1.8919014337370754e-06
35,37334,1534,Fibrocollagenous Tissue,0.019903352484107018,False,3.573309356741383e-11,4.333052221969579e-25,0.019903352484107018,9.119626813425524e-16,0.5797030329704285,0.1734006553888321,0.0016696800012141466,2.1256418866288755e-14,4.042174623464234e-06,0.2253192514181137
36,37590,1534,Inflammation,0.08413948863744736,False,1.1344536421376006e-12,6.216773054287317e-26,0.08413948863744736,2.5878764480332566e-15,0.01478942483663559,0.002812966937199235,0.7151787877082825,6.051616727262982e-14,1.532081682853459e-06,0.18307781219482422
37,37846,1534,Inflammation,0.03689737990498543,False,4.04822269456373e-12,6.190920233530478e-25,0.03689737990498543,1.3829327994110854e-15,0.41927382349967957,0.0020985743030905724,0.5174605846405029,5.2664957898157505e-14,3.9266001294890884e-06,0.02426578663289547
38,38101,1534,Fibrocollagenous Tissue,0.008845079690217972,False,3.5812661430129067e-12,1.1698407271948658e-23,0.008845079690217972,7.494055179405458e-16,0.8757628202438354,0.00034070506808348,0.11448988318443298,2.288492474949305e-13,7.068825880196528e-07,0.000560729531571269
39,38357,1534,Inflammation,0.03913169354200363,False,3.087707589610744e-10,1.1199928558739961e-21,0.03913169354200363,2.0755611313851008e-13,0.3817506432533264,0.0007624425925314426,0.5669026970863342,8.569692178106436e-11,6.597250830964185e-06,0.011445919051766396
40,38613,1534,Inflammation,0.019627030938863754,False,1.773617502864866e-10,4.4557372125908115e-21,0.019627030938863754,3.8905194170435475e-12,0.19568505883216858,0.0016142453532665968,0.7387316226959229,2.070008470189677e-10,5.497548045241274e-06,0.04433653876185417
