subtype_id,gene,reference_population,wald_stat,log2_fold_change,p_value,padj,target_n,rest_n
WO_AGENT_SUBTYPE01,BST1,core_rest,0.3917457430853831,0.06483939151336458,0.6952460878353995,0.878897703107617,39,64
WO_AGENT_SUBTYPE01,RAPGEF2,core_rest,2.2241076305954457,0.29861017604659207,0.026141203630316807,0.1271050673515079,39,64
WO_AGENT_SUBTYPE01,HGFAC,core_rest,-3.199393442069599,-1.103654145980428,0.0013771708595166278,0.01708201278491001,39,64
WO_AGENT_SUBTYPE01,SNX25,core_rest,0.7279924372164099,0.08042909569272598,0.4666182158381371,0.7155858284077292,39,64
WO_AGENT_SUBTYPE01,LRP2BP,core_rest,-0.10591855512402844,-0.01541541516967264,0.915646972020826,0.9829672660392473,39,64
WO_AGENT_SUBTYPE01,UFSP2,core_rest,1.575836984654003,0.186068307021512,0.11506337650307989,0.320186192103271,39,64
WO_AGENT_SUBTYPE01,KLF3,core_rest,0.12617774877769838,0.012335256614610064,0.8995912244809233,0.9765142912368782,39,64
WO_AGENT_SUBTYPE01,KLHL5,core_rest,1.367860645931486,0.15764985859197772,0.17135570021470692,0.4059285007523181,39,64
WO_AGENT_SUBTYPE01,FAM149A,core_rest,1.0182521309567365,0.14432279354195357,0.30855815089640815,0.5683981319174315,39,64
WO_AGENT_SUBTYPE01,NCAPG,core_rest,-0.6867657661862818,-0.12560497842397783,0.4922303459177495,0.7362445587752295,39,64
WO_AGENT_SUBTYPE01,UGDH,core_rest,0.18726622373277466,0.024884240180962715,0.8514519040413349,0.9586422408596359,39,64
WO_AGENT_SUBTYPE01,PPARGC1A,core_rest,-0.7807137773630286,-0.21825663624936895,0.43497085560398807,0.6898670053819397,39,64
WO_AGENT_SUBTYPE01,DDX25,core_rest,2.1756141683717907,0.7405665822454081,0.02958412301030767,0.1368001922081488,39,64
WO_AGENT_SUBTYPE01,CRYAB,core_rest,-1.856976142514767,-0.4170578774869445,0.06331454840572066,0.2215553529943975,39,64
WO_AGENT_SUBTYPE01,DBX1,core_rest,-1.6346334708657484,-1.2372314304010152,0.1021259067158185,0.29962992302247005,39,64
WO_AGENT_SUBTYPE01,HTATIP2,core_rest,-2.5030867571007724,-0.3304426569347131,0.012311536065598773,0.07769210413362444,39,64
WO_AGENT_SUBTYPE01,CTSC,core_rest,-3.669258452608195,-0.45886384629501153,0.00024325505707860416,0.004850436369884254,39,64
WO_AGENT_SUBTYPE01,CCDC34,core_rest,-3.0619161074862076,-0.501239475128416,0.002199250809313687,0.02374971071090611,39,64
WO_AGENT_SUBTYPE01,ZBTB16,core_rest,0.5892037791831016,0.15816430760158143,0.5557245823086441,0.786228806381088,39,64
WO_AGENT_SUBTYPE01,ELP4,core_rest,1.893933786831451,0.1642539159763505,0.05823379914899798,0.21028629914112762,39,64
WO_AGENT_SUBTYPE01,ZPR1,core_rest,-0.011200859574889853,-0.0006740077851529679,0.9910631939453705,0.9985074626524819,39,64
