subtype_id,gene,reference_population,direction,subtype_mutated_n,subtype_n,subtype_frequency,rest_mutated_n,rest_n,rest_frequency,odds_ratio,ci_low,ci_high,p_value,driver_panel_member,q_global,q_driver
WO_AGENT_SUBTYPE01,BAP1,candidate_rest,depleted,0,39,0.0,13,64,0.203125,0.0,0.0027848635479525035,0.8373148969058275,0.001567095742972299,True,1.0,0.010422772214023997
WO_AGENT_SUBTYPE01,PBRM1,candidate_rest,enriched,30,39,0.7692307692307693,9,64,0.140625,20.37037037037037,7.305379793955604,56.800878356713255,1.7039181770505556e-10,True,6.10513882837214e-07,2.5558772655758337e-09
WO_AGENT_SUBTYPE01,VHL,candidate_rest,enriched,29,39,0.7435897435897436,27,64,0.421875,3.974074074074074,1.6593788691849718,9.51757614822756,0.0020845544428047995,True,1.0,0.010422772214023997
WO_AGENT_SUBTYPE02,PBRM1,candidate_rest,depleted,5,31,0.16129032258064516,34,72,0.4722222222222222,0.2149321266968326,0.0742348672382049,0.6222927420101678,0.003640310673782893,True,1.0,0.0273023300533717
WO_AGENT_SUBTYPE02,VHL,candidate_rest,depleted,2,31,0.06451612903225806,54,72,0.75,0.022988505747126436,0.004982826535216712,0.10605855787887289,6.490554135901371e-11,True,2.325565546893461e-07,9.735831203852057e-10
WO_AGENT_SUBTYPE03,BAP1,candidate_rest,enriched,10,20,0.5,3,83,0.03614457831325301,26.666666666666668,6.267364151411056,113.46254883737839,1.6402894363764121e-06,True,0.005877157050536684,2.4604341545646183e-05
WO_AGENT_SUBTYPE04,PBRM1,candidate_rest,depleted,0,13,0.0,39,90,0.43333333333333335,0.0,0.0027848635479525035,0.8373148969058275,0.0015670957429722988,True,1.0,0.02186145445616168
WO_AGENT_SUBTYPE04,VHL,candidate_rest,enriched,12,13,0.9230769230769231,44,90,0.4888888888888889,12.545454545454545,1.5649897251243559,100.56834701554338,0.0029148605941548907,True,1.0,0.02186145445616168
