subtype_id,feature,reference_population,target_n,rest_n,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value
WO_AGENT_SUBTYPE01,original_shape_Elongation,candidate_rest,39,64,39,64,0.1253309946361874,0.2939836638334752,-0.10897435897435898,-0.3525641025641026,0.13782051282051283,0.35690501876071157,0.7483492328853629
WO_AGENT_SUBTYPE01,original_shape_Flatness,candidate_rest,39,64,39,64,-0.0031625381500408555,0.28543315843765327,-0.04887820512820513,-0.28607772435897433,0.18756009615384583,0.6808190113488126,0.9097489772309156
WO_AGENT_SUBTYPE01,original_shape_LeastAxisLength,candidate_rest,39,64,39,64,-0.07652190645772017,-0.23647923201908372,0.08253205128205128,-0.15546875,0.3109374999999998,0.4858602922382049,0.8121191978670418
WO_AGENT_SUBTYPE01,original_shape_MajorAxisLength,candidate_rest,39,64,39,64,-0.2097589561944089,-0.39708367740992406,0.1450320512820513,-0.08818108974358975,0.37904647435897415,0.21973307134825304,0.58466986820734
WO_AGENT_SUBTYPE01,original_shape_Maximum2DDiameterColumn,candidate_rest,39,64,39,64,-0.1486242454202817,-0.4023960353325945,0.15224358974358973,-0.07135416666666666,0.39264823717948705,0.19759011712529284,0.5584242441722211
WO_AGENT_SUBTYPE01,original_shape_Maximum2DDiameterRow,candidate_rest,39,64,39,64,-0.07930323825305928,-0.3209887325388669,0.047275641025641024,-0.19639423076923077,0.2844951923076921,0.6908162724985395,0.9110765332951754
WO_AGENT_SUBTYPE01,original_shape_Maximum2DDiameterSlice,candidate_rest,39,64,39,64,-0.4434101249384665,-0.4040283414483925,0.08092948717948718,-0.15867387820512818,0.31975160256410234,0.4944086575831794,0.8121191978670418
WO_AGENT_SUBTYPE01,original_shape_MinorAxisLength,candidate_rest,39,64,39,64,-0.1676459770910413,-0.3028784096190891,0.03205128205128205,-0.21716746794871794,0.27245592948717934,0.7882647608277252,0.9487626846990488
WO_AGENT_SUBTYPE01,original_shape_Sphericity,candidate_rest,39,64,39,64,0.4002303060769486,0.2965758061037143,0.09375,-0.14423076923076922,0.3325520833333332,0.4283049488843803,0.7921396800664853
WO_AGENT_SUBTYPE01,original_shape_SurfaceVolumeRatio,candidate_rest,39,64,39,64,-0.2220021230305582,-0.15130503273074966,-0.06891025641025642,-0.2868990384615384,0.15466746794871786,0.5610225372801014,0.8424595856846409
WO_AGENT_SUBTYPE01,original_firstorder_Kurtosis,candidate_rest,39,64,39,64,-0.4286595046147065,-0.09888983154087694,-0.2203525641025641,-0.4463341346153846,-0.008814102564102564,0.06199186051274715,0.39727178215915426
WO_AGENT_SUBTYPE01,original_firstorder_Minimum,candidate_rest,39,64,39,64,0.015658000945725965,0.13177313452057698,-0.08814102564102565,-0.3133613782051282,0.13701923076923078,0.45657292160436946,0.7921396800664853
WO_AGENT_SUBTYPE01,original_firstorder_Range,candidate_rest,39,64,39,64,0.29210398696042283,0.12114521496888861,0.13701923076923078,-0.08818108974358975,0.35659054487179476,0.2463554472364783,0.6125231065169269
