subtype_id,collection,pathway,reference_population,ES,NES,nominal_p,fdr_q,fwer_p,lead_genes,target_n,rest_n
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_OXIDATIVE_PHOSPHORYLATION,core_rest,-0.5362324785946979,-2.0393699046869496,0.001,0.001,0.001,ATP6V0B;DECR1;UQCRQ;NDUFS8;COX7B;UQCRH;NQO2;ATP6V1H;PDHA1;COX10;ATP6V0E1;FXN;NDUFA4;ATP5F1C;COX5A;CYCS;COX5B;ECHS1;NDUFA8;ATP5MC3;FH;NDUFB3;ATP5PF;MDH1;COX6C;COX17;ATP6AP1;NDUFB2;OAT;UQCRC1;AIFM1;IDH1;NDUFS3;COX7A2;HCCS;NDUFA2;UQCRFS1;MRPL35;ATP5MG;NDUFB5;ATP6V1E1;ATP6V1G1;COX4I1;PDHX;NDUFA1;ATP5F1A;MRPS11;SLC25A5;SUCLG1;ALAS1;ATP6V1F;PMPCA;SLC25A3;ATP5F1E;SDHA;COX6B1;IMMT;NDUFAB1;NDUFC2;CS;ATP5ME;ATP5MC1;POR;NDUFB4;MRPL34;ISCU;NDUFA6;GPI;COX6A1;PDHB;DLD;GPX4;ISCA1;ATP6V1C1;SURF1;GOT2;MDH2;TIMM17A;NDUFA3;MRPS12;MRPL15;IDH3G;ATP5MF;TOMM70;NNT;SLC25A11;MPC1;GLUD1;HSD17B10;ATP5PD;MTX2;NDUFS2;TIMM50;SDHB;UQCR11;ACAA1;ATP5F1B;UQCR10;COX8A;ATP5PB;NDUFA9;SLC25A12;TCIRG1;ATP5PO;OPA1;TIMM8B;ATP6V1D;MRPS22;PDP1;ATP5MC2;NDUFS1;IDH3A;FDX1;COX7C;SUPV3L1;MRPS15,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_COMPLEMENT,core_rest,-0.5064284601844058,-1.9467603084928564,0.001,0.001,0.001,LTF;ITIH1;TMPRSS6;PRSS3;C2;F3;APOC1;PLA2G7;CTSS;C1QA;PCSK9;F7;CTSC;FCER1G;KCNIP3;CR2;CCL5;ME1;CASP3;TIMP1;GRB2;CXCL1;RASGRP1;C1QC;CR1;IL6;PRKCD;GATA3;C1S;KLK1;CTSB;KIF2A;KYNU;MMP12;ATOX1;GZMA;SCG3;MMP15;PLAUR;ITGAM;F8;C9;GZMK;ACTN2;WAS;S100A13;SERPING1;TFPI2;PRSS36;SRC;PREP;CP;PLEK;RHOG;SERPINC1;CASP5;PIK3CG;LGMN;CTSD;CFH;CASP4;C1R;LCK;S100A9;PIK3R5;CFB;DGKG;LAP3;ANXA5;CDK5R1;RABIF;JAK2;TIMP2;LIPA;GNGT2;MMP14;F10;GNB4;CEBPB;IRF7;LYN;PFN1;IRF2;USP14;LRP1;RNF4;PLA2G4A;C3;APOA4;CASP1;CSRP1;CD40LG;DOCK10;APOBEC3G;FN1;LCP2;IRF1;HSPA5;CPQ;PSMB9;LGALS3;CD55;MMP13;PRDM4;PPP4C;PDP1;PIM1;FDX1;DYRK2;CTSL,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_ALLOGRAFT_REJECTION,core_rest,-0.5102383564380452,-1.9384012689120662,0.001,0.001,0.001,C2;GCNT1;CCR1;HLA-G;CAPG;CTSS;CCL19;GBP2;CCL5;LY86;HLA-A;ITGB2;TIMP1;STAT1;IGSF6;CD96;CD8A;IL6;NME1;CD86;IL10;CXCL9;BCAT1;CD8B;FYB1;IL18;CXCR3;CD2;CD3D;CD79A;NCF4;CD74;B2M;IL12RB1;TLR6;GZMA;HLA-DQA1;IL12B;CD3E;IL2RG;RIPK2;CD7;GPR65;SPI1;IRF4;TRAF2;HLA-DOA;CCR5;CRTAM;CD4;MBL2;WAS;CCL13;PSMB10;UBE2D1;TLR2;HLA-DRA;LIF;LTB;TRAT1;SIT1;CD80;IL2RA;PTPRC;FASLG;MMP9;CXCL13;CCR2;LCK;IFNG;IFNAR2;HLA-DMB;CD3G;CSF1;ITGAL;JAK2;TLR1;IL16;FCGR2B;CSK;IL11;PTPN6;TAPBP;IRF7;LYN;EIF5A;ELF4;HLA-DMA;TAP1;CD47;ELANE;CD40LG;CCND3;STAB1;IL2RB;SOCS1;DEGS1;LCP2;ITK;EIF4G3;CCL11;SRGN;HLA-E;MAP4K1;HCLS1;MAP3K7;PRKCB;IL1B;TPD52;RPL39;CD247;MRPL3;GALNT1,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_INTERFERON_ALPHA_RESPONSE,core_rest,-0.5340707443054624,-1.9277677630042824,0.001,0.001,0.001,IFI27;CNP;GMPR;GBP2;LGALS3BP;SAMD9L;TRAFD1;C1S;RTP4;NUB1;CD74;B2M;PARP9;RIPK2;MX1;EPSTI1;SAMD9;ISG20;PSME2;RSAD2;OASL;OAS1;BST2;LAP3;HERC6;PSMB8;TRIM14;LPAR6;CSF1;LAMP3;TMEM140;IRF7;LY6E;IRF2;UBE2L6;CXCL10;DHX58;TAP1;CD47;EIF2AK2;CASP1;ISG15;OGFR;CXCL11;MOV10;IRF1;PSMB9;BATF2;SLC25A28;CCRL2;UBA7;CMPK2;TENT5A;IFIT3;STAT2;HLA-C;PARP14;TRIM21;IL15;TXNIP;IFIT2;IFI35;CASP8;IFI44;ADAR,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_INTERFERON_GAMMA_RESPONSE,core_rest,-0.48974653089137693,-1.8733075707066102,0.001,0.001,0.001,IFI27;CD38;HLA-G;SLAMF7;CMKLR1;LGALS3BP;CCL5;NUP93;FCGR1A;HLA-A;CASP3;SAMD9L;GBP6;STAT1;IL6;TRAFD1;CD86;CXCL9;C1S;APOL6;SAMHD1;RTP4;CD74;B2M;IL18BP;XCL1;GZMA;SECTM1;HLA-DQA1;VAMP8;CSF2RB;RIPK2;IL10RA;MX1;IRF4;ZBP1;EPSTI1;MX2;RNF213;ISG20;SERPING1;PSME2;MARCHF1;PSMB10;TNFSF10;HLA-DRB1;PML;RSAD2;PSMB2;CFH;OASL;GCH1;CASP4;OAS2;GPR18;C1R;BST2;CFB;IFNAR2;LAP3;HLA-B;HERC6;PSMB8;TRIM14;JAK2;SPPL2A;PTPN6;TAPBP;IRF7;LY6E;IRF2;SOD2;HLA-DMA;UBE2L6;FGL2;IDO1;CXCL10;DHX58;PTPN1;PLA2G4A;CD274;TAP1;EIF2AK2;CASP1;IL2RB;PTPN2;ISG15;SOCS1;OGFR;CXCL11;LCP2;IRF1;PSMB9;ST3GAL5;BATF2;SLC25A28;MYD88;FPR1;PIM1;CMPK2;IFIT3;STAT2;MVP;IRF5;FAS;PARP14;CDKN1A;SELP;CD69;TRIM21;IL15;TXNIP,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_IL6_JAK_STAT3_SIGNALING,core_rest,-0.5144897764239313,-1.808521862757222,0.001,0.001,0.002,PLA2G2A;CCR1;CD38;REG1A;CD44;CNTFR;BAK1;IL13RA1;CSF2;GRB2;CXCL1;DNTT;STAT1;IL6;CXCL9;IL12RB1;CD14;CSF2RB;IL17RB;IL2RG;CSF2RA;TNFRSF12A;TLR2;LTB;IL2RA;IL1R1;EBI3;CXCL13;PIK3R5;CSF1;HMOX1;ITGB3;TNFRSF1B;CSF3R;LEPR;CXCL10;PTPN1;PTPN2;SOCS1;CXCL11;IRF1;ACVR1B;MYD88;TNFRSF1A;PIM1;IL9R;IL1B;CD9;STAT2,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_ESTROGEN_RESPONSE_LATE,core_rest,-0.4508136806108531,-1.720751673182052,0.001,0.001602919255978312,0.012,PTGES;TRIM29;GJB3;LTF;MDK;PKP3;ST14;CCNA1;PPIF;SCNN1A;NBL1;NMU;TNNC1;KRT19;GLA;TMPRSS3;CD44;CCN5;SFN;LAMC2;HPRT1;TJP3;AGR2;CLIC3;ANXA9;ALDH3B1;TFAP2C;DNAJC12;SLC2A8;SLC24A3;BATF;ASCL1;TPD52L1;PCP4;COX6C;IL17RB;TPBG;SERPINA3;CXCL14;ISG20;SORD;TFPI2;PRKAR2B;GALE;SEMA3B;SOX3;PRLR;PDLIM3;S100A9;MICB;ITPK1;DUSP2;PGR;SIAH2;ABCA3;PLXNB1;TST;STIL;FOXC1;JAK2;WFS1;DHRS2;DLG5;AMFR;PTPN6;TH;OLFM1;CPE;GFUS;BAG1;SCUBE2;SLC29A1;LSR;CA12;DYNLT3;KLK10;XBP1;CKB,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_INFLAMMATORY_RESPONSE,core_rest,-0.44208618859932547,-1.6927537541394078,0.001,0.002688229168880294,0.022,NDP;CD82;F3;DCBLD2;PDPN;LPAR1;PTAFR;CMKLR1;CCL5;MARCO;ROS1;TIMP1;RASGRP1;IL6;IL10;CXCL9;LTA;MSR1;IL18;SPHK1;GNA15;OSM;RTP4;CYBB;CXCR6;IL1A;CD14;IL12B;PCDH7;SLC31A1;PLAUR;BDKRB1;TNFRSF9;NOD2;RIPK2;TPBG;IL10RA;GPC3;ADGRE1;TNFSF10;TLR2;LIF;SLAMF1;RHOG;CCL17;KCNA3;MET;CCL24;SELENOS;IL1R1;EBI3;GCH1;MEP1A;KCNMB2;PTGER4;LCK;BST2;PVR;PIK3R5;HRH1;GPR132;CD48;AQP9;RGS1;C3AR1;ITGB8;CSF1;LAMP3;ITGB3;TLR1;MMP14;TAPBP;IRF7;LYN;LY6E;TNFRSF1B;CSF3R;CXCL10;ADRM1;PTGER2;TNFSF9;EIF2AK2;GPR183;STAB1;IL2RB;CXCL11;LCP2;IRF1;CD55;ACVR1B;AXL;CCRL2;FPR1;RGS16;SLC31A2;IL1B;CXCL8;ATP2B1;HAS2;CLEC5A;MXD1;PROK2;EMP3;CCL22;CDKN1A;OSMR;CD69;P2RY2;INHBA;IL15;ABI1,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_XENOBIOTIC_METABOLISM,core_rest,-0.4447412257100002,-1.6883371855806917,0.001,0.002389537039004706,0.022,PTGES;ITIH1;CYP2C18;IGF1;VNN1;FETUB;APOE;ANGPTL3;GCKR;CYP1A1;IGFBP1;ADH1C;CASP6;CRP;MPP2;GAD1;PGD;REG1A;ACP2;CCL25;CBR1;CYP4F2;CES1;HPRT1;NMT1;HRG;NINJ1;FBLN1;PTGDS;GSS;HES6;CYP2S1;HGFAC;BCAT1;GSTM4;KYNU;HACL1;SLC46A3;FABP1;GSTO1;IDH1;MBL2;PSMB10;ACOX3;XDH;IL1R1;PTS;SLC6A6;GCH1;ALAS1;PEMT;CYP17A1;ITIH4;ACSM1;CFB;POR;MAN1A1;ALDH2;AQP9;HMOX1;SLC35D1;CYP2E1;F10;CYP26A1;PC;NPC1;GABARAPL1;CROT;LPIN2;NQO1;DDAH2;ABCD2,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,core_rest,-0.5040872699967386,-1.6304237597305526,0.001,0.004488173916739274,0.045,FTL;MPO;LSP1;PRDX1;ATOX1;PRDX6;PTPA;G6PD;IPCEF1;GPX3;SELENOS;SOD1;NDUFB4;MBP;NDUFA6;LAMTOR5;PRDX2;GPX4;PRNP;ABCC1;TXN;NQO1;SOD2;MGST1;GSR;NDUFS2,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_COAGULATION,core_rest,-0.4283637053969783,-1.5848657649151876,0.001,0.0076502964489873985,0.085,ITIH1;PLAU;TMPRSS6;C2;C8G;COMP;F3;CTSK;LEFTY2;APOC1;CTSE;C1QA;TIMP1;HRG;C1S;CTSB;CFI;WDR1;S100A1;ANXA1;MMP15;F8;C9;CAPN5;MBL2;S100A13;SERPING1;TFPI2;TF;PREP;CFD;PLEK;SERPINC1;LGMN;MMP2;USP11;CFH;MEP1A;MMP9;MMP10;C1R;CFB;RAC1;ARF4;ISCU;PROZ;RABIF;ITGB3;MMP14;F10;APOC3;MMP11;LRP1;C3;MSRB2;CSRP1;CAPN2;MMP7;FN1;DCT;PROC;CPQ;FURIN,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,core_rest,-0.41400630823381157,-1.5842786046119919,0.001017293997965412,0.007012771744905116,0.085,COL8A2;LRRC15;GREM1;MFAP5;LOXL1;FMOD;COL11A1;COMP;IGFBP2;SLIT2;COL7A1;FUCA1;ADAM12;OXTR;CAPG;DCN;CD44;COL16A1;BASP1;LAMC2;SAT1;TIMP1;CXCL1;QSOX1;DST;FBLN1;IL6;WIPF1;SPOCK1;CADM1;GPC1;SGCD;PLAUR;COL6A2;SFRP4;COL1A2;PFN2;SDC1;SGCG;SFRP1;TFPI2;TNFRSF12A;ECM1;FBN2;MMP2;ANPEP;LAMA3;LUM;PVR;FAP;POSTN;SERPINE2;ITGB3;MMP14;THBS2;CDH6;NNMT;GAS1;PPIB;MYL9;LRP1;P3H1;GLIPR1;CRLF1;PRRX1;COL3A1;PTX3;FSTL1;COL5A1;FBLN2;SDC4;SPP1;FN1;EFEMP2;SERPINH1;RGS4;TPM2;COL1A1;CXCL12;MXRA5;HTRA1;COL6A3;ITGB5;CXCL8;TGFBI;NTM;WNT5A;TAGLN;EMP3;TPM4;FAS;PLOD1;BMP1;FBLN5;MATN3;MEST;INHBA;IL15,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_PROTEIN_SECRETION,core_rest,-0.41852855750839696,-1.4999376686086912,0.007616974972796518,0.018341095332828763,0.228,TSPAN8;GLA;CTSC;RAB9A;OCRL;ATP6V1H;DST;RAB22A;DNM1L;YKT6;CD63;VPS45;SH3GL2;GNAS;BET1;COPB2;AP2M1;ICA1;SEC22B;SOD1;CLTA;SCAMP3;SEC24D;RAB5A;ERGIC3;GOLGA4;RAB2A;ARF1;COPE;ARFGEF1;RER1;RPS6KA3;KRT18;VAMP7;GBF1;GOSR2;TPD52;SEC31A;STX16,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_GLYCOLYSIS,core_rest,-0.37763926258169905,-1.4525065334071279,0.004077471967380225,0.029921159444928493,0.362,UGP2;DPYSL4;LHX9;CASP6;BIK;ARTN;TALDO1;DCN;GALK1;CD44;IRS2;KDELR3;ME1;SDC3;IL13RA1;B4GALT4;CHPF2;QSOX1;B4GALT2;B3GNT3;LHPP;CHST6;PYGB;KIF2A;GPC1;SLC25A10;GMPPB;VLDLR;POLR3K;MDH1;EXT1;G6PD;TPBG;ME2;GPC3;ISG20;SDC1;CAPN5;IDH1;GPC4;GALE;HS6ST2;MET;B4GALT7;HOMER1;COPB2;SOD1;GAPDHS;AURKA;XYLT2;FAM162A;DLD;PC;B3GAT1;GOT2;MDH2;FUT8;PSMC4;BPNT1;TXN;GFUS;GNPDA1;ELF3;PKM;COL5A1;NDUFV3;TPI1;TPST1,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_TGF_BETA_SIGNALING,core_rest,0.33448184487108057,1.4335093092543383,0.006802721088435374,0.1162079510703364,0.057,SKI;BMP2;NOG;ID3;CTNNB1;HDAC1;TJP1;KLF10;BCAR3;SMURF2;WWTR1;HIPK2;APC;SMAD6;ENG;BMPR1A;PMEPA1;THBS1;BMPR2;SPTBN1;SMAD7;PPM1A;ID2;JUNB,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_APOPTOSIS,core_rest,-0.3791339034934994,-1.4210262845750374,0.006179196704428424,0.040518236748340666,0.483,CCNA1;GUCY2D;CASP6;BIK;LEF1;CD38;NEFH;GPX1;DCN;CD44;SAT1;CASP3;TIMP1;IL6;DNM1L;IL18;CD2;SLC20A1;GNA15;IGFBP6;ANXA1;IL1A;CD14;HGF;BCL2L1;BCAP31;PMAIP1;ISG20;DAP3;PLPPR4;TNFRSF12A;SC5D;TNFSF10;TSPO;EBP;DPYD;GPX3;MMP2;FASLG;GCH1;BID;SPTAN1;CASP4;BCL2L11;LUM;SOD1;TIMP2;HMOX1;GPX4;IFNB1;DAP;SOD2;CDC25B;XIAP;TAP1;GSR;CASP1;SATB1;IRF1;LGALS3;KRT18;BMF;DDIT3,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_KRAS_SIGNALING_UP,core_rest,-0.36866093264097793,-1.4073947975118395,0.001017293997965412,0.044531100580147476,0.543,FGF9;SLPI;EPHB2;LY96;PLAU;VWA5A;EPB41L3;GPNMB;TSPAN1;NR0B2;DCBLD2;PIGR;SNAP91;KCNN4;FUCA1;CMKLR1;CTSS;ALDH1A2;ALDH1A3;ADAMDEC1;FCER1G;LAPTM5;CSF2;ITGB2;ETV4;ST6GAL1;PDCD1LG2;MAFB;LCP1;PCP4;GFPT2;SCG3;PLAUR;IL2RG;IL10RA;SERPINA3;DOCK2;TMEM158;CSF2RA;ADAM8;TLR8;LIF;G0S2;SEMA3B;NAP1L2;CFH;AMMECR1;MMP9;RABGAP1L;MMP10;CFB;GADD45G;AKT2;PSMB8;LAT2;CLEC4A;SCG5;C3AR1;CROT;IKZF1;WNT7A;TNFRSF1B;CPE;MMP11;MMD;CXCL10;GALNT3;CBX8;F13A1;PRRX1;SATB1;ETV5;SPP1;TOR1AIP2;RELN;BTC;PRELID3B;ZNF639;MAP4K1;RGS16;ITGBL1;F2RL1;IL1B,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_FATTY_ACID_METABOLISM,core_rest,-0.3720791521291198,-1.3914892025011287,0.008255933952528379,0.05038195230065165,0.605,VNN1;CYP1A1;ADH1C;ACSL5;BMPR1B;REEP6;LTC4S;CBR1;DECR1;ME1;HSPH1;ERP29;PDHA1;UROS;PCBD1;ECHS1;CEL;FH;PRDX6;ACSL4;MDH1;ACOT8;FABP1;IDH1;HCCS;FASN;G0S2;PTS;CBR3;HSP90AA1;SUCLG1;SDHA;GLUL;GAPDHS;HADH;ECI2;PDHB;DLD;GSTZ1;SMS;GABARAPL1;CPOX;MDH2;GCDH;UBE2L6;IDH3G,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_UV_RESPONSE_UP,core_rest,-0.3713906095816621,-1.3876432254412576,0.008290155440414507,0.04950497387329314,0.62,TCHH;PPIF;CYP1A1;IGFBP2;CNP;LHX2;BAK1;KCNH2;FGF18;SULT1A1;CASP3;RASGRP1;IL6;PRKCD;RAB27A;BSG;YKT6;HTR7;NPTXR;CCNE1;ONECUT1;GPX3;GCH1;BID;ALAS1;ATP6V1F;CHRNA5;BCL2L11;PDLIM3;HLA-F;CLTB;SHOX2;SIGMAR1;TST;MGAT1;HMOX1;MMP14;ATP6V1C1;LYN;PRKACA;SELENOW;ARRB2;OLFM1;TYRO3;SOD2;GRINA;RPN1;TAP1;NAT1;CCND3;CLCN2;NKX2-5;ACAA1;MRPL23;POLE3;IRF1;FURIN;CYB5B;STIP1;CDC34;GAL;CTSV;PPP1R2;H2AX;ATF3;GRPEL1;TGFBRAP1;AQP3;CREG1;SLC25A4;CYB5R1;MAOA;GLS;DGAT1;KLHDC3;SPR;EPHX1;AP2S1;CDKN1C;TUBA4A;TMBIM6;FKBP4;COL2A1;MARK2;MSX1;E2F5;PSMC3;EPCAM;PTPRD;HSPA2;CCK,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_DNA_REPAIR,core_rest,-0.36269644007751284,-1.357316415618874,0.028242677824267783,0.0651572616859956,0.733,CCNO;TK2;PDE6G;RAE1;HPRT1;NME1;NPR2;NCBP2;COX17;BCAP31;SDCBP;CETN2;USP11;GSDME;CSTF3;SNAPC5;DGUOK;ITPA;NT5C3A;RAD51;POLR2G;POLR2K;POLD4;GPX4;GTF2H5;POLA2;SURF1;ADA;EDF1;ARL6IP1;TAF13;ZNF707;POLR2D;CANT1;SEC61A1;ADRM1;NUDT9;TARBP2;APRT;GTF2B;PCNA;VPS28;GTF2A2;RRM2B;NME3;HCLS1;CMPK2;GTF3C5;POLR2J;RPA2;RBX1;MRPL40;SNAPC4;GUK1;POLR1C;MPC2;DDB1;AK1;UPF3B;RALA,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_BILE_ACID_METABOLISM,core_rest,-0.3708535173162345,-1.3564324979052775,0.028662420382165606,0.062413668529655526,0.735,TFCP2L1;DIO1;NR0B2;AKR1D1;ABCA6;ACSL5;HSD17B6;TTR;GC;CYP8B1;HACL1;IDH1;GSTK1;AMACR;HAO1;DIO2;LCK;SOD1;ALDH8A1;ABCA3;AQP9;SOAT2;ABCA4;SLC23A1;CH25H;NPC1;PEX16;ABCD1;CROT;KLF1;LONP2;ABCD2;SLC29A1;RXRA;PEX11G;PEX26;SULT2B1;ALDH1A1;PEX7;PAOX;PEX13;PFKM;AGXT;HSD3B7;PIPOX;HSD17B4,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_PEROXISOME,core_rest,-0.3744359815636785,-1.3514698121043867,0.04550379198266522,0.06313720847159018,0.759,DIO1;NUDT19;ACSL5;CACNA1B;CRABP1;STS;TTR;SEMA3C;PRDX1;CADM1;CRABP2;CTPS1;CEL;ACSL4;ACOT8;IDH1;TSPO;IDE;GSTK1;SOD1;ECI2;ABCD1;PABPC1;SCGB1A1;ABCC5;LONP2;SOD2;ABCD2;ABCB9;PEX14;SULT2B1;ACAA1;ALDH1A1;FABP6;ITGB1BP1;SMARCC1;CTBP1;PEX13;MVP;HSD3B7;PEX2;CDK7;HSD17B4;PEX11B;RDH11;SLC25A4;PRDX5;SLC25A19,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_APICAL_SURFACE,core_rest,-0.41718969035671194,-1.3483517531004352,0.0777262180974478,0.06290243746945194,0.772,ATP6V0A4;DCBLD2;PCSK9;MAL;NTNG1;RHCG;GATA3;PLAUR;IL2RG;SRPX;NCOA6;LYN;GAS1;SHROOM2;SCUBE1;EFNA5;RTN4RL1;IL2RB;SULF2;LYPD3,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_IL2_STAT5_SIGNALING,core_rest,-0.35381710403053335,-1.3442918031290345,0.017364657814096015,0.06264742758781904,0.789,COCH;NCS1;CTSZ;CAPG;ENPP1;CD44;CDCP1;CSF2;CASP3;ETV4;TNFRSF18;MUC1;TNFSF11;CD86;IL10;PRAF2;ITGAE;BATF;S100A1;BCL2L1;GALM;SLC29A2;TNFRSF9;CST7;IL10RA;GPR65;IRF4;GLIPR2;GSTO1;TLR7;TNFSF10;CCNE1;LIF;ECM1;LTB;SERPINC1;IL2RA;AMACR;SYNGR2;CKAP4;RABGAP1L;SNX14;PLEC;NFKBIZ;ICOS;COL6A1;CD48;EOMES;CSF1;GPX4;MAP6;MYO1E;GABARAPL1;EEF1AKMT1;PRNP;PENK;TNFRSF1B;FGL2;DRC1;RHOH;CXCL10;PTGER2;XBP1;CCR4;IKZF2;CCND3;IL2RB;SPP1;SOCS1;FURIN;MYO1C;HK2;ITIH5;HOPX;TNFRSF8;PIM1;RGS16,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_KRAS_SIGNALING_DN,core_rest,-0.3524880810310039,-1.3441847870916463,0.010214504596527068,0.06003711810499324,0.789,SPTBN2;TFCP2L1;ITIH3;CCNA1;TENM2;KRT5;TG;GDNF;PTGFR;IGFBP2;BMPR1B;SLC29A3;SLC12A3;CLDN8;NPY4R;CNTFR;SMPX;HTR1D;TFF2;DCC;TENT5C;RYR2;NUDT11;CPA2;KRT15;PDCD1;SLC38A3;DTNB;SPHK2;SLC16A7;TGM1;SNCB;IL12B;MX1;KLK7;PLAG1;KRT4;CLDN16;CD80;SLC30A3;RSAD2;MACROH2A2;PCDHB1;IFNG;PTPRJ;UPK3B;GRID2;INSL5;SHOX2;AKR1B10;RIBC2;TFAP2B;ENTPD7;ARHGDIG;SCGB1A1;NGB;PNMT;TSHB;KCND1;RGS11;CD40LG;C5;FGGY;PKP1;CPEB3;TLX1;LYPD3;CCR8,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_APICAL_JUNCTION,core_rest,-0.3506061528132162,-1.3345316238366662,0.01748971193415638,0.0634328580232484,0.809,COL17A1;MDK;CDH3;PPP2R2C;LAMB3;ITGA3;SLIT2;ITGB4;COL16A1;CLDN8;SPEG;CLDN7;KCNH2;LAMC2;SYK;SDC3;CLDN19;RHOF;CD86;FYB1;CERCAM;CALB2;ARPC2;CDH15;CADM3;LDLRAP1;ATP1A3;ACTN2;NECTIN2;SRC;SLC30A3;FLNC;MYL12B;ACTB;CLDN11;MPZL1;PTPRC;MMP2;KRT31;RAC2;MMP9;LAMA3;CNTN1;AKT2;HADH;INPPL1;DSC3;CD209;CDSN;ADAM23;CDH6;VAV2;ALOX15B;PFN1;ZYX;IKBKG;SHROOM2;MYL9;ACTG2;CLDN6;CD276;CD274;NEXN;NECTIN4;ACTG1;CLDN14;CTNND1;MYH10;AMIGO2;ARHGEF6;EXOC4;NECTIN1;GRB7;CNN2;TGFBI;MAPK14;CLDN9;CD99,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_ADIPOGENESIS,core_rest,-0.34868744646540645,-1.3334533405358284,0.022564102564102566,0.06182028015124047,0.813,APOE;STAT5A;TALDO1;REEP6;LTC4S;DRAM2;DECR1;ME1;UQCRQ;SULT1A1;COX7B;NMT1;LEP;SNCG;ECHS1;SLC25A10;CHCHD10;TKT;UQCRC1;AIFM1;DHRS7B;UCP2;IDH1;NDUFS3;APLP2;ADIPOQ;GPX3;SUCLG1;PEMT;SLC25A1;COQ3;IMMT;NDUFAB1;PPM1B;CS;SOD1;POR;HADH;SLC19A1;ALDH2;TST;COX6A1;DLD;GHITM;OMD;GPX4;MCCC1;CMPK1;MDH2;MRPL15;IDH3G;PTCD3;C3;ORM1;ABCB8;QDPR;UBQLN1;SDHB;PEX14;UQCR11;UQCR10;ARAF;COX8A;ATP1B3;COQ9;MGLL;ATP5PO;ITSN1;HSPB8;ITIH5;MTCH2;IDH3A;NKIRAS1;NABP1;PRDX3;GBE1;GPAT4;PREB;CD151;VEGFB;GRPEL1;DHCR7;DNAJC15;RMDN3;IFNGR1;RAB34;ACADS;NDUFA5;GPAM;PGM1;CRAT;DGAT1;CIDEA;CAVIN1;MAP4K3;SLC1A5;UCK1;RTN3;BCL6;CPT2;UBC;CYC1;RETN;YWHAG;ACOX1;MIGA2;SDHC;SQOR;ESRRA;CYP4B1;FAH;ARL4A;TANK;LPCAT3;ADIPOR2,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_ANGIOGENESIS,core_rest,0.33388164675095616,1.3258557345380506,0.08465608465608465,0.11926605504587157,0.113,JAG1;LPL;NRP1;PTK2;KCNJ8;PGLYRP1;VEGFA;JAG2;SLCO2A1;THBD;PDGFA;PRG2,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_WNT_BETA_CATENIN_SIGNALING,core_rest,0.323230215460645,1.305150964634326,0.08,0.0944614339109752,0.134,NUMB;NOTCH4;DLL1;JAG1;HDAC5;MYC;HEY2;CTNNB1;FZD1;JAG2;NOTCH1;KAT2A;GNAI1;MAML1,39,64
WO_AGENT_SUBTYPE01,HALLMARK,HALLMARK_UV_RESPONSE_DN,core_rest,0.24439670208235512,1.304982682271049,0.001,0.07135575942915394,0.135,CDON;AKT3;TGFBR3;PTEN;PLPP3;DLC1;NRP1;APBB2;TFPI;FYN;KALRN;MYC;SIPA1L1;GRK5;PDGFRB;CITED2;YTHDC1;TGFBR2;SCHIP1;ACVR2A;TJP1;MTA1;ADD3;TOGARAM1;GJA1;CDKN1B;CDC42BPA;IGF1R;LAMC1;BDNF;PTPRM;TENT4A;DAB2,39,64
