feature,reference_population,group_a,group_b,n_a,n_b,median_a,median_b,cliffs_delta,ci_low,ci_high,p_value,p_adjusted_holm
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0.48858692030699685,0.0544357342390742,0.2282051282051282,-0.06666666666666667,0.5001282051282044,0.15644370652600023,0.46933111957800067
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0.48858692030699685,0.25204908883312094,0.08875739644970414,-0.2742603550295858,0.43984220907297833,0.6419939911384405,1.0
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.48776194856357963,0.0544357342390742,-0.42258064516129035,-0.6967741935483871,-0.12258064516129032,0.011812458811432228,0.05906229405716114
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.48776194856357963,0.25204908883312094,-0.45409429280397023,-0.7617866004962779,-0.11662531017369727,0.019239992526156335,0.07695997010462534
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.0544357342390742,0.25204908883312094,-0.12307692307692308,-0.5386538461538461,0.30019230769230665,0.5679460944657957,1.0
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.2438476336430041,-0.12520098661001974,-0.12655086848635236,-0.3929280397022332,0.15971877584780766,0.3688707461545985,0.38437886050540526
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.2438476336430041,0.45793126094043923,-0.3282051282051282,-0.5975,-0.041025641025641026,0.04118785393317339,0.16475141573269356
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.2438476336430041,-0.5557630901725132,0.2859960552268245,-0.0019723865877712033,0.5661735700197233,0.12812628683513508,0.38437886050540526
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.12520098661001974,0.45793126094043923,-0.24516129032258063,-0.5483870967741935,0.07104838709677376,0.14522705699844415,0.38437886050540526
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.12520098661001974,-0.5557630901725132,0.42431761786600497,0.10161290322580646,0.6924317617865998,0.028778571121429494,0.14389285560714749
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.45793126094043923,-0.5557630901725132,0.7538461538461538,0.4921153846153847,0.9615384615384616,0.0003278085407743602,0.0019668512446461613
log-sigma-1-0-mm-3D_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.030640876835210638,0.08228596057586723,0.030603804797353185,-0.2555831265508685,0.293631100082713,0.8314641660919772,0.8314641660919772
log-sigma-1-0-mm-3D_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.030640876835210638,-0.6265581837729413,0.32564102564102565,0.020512820512820513,0.5974358974358974,0.042803622921600046,0.16854788167066004
log-sigma-1-0-mm-3D_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.030640876835210638,0.48995704576582805,-0.33727810650887574,-0.621301775147929,-0.045364891518737675,0.0724542050196682,0.16854788167066004
log-sigma-1-0-mm-3D_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.08228596057586723,-0.6265581837729413,0.36774193548387096,0.05153225806451613,0.6516129032258065,0.02854440958436141,0.14272204792180704
log-sigma-1-0-mm-3D_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.08228596057586723,0.48995704576582805,-0.3945409429280397,-0.6724565756823822,-0.07196029776674938,0.04213697041766501,0.16854788167066004
log-sigma-1-0-mm-3D_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.6265581837729413,0.48995704576582805,-0.7923076923076923,-0.9769230769230769,-0.5384615384615384,0.00015905384865912579,0.0009543230919547548
log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.17620678562053002,0.7546642559000649,-0.3879239040529363,-0.6361042183622829,-0.13478081058726243,0.0056624531021682275,0.028312265510841136
log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.17620678562053002,-0.5959703121795534,0.2230769230769231,-0.08211538461538462,0.49749999999999966,0.16601928390900444,0.49805785172701333
log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.17620678562053002,0.17804475689066898,-0.22287968441814596,-0.558284023668639,0.12445759368836184,0.23664507611426533,0.49805785172701333
log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.7546642559000649,-0.5959703121795534,0.5806451612903226,0.29354838709677417,0.8097580645161286,0.0005341081736632269,0.0032046490419793613
log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.7546642559000649,0.17804475689066898,0.14640198511166252,-0.26066997518610424,0.5336228287841185,0.455676739797362,0.49805785172701333
log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.5959703121795534,0.17804475689066898,-0.46153846153846156,-0.7769230769230769,-0.0613461538461549,0.02836460111285712,0.11345840445142848
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.44258243150467497,0.2542801602412054,-0.3465674110835401,-0.5864764267990075,-0.0934656741108354,0.013468900882571392,0.05387560353028557
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.44258243150467497,-0.726929021541058,0.3487179487179487,0.06666666666666667,0.6102564102564103,0.03002681449530562,0.09008044348591686
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.44258243150467497,-0.2920956017449264,-0.16765285996055226,-0.4714990138067061,0.15976331360946747,0.37477717296274626,0.37477717296274626
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.2542801602412054,-0.726929021541058,0.6709677419354839,0.4258064516129032,0.8548387096774194,6.248188349391799e-05,0.00037489130096350794
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.2542801602412054,-0.2920956017449264,0.26054590570719605,-0.09193548387096774,0.5782878411910664,0.1810178973816351,0.3620357947632702
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.726929021541058,-0.2920956017449264,-0.5461538461538461,-0.8153846153846154,-0.19980769230769338,0.009390830717889473,0.046954153589447364
log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.0874385436388157,-0.8383397925744454,0.38957816377171217,0.12485525227460711,0.632795698924731,0.0054604319836742245,0.02730215991837112
log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.0874385436388157,0.48765711924037036,-0.2512820512820513,-0.5514102564102564,0.056474358974358624,0.11846489387154531,0.23692978774309062
log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.0874385436388157,0.015557805390996325,0.03353057199211045,-0.30976331360946746,0.3806706114398422,0.8657501115091291,0.8657501115091291
log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.8383397925744454,0.48765711924037036,-0.632258064516129,-0.8387096774193549,-0.4,0.00016212373540348677,0.0009727424124209206
log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.8383397925744454,0.015557805390996325,-0.37965260545905705,-0.6972704714640199,-0.04218362282878412,0.050583775015403114,0.20233510006161246
log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.48765711924037036,0.015557805390996325,0.3769230769230769,0.007692307692307693,0.7076923076923077,0.07394967495413164,0.22184902486239494
log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.15446971324309824,-0.5505114666600971,0.41770057899090157,0.17121588089330025,0.6443341604631927,0.0028868400031465584,0.014434200015732791
log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.15446971324309824,0.39486478204093906,-0.3230769230769231,-0.6,-0.005128205128205128,0.04447265890040966,0.13341797670122899
log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.15446971324309824,-0.34356551404316465,0.13609467455621302,-0.1992110453648915,0.4635108481262327,0.4724481779370415,0.4724481779370415
log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.5505114666600971,0.39486478204093906,-0.7580645161290323,-0.9225806451612903,-0.5419354838709678,6.064182109986368e-06,3.638509265991821e-05
log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.5505114666600971,-0.34356551404316465,-0.37965260545905705,-0.7022332506203474,-0.017369727047146403,0.050583775015403114,0.13341797670122899
log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.39486478204093906,-0.34356551404316465,0.5384615384615384,0.16923076923076924,0.823076923076923,0.010447819330880962,0.04179127732352385
log-sigma-1-0-mm-3D_ngtdm_Complexity,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.07816328157856213,-0.5835162025363145,0.4425144747725393,0.19929693961952027,0.6592638544251446,0.0015946105034970856,0.007973052517485427
log-sigma-1-0-mm-3D_ngtdm_Complexity,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.07816328157856213,0.46235831886432766,-0.3128205128205128,-0.6000641025641026,-0.02564102564102564,0.051707968231786174,0.15512390469535853
log-sigma-1-0-mm-3D_ngtdm_Complexity,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.07816328157856213,-0.4186583493869711,0.2859960552268245,-0.045364891518737675,0.5858974358974354,0.12812628683513508,0.25625257367027016
log-sigma-1-0-mm-3D_ngtdm_Complexity,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.5835162025363145,0.46235831886432766,-0.6806451612903226,-0.8709677419354839,-0.438629032258065,4.8839064140440034e-05,0.0002930343848426402
log-sigma-1-0-mm-3D_ngtdm_Complexity,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.5835162025363145,-0.4186583493869711,-0.19106699751861042,-0.5583126550868487,0.15645161290322512,0.3283231550230582,0.3283231550230582
log-sigma-1-0-mm-3D_ngtdm_Complexity,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.46235831886432766,-0.4186583493869711,0.6230769230769231,0.3076923076923077,0.8694230769230759,0.0030177269008248215,0.012070907603299286
log-sigma-2-0-mm-3D_firstorder_Maximum,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0.2844872088966904,-0.5148780473056623,0.4425144747725393,0.20260545905707197,0.6708023159636063,0.0015946105034970856,0.009567663020982513
log-sigma-2-0-mm-3D_firstorder_Maximum,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0.2844872088966904,0.21430686630015325,-0.010256410256410256,-0.33589743589743587,0.3154487179487176,0.9553060750997135,1.0
log-sigma-2-0-mm-3D_firstorder_Maximum,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0.2844872088966904,-0.32461174085510097,0.2504930966469428,-0.1440828402366864,0.6252465483234714,0.1830768824354595,0.5823113141174133
log-sigma-2-0-mm-3D_firstorder_Maximum,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.5148780473056623,0.21430686630015325,-0.4258064516129032,-0.6903225806451613,-0.12258064516129032,0.011180995406895052,0.05590497703447526
log-sigma-2-0-mm-3D_firstorder_Maximum,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.5148780473056623,-0.32461174085510097,-0.12158808933002481,-0.5186104218362283,0.27543424317617865,0.5369929896442933,1.0
log-sigma-2-0-mm-3D_firstorder_Maximum,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.21430686630015325,-0.32461174085510097,0.3076923076923077,-0.11538461538461539,0.6692307692307692,0.14557782852935333,0.5823113141174133
log-sigma-2-0-mm-3D_firstorder_Minimum,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.05709773231970134,0.5612465613725699,-0.3680727874276261,-0.6211745244003308,-0.0934656741108354,0.008669209819511425,0.04334604909755713
log-sigma-2-0-mm-3D_firstorder_Minimum,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.05709773231970134,-0.4579377515171661,0.2794871794871795,-0.03339743589743589,0.5794871794871795,0.082318272463441,0.329273089853764
log-sigma-2-0-mm-3D_firstorder_Minimum,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.05709773231970134,-0.10956729340966338,-0.045364891518737675,-0.4437869822485207,0.349309664694279,0.8161835948794123,0.8161835948794123
log-sigma-2-0-mm-3D_firstorder_Minimum,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.5612465613725699,-0.4579377515171661,0.5774193548387097,0.3258064516129032,0.8032258064516129,0.0005737107869879353,0.003442264721927612
log-sigma-2-0-mm-3D_firstorder_Minimum,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.5612465613725699,-0.10956729340966338,0.29528535980148884,-0.08684863523573201,0.6476426799007444,0.12909187683852666,0.329273089853764
log-sigma-2-0-mm-3D_firstorder_Minimum,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.4579377515171661,-0.10956729340966338,-0.35384615384615387,-0.6923076923076923,0.03076923076923077,0.09366120252602836,0.329273089853764
log-sigma-2-0-mm-3D_firstorder_Range,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0.15767475998533959,-0.5029496928683708,0.4077750206782465,0.1480562448304384,0.6460297766749378,0.0036305566841402705,0.018152783420701354
log-sigma-2-0-mm-3D_firstorder_Range,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0.15767475998533959,0.4392578127679423,-0.2128205128205128,-0.5128846153846154,0.10269230769230699,0.1864822695745858,0.5594468087237574
log-sigma-2-0-mm-3D_firstorder_Range,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0.15767475998533959,-0.08532828577782567,0.14398422090729784,-0.26242603550295857,0.534615384615384,0.4467967259687827,0.5594468087237574
log-sigma-2-0-mm-3D_firstorder_Range,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.5029496928683708,0.4392578127679423,-0.5612903225806452,-0.7870967741935484,-0.27741935483870966,0.000816075032760676,0.004896450196564056
log-sigma-2-0-mm-3D_firstorder_Range,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.5029496928683708,-0.08532828577782567,-0.23076923076923078,-0.5781637717121588,0.1513647642679901,0.2366958749078888,0.5594468087237574
log-sigma-2-0-mm-3D_firstorder_Range,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.4392578127679423,-0.08532828577782567,0.3384615384615385,-0.05384615384615385,0.6846153846153846,0.10899967223244765,0.4359986889297906
log-sigma-2-0-mm-3D_glcm_ClusterShade,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.12895075356150984,0.5326192006516915,-0.4706368899917287,-0.71712158808933,-0.20430107526881722,0.000785394809601648,0.004712368857609888
log-sigma-2-0-mm-3D_glcm_ClusterShade,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.12895075356150984,0.2031361732551106,-0.16923076923076924,-0.4692948717948718,0.14621794871794838,0.2942520369037822,0.7353631787891982
log-sigma-2-0-mm-3D_glcm_ClusterShade,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.12895075356150984,0.22827440039501107,-0.21893491124260356,-0.5660749506903353,0.14792899408284024,0.2451210595963994,0.7353631787891982
log-sigma-2-0-mm-3D_glcm_ClusterShade,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.5326192006516915,0.2031361732551106,0.4161290322580645,0.1160483870967742,0.6870967741935484,0.0131709758686265,0.0658548793431325
log-sigma-2-0-mm-3D_glcm_ClusterShade,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.5326192006516915,0.22827440039501107,0.3200992555831266,-0.08188585607940446,0.6674937965260546,0.09969979501385419,0.39879918005541676
log-sigma-2-0-mm-3D_glcm_ClusterShade,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.2031361732551106,0.22827440039501107,-0.038461538461538464,-0.46153846153846156,0.3923076923076923,0.8683166060584981,0.8683166060584981
log-sigma-2-0-mm-3D_glcm_Contrast,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0.2445768647029081,-0.778063718158963,0.5103391232423491,0.2787427626137304,0.720471464019851,0.0002708890480968053,0.001625334288580832
log-sigma-2-0-mm-3D_glcm_Contrast,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0.2445768647029081,-0.06451171941998629,0.2076923076923077,-0.0769871794871795,0.48717948717948717,0.19738708772769165,0.5921612631830749
log-sigma-2-0-mm-3D_glcm_Contrast,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0.2445768647029081,0.05944520837144997,0.1242603550295858,-0.23875739644970415,0.49122287968441763,0.512400650074806,1.0
log-sigma-2-0-mm-3D_glcm_Contrast,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.778063718158963,-0.06451171941998629,-0.4645161290322581,-0.7194354838709678,-0.16774193548387098,0.005631445718912411,0.028157228594562055
log-sigma-2-0-mm-3D_glcm_Contrast,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.778063718158963,0.05944520837144997,-0.3746898263027295,-0.707196029776675,0.0024813895781637717,0.053697299478030806,0.21478919791212323
log-sigma-2-0-mm-3D_glcm_Contrast,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.06451171941998629,0.05944520837144997,-0.05384615384615385,-0.47692307692307695,0.3771153846153836,0.8107297271774061,1.0
log-sigma-2-0-mm-3D_glcm_Correlation,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0.3788810844565302,-0.18032474653584946,0.40281224152191897,0.14139784946236558,0.6426799007444168,0.00406432838338433,0.02438597030030598
log-sigma-2-0-mm-3D_glcm_Correlation,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0.3788810844565302,0.061853519166372696,0.28974358974358977,-0.018012820512820507,0.5692307692307692,0.0716332837657288,0.2865331350629152
log-sigma-2-0-mm-3D_glcm_Correlation,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0.3788810844565302,0.2933949738641879,-0.05325443786982249,-0.4319526627218935,0.3649901380670606,0.7835304977741095,0.7835304977741095
log-sigma-2-0-mm-3D_glcm_Correlation,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.18032474653584946,0.061853519166372696,-0.24193548387096775,-0.5516935483870968,0.06459677419354795,0.1506309325211119,0.3012618650422238
log-sigma-2-0-mm-3D_glcm_Correlation,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.18032474653584946,0.2933949738641879,-0.45409429280397023,-0.7816377171215881,-0.10173697270471464,0.019239992526156335,0.09619996263078168
log-sigma-2-0-mm-3D_glcm_Correlation,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.061853519166372696,0.2933949738641879,-0.3769230769230769,-0.7538461538461538,0.038461538461538464,0.07394967495413164,0.2865331350629152
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.2832821979209836,-0.40266268269249195,0.065343258891646,-0.21596360628618694,0.3349875930521092,0.6447133162289477,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.2832821979209836,0.23237350902249299,-0.4256410256410256,-0.6948717948717948,-0.14089743589743658,0.008046296083333203,0.04061159492124585
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.2832821979209836,-0.2931195976157662,0.13214990138067062,-0.23086785009861935,0.47534516765285995,0.48557188608740454,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.40266268269249195,0.23237350902249299,-0.42258064516129035,-0.7,-0.12895161290322624,0.011812458811432228,0.04724983524572891
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.40266268269249195,-0.2931195976157662,0.017369727047146403,-0.35000000000000003,0.39950372208436724,0.9384876571021115,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.23237350902249299,-0.2931195976157662,0.5692307692307692,0.2153846153846154,0.8538461538461538,0.006768599153540975,0.04061159492124585
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.5030085060611337,0.16758561621476603,-0.4292803970223325,-0.6543424317617865,-0.16790736145574855,0.002196415019100162,0.010982075095500811
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.5030085060611337,-0.5146433210381214,0.17692307692307693,-0.1282051282051282,0.47442307692307656,0.27269479108630357,0.8180843732589107
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.5030085060611337,-0.41417235265485713,-0.06903353057199212,-0.4635108481262327,0.30177514792899407,0.7194075472545333,0.8180843732589107
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.16758561621476603,-0.5146433210381214,0.567741935483871,0.2903225806451613,0.7903225806451613,0.0007095309244269365,0.004257185546561619
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.16758561621476603,-0.41417235265485713,0.34987593052109184,-0.017493796526054584,0.6626550868486346,0.0717576852655658,0.2870307410622632
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.5146433210381214,-0.41417235265485713,-0.2153846153846154,-0.6307692307692307,0.2153846153846154,0.31096240865000846,0.8180843732589107
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.36779743228064693,0.08191838844072996,-0.3052109181141439,-0.5533498759305211,-0.03552522746071156,0.02959003077776759,0.08877009233330277
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.36779743228064693,-0.5680720135133692,0.40512820512820513,0.12044871794871795,0.6846153846153846,0.011668359719976368,0.05834179859988184
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.36779743228064693,-0.1508716257135327,-0.08086785009861933,-0.4280078895463511,0.29792899408283974,0.6725521810855711,0.6824238210175666
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.08191838844072996,-0.5680720135133692,0.5935483870967742,0.33548387096774196,0.8032258064516129,0.0003998069028333424,0.0023988414170000544
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.08191838844072996,-0.1508716257135327,0.18610421836228289,-0.18114143920595532,0.5384615384615384,0.3412119105087833,0.6824238210175666
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.5680720135133692,-0.1508716257135327,-0.49230769230769234,-0.7923076923076923,-0.13076923076923078,0.019305348578232146,0.07722139431292858
