subtype_id,member_count,stability,clinical,survival,rna,wxs,known_taxonomy,ct_quantitative,wsi_semantic_phenotype,wsi_semantic_status,warnings,representative_patient
WO_AGENT_SUBTYPE01,39,"{'common_accept_set_count': 0, 'supporting_run_count': 0, 'supporting_k_count': 0, 'supporting_ks': '[]', 'mean_pair_recurrence_similarity': None, 'min_pair_recurrence_similarity': None}","{'age_median_years': 57.0, 'sex_counts': {'male': 28, 'female': 11}, 'stage_counts': {'I': 24, 'III': 6, 'IV': 5, 'II': 4}, 'grade_counts': {'G3': 20, 'G2': 15, 'G4': 4}, 't_stage_counts': {'T1': 24, 'T3': 10, 'T2': 5}, 'm_stage_counts': {'M0': 33, 'M1': 5, 'unknown': 1}}","{'OS': {'n': 39, 'event_n': 8, 'median_survival_days': nan}}","{'hallmark_group_level_significant_up': [], 'hallmark_group_level_significant_down': [{'pathway': 'HALLMARK_ALLOGRAFT_REJECTION', 'gsea_nes': -1.9384012689120664, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': -0.2828525641025641, 'ssgsea_q': 0.155371711025634, 'consistency_fraction': 0.7948717948717948, 'direction_concordant': True}, {'pathway': 'HALLMARK_APOPTOSIS', 'gsea_nes': -1.4210262845750374, 'gsea_fdr': 0.0405182367483406, 'ssgsea_cliffs_delta': -0.1762820512820513, 'ssgsea_q': 0.3228415770717158, 'consistency_fraction': 0.6666666666666666, 'direction_concordant': True}, {'pathway': 'HALLMARK_COAGULATION', 'gsea_nes': -1.5848657649151876, 'gsea_fdr': 0.0076502964489873, 'ssgsea_cliffs_delta': -0.21875, 'ssgsea_q': 0.2130579181556739, 'consistency_fraction': 0.7435897435897436, 'direction_concordant': True}, {'pathway': 'HALLMARK_COMPLEMENT', 'gsea_nes': -1.9467603084928564, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': -0.2724358974358974, 'ssgsea_q': 0.155371711025634, 'consistency_fraction': 0.8461538461538461, 'direction_concordant': True}, {'pathway': 'HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION', 'gsea_nes': -1.584278604611992, 'gsea_fdr': 0.0070127717449051, 'ssgsea_cliffs_delta': -0.0392628205128205, 'ssgsea_q': 0.8544117520756644, 'consistency_fraction': 0.4615384615384615, 'direction_concordant': True}, {'pathway': 'HALLMARK_ESTROGEN_RESPONSE_LATE', 'gsea_nes': -1.720751673182052, 'gsea_fdr': 0.0016029192559783, 'ssgsea_cliffs_delta': -0.2540064102564102, 'ssgsea_q': 0.155371711025634, 'consistency_fraction': 0.6666666666666666, 'direction_concordant': True}, {'pathway': 'HALLMARK_GLYCOLYSIS', 'gsea_nes': -1.452506533407128, 'gsea_fdr': 0.0299211594449284, 'ssgsea_cliffs_delta': -0.141826923076923, 'ssgsea_q': 0.5230070638487304, 'consistency_fraction': 0.5384615384615384, 'direction_concordant': True}, {'pathway': 'HALLMARK_IL6_JAK_STAT3_SIGNALING', 'gsea_nes': -1.808521862757222, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': -0.2540064102564102, 'ssgsea_q': 0.155371711025634, 'consistency_fraction': 0.7948717948717948, 'direction_concordant': True}, {'pathway': 'HALLMARK_INFLAMMATORY_RESPONSE', 'gsea_nes': -1.6927537541394078, 'gsea_fdr': 0.0026882291688802, 'ssgsea_cliffs_delta': -0.250801282051282, 'ssgsea_q': 0.155371711025634, 'consistency_fraction': 0.7948717948717948, 'direction_concordant': True}, {'pathway': 'HALLMARK_INTERFERON_ALPHA_RESPONSE', 'gsea_nes': -1.9277677630042824, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': -0.2548076923076923, 'ssgsea_q': 0.155371711025634, 'consistency_fraction': 0.6666666666666666, 'direction_concordant': True}, {'pathway': 'HALLMARK_INTERFERON_GAMMA_RESPONSE', 'gsea_nes': -1.8733075707066105, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': -0.2291666666666666, 'ssgsea_q': 0.1865742917032465, 'consistency_fraction': 0.7692307692307693, 'direction_concordant': True}, {'pathway': 'HALLMARK_KRAS_SIGNALING_UP', 'gsea_nes': -1.4073947975118395, 'gsea_fdr': 0.0445311005801474, 'ssgsea_cliffs_delta': -0.1955128205128205, 'ssgsea_q': 0.2722189650719123, 'consistency_fraction': 0.7692307692307693, 'direction_concordant': True}, {'pathway': 'HALLMARK_OXIDATIVE_PHOSPHORYLATION', 'gsea_nes': -2.0393699046869496, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': -0.0681089743589743, 'ssgsea_q': 0.7830972544166788, 'consistency_fraction': 0.5384615384615384, 'direction_concordant': True}, {'pathway': 'HALLMARK_PROTEIN_SECRETION', 'gsea_nes': -1.4999376686086912, 'gsea_fdr': 0.0183410953328287, 'ssgsea_cliffs_delta': -0.1001602564102564, 'ssgsea_q': 0.6621338979778509, 'consistency_fraction': 0.6153846153846154, 'direction_concordant': True}, {'pathway': 'HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY', 'gsea_nes': -1.6304237597305526, 'gsea_fdr': 0.0044881739167392, 'ssgsea_cliffs_delta': -0.1947115384615384, 'ssgsea_q': 0.2722189650719123, 'consistency_fraction': 0.6666666666666666, 'direction_concordant': True}, {'pathway': 'HALLMARK_UV_RESPONSE_UP', 'gsea_nes': -1.3876432254412576, 'gsea_fdr': 0.0495049738732931, 'ssgsea_cliffs_delta': -0.0464743589743589, 'ssgsea_q': 0.8485796735804364, 'consistency_fraction': 0.5641025641025641, 'direction_concordant': True}, {'pathway': 'HALLMARK_XENOBIOTIC_METABOLISM', 'gsea_nes': -1.6883371855806917, 'gsea_fdr': 0.0023895370390047, 'ssgsea_cliffs_delta': 0.03125, 'ssgsea_q': 0.8625024409742531, 'consistency_fraction': 0.5897435897435898, 'direction_concordant': False}], 'hallmark_patient_supported_up': [], 'hallmark_patient_supported_down': [], 'marker_genes_up': [{'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'SST', 'direction': 'up', 'padj': 9.810728342984729e-09, 'log2_fold_change': 4.118672928570949}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'GRIK3', 'direction': 'up', 'padj': 2.464592749907004e-07, 'log2_fold_change': 1.4168738631090212}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'AGTR1', 'direction': 'up', 'padj': 4.353964730237401e-07, 'log2_fold_change': 1.7604663262023703}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'CACNG5', 'direction': 'up', 'padj': 9.948941826783729e-07, 'log2_fold_change': 2.388705956876028}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'MDGA2', 'direction': 'up', 'padj': 1.240547889364158e-06, 'log2_fold_change': 1.7566501662051526}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'SCGN', 'direction': 'up', 'padj': 5.543434474294266e-06, 'log2_fold_change': 2.1500015921813693}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'FAM9C', 'direction': 'up', 'padj': 6.192744166430967e-06, 'log2_fold_change': 1.2554011546260295}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'ALPL', 'direction': 'up', 'padj': 6.64382140734975e-06, 'log2_fold_change': 1.670226346333828}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'COL25A1', 'direction': 'up', 'padj': 6.905091301313012e-06, 'log2_fold_change': 1.5350568069399326}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'KIF26A', 'direction': 'up', 'padj': 7.819905169213096e-06, 'log2_fold_change': 1.2186040404397758}], 'marker_genes_down': [{'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'CHRDL1', 'direction': 'down', 'padj': 2.6503781142511656e-27, 'log2_fold_change': -5.801854077685656}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'EEF1A2', 'direction': 'down', 'padj': 2.528663973104124e-23, 'log2_fold_change': -4.2280649172848}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'ARX', 'direction': 'down', 'padj': 3.850371613772286e-23, 'log2_fold_change': -6.361201082391769}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'PVALB', 'direction': 'down', 'padj': 1.6397410912143387e-19, 'log2_fold_change': -6.21858782742447}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'CCNO', 'direction': 'down', 'padj': 9.683885516417132e-17, 'log2_fold_change': -3.2940584627827048}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'COL17A1', 'direction': 'down', 'padj': 1.288276191831879e-16, 'log2_fold_change': -3.399641777373938}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'BCAS1', 'direction': 'down', 'padj': 1.25686781782525e-14, 'log2_fold_change': -3.7721466239912607}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'KCNS1', 'direction': 'down', 'padj': 4.8510083248281447e-14, 'log2_fold_change': -3.924437615639028}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'TSPAN8', 'direction': 'down', 'padj': 5.299783782891796e-14, 'log2_fold_change': -3.126655241606214}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'KCNJ13', 'direction': 'down', 'padj': 1.0112734912066737e-13, 'log2_fold_change': -3.913263922352648}]}","{'enriched_drivers': [{'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'PBRM1', 'reference_population': 'core_rest', 'direction': 'enriched', 'subtype_mutated_n': 30, 'subtype_n': 39, 'subtype_frequency': 0.7692307692307693, 'rest_mutated_n': 9, 'rest_n': 64, 'rest_frequency': 0.140625, 'odds_ratio': 20.37037037037037, 'ci_low': 7.305379793955604, 'ci_high': 56.800878356713255, 'p_value': 1.7039181770505556e-10, 'driver_panel_member': True, 'q_global': 6.10513882837214e-07, 'q_driver': 2.5558772655758337e-09}, {'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'VHL', 'reference_population': 'core_rest', 'direction': 'enriched', 'subtype_mutated_n': 29, 'subtype_n': 39, 'subtype_frequency': 0.7435897435897436, 'rest_mutated_n': 27, 'rest_n': 64, 'rest_frequency': 0.421875, 'odds_ratio': 3.974074074074074, 'ci_low': 1.6593788691849718, 'ci_high': 9.51757614822756, 'p_value': 0.0020845544428047995, 'driver_panel_member': True, 'q_global': 1.0, 'q_driver': 0.010422772214023997}], 'depleted_drivers': [{'subtype_id': 'WO_AGENT_SUBTYPE01', 'gene': 'BAP1', 'reference_population': 'core_rest', 'direction': 'depleted', 'subtype_mutated_n': 0, 'subtype_n': 39, 'subtype_frequency': 0.0, 'rest_mutated_n': 13, 'rest_n': 64, 'rest_frequency': 0.203125, 'odds_ratio': 0.0, 'ci_low': 0.0027848635479525035, 'ci_high': 0.8373148969058275, 'p_value': 0.001567095742972299, 'driver_panel_member': True, 'q_global': 1.0, 'q_driver': 0.010422772214023997}]}","{'clearcode34': {'ccA': 0.7931034482758621, 'ccB': 0.20689655172413793}, 'tcga_mrna_profile': {'m1': 0.5454545454545454, 'm2': 0.30303030303030304, 'm3': 0.06060606060606061, 'm4': 0.09090909090909091}}","{'enriched': [], 'depleted': []}",,not_available,[],TCGA-BP-5184
WO_AGENT_SUBTYPE02,31,"{'common_accept_set_count': 0, 'supporting_run_count': 0, 'supporting_k_count': 0, 'supporting_ks': '[]', 'mean_pair_recurrence_similarity': None, 'min_pair_recurrence_similarity': None}","{'age_median_years': 61.0, 'sex_counts': {'male': 19, 'female': 12}, 'stage_counts': {'I': 16, 'III': 10, 'IV': 4, 'II': 1}, 'grade_counts': {'G3': 14, 'G2': 14, 'G4': 3}, 't_stage_counts': {'T1': 17, 'T3': 11, 'T2': 2, 'T4': 1}, 'm_stage_counts': {'M0': 24, 'unknown': 4, 'M1': 3}}","{'OS': {'n': 31, 'event_n': 6, 'median_survival_days': nan}}","{'hallmark_group_level_significant_up': [{'pathway': 'HALLMARK_ADIPOGENESIS', 'gsea_nes': 1.990477780316875, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': 0.2329749103942652, 'ssgsea_q': 0.3029098696980817, 'consistency_fraction': 0.6774193548387096, 'direction_concordant': True}, {'pathway': 'HALLMARK_ANDROGEN_RESPONSE', 'gsea_nes': 1.708373145127151, 'gsea_fdr': 0.0035589286600804, 'ssgsea_cliffs_delta': -0.0591397849462365, 'ssgsea_q': 0.8241344128769033, 'consistency_fraction': 0.5483870967741935, 'direction_concordant': False}, {'pathway': 'HALLMARK_BILE_ACID_METABOLISM', 'gsea_nes': 1.684322404716598, 'gsea_fdr': 0.0052044548147412, 'ssgsea_cliffs_delta': 0.1935483870967742, 'ssgsea_q': 0.4010646599566465, 'consistency_fraction': 0.6774193548387096, 'direction_concordant': True}, {'pathway': 'HALLMARK_CHOLESTEROL_HOMEOSTASIS', 'gsea_nes': 1.5353962942372614, 'gsea_fdr': 0.0169910142481258, 'ssgsea_cliffs_delta': 0.1057347670250896, 'ssgsea_q': 0.7327949786823241, 'consistency_fraction': 0.5161290322580645, 'direction_concordant': True}, {'pathway': 'HALLMARK_ESTROGEN_RESPONSE_EARLY', 'gsea_nes': 1.4991803810160165, 'gsea_fdr': 0.023314073604497, 'ssgsea_cliffs_delta': 0.046594982078853, 'ssgsea_q': 0.880381656595569, 'consistency_fraction': 0.5806451612903226, 'direction_concordant': True}, {'pathway': 'HALLMARK_ESTROGEN_RESPONSE_LATE', 'gsea_nes': 1.8716155435826465, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': 0.1899641577060931, 'ssgsea_q': 0.4010646599566465, 'consistency_fraction': 0.6451612903225806, 'direction_concordant': True}, {'pathway': 'HALLMARK_FATTY_ACID_METABOLISM', 'gsea_nes': 2.1926347795279395, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': 0.2491039426523297, 'ssgsea_q': 0.2644983240458507, 'consistency_fraction': 0.7096774193548387, 'direction_concordant': True}, {'pathway': 'HALLMARK_GLYCOLYSIS', 'gsea_nes': 1.483296085619025, 'gsea_fdr': 0.0252569130715384, 'ssgsea_cliffs_delta': 0.078853046594982, 'ssgsea_q': 0.7783369878917096, 'consistency_fraction': 0.6129032258064516, 'direction_concordant': True}, {'pathway': 'HALLMARK_KRAS_SIGNALING_UP', 'gsea_nes': 1.421220828981969, 'gsea_fdr': 0.0427071439209651, 'ssgsea_cliffs_delta': -0.1308243727598566, 'ssgsea_q': 0.6715826165909637, 'consistency_fraction': 0.4516129032258064, 'direction_concordant': False}, {'pathway': 'HALLMARK_MTORC1_SIGNALING', 'gsea_nes': 1.961591959868622, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': 0.1164874551971326, 'ssgsea_q': 0.7036030118724281, 'consistency_fraction': 0.5483870967741935, 'direction_concordant': True}, {'pathway': 'HALLMARK_OXIDATIVE_PHOSPHORYLATION', 'gsea_nes': 2.775323417056762, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': 0.3163082437275986, 'ssgsea_q': 0.1046208230329312, 'consistency_fraction': 0.6774193548387096, 'direction_concordant': True}, {'pathway': 'HALLMARK_PEROXISOME', 'gsea_nes': 1.9494842539333557, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': 0.2473118279569892, 'ssgsea_q': 0.2644983240458507, 'consistency_fraction': 0.7741935483870968, 'direction_concordant': True}, {'pathway': 'HALLMARK_PROTEIN_SECRETION', 'gsea_nes': 2.233333306311413, 'gsea_fdr': 0.001, 'ssgsea_cliffs_delta': 0.2195340501792114, 'ssgsea_q': 0.3029098696980817, 'consistency_fraction': 0.6129032258064516, 'direction_concordant': True}, {'pathway': 'HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY', 'gsea_nes': 1.624395080121178, 'gsea_fdr': 0.0074309595483204, 'ssgsea_cliffs_delta': 0.1801075268817204, 'ssgsea_q': 0.4150515662575857, 'consistency_fraction': 0.7096774193548387, 'direction_concordant': True}, {'pathway': 'HALLMARK_UNFOLDED_PROTEIN_RESPONSE', 'gsea_nes': 1.4241219526709512, 'gsea_fdr': 0.0443297092455609, 'ssgsea_cliffs_delta': 0.0053763440860215, 'ssgsea_q': 0.98822043292599, 'consistency_fraction': 0.4193548387096774, 'direction_concordant': True}, {'pathway': 'HALLMARK_XENOBIOTIC_METABOLISM', 'gsea_nes': 1.6696061718305613, 'gsea_fdr': 0.0049595392940475, 'ssgsea_cliffs_delta': 0.0833333333333333, 'ssgsea_q': 0.7783369878917096, 'consistency_fraction': 0.6129032258064516, 'direction_concordant': True}], 'hallmark_group_level_significant_down': [], 'hallmark_patient_supported_up': [], 'hallmark_patient_supported_down': [], 'marker_genes_up': [{'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'NMRK2', 'direction': 'up', 'padj': 3.4041516061983427e-17, 'log2_fold_change': 6.3048281777629445}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'SMOC1', 'direction': 'up', 'padj': 3.4041516061983427e-17, 'log2_fold_change': 4.8499795205184935}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'INSYN1', 'direction': 'up', 'padj': 4.105500368496445e-17, 'log2_fold_change': 3.64929296316858}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'ASB5', 'direction': 'up', 'padj': 3.960913110577563e-16, 'log2_fold_change': 4.652605241975604}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'HHATL', 'direction': 'up', 'padj': 4.0276645596778563e-16, 'log2_fold_change': 6.132963742669863}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'THRSP', 'direction': 'up', 'padj': 4.613243290545429e-15, 'log2_fold_change': 4.957719121308867}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'SCEL', 'direction': 'up', 'padj': 7.741584316238252e-14, 'log2_fold_change': 4.566068440613411}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'CDH12', 'direction': 'up', 'padj': 1.988755164760536e-13, 'log2_fold_change': 4.564595824514512}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'PNLIPRP3', 'direction': 'up', 'padj': 3.129029711788808e-13, 'log2_fold_change': 7.596840017091267}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'SLC2A12', 'direction': 'up', 'padj': 5.773597124296558e-13, 'log2_fold_change': 3.062703142204307}], 'marker_genes_down': [{'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'SLC18A3', 'direction': 'down', 'padj': 7.17026731514351e-08, 'log2_fold_change': -5.010608836389824}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'CACNG5', 'direction': 'down', 'padj': 1.4316557418867766e-07, 'log2_fold_change': -2.818091512300419}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'TUBA3E', 'direction': 'down', 'padj': 8.492947897955305e-07, 'log2_fold_change': -3.4056932654514416}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'ZNF114', 'direction': 'down', 'padj': 3.268189021819419e-06, 'log2_fold_change': -2.3398983168805523}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'SRRM4', 'direction': 'down', 'padj': 3.419179591322525e-05, 'log2_fold_change': -1.9087545317311976}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'CCL21', 'direction': 'down', 'padj': 5.232148095598418e-05, 'log2_fold_change': -2.6742073171918355}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'CHRND', 'direction': 'down', 'padj': 8.17066046945028e-05, 'log2_fold_change': -1.9415028353207864}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'PYGM', 'direction': 'down', 'padj': 0.00013903081462, 'log2_fold_change': -0.9449385962496156}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'FDCSP', 'direction': 'down', 'padj': 0.0001453354807048, 'log2_fold_change': -4.391415431230496}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'TWIST2', 'direction': 'down', 'padj': 0.0002477325444831, 'log2_fold_change': -1.4445648561337114}]}","{'enriched_drivers': [], 'depleted_drivers': [{'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'PBRM1', 'reference_population': 'core_rest', 'direction': 'depleted', 'subtype_mutated_n': 5, 'subtype_n': 31, 'subtype_frequency': 0.16129032258064516, 'rest_mutated_n': 34, 'rest_n': 72, 'rest_frequency': 0.4722222222222222, 'odds_ratio': 0.2149321266968326, 'ci_low': 0.0742348672382049, 'ci_high': 0.6222927420101678, 'p_value': 0.003640310673782893, 'driver_panel_member': True, 'q_global': 1.0, 'q_driver': 0.0273023300533717}, {'subtype_id': 'WO_AGENT_SUBTYPE02', 'gene': 'VHL', 'reference_population': 'core_rest', 'direction': 'depleted', 'subtype_mutated_n': 2, 'subtype_n': 31, 'subtype_frequency': 0.06451612903225806, 'rest_mutated_n': 54, 'rest_n': 72, 'rest_frequency': 0.75, 'odds_ratio': 0.022988505747126436, 'ci_low': 0.004982826535216712, 'ci_high': 0.10605855787887289, 'p_value': 6.490554135901371e-11, 'driver_panel_member': True, 'q_global': 2.325565546893461e-07, 'q_driver': 9.735831203852057e-10}]}","{'clearcode34': {'ccA': 0.391304347826087, 'ccB': 0.6086956521739131}, 'tcga_mrna_profile': {'m1': 0.22727272727272727, 'm2': 0.3181818181818182, 'm3': 0.2727272727272727, 'm4': 0.18181818181818182}}","{'enriched': [{'feature': 'original_glrlm_LongRunLowGrayLevelEmphasis', 'direction': 'enriched', 'median_subtype': 0.3832152584767584, 'median_rest': -0.4760577840400113, 'cliffs_delta': 0.6469534050179212, 'ci95': [0.47040770609319, 0.8064516129032258], 'q_value': 4.393466114263646e-05}, {'feature': 'wavelet-LHH_ngtdm_Contrast', 'direction': 'enriched', 'median_subtype': 0.7727248549503969, 'median_rest': -0.939195261548425, 'cliffs_delta': 0.6146953405017921, 'ci95': [0.4389784946236559, 0.7652329749103942], 'q_value': 6.188084575264664e-05}, {'feature': 'wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis', 'direction': 'enriched', 'median_subtype': 0.4762983952339468, 'median_rest': -0.5822409350964799, 'cliffs_delta': 0.5958781362007168, 'ci95': [0.3987231182795699, 0.7544802867383512], 'q_value': 6.188084575264664e-05}], 'depleted': [{'feature': 'original_glszm_SmallAreaHighGrayLevelEmphasis', 'direction': 'depleted', 'median_subtype': -0.7235977381973346, 'median_rest': 0.0870959005080587, 'cliffs_delta': -0.692652329749104, 'ci95': [-0.8252688172043011, -0.5313620071684588], 'q_value': 1.2685754854663829e-05}, {'feature': 'original_gldm_SmallDependenceHighGrayLevelEmphasis', 'direction': 'depleted', 'median_subtype': -0.5725067297246428, 'median_rest': -0.1061112050509751, 'cliffs_delta': -0.6397849462365591, 'ci95': [-0.8064516129032258, -0.4516129032258064], 'q_value': 4.393466114263646e-05}, {'feature': 'original_glszm_SmallAreaEmphasis', 'direction': 'depleted', 'median_subtype': -0.8706193090522051, 'median_rest': 0.3178972303280505, 'cliffs_delta': -0.6308243727598566, 'ci95': [-0.7787186379928316, -0.4533826164874553], 'q_value': 4.815749847013102e-05}]}",,not_available,[],TCGA-B8-5164
