subtype_id,collection,pathway,reference_population,ES,NES,nominal_p,fdr_q,fwer_p,lead_genes,target_n,rest_n,direction,cliffs_delta,q_value,subtype_median,rest_median,consistent_patient_n,subtype_n,consistency_fraction,direction_concordant,strong_concordant_signal
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_OXIDATIVE_PHOSPHORYLATION,core_rest,-0.48114332643340835,-1.8373541976119747,0.001,0.001,0.001,COX6C;NDUFB1;COX5A;UQCRQ;MRPS15;ATP5MF;ATP5PO;ATP5MG;LDHB;NDUFS8;ATP5MC1;ECI1;NDUFA9;UQCR10;NDUFB8;NDUFC1;COX6A1;CYCS;ATP5PD;ATP6V0B;ATP5F1E;IDH2;COX5B;ATP5F1D;TCIRG1;COX8A;SURF1;ATP5ME;RHOT2;ISCU;CYC1;NDUFA2;ATP6V1D;COX7B;NDUFB2;MRPS11;SDHA;COX4I1;GPX4;NDUFS3;UQCRC1;ETFA;TIMM8B;TIMM10;COX7A2;MRPL34;COX17;NDUFA4;ATP5PF;NDUFA6;ATP6V1F;NDUFA3;SLC25A11;SDHD;PMPCA;NDUFA8;POLR2F;TIMM9;NDUFB4;MTRF1;ATP6V0C;UQCRB;UQCR11;NDUFA7;MPC1;NDUFAB1;COX6B1;NDUFB7;ALAS1;MRPS12;FXN;ETFB;NDUFS6;GRPEL1;PDHB;MRPL15;NDUFS2;ATP6V1G1;COX7C;ACADVL;GOT2;FDX1;MDH1;SLC25A20;ACAT1;AIFM1;ECHS1;MRPL11;PHYH;NDUFA5;TIMM13;NDUFA1;POR;TIMM50;DECR1;ATP5F1C;HSD17B10;SUPV3L1;NDUFS7;BAX,13,90,down,-0.19487179487179487,0.8375287489812673,4336.479228709596,4357.664967008409,8,13,0.6153846153846154,True,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_P53_PATHWAY,core_rest,-0.2674586700959305,-1.0178707404058438,0.4578313253012048,0.852814209742107,1.0,NUPR1;GPX2;H1-2;SERPINB5;BLCAP;UPP1;OSGIN1;SOCS1;ALOX15B;DDIT3;LDHB;DCXR;IP6K2;IFI30;PRKAB1;SPHK1;RGS16;ISCU;FAM162A;RPS27L;SLC19A2;RALGDS;AK1;SERTAD3;ABCC5;CTSD;HRAS;SFN;CDKN2A;FDXR;WRAP73;BTG1;PIDD1;TCHH;TRAF4;IL1A;BAK1;AEN;TPD52L1;RAD9A;DEF6;TRIB3;PROCR;SESN1;KRT17;ABAT;H2AJ;MDM2;ADA;CGRRF1;TSPYL2;SLC7A11;MXD4;MAPKAPK3;INHBB;RRP8;NUDT15;CCND2;DGKA;BAX;KLK8;COQ8A;NINJ1;PLK3;PHLDA3;SAT1;SEC61A1;MKNK2;TPRKB;CSRNP2;GLS2;RRAD;TRIAP1;CD82;PITPNC1;GADD45A;RPL18,13,90,down,-0.0905982905982906,0.9369619824673437,2812.39153449078,2873.7504013390467,9,13,0.6923076923076923,True,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_PANCREAS_BETA_CELLS,core_rest,-0.3383249523765136,-1.0922614462298894,0.3511111111111111,0.688651426271131,1.0,CHGA;NKX2-2;PAX6;SRPRB;SCGN;FOXA2;NKX6-1;NEUROD1;INSM1;SST;GCK;NEUROG3;ISL1;SRP9;PAX4,13,90,up,0.05641025641025641,0.9672038795918343,2106.5024944582474,1921.423960987643,7,13,0.5384615384615384,False,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_PEROXISOME,core_rest,-0.27931947452887823,-1.014839166894393,0.4554865424430642,0.8261448429131985,1.0,TTR;FABP6;ESR2;SLC25A19;SIAH1;IDH2;CTPS1;CEL;TSPO;RDH11;ABCC5;ABCB9;CTBP1;CRABP2;HRAS;PRDX5;ABCD1;CACNA1B;SERPINA6;SULT2B1;SOD1;GSTK1;ACOT8;DHCR24;EPHX2;HSD3B7;HMGCL;SLC25A17;DHRS3;GNPAT;ACSL1;ITGB1BP1;UGT2B17;MLYCD;ECH1;DIO1;FADS1;CLN8,13,90,up,0.08205128205128205,0.9369619824673437,2836.823037082966,2660.532396338106,8,13,0.6153846153846154,False,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_PI3K_AKT_MTOR_SIGNALING,core_rest,-0.2227316433605817,-0.8207783515935764,0.7958974358974359,0.990857372005082,1.0,DDIT3;FGF22;FGF17;THEM4;CSNK2B;MAP2K3;ARPC3;NFKBIB;HRAS;SFN;IL4;TRAF2;UBE2N;PFN1;IL2RG;AKT1S1;CFL1;TRIB3;PPP2R1B;GRK2;RPS6KA1,13,90,up,0.015384615384615385,0.9880547050527545,2407.036571490218,2419.2628562772716,4,13,0.3076923076923077,False,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_PROTEIN_SECRETION,core_rest,0.22434522407649474,1.1672394840806801,0.18421052631578946,0.27635711081202335,0.203,PAM;IGF2R;STAM;VAMP3;KIF1B;OCRL;LAMP2;M6PR;SNX2;VPS4B;GBF1;ARFGEF1;ADAM10;YIPF6;CTSC;USO1;AP2B1;AP1G1;AP3B1;VAMP7;RPS6KA3;CLTC;SEC24D;SSPN;ABCA1;DOP1A;RAB14;ZW10;COG2;ATP1A1;DST;ARCN1;TOM1L1;COPB2;GALC;TMED10;ATP7A;SGMS1;ARFGEF2,13,90,up,0.2564102564102564,0.595751499420255,3688.419306169156,3470.4531302606974,9,13,0.6923076923076923,True,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,core_rest,-0.4399178225987319,-1.4780591971375514,0.019823788546255508,0.11053510326915943,0.237,TXNRD2;HMOX2;GPX4;LAMTOR5;NDUFA6;GLRX2;ABCC1;NDUFB4;GSR;TXN;ATOX1;SOD1;SBNO2;NDUFS2;MSRA;SELENOS;GCLC;NQO1;G6PD;GLRX;LSP1;CDKN2D,13,90,down,-0.37606837606837606,0.595751499420255,3731.7354510964597,3875.9049757561106,11,13,0.8461538461538461,True,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_SPERMATOGENESIS,core_rest,-0.34130635920229546,-1.2656465168991922,0.07215447154471545,0.3346199035330008,0.958,TUBA3C;PCSK1N;CLGN;GSG1;SCG3;TKTL1;H1-6;TNNI3;POMC;PHKG2;ZC2HC1C;CCNA1;YBX2;ELOVL3;DMRT1;CHFR;KIF2C;DDX4;CHRM4;TALDO1;HOXB1;ART3;TULP2;SYCP1;ADAM2;MEP1B;PHF7;CCNB2;AURKA;CDKN3;OAZ3;STRBP;NOS1;PARP2;PSMG1;ACRV1;DBF4;GFI1;COIL;CLPB;ACTL7B;CST8;NF2;ARL4A;TNP2;CFTR;HTR5A;ADAD1;MAST2;DNAJB8;CDK1;MLF1;PCSK4;PGS1;ACRBP;CLVS1;ZNRF4;TTK,13,90,up,0.04957264957264957,0.9714464146290797,-1267.5559869464187,-1316.8188085963957,7,13,0.5384615384615384,False,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_TGF_BETA_SIGNALING,core_rest,0.30500632383059834,1.4226665633889402,0.010752688172043012,0.051816958277254375,0.034,BMPR2;APC;SPTBN1;XIAP;TJP1;THBS1;NOG;RAB31;ARID4B;RHOA;WWTR1;SMAD7;NCOR2;HIPK2;CTNNB1;ID2;SMAD6;CDH1;TGFBR1;ACVR1;CDKN1C;SKI;BMPR1A;TRIM33;SMURF2;TGFB1,13,90,up,0.28376068376068375,0.595751499420255,3725.396772564516,3578.231996627249,9,13,0.6923076923076923,True,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_TNFA_SIGNALING_VIA_NFKB,core_rest,-0.28813939968186936,-1.1000362154806118,0.25553319919517103,0.6963711505957043,1.0,CXCL2;CCL20;CXCL3;IL6;TNIP2;SERPINB2;CXCL1;BCL2A1;F3;CCL2;CCNL1;G0S2;SLC2A6;SPHK1;MAP2K3;MSC;NFKB2;IL18;SPSB1;CEBPB;TRAF1;CEBPD;NFKBIE;BTG1;SDC4;IL1A;CXCL11;RELB;ZC3H12A;CLCF1;CCRL2;MAFF;IL12B;TGIF1;AREG;IRF1;TNFAIP2;SLC16A6;BCL3;IL23A;CD83;GCH1;IL15RA;PHLDA2;OLR1;TUBB2A;TRIB1;TIPARP;FOSL1;PLAUR;HES1;GPR183;CD69;NFKBIA;NINJ1;RCAN1;BIRC3;SAT1;PHLDA1;CXCL10;IFNGR2;SOD2;CSF2;RELA;RIPK2;DUSP2;FJX1;GEM;GADD45A;MAP3K8;NAMPT,13,90,down,-0.08717948717948718,0.9369619824673437,2878.4953371912816,3089.1041504522877,8,13,0.6153846153846154,True,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,core_rest,-0.21391465529936354,-0.7893905083147219,0.8793814432989691,1.0,1.0,EIF4EBP1;YIF1A;CCL2;TATDN2;ZBTB17;BANF1;H2AX;EXOSC4;ARFGAP1;ATF4;EXOSC1;CEBPB;GOSR2;IMP3;SRPRB;RRP9;EXOSC9;CHAC1,13,90,up,0.10256410256410256,0.9369619824673437,3259.048557667579,3192.5152301098697,8,13,0.6153846153846154,False,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_UV_RESPONSE_DN,core_rest,0.3686821180322266,2.216049751007743,0.001,0.001,0.001,COL11A1;PTGFR;ATXN1;ACVR2A;PHF3;ATP2B4;SCAF8;YTHDC1;IGF1R;NR3C1;PRDM2;MAPK14;NIPBL;NOTCH2;COL1A1;VLDLR;TJP1;ATRN;DBP;DLC1;ATRX;RUNX1;NRP1;PRKCA;TGFBR2;ITGB3;CDC42BPA;TOGARAM1;ATP2C1;EFEMP1;DUSP1;NR1D2;APBB2;CDKN1B;RXRA;LAMC1;ANXA4;MET;CAP2;SMAD7;MAP2K5;IGFBP5;ATP2B1;COL5A2;RGS4;PLPP3;ARHGEF9;COL3A1;SYNE1;MGLL;ADD3;CDON;ZMIZ1;PTPRM;WDR37,13,90,up,0.3128205128205128,0.595751499420255,2022.6308699159244,1821.509047047452,9,13,0.6923076923076923,True,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_UV_RESPONSE_UP,core_rest,-0.29733606291452114,-1.111022292669013,0.25884732052578363,0.6897390443995547,1.0,CXCL2;CHKA;MAPK8IP2;IL6;CYP1A1;DGAT1;NKX2-5;MRPL23;H2AX;LHX2;GRINA;C4BPB;CLTB;BID;ATP6V1F;UROD;PSMC3;CDC34;CCK;BTG1;TCHH;POLR2H;BAK1;SHOX2;PRPF3;NXF1;HLA-F;RET;ALAS1;CNP;YKT6;ARRB2;PARP2;GRPEL1;POLG2;IRF1;TST;MSX1;SPR;NPTXR;CCNE1;GCH1;SELENOW;KCNH2;E2F5;SLC6A12;BSG;COL2A1;PRKCD,13,90,down,-0.252991452991453,0.595751499420255,2994.338639826131,3027.213105866028,9,13,0.6923076923076923,True,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_WNT_BETA_CATENIN_SIGNALING,core_rest,0.17388120683934244,0.7927856658737336,0.8571428571428571,0.9104979811574697,0.735,PPARD;WNT5B;HDAC2;ADAM17;NOTCH1;PTCH1;GNAI1;TP53;NCOR2;CTNNB1;MAML1;FZD1;HEY2;JAG1,13,90,up,0.044444444444444446,0.9757167807880044,1186.7010630194918,1183.1388093644096,7,13,0.5384615384615384,True,False
WO_AGENT_SUBTYPE04,HALLMARK,HALLMARK_XENOBIOTIC_METABOLISM,core_rest,-0.3391177480449484,-1.3035473902124144,0.019095477386934675,0.29489425732778163,0.881,CYP17A1;ALDH3A1;PTGDS;GSTO1;UPP1;TKFC;PTS;CYP1A1;AQP9;ITIH4;DCXR;ITIH1;CDA;HES6;APOE;PEMT;CSAD;LEAP2;GSS;HSD11B1;CYP2E1;LCAT;AP4B1;RAP1GAP;NFS1;MBL2;HSD17B2;MT2A;VTN;GSR;CYP27A1;HACL1;SLC1A5;SERPINA6;CBR1;GABARAPL1;ALAS1;ADH7;IGFBP1;PYCR1;SLC35B1;IGFBP4;DHPS;ADH1C;BCAR1;HRG;F10;CASP6;GCH1;SLC22A1;CCL25;ACSM1;LONP1;SLC6A12;HPRT1;FAH;ABCC2;DHRS1;GCLC;POR;ABHD6;ASL;GNMT;NQO1;AHCY;ACOX3;ACP2;FMO1;DHRS7;CYP1A2;ECH1;PTGES;NINJ1;FETUB;NMT1;COMT,13,90,down,-0.0547008547008547,0.9672038795918343,2518.8709761558503,2593.746252406476,7,13,0.5384615384615384,True,False
