patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,34266,2046,Fibrocollagenous Tissue,0.00018286527483724058,False,2.3632688339603192e-07,0.002015348756685853,0.00018286527483724058,8.143870945787057e-05,0.8954159617424011,0.08656255900859833,3.396624151719152e-06,0.015306982211768627,0.00043081241892650723,4.4090495521231787e-07
1,34521,2046,Fibrocollagenous Tissue,0.000130348838865757,False,4.0471476836501097e-07,8.902931654120039e-07,0.000130348838865757,2.0595905425579986e-06,0.9648865461349487,0.03439546003937721,1.196094444821938e-06,0.00048779830103740096,8.795392204774544e-05,7.3060550676018465e-06
2,34777,2046,Fibrocollagenous Tissue,0.00011946495942538604,False,2.1200074229454913e-07,0.0017761581111699343,0.00011946495942538604,0.00020431388111319393,0.931647777557373,0.046837929636240005,2.212138724644319e-06,0.01912856288254261,0.0002822714450303465,1.1141826234961627e-06
3,32220,2301,Fibrocollagenous Tissue,0.00010733417730079964,False,2.7450448669696925e-07,2.3244299882207997e-05,0.00010733417730079964,5.066680159870884e-07,0.9855101108551025,0.012248500250279903,2.811885678966064e-06,0.0018651047721505165,0.0002418280200799927,1.3036569157520717e-07
4,32476,2301,Fibrocollagenous Tissue,4.8975278332363814e-05,False,1.059464693753398e-07,1.2019444284305791e-07,4.8975278332363814e-05,7.902320575681188e-09,0.9880776405334473,0.011672621592879295,5.214245675233542e-07,3.506232314975932e-05,0.00016482011415064335,1.782586735998848e-07
5,32731,2301,Fibrocollagenous Tissue,3.624411328928545e-05,False,1.0622894563994123e-07,6.937740160140038e-09,3.624411328928545e-05,2.5583637430770523e-09,0.991608202457428,0.008263022638857365,1.050480307185353e-07,3.335410610816325e-06,8.890472236089408e-05,1.5621182569702796e-07
6,32987,2301,Fibrocollagenous Tissue,7.01032331562601e-05,False,1.5386160612251842e-07,3.270884553785436e-05,7.01032331562601e-05,7.484080697395257e-07,0.9566491842269897,0.04252544417977333,4.5938801918055105e-07,0.0004146806604694575,0.00030640256591141224,7.102302390649129e-08
7,34266,2301,Fibrocollagenous Tissue,4.27709637733642e-05,False,1.1865795457310924e-08,3.8914141006762826e-13,4.27709637733642e-05,1.3863321081386548e-11,0.9839888215065002,0.01588776521384716,3.6496764721505315e-08,9.383506949234288e-08,6.65803236188367e-05,1.3935339666204527e-05
8,34521,2301,Fibrocollagenous Tissue,1.1330703273415565e-06,False,7.688870873323594e-09,2.2296695416632342e-20,1.1330703273415565e-06,1.6963823972704432e-16,0.9992057681083679,0.0002361498773097992,1.2922063419296137e-10,4.0520763827656125e-12,3.5281235000184097e-07,0.0005565356696024537
9,34777,2301,Fibrocollagenous Tissue,1.2733959238175885e-06,False,5.484446319314884e-08,8.617154031271166e-17,1.2733959238175885e-06,1.732805251283137e-13,0.9996612071990967,0.0002743331133387983,5.613151055072763e-10,5.32946853315508e-10,2.4804030545055866e-06,6.06143512413837e-05
10,35033,2301,Fibrocollagenous Tissue,8.585216710343957e-05,False,2.0161141378594039e-07,8.829153557599057e-06,8.585216710343957e-05,1.9683866412378848e-06,0.9564404487609863,0.04185453802347183,8.975966352409159e-07,0.0007683202857151628,0.0008385936380364001,3.3989769576692197e-07
11,31453,2557,Fibrocollagenous Tissue,0.0005432785837911069,False,7.481115972041152e-06,7.463962248266398e-08,0.0005432785837911069,6.873986535538279e-08,0.9554438591003418,0.04133114591240883,3.992714482592419e-06,0.0013940106146037579,0.0012720063095912337,4.024567260785261e-06
12,31709,2557,Fibrocollagenous Tissue,0.00033967086346819997,False,4.953638381266501e-06,3.067338267062625e-12,0.00033967086346819997,1.343113259499873e-10,0.9873144030570984,0.010985706932842731,1.0215744623565115e-06,8.197321221814491e-06,0.001335179666057229,1.0913735422946047e-05
13,31964,2557,Fibrocollagenous Tissue,0.00030250728013925254,False,4.9275531637249514e-06,3.257844357444097e-16,0.00030250728013925254,6.99978405316673e-14,0.9972816705703735,0.001843860256485641,6.951505611141329e-07,2.2020289236479584e-07,0.0004685081075876951,9.769902681000531e-05
14,32220,2557,Fibrocollagenous Tissue,0.0015837197424843907,False,2.2571532099391334e-05,9.841255322053203e-20,0.0015837197424843907,1.2503087248825842e-17,0.9958611130714417,0.0004151061293669045,1.9133051409880864e-06,1.0855505827578327e-08,0.00019130298460368067,0.0019241535337641835
15,32476,2557,Fibrocollagenous Tissue,0.00020204840984661132,False,5.4680287576047704e-05,3.909346312862371e-23,0.00020204840984661132,8.183206034637898e-20,0.9981073141098022,0.00014956937229726464,1.680866112963031e-08,5.062322089299798e-12,7.551069575129077e-05,0.001410946948453784
16,32731,2557,Fibrocollagenous Tissue,2.6046887796837837e-05,False,0.0001584494166309014,1.8304570672567314e-23,2.6046887796837837e-05,3.9062996450066505e-18,0.9992271661758423,0.00014273368287831545,1.1822213208390053e-09,3.971930857132877e-12,3.273523907409981e-05,0.0004128489817958325
17,32987,2557,Fibrocollagenous Tissue,0.00015596766024827957,False,2.5031622499227524e-05,2.5942937929804205e-19,0.00015596766024827957,9.523890228161584e-16,0.9967976212501526,0.002540899207815528,4.5015578820084556e-08,7.541664182042496e-09,0.00021307826682459563,0.0002673630078788847
18,33243,2557,Fibrocollagenous Tissue,0.0006840768619440496,False,3.6383021324581932e-06,7.598935369834692e-10,0.0006840768619440496,5.401170621865958e-10,0.8676443099975586,0.12610787153244019,2.9713057756453054e-06,0.0003131092817056924,0.00522999232634902,1.404154045303585e-05
